Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,15:13.76,,Emily SISSON,12 OCT 1991,USA,1,,"Boston, MA (USA) (i)",25 FEB 2018,1160
2,15:14.78,,Ednah KURGAT,15 JUN 1991,USA,1f1,,"Boston, MA (USA) (i)",01 DEC 2018,1158
3,15:15.24,,Weini KELATI FREZGHI,01 DEC 1996,ERI,2f1,,"Boston, MA (USA) (i)",01 DEC 2018,1158
4,15:15.47,,Sharon LOKEDI,10 MAR 1994,KEN,3f1,,"Boston, MA (USA) (i)",01 DEC 2018,1157
5,15:16.38,,Allie OSTRANDER,24 DEC 1996,USA,4f1,,"Boston, MA (USA) (i)",01 DEC 2018,1155
6,15:24.32,,Elise CRANNY,09 MAY 1996,USA,5f1,,"Boston, MA (USA) (i)",01 DEC 2018,1140
7,15:25.35,,Dorcas WASIKE,,KEN,6f1,,"Boston, MA (USA) (i)",01 DEC 2018,1138
8,15:26.01,,Charlotte PROUSE,09 FEB 1997,CAN,7f1,,"Boston, MA (USA) (i)",01 DEC 2018,1137
9,15:28.07,,Jaci SMITH,05 JAN 1997,USA,8f1,,"Boston, MA (USA) (i)",01 DEC 2018,1133
10,15:32.38,,Aubrey ROBERTS,30 JAN 1998,USA,9f1,,"Boston, MA (USA) (i)",01 DEC 2018,1124
11,15:33.20,,Lauren LAROCCO,15 FEB 1996,USA,10f1,,"Boston, MA (USA) (i)",01 DEC 2018,1123
12,15:34.76,,Jessica PASCOE,26 FEB 1997,AUS,11f1,,"Boston, MA (USA) (i)",01 DEC 2018,1120
13,15:37.06,,Yelena SEDOVA,01 MAR 1990,RUS,1,,Moskva (RUS) (i),14 FEB 2018,1115
14,15:37.12,,Katelyn TUOHY,18 MAR 2002,USA,1,,"Lynchburg, VA (USA) (i)",20 JAN 2018,1115
15,15:39.24,,Olga KUNGINA,17 DEC 1986,RUS,2,,Moskva (RUS) (i),14 FEB 2018,1111
16,15:41.63,,Elly HENES,13 OCT 1998,USA,1,,"Winston Salem, NC (USA) (i)",02 DEC 2018,1107
17,15:42.85,,Adva COHEN,24 MAR 1996,ISR,1f2,,"Boston, MA (USA) (i)",01 DEC 2018,1104
18,15:43.23,,Karissa SCHWEIZER,04 MAY 1996,USA,1,,"College Station, TX (USA) (i)",09 MAR 2018,1103
19,15:43.28,,Svetlana SIMAKOVA,12 JUN 1987,RUS,3,,Moskva (RUS) (i),14 FEB 2018,1103
20,15:43.30,,Militsa MIRCHEVA,24 MAY 1994,BUL,12f1,,"Boston, MA (USA) (i)",01 DEC 2018,1103
21,15:53.16,,Jessica DROP,07 OCT 1998,USA,4,,"College Station, TX (USA) (i)",09 MAR 2018,1085
22,15:53.47,,Emily VENTERS,06 JUN 1999,USA,2f2,,"Boston, MA (USA) (i)",01 DEC 2018,1084
23,15:56.22,,Anna BELOKOBYLSKAYA,10 OCT 1995,RUS,4,,Moskva (RUS) (i),14 FEB 2018,1079
24,15:56.38,,Sitora KHAMIDOVA,12 MAY 1989,UZB,1,,Tashkent (UZB) (i),26 JAN 2018,1078
25,15:56.76,,Megan CUNNINGHAM,01 MAR 1995,USA,1,,"College Station, TX (USA) (i)",25 FEB 2018,1078
26,15:56.97,,Erin CLARK,25 OCT 1994,USA,6,,"College Station, TX (USA) (i)",09 MAR 2018,1077
27,15:57.54,,Caroline SANG,,USA,1,,"Birmingham, AL (USA) (i)",17 FEB 2018,1076
28,15:58.15,,Taryn RAWLINGS,17 APR 1996,USA,13f1,,"Boston, MA (USA) (i)",01 DEC 2018,1075
29,16:02.63,,Lyudmila LEBEDEVA,23 MAY 1990,RUS,5,,Moskva (RUS) (i),14 FEB 2018,1067
30,16:04.47,,Emily MARTIN,21 NOV 1996,USA,3f2,,"Boston, MA (USA) (i)",01 DEC 2018,1063
31,16:05.51,,Emily DURGIN,15 MAY 1994,USA,14f1,,"Boston, MA (USA) (i)",01 DEC 2018,1061
32,16:05.66,,Hannah STEELMAN,09 JUN 1999,USA,2,,"Winston Salem, NC (USA) (i)",02 DEC 2018,1061
33,16:05.85,,Catarina ROCHA,10 DEC 1994,USA,1,,NY (USA) (i),23 FEB 2018,1061
34,16:05.88,,Paige STONER,31 JAN 1996,USA,8,,"College Station, TX (USA) (i)",09 MAR 2018,1061
35,16:07.27,,Emma Grace HURLEY,19 DEC 1997,USA,3,,"Winston Salem, NC (USA) (i)",02 DEC 2018,1058
36,16:07.39,,Abbey WHEELER,29 OCT 1998,USA,2,,NY (USA) (i),23 FEB 2018,1058
37,16:07.66,,Alice WRIGHT,03 NOV 1994,GBR,9,,"College Station, TX (USA) (i)",09 MAR 2018,1057
38,16:10.26,,Grayson MURPHY,28 JUN 1995,USA,10,,"College Station, TX (USA) (i)",09 MAR 2018,1052
