Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,14:57.18,Betsy SAINA,30 JUN 1988,KEN,1,,"New York, NY (USA)",20 FEB 2016,1193
2,14:57.31,Molly HUDDLE,31 AUG 1984,USA,2,,"New York, NY (USA)",20 FEB 2016,1193
3,15:00.91,Emily INFELD,21 MAR 1990,USA,3,,"New York, NY (USA)",20 FEB 2016,1186
4,15:06.05,Marielle HALL,28 JAN 1992,USA,4,,"New York, NY (USA)",20 FEB 2016,1176
5,15:06.22,Shelby HOULIHAN,08 FEB 1993,USA,5,,"New York, NY (USA)",20 FEB 2016,1175
6,15:08.46,Yasemin CAN,11 DEC 1996,TUR,1,,Istanbul (TUR),20 FEB 2016,1171
7,15:15.21,Molly SEIDEL,12 JUL 1994,USA,1,,"Birmingham, AL (USA)",11 MAR 2016,1158
8,15:19.27,Meryem AKDAĞ,05 AUG 1992,TUR,2,,Istanbul (TUR),20 FEB 2016,1150
9,15:19.64,Molly SEIDEL,12 JUL 1994,USA,1f2,,"Boston, MA (USA)",26 FEB 2016,1149
10,15:23.16,Erin FINN,19 NOV 1994,USA,2,,"Birmingham, AL (USA)",11 MAR 2016,1142
11,15:24.44,Abbey COOPER,25 MAY 1992,USA,6,,"New York, NY (USA)",20 FEB 2016,1140
12,15:28.95,Yelena SEDOVA,01 MAR 1990,RUS,1,,Moskva (RUS),25 FEB 2016,1131
13,15:31.62,Courtney FRERICHS,18 JAN 1993,USA,1,,"Boston, MA (USA)",05 DEC 2015,1126
14,15:32.03,Anna ROHRER,24 FEB 1997,USA,2f2,,"Boston, MA (USA)",26 FEB 2016,1125
15,15:32.44,Alla KULYATINA,09 JUN 1990,RUS,2,,Moskva (RUS),25 FEB 2016,1124
16,15:35.24,Laura THWEATT,17 DEC 1988,USA,7,,"New York, NY (USA)",20 FEB 2016,1119
17,15:36.73,Chelsea SODARO,09 MAY 1989,USA,8,,"New York, NY (USA)",20 FEB 2016,1116
18,15:37.82,Liz COSTELLO,23 FEB 1988,USA,9,,"New York, NY (USA)",20 FEB 2016,1114
19,15:42.47,Chelsea BLAASE,10 APR 1994,USA,3,,"Birmingham, AL (USA)",11 MAR 2016,1105
20,15:45.46,Erika KEMP,26 JAN 1995,USA,2,,"Boston, MA (USA)",05 DEC 2015,1099
21,15:45.48,Liv WESTPHAL,22 DEC 1993,FRA,3,,"Boston, MA (USA)",05 DEC 2015,1099
22,15:45.58,Sarah COLLINS,15 SEP 1994,IRL,4,,"Boston, MA (USA)",05 DEC 2015,1099
23,15:46.45,Jordan HASAY,21 SEP 1991,USA,10,,"New York, NY (USA)",20 FEB 2016,1097
24,15:47.28,Laura HOTTENROTT,14 MAY 1992,GER,5,,"Boston, MA (USA)",05 DEC 2015,1096
25,15:48.77,Christina MELIAN,04 DEC 1993,USA,1f1,,"Boston, MA (USA)",12 FEB 2016,1093
26,15:51.47,Yelena NAGOVITSYNA,07 DEC 1982,RUS,3,,Moskva (RUS),25 FEB 2016,1088
27,15:54.53,Anna ROHRER,24 FEB 1997,USA,4,,"Birmingham, AL (USA)",11 MAR 2016,1082
28,15:55.03,Erika KEMP,26 JAN 1995,USA,3f2,,"Boston, MA (USA)",26 FEB 2016,1081
29,15:58.00,Erika KEMP,26 JAN 1995,USA,5,,"Birmingham, AL (USA)",11 MAR 2016,1075
30,15:58.46,Yekaterina SHLYAKHOVA,29 OCT 1988,RUS,4,,Moskva (RUS),25 FEB 2016,1075
31,15:58.61,Sharon LOKEDI,10 MAR 1994,KEN,6,,"Birmingham, AL (USA)",11 MAR 2016,1074
32,16:01.69,Erin TESCHUK,25 OCT 1994,CAN,1,,"Bloomington, IN (USA)",11 DEC 2015,1068
33,16:02.58,Molly RENFER,22 AUG 1993,SUI,6,,"Boston, MA (USA)",05 DEC 2015,1067
34,16:03.44,Catarina ROCHA,10 DEC 1994,USA,2f1,,"Boston, MA (USA)",12 FEB 2016,1065
35,16:04.33,Yelizveta PAKHOMOVA,03 AUG 1995,RUS,5,,Moskva (RUS),25 FEB 2016,1064
36,16:04.37,Hannah EVERSON,21 APR 1994,USA,7,,"Birmingham, AL (USA)",11 MAR 2016,1063
37,16:04.86,Courtney SMITH,01 MAY 1996,USA,8,,"Birmingham, AL (USA)",11 MAR 2016,1063
38,16:05.36,Catarina ROCHA,10 DEC 1994,USA,1f2,,"Boston, MA (USA)",05 MAR 2016,1062
39,16:07.18,Ednah KURGAT,15 JUN 1991,USA,9,,"Birmingham, AL (USA)",11 MAR 2016,1058
40,16:08.01,Yuliya VASILYEVA,23 MAR 1987,RUS,6,,Moskva (RUS),25 FEB 2016,1057
41,16:08.83,Weini KELATI FREZGHI,01 DEC 1996,ERI,1f2,,"New York, NY (USA)",13 MAR 2016,1055
42,16:09.30,Natalya LEONTYEVA,05 JUL 1987,RUS,7,,Moskva (RUS),25 FEB 2016,1054
43,16:10.10,Erica JESSEMAN,21 JAN 1989,USA,1,,"Gorham, ME (USA)",09 JAN 2016,1053
44,16:11.37,Perez ROTICH,01 FEB 1992,KEN,7,,"Boston, MA (USA)",05 DEC 2015,1050
45,16:11.92,Liv WESTPHAL,22 DEC 1993,FRA,10,,"Birmingham, AL (USA)",11 MAR 2016,1049
46,16:14.79,Lauren MULLINS,30 MAR 1994,USA,8,,"Boston, MA (USA)",05 DEC 2015,1044
47,16:15.53,Shaylyn TUITE,,USA,4f2,,"Boston, MA (USA)",26 FEB 2016,1043
48,16:15.69,Olivia PRATT,21 JAN 1994,USA,1,,NY (USA),26 FEB 2016,1042
49,16:15.77,Samantha JONES,31 JAN 1994,USA,5f2,,"Boston, MA (USA)",26 FEB 2016,1042
50,16:16.77,Lauren MULLINS,30 MAR 1994,USA,3f1,,"Boston, MA (USA)",12 FEB 2016,1040
51,16:17.12,Rosie DONEGAN,01 JUL 1993,AUS,9,,"Boston, MA (USA)",05 DEC 2015,1040
52,16:17.22,Alexandra PELLETIER,,USA,6f2,,"Boston, MA (USA)",26 FEB 2016,1040
53,16:17.89,Katie LEMBO,11 APR 1996,USA,4f1,,"Boston, MA (USA)",12 FEB 2016,1038
54,16:18.65,Cali ROPER,27 OCT 1993,USA,1,,"Birmingham, AL (USA)",24 FEB 2016,1037
55,16:19.21,Maddie VAN BEEK,20 AUG 1991,USA,2,,"Bloomington, IN (USA)",11 DEC 2015,1036
55,16:19.21,Lauren MULLINS,30 MAR 1994,USA,2,,NY (USA),26 FEB 2016,1036
57,16:19.41,Katie LEMBO,11 APR 1996,USA,2f2,,"Boston, MA (USA)",05 MAR 2016,1035
58,16:19.81,Danielle WINSLOW,02 SEP 1993,USA,7f2,,"Boston, MA (USA)",26 FEB 2016,1035
59,16:20.09,Sarah RAPP,09 MAR 1993,USA,5f1,,"Boston, MA (USA)",12 FEB 2016,1034
60,16:21.16,Audrey BELF,28 DEC 1996,USA,3,,NY (USA),26 FEB 2016,1032
61,16:21.27,Natalie SCHUDROWITZ,14 SEP 1995,USA,1,,"Ithaca, NY (USA)",28 FEB 2016,1032
62,16:22.05,Danielle WINSLOW,02 SEP 1993,USA,10,,"Boston, MA (USA)",05 DEC 2015,1031
63,16:22.32,Chelsea BLAASE,10 APR 1994,USA,1,,"Fayetteville, AR (USA)",27 FEB 2016,1030
64,16:23.24,Erica JESSEMAN,21 JAN 1989,USA,1f1,,"Boston, MA (USA)",29 JAN 2016,1028
65,16:23.40,Amy REGAN,,USA,1f1,,"New York, NY (USA)",05 FEB 2016,1028
66,16:24.16,Whitney THORNBURG,,USA,11,,"Boston, MA (USA)",05 DEC 2015,1027
67,16:25.13,Gulshat GAYNETDINOVA,28 AUG 1992,RUS,8,,Moskva (RUS),25 FEB 2016,1025
68,16:25.75,Vanessa VALENTINE,,USA,2f1,,"New York, NY (USA)",05 FEB 2016,1024
69,16:25.78,Sarah COLLINS,15 SEP 1994,IRL,4,,NY (USA),26 FEB 2016,1024
70,16:25.94,Tess BARRETT,09 FEB 1996,USA,11,,"Birmingham, AL (USA)",11 MAR 2016,1023
71,16:25.97,Isabelle KENNEDY,,USA,8f2,,"Boston, MA (USA)",26 FEB 2016,1023
72,16:26.95,Caroline KELLNER,15 JAN 1994,USA,2,,"Ithaca, NY (USA)",28 FEB 2016,1022
73,16:27.84,Oksana FASHCHENKO,28 AUG 1984,RUS,9,,Moskva (RUS),25 FEB 2016,1020
74,16:28.74,Maryjeanne GILBERT,15 OCT 1997,USA,2f2,,"New York, NY (USA)",13 MAR 2016,1018
75,16:29.19,Dana GIORDANO,30 DEC 1993,USA,3,,"Ithaca, NY (USA)",28 FEB 2016,1017
76,16:30.01,Caroline KELLNER,15 JAN 1994,USA,2f1,,"Boston, MA (USA)",29 JAN 2016,1016
77,16:30.61,Cleo BOYD,12 JUN 1993,CAN,1,,NY (USA),12 FEB 2016,1015
78,16:30.68,Lucy CROOKES,04 MAY 1993,GBR,2,,"Birmingham, AL (USA)",24 FEB 2016,1015
79,16:31.12,Regan HIME,13 MAY 1994,USA,2,,"Fayetteville, AR (USA)",27 FEB 2016,1014
80,16:31.22,Shona MCCULLOCH,08 MAY 1999,CAN,3f2,,"New York, NY (USA)",13 MAR 2016,1014
81,16:31.30,Anne-Marie BLANEY,09 SEP 1993,USA,1,,"Birmingham, AL (USA)",28 FEB 2016,1014
82,16:31.57,Michelle LEE,20 APR 1994,USA,3f1,,"New York, NY (USA)",05 FEB 2016,1013
83,16:31.61,Tansey LYSTAD,27 MAY 1993,USA,3,,"Bloomington, IN (USA)",11 DEC 2015,1013
84,16:31.74,Alexandria HACKETT,28 APR 1995,USA,1,,"College Station, TX (USA)",15 JAN 2016,1013
85,16:31.87,Keely MAGUIRE,24 FEB 1990,USA,3f1,,"Boston, MA (USA)",29 JAN 2016,1013
86,16:31.96,Rachel KOON,18 APR 1996,USA,9f2,,"Boston, MA (USA)",26 FEB 2016,1012
