Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,14:52.02,,Laura MUIR,09 MAY 1993,GBR,1,,Glasgow (GBR) (i),04 JAN 2019,1203
2,14:57.45,,Gabriela STAFFORD,13 SEP 1995,CAN,2,,Glasgow (GBR) (i),04 JAN 2019,1193
3,15:07.17,,Marielle HALL,28 JAN 1992,USA,1f1,,"Boston, MA (USA) (i)",24 FEB 2019,1173
4,15:11.19,,Taylor WERNER,01 MAY 1998,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 DEC 2019,1165
5,15:11.56,,Karissa SCHWEIZER,04 MAY 1996,USA,2f1,,"Boston, MA (USA) (i)",24 FEB 2019,1165
6,15:12.55,,Courtney FRERICHS,18 JAN 1993,USA,3f1,,"Boston, MA (USA) (i)",24 FEB 2019,1163
7,15:13.09,,Katie IZZO,22 DEC 1996,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 DEC 2019,1162
8,15:14.71,,Weini KELATI FREZGHI,01 DEC 1996,ERI,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 DEC 2019,1159
9,15:14.75,,Vanessa FRASER,27 JUL 1995,USA,4f1,,"Boston, MA (USA) (i)",24 FEB 2019,1158
10,15:15.80,,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,1,,"Reggie Lewis Center, Boston, MA (USA) (i)",26 JAN 2019,1156
11,15:22.98,,Whittni ORTON,22 OCT 1997,USA,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 DEC 2019,1142
12,15:25.33,,Bethany HASZ,09 SEP 1997,USA,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 DEC 2019,1138
13,15:25.41,,Carmela CARDAMA,04 DEC 1996,ESP,6f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 DEC 2019,1138
14,15:26.91,,Danielle SHANAHAN,13 AUG 1994,USA,7f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 DEC 2019,1135
15,15:31.26,,Alicia MONSON,13 MAY 1998,USA,1,,"Birmingham, AL (USA) (i)",08 MAR 2019,1126
16,15:32.79,,Kim CONLEY,14 MAR 1986,USA,5f1,,"Boston, MA (USA) (i)",24 FEB 2019,1123
17,15:33.38,,Jenny SIMPSON,23 AUG 1986,USA,2,,"Reggie Lewis Center, Boston, MA (USA) (i)",26 JAN 2019,1122
18,15:34.33,,Verity OCKENDEN,31 AUG 1991,GBR,8f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 DEC 2019,1120
19,15:37.61,,Fiona O'KEEFFE,24 MAY 1998,USA,3,,"Birmingham, AL (USA) (i)",08 MAR 2019,1114
20,15:37.82,,Joyce KIMELI,,KEN,9f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 DEC 2019,1114
21,15:37.83,,Ednah KURGAT,15 JUN 1991,USA,10f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 DEC 2019,1114
22,15:37.90,,Courtney WAYMENT,04 AUG 1998,USA,11f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 DEC 2019,1114
23,15:39.03,,Megan HASZ,09 SEP 1997,USA,12f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 DEC 2019,1111
24,15:39.04,,Charlotte PROUSE,09 FEB 1997,CAN,5,,"Birmingham, AL (USA) (i)",08 MAR 2019,1111
25,15:40.26,,Jaci SMITH,05 JAN 1997,USA,6,,"Birmingham, AL (USA) (i)",08 MAR 2019,1109
26,15:40.67,,Abbey WHEELER,29 OCT 1998,USA,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 DEC 2019,1108
27,15:41.67,,Makena MORLEY,21 NOV 1996,USA,7,,"Birmingham, AL (USA) (i)",08 MAR 2019,1106
