Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,15:31.91,,Sally KIPYEGO,19 DEC 1985,KEN,1,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1125
2,15:32.82,,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,1,,Moskva (RUS) (i),08 FEB 2008,1123
3,15:39.15,,Galina YEGOROVA,05 AUG 1983,RUS,2,,Moskva (RUS) (i),08 FEB 2008,1111
4,15:42.22,,Natalya GORCHAKOVA,17 APR 1983,RUS,3,,Moskva (RUS) (i),08 FEB 2008,1105
5,15:52.03,,Kseniya AGAFONOVA,04 MAR 1983,RUS,4,,Moskva (RUS) (i),08 FEB 2008,1087
6,15:54.90,,Lisa UHL,31 AUG 1987,USA,2,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1081
7,15:57.93,,Katrina RUNDHAUG,07 NOV 1984,USA,1,,Minnesota (USA) (i),02 MAR 2008,1076
8,15:58.18,,Maddie MCKEEVER,06 FEB 1987,USA,3,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1075
9,15:59.56,,Yuliya VINOKUROVA,17 JUN 1972,RUS,5,,Moskva (RUS) (i),08 FEB 2008,1072
10,16:00.25,,Nicole BUSH,04 APR 1986,USA,2,,Minnesota (USA) (i),02 MAR 2008,1071
11,16:01.54,,Yelena SOKOLOVA,27 DEC 1979,RUS,6,,Moskva (RUS) (i),08 FEB 2008,1069
12,16:02.24,,Liliya SHOBUKHOVA,13 NOV 1977,RUS,7,,Moskva (RUS) (i),08 FEB 2008,1067
13,16:02.96,,Diane NUKURI,01 DEC 1984,BDI,3,,Minnesota (USA) (i),02 MAR 2008,1066
14,16:05.53,,Tatyana SHUTOVA,06 FEB 1987,RUS,8,,Moskva (RUS) (i),08 FEB 2008,1061
15,16:07.25,,Anna MATVEYEVA,28 AUG 1979,RUS,9,,Moskva (RUS) (i),08 FEB 2008,1058
16,16:07.32,,Alina PROKOPEVA,16 AUG 1985,RUS,10,,Moskva (RUS) (i),08 FEB 2008,1058
17,16:08.82,,Natalya STARKOVA,08 NOV 1987,RUS,11,,Moskva (RUS) (i),08 FEB 2008,1055
18,16:10.62,,Natalya SERGEYEVA,04 SEP 1984,RUS,12,,Moskva (RUS) (i),08 FEB 2008,1052
19,16:10.83,,Melissa GRELLI,,USA,6,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1051
20,16:10.99,,Bridget FRANEK,08 NOV 1987,USA,4,,Minnesota (USA) (i),02 MAR 2008,1051
21,16:12.34,,Galina IVANOVA,11 MAR 1976,RUS,13,,Moskva (RUS) (i),08 FEB 2008,1049
22,16:16.23,,Danette SHEEHAN,30 JUL 1986,CAN,1,,"Boston, MA (USA) (i)",08 MAR 2008,1041
23,16:18.92,,Elizabeth AMBRUS,27 DEC 1984,USA,8,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1036
24,16:19.85,,Emily HARRISON,13 FEB 1986,USA,9,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1035
