Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,15:13.86,,Molly HUDDLE,31 AUG 1984,USA,1,,"Boston, MA (USA) (i)",02 MAR 2014,1160
2,15:20.57,,Sarah DISANZA,22 AUG 1995,USA,1,,"Boston, MA (USA) (i)",06 DEC 2014,1147
3,15:21.84,,Emily SISSON,12 OCT 1991,USA,2,,"Boston, MA (USA) (i)",06 DEC 2014,1145
4,15:30.52,,Alla KULYATINA,09 JUN 1990,RUS,1,,Moskva (RUS) (i),19 FEB 2014,1128
5,15:31.62,,Liv WESTPHAL,22 DEC 1993,FRA,3,,"Boston, MA (USA) (i)",06 DEC 2014,1126
6,15:33.68,,Yelena NAGOVITSYNA,07 DEC 1982,RUS,2,,Moskva (RUS) (i),19 FEB 2014,1122
7,15:37.76,,Yuliya CHIZHENKO,30 AUG 1979,RUS,3,,Moskva (RUS) (i),19 FEB 2014,1114
8,15:40.45,,Rachel JOHNSON,30 APR 1993,USA,1,,"College Station, TX (USA) (i)",13 DEC 2014,1109
9,15:43.69,,Emily STITES,02 JUN 1994,USA,2,,"Boston, MA (USA) (i)",02 MAR 2014,1103
10,15:46.92,,Elaina BALOURIS,17 DEC 1991,USA,3,,"Boston, MA (USA) (i)",02 MAR 2014,1096
11,15:48.12,,Courtney FRERICHS,18 JAN 1993,USA,1,,"Bloomington, IN (USA) (i)",12 DEC 2014,1094
12,15:49.28,,Natalya POPKOVA,21 SEP 1988,RUS,4,,Moskva (RUS) (i),19 FEB 2014,1092
13,15:51.12,,Tansey LYSTAD,27 MAY 1993,USA,4,,"Boston, MA (USA) (i)",06 DEC 2014,1088
14,15:52.46,,Natalya KOLOSKOVA,19 JUL 1988,RUS,5,,Moskva (RUS) (i),19 FEB 2014,1086
15,15:58.40,,Natalya GORCHAKOVA,17 APR 1983,RUS,6,,Moskva (RUS) (i),19 FEB 2014,1075
16,15:59.40,,Juliet BOTTORFF,29 JAN 1991,USA,1f2,,"Clemson, SC (USA) (i)",28 FEB 2014,1073
17,16:00.73,,Dominique SCOTT,24 JUN 1992,RSA,1f2,,"College Station, TX (USA) (i)",01 MAR 2014,1070
18,16:01.71,,Katie MATTHEWS,19 NOV 1990,USA,1f1,,"Boston, MA (USA) (i)",07 FEB 2014,1068
19,16:04.64,,Gulshat FAZLITDINOVA,28 AUG 1992,RUS,7,,Moskva (RUS) (i),19 FEB 2014,1063
20,16:05.55,,Stephanie PEZZULLO,29 MAY 1982,USA,1f1,,"Boston, MA (USA) (i)",24 JAN 2014,1061
21,16:06.69,,Chelsea BLAASE,10 APR 1994,USA,2f2,,"College Station, TX (USA) (i)",01 MAR 2014,1059
22,16:07.90,,Marisa HOWARD,10 AUG 1992,USA,2,,"Bloomington, IN (USA) (i)",12 DEC 2014,1057
23,16:08.34,,Laura NAGEL,11 FEB 1992,NZL,2,,"New York, NY (USA) (i)",21 FEB 2014,1056
24,16:08.70,,Abbey COOPER,25 MAY 1992,USA,1,,"Hanover, NH (USA) (i)",01 MAR 2014,1055
25,16:08.93,,Pippa WOOLVEN,26 JUL 1993,GBR,2f2,,"Clemson, SC (USA) (i)",28 FEB 2014,1055
26,16:10.41,,Grace FLETCHER,,USA,2,,"College Station, TX (USA) (i)",13 DEC 2014,1052
27,16:10.47,,Mara OLSON,08 MAR 1993,USA,3,,"Bloomington, IN (USA) (i)",12 DEC 2014,1052
28,16:11.49,,Katie DICAMILLO,14 DEC 1986,USA,4,,"Boston, MA (USA) (i)",02 MAR 2014,1050
29,16:11.85,,Tess BARRETT,09 FEB 1996,USA,1f2,,"New York, NY (USA) (i)",14 MAR 2014,1049
30,16:12.20,,Megan CURHAM,17 APR 1995,USA,2,,"Hanover, NH (USA) (i)",01 MAR 2014,1049
31,16:12.97,,Hillary MONTGOMERY,11 FEB 1993,USA,3,,"College Station, TX (USA) (i)",13 DEC 2014,1047
32,16:13.67,,Hannah WALKER,09 AUG 1991,USA,3f2,,"Clemson, SC (USA) (i)",28 FEB 2014,1046
