Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,15:13.86,Molly HUDDLE,31 AUG 1984,USA,1,,"Boston, MA (USA)",02 MAR 2014,1160
2,15:30.52,Alla KULYATINA,09 JUN 1990,RUS,1,,Moskva (RUS),19 FEB 2014,1128
3,15:33.68,Yelena NAGOVITSYNA,07 DEC 1982,RUS,2,,Moskva (RUS),19 FEB 2014,1122
4,15:37.76,Yuliya CHIZHENKO,30 AUG 1979,RUS,3,,Moskva (RUS),19 FEB 2014,1114
5,15:40.55,Abbey COOPER,25 MAY 1992,USA,1,,"Roxbury, MA (USA)",14 DEC 2013,1109
6,15:40.62,Emily SISSON,12 OCT 1991,USA,1f2,,"Boston, MA (USA)",07 DEC 2013,1108
7,15:41.00,Sarah COLLINS,15 SEP 1994,IRL,2f2,,"Boston, MA (USA)",07 DEC 2013,1108
8,15:42.60,Laura NAGEL,11 FEB 1992,NZL,3f2,,"Boston, MA (USA)",07 DEC 2013,1105
9,15:43.69,Emily STITES,02 JUN 1994,USA,2,,"Boston, MA (USA)",02 MAR 2014,1103
10,15:46.92,Elaina BALOURIS,17 DEC 1991,USA,3,,"Boston, MA (USA)",02 MAR 2014,1096
11,15:48.28,Yuliya CHIZHENKO,30 AUG 1979,RUS,1,,St. Petersburg (RUS),24 JAN 2014,1094
12,15:49.28,Natalya POPKOVA,21 SEP 1988,RUS,4,,Moskva (RUS),19 FEB 2014,1092
13,15:52.46,Natalya KOLOSKOVA,19 JUL 1988,RUS,5,,Moskva (RUS),19 FEB 2014,1086
14,15:53.74,Meghan MCGLINCHEY,,USA,1,,"Haverford, PA (USA)",07 DEC 2013,1083
15,15:58.40,Natalya GORCHAKOVA,17 APR 1983,RUS,6,,Moskva (RUS),19 FEB 2014,1075
16,15:59.40,Juliet BOTTORFF,29 JAN 1991,USA,1f2,,"Clemson, SC (USA)",28 FEB 2014,1073
17,16:00.73,Dominique SCOTT,24 JUN 1992,RSA,1f2,,"College Station, TX (USA)",01 MAR 2014,1070
18,16:01.71,Katie MATTHEWS,19 NOV 1990,USA,1f1,,"Boston, MA (USA)",07 FEB 2014,1068
19,16:04.64,Gulshat FAZLITDINOVA,28 AUG 1992,RUS,7,,Moskva (RUS),19 FEB 2014,1063
20,16:05.55,Stephanie PEZZULLO,29 MAY 1982,USA,1f1,,"Boston, MA (USA)",24 JAN 2014,1061
21,16:06.69,Chelsea BLAASE,10 APR 1994,USA,2f2,,"College Station, TX (USA)",01 MAR 2014,1059
22,16:08.01,Emily SISSON,12 OCT 1991,USA,1,,"New York, NY (USA)",21 FEB 2014,1057
23,16:08.34,Laura NAGEL,11 FEB 1992,NZL,2,,"New York, NY (USA)",21 FEB 2014,1056
24,16:08.70,Abbey COOPER,25 MAY 1992,USA,1,,"Hanover, NH (USA)",01 MAR 2014,1055
25,16:08.93,Pippa WOOLVEN,26 JUL 1993,GBR,2f2,,"Clemson, SC (USA)",28 FEB 2014,1055
26,16:10.75,Grace FLETCHER,,USA,3f2,,"College Station, TX (USA)",01 MAR 2014,1052
27,16:11.49,Katie DICAMILLO,14 DEC 1986,USA,4,,"Boston, MA (USA)",02 MAR 2014,1050
28,16:11.85,Tess BARRETT,09 FEB 1996,USA,1f2,,"New York, NY (USA)",14 MAR 2014,1049
29,16:12.20,Megan CURHAM,17 APR 1995,USA,2,,"Hanover, NH (USA)",01 MAR 2014,1049
30,16:13.44,Dominique SCOTT,24 JUN 1992,RSA,1,,"Fayetteville, AR (USA)",31 JAN 2014,1047
31,16:13.67,Hannah WALKER,09 AUG 1991,USA,3f2,,"Clemson, SC (USA)",28 FEB 2014,1046
32,16:13.71,Grace FLETCHER,,USA,1,,"College Station, TX (USA)",07 FEB 2014,1046
33,16:14.30,Elizabeth ANDERSON,11 MAY 1992,USA,4f2,,"College Station, TX (USA)",01 MAR 2014,1045
34,16:14.81,Sarah PAGANO,23 JUL 1991,USA,4f2,,"Clemson, SC (USA)",28 FEB 2014,1044
35,16:18.46,Yelena SEDOVA,01 MAR 1990,RUS,8,,Moskva (RUS),19 FEB 2014,1037
36,16:18.52,Sydney FITZPATRICK,19 JAN 1989,USA,2f1,,"Boston, MA (USA)",07 FEB 2014,1037
37,16:19.91,Hillary MONTGOMERY,11 FEB 1993,USA,2,,"College Station, TX (USA)",07 FEB 2014,1035
38,16:20.08,Megan CURHAM,17 APR 1995,USA,1,,"University Park, PA (USA)",07 FEB 2014,1034
39,16:20.39,Abbey COOPER,25 MAY 1992,USA,1,,"Albuquerque, NM (USA)",14 MAR 2014,1034
40,16:21.30,Courtney DOBBS,17 SEP 1992,USA,5f2,,"Clemson, SC (USA)",28 FEB 2014,1032
41,16:22.07,Maria HAUGER,15 JUL 1994,USA,6f2,,"Clemson, SC (USA)",28 FEB 2014,1031
42,16:22.48,Aisling CUFFE,12 SEP 1993,USA,2,,"Albuquerque, NM (USA)",14 MAR 2014,1030
43,16:22.62,Natalya SOLOVYOVA,04 JUN 1982,RUS,9,,Moskva (RUS),19 FEB 2014,1030
44,16:23.34,Caroline KELLNER,15 JAN 1994,USA,3f1,,"Boston, MA (USA)",07 FEB 2014,1028
44,16:23.34,Kathy KROEGER,20 JUN 1991,USA,3,,"Albuquerque, NM (USA)",14 MAR 2014,1028
