Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,14:20.87,,Vivian Jepkemei CHERUIYOT,11 SEP 1983,KEN,1,,"Olympiastadion, Stockholm (SWE)",29 JUL 2011,1240
2,14:29.52,,Meseret DEFAR,19 NOV 1983,ETH,1,,"Stade de France, Paris-St-Denis (FRA)",08 JUL 2011,1223
3,14:30.42,,Sally KIPYEGO,19 DEC 1985,KEN,2,,"Letzigrund, Zürich (SUI)",08 SEP 2011,1221
4,14:31.66,,Sentayehu EJIGU,28 JUN 1985,ETH,2,,"Stade de France, Paris-St-Denis (FRA)",08 JUL 2011,1219
5,14:32.95,,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,3,,"Shanghai Stadium, Shanghai (CHN)",15 MAY 2011,1216
6,14:34.86,,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,4,,"Shanghai Stadium, Shanghai (CHN)",15 MAY 2011,1212
7,14:35.13,,Mercy CHERONO,07 MAY 1991,KEN,3,,"Stade de France, Paris-St-Denis (FRA)",08 JUL 2011,1212
8,14:35.43,,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,4,,"Letzigrund, Zürich (SUI)",08 SEP 2011,1211
9,14:37.56,,Genzebe DIBABA,08 FEB 1991,ETH,3,,"Bislett Stadion, Oslo (NOR)",09 JUN 2011,1207
10,14:39.44,,Meselech MELKAMU,19 APR 1985,ETH,4,,"Bislett Stadion, Oslo (NOR)",09 JUN 2011,1203
11,14:40.86,,Priscah Jepleting CHERONO,27 JUN 1980,KEN,6,,"Shanghai Stadium, Shanghai (CHN)",15 MAY 2011,1200
12,14:41.28,,Pauline Chemning KORIKWIANG,01 MAR 1988,KEN,7,,"Shanghai Stadium, Shanghai (CHN)",15 MAY 2011,1200
13,14:43.29,,Emebet ANTENEH,13 JAN 1992,ETH,5,,"Bislett Stadion, Oslo (NOR)",09 JUN 2011,1196
14,14:45.20,,Shalane FLANAGAN,08 JUL 1981,USA,4,,"Stade de France, Paris-St-Denis (FRA)",08 JUL 2011,1192
15,14:46.30,,Dolores CHECA,27 DEC 1982,ESP,7,,"Bislett Stadion, Oslo (NOR)",09 JUN 2011,1190
16,14:46.32,,Sule UTURA,08 FEB 1990,ETH,8,,"Shanghai Stadium, Shanghai (CHN)",15 MAY 2011,1190
17,14:49.36,,Hiwot AYALEW,06 MAR 1990,ETH,8,,"Bislett Stadion, Oslo (NOR)",09 JUN 2011,1184
18,14:58.34,,Azmera GEBRU,31 OCT 1995,ETH,9,,"Stade de France, Paris-St-Denis (FRA)",08 JUL 2011,1166
19,14:59.71,,Wude AYALEW,04 JUL 1987,ETH,7,,"Hayward Field, Eugene, OR (USA)",03 JUN 2011,1164
20,15:00.08,,Esther CHEMTAI,04 JUN 1988,KEN,8,,"Hayward Field, Eugene, OR (USA)",03 JUN 2011,1163
21,15:00.57,,Lauren FLESHMAN,26 SEP 1981,USA,1,,"Crystal Palace, London (GBR)",06 AUG 2011,1162
22,15:03.63,,Almenesh BELETE,26 JUL 1989,ETH,1f1,,Kessel-Lo (BEL),13 AUG 2011,1156
23,15:05.24,,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,1,,Cheboksary (RUS),23 JUL 2011,1153
24,15:06.75,,Helen CLITHEROE,02 JAN 1974,GBR,2,,"Crystal Palace, London (GBR)",06 AUG 2011,1150
25,15:07.49,,Grace MOMANYI,13 FEB 1981,KEN,3,,"Crystal Palace, London (GBR)",06 AUG 2011,1149
26,15:08.64,,Desiree DAVILA,26 JUL 1983,USA,4,,"Crystal Palace, London (GBR)",06 AUG 2011,1146
27,15:09.96,,Megumi KINUKAWA,07 AUG 1989,JPN,1,,Kumagaya (JPN),12 JUN 2011,1144
28,15:10.01,,Molly HUDDLE,31 AUG 1984,USA,1,,"Hayward Field, Eugene, OR (USA)",24 JUN 2011,1144
29,15:10.44,,Jennifer RHINES,01 JUL 1974,USA,5,,"Crystal Palace, London (GBR)",06 AUG 2011,1143
30,15:10.45,,Genet YALEW,31 DEC 1992,ETH,2,,Heusden-Zolder (BEL),16 JUL 2011,1143
31,15:10.53,,Selly Chepyego KAPTICH,03 OCT 1985,KEN,1f1,,Shibetsu (JPN),29 JUN 2011,1143
32,15:11.47,,Kara GOUCHER,09 JUL 1978,USA,9,,"Hayward Field, Eugene, OR (USA)",03 JUN 2011,1141
33,15:11.49,,Jenny SIMPSON,23 AUG 1986,USA,2,,"Walnut, CA (USA)",15 APR 2011,1141
34,15:11.50,,Waganesh MEKASHA,16 JAN 1992,ETH,3,,Heusden-Zolder (BEL),16 JUL 2011,1141
35,15:11.97,,Sara MOREIRA,17 OCT 1985,POR,10,,"Bislett Stadion, Oslo (NOR)",09 JUN 2011,1140
