Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,14:24.68,,Elvan ABEYLEGESSE,11 SEP 1982,TUR,1,,Bergen (NOR),11 JUN 2004,1233
2,14:29.11,,Paula RADCLIFFE,17 DEC 1973,GBR,1,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 JUN 2004,1224
3,14:30.88,,Tirunesh DIBABA,01 OCT 1985,ETH,2,,Bergen (NOR),11 JUN 2004,1220
4,14:32.74,,Ejegayehu DIBABA,21 MAR 1982,ETH,3,,Bergen (NOR),11 JUN 2004,1216
5,14:35.18,,Sentayehu EJIGU,28 JUN 1985,ETH,4,,Bergen (NOR),11 JUN 2004,1212
6,14:36.92,,Berhane ADERE,23 NOV 1973,ETH,1,,"AC Gianni Brera, Milano (ITA)",02 JUN 2004,1208
7,14:38.05,,Werknesh KIDANE,07 JAN 1981,ETH,2,,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1206
8,14:42.64,,Edith MASAI,04 APR 1967,KEN,1,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1197
9,14:43.90,,Margaret MAURY,15 MAY 1974,FRA,2,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1194
10,14:44.81,,Meseret DEFAR,19 NOV 1983,ETH,3,,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1193
11,14:46.42,,Isabella OCHICHI,28 OCT 1979,KEN,1,,"FBK Stadium, Hengelo (NED)",31 MAY 2004,1190
12,14:46.51,,Derartu TULU,21 MAR 1972,ETH,5,,Bergen (NOR),11 JUN 2004,1189
13,14:49.11,,Joanne PAVEY,20 SEP 1973,GBR,3,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1184
14,14:52.19,,Liliya SHOBUKHOVA,13 NOV 1977,RUS,2,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 JUN 2004,1178
15,14:53.17,,Alice Jemeli TIMBILILI,01 FEB 1983,KEN,6,,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1176
16,14:53.70,,Gulnara SAMITOVA,09 JUL 1978,RUS,1,,Tula (RUS),25 JUL 2004,1175
17,14:54.24,,Priscah Jepleting CHERONO,27 JUN 1980,KEN,7,,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1174
18,14:55.31,,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,2,,Tula (RUS),25 JUL 2004,1172
19,14:55.43,,Irina MIKITENKO,23 AUG 1972,GER,8,,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1172
20,14:56.01,,Huina XING,25 FEB 1984,CHN,5h2,,"Olympic Stadium, Athina (GRE)",20 AUG 2004,1171
21,14:56.89,,Lornah KIPLAGAT,01 MAY 1974,NED,9,,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1169
22,14:57.09,,Lucy Kabuu WANGUI,24 MAR 1984,KEN,1,,Nobeoka (JPN),22 MAY 2004,1169
23,14:57.73,,Kayoko FUKUSHI,25 MAR 1982,JPN,2,,Nobeoka (JPN),22 MAY 2004,1167
24,14:58.43,,Sonia O'SULLIVAN,28 NOV 1969,IRL,1,,"Palo Alto, CA (USA)",30 APR 2004,1166
25,14:59.20,,Marla RUNYAN,04 JAN 1969,USA,1,,"Waltham, MA (USA)",29 MAY 2004,1165
