Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
37,16:07.19,Katie KELLNER,04 AUG 1991,USA,3,,"Cambridge, MA (USA)",23 FEB 2013,1058
38,16:07.56,Laura NAGEL,11 FEB 1992,NZL,5f1,,"Boston, MA (USA)",25 JAN 2013,1057
39,16:08.56,Emma BATES,08 JUL 1992,USA,14,,"Fayetteville, AR (USA)",08 MAR 2013,1056
40,16:10.24,Andie COZZARELLI,14 AUG 1990,USA,6,,"New York, NY (USA)",01 MAR 2013,1052
41,16:10.42,Jessica TONN,15 FEB 1992,USA,15,,"Fayetteville, AR (USA)",08 MAR 2013,1052
42,16:11.58,Laura CARLETON,23 SEP 1989,USA,1,,"New York, NY (USA)",01 FEB 2013,1050
43,16:11.85,Katie KELLNER,04 AUG 1991,USA,6f1,,"Boston, MA (USA)",25 JAN 2013,1049
44,16:13.89,Christina MUIR,06 AUG 1988,GBR,7,,"New York, NY (USA)",01 MAR 2013,1046
45,16:13.93,Valentina GALIMOVA,11 MAY 1986,RUS,12,,Moskva (RUS),14 FEB 2013,1046
46,16:14.19,Corey CONNER,07 MAY 1990,USA,2,,"New York, NY (USA)",01 FEB 2013,1045
47,16:15.83,Juliet BOTTORFF,29 JAN 1991,USA,1f2,,"Blacksburg, VA (USA)",22 FEB 2013,1042
48,16:17.18,Laura NAGEL,11 FEB 1992,NZL,8,,"New York, NY (USA)",01 MAR 2013,1040
49,16:18.01,Wesley FRAZIER,03 SEP 1995,USA,1f2,,"New York, NY (USA)",08 MAR 2013,1038
50,16:18.02,Erin FINN,19 NOV 1994,USA,2f2,,"New York, NY (USA)",08 MAR 2013,1038
51,16:18.20,Laura CARLETON,23 SEP 1989,USA,1f2,,"Fayetteville, AR (USA)",24 FEB 2013,1038
52,16:18.69,Kayleigh TYERMAN,27 JUN 1991,USA,2f2,,"Blacksburg, VA (USA)",22 FEB 2013,1037
53,16:18.92,Rhiannon JOHNS,11 JUN 1990,CAN,1,,"Birmingham, AL (USA)",23 FEB 2013,1036
54,16:19.02,Kayla LAMPE,,USA,2f2,,"Fayetteville, AR (USA)",24 FEB 2013,1036
55,16:19.13,Andie COZZARELLI,14 AUG 1990,USA,3f2,,"Blacksburg, VA (USA)",22 FEB 2013,1036
56,16:19.40,Inna ROMANOVA,17 JAN 1991,RUS,,,Kazan (RUS),21 DEC 2012,1035
57,16:20.64,Bridget DAHLBERG,04 DEC 1990,USA,4f2,,"Blacksburg, VA (USA)",22 FEB 2013,1033
58,16:24.13,Corey CONNER,07 MAY 1990,USA,1,,"Boston, MA (USA)",11 FEB 2013,1027
59,16:24.19,Diane ROBISON,10 APR 1992,USA,3f2,,"Fayetteville, AR (USA)",24 FEB 2013,1027
60,16:24.42,Chelsea OSWALD,20 NOV 1990,USA,1f1,,"Fayetteville, AR (USA)",24 FEB 2013,1026
61,16:25.98,Abby LEVENE,02 FEB 1991,USA,4,,"Cambridge, MA (USA)",23 FEB 2013,1023
62,16:27.79,Patricia BARRY,20 MAR 1989,IRL,9,,"New York, NY (USA)",01 MAR 2013,1020
63,16:27.81,Nataliya SEDYKH,21 FEB 1988,RUS,13,,Moskva (RUS),14 FEB 2013,1020
64,16:28.18,Anna RUDD,,USA,1,,"Birmingham, AL (USA)",08 MAR 2013,1019
65,16:28.88,Barbara STREHLER,30 MAR 1991,USA,5f2,,"Blacksburg, VA (USA)",22 FEB 2013,1018
66,16:30.50,Lauren SARA,31 MAR 1992,USA,7f1,,"Boston, MA (USA)",25 JAN 2013,1015
67,16:30.86,Katie DICAMILLO,14 DEC 1986,USA,10,,"New York, NY (USA)",01 MAR 2013,1014
68,16:30.95,Joanna THOMPSON,24 SEP 1992,USA,6f2,,"Blacksburg, VA (USA)",22 FEB 2013,1014
69,16:31.03,Lisa JUNTA,,USA,1f2,,"Boston, MA (USA)",02 MAR 2013,1014
70,16:31.64,Alla KULYATINA,09 JUN 1990,RUS,14,,Moskva (RUS),14 FEB 2013,1013
71,16:31.95,Sarah PAGANO,23 JUL 1991,USA,2f2,,"Boston, MA (USA)",02 MAR 2013,1012
72,16:32.86,Kate ROSETTIE,,USA,3f2,,"Boston, MA (USA)",02 MAR 2013,1011
73,16:32.90,Leonora JOY-PETRINA,29 JUL 1982,NZL,11,,"New York, NY (USA)",01 MAR 2013,1011
74,16:32.98,Meghan MCGLINCHEY,,USA,1f1,,"Kingston, RI (USA)",16 FEB 2013,1011
75,16:33.35,Elinor KIRK,26 APR 1989,GBR,2,,"Birmingham, AL (USA)",23 FEB 2013,1010
76,16:33.69,Jackie NICHOLAS,26 DEC 1992,USA,1,,"University Park, PA (USA)",02 FEB 2013,1009
77,16:33.84,Jackie NICHOLAS,26 DEC 1992,USA,5,,"Cambridge, MA (USA)",23 FEB 2013,1009
78,16:34.65,Alyssa SELMQUIST,,USA,4f2,,"Boston, MA (USA)",02 MAR 2013,1007
79,16:34.71,Katrina SPRATFORD,15 MAY 1990,USA,1,,"Lewisburg, PA (USA)",01 DEC 2012,1007
80,16:34.76,Lindsey NIELSON,,USA,3,,"New York, NY (USA)",01 FEB 2013,1007
81,16:35.02,Dominique SCOTT,24 JUN 1992,RSA,4f2,,"Fayetteville, AR (USA)",24 FEB 2013,1007
82,16:35.73,Erica JESSEMAN,21 JAN 1989,USA,8f1,,"Boston, MA (USA)",25 JAN 2013,1006
83,16:36.27,Ruth KEINO,,KEN,2,,"Birmingham, AL (USA)",08 MAR 2013,1005
84,16:36.57,Shannon KLENKE,01 FEB 1993,USA,5f2,,"Fayetteville, AR (USA)",24 FEB 2013,1004
85,16:37.03,Susan TANUI,28 MAR 1987,KEN,3,,"Birmingham, AL (USA)",08 MAR 2013,1003
86,16:37.27,Kelsey DUERKSEN,05 NOV 1989,USA,1,,"Bloomington, IN (USA)",07 DEC 2012,1003
87,16:37.60,Yekaterina SHLYAKHOVA,29 OCT 1988,RUS,1,,Kazan (RUS),21 DEC 2012,1002
88,16:38.52,Sarah RAPP,09 MAR 1993,USA,7f2,,"Blacksburg, VA (USA)",22 FEB 2013,1000
89,16:39.15,Kayla LAMPE,,USA,4,,"New York, NY (USA)",01 FEB 2013,999
90,16:39.93,Marion JOLY TESTAULT,17 JUL 1991,FRA,1f1,,"Boston, MA (USA)",02 MAR 2013,998
91,16:40.52,Christy CAZZOLA,18 JUN 1985,USA,1,,"Stevens Point, WI (USA)",22 FEB 2013,997
92,16:40.65,Julie MCCONVILLE,,USA,3f2,,"New York, NY (USA)",08 MAR 2013,997
93,16:41.10,Katrina SPRATFORD,15 MAY 1990,USA,4,,"Birmingham, AL (USA)",08 MAR 2013,996
94,16:41.29,Kelsey LAKOWSKE,24 FEB 1993,USA,8f2,,"Blacksburg, VA (USA)",22 FEB 2013,995
95,16:41.42,Dylan HASSETT,19 MAY 1993,USA,5f2,,"Boston, MA (USA)",02 MAR 2013,995
96,16:41.65,Anne-Marie BLANEY,09 SEP 1993,USA,3,,"Birmingham, AL (USA)",23 FEB 2013,995
97,16:41.66,Megan DEAKINS,25 JUN 1990,USA,9f2,,"Blacksburg, VA (USA)",22 FEB 2013,995
98,16:41.86,Olivia MICKLE,29 MAY 1991,USA,6,,"Cambridge, MA (USA)",23 FEB 2013,994
99,16:42.97,Patricia BARRY,20 MAR 1989,IRL,1,,"New York, NY (USA)",18 JAN 2013,992
100,16:42.99,Tess BARRETT,09 FEB 1996,USA,4f2,,"New York, NY (USA)",08 MAR 2013,992
101,16:43.45,Semehar TESFAYE,09 NOV 1990,USA,6f2,,"Fayetteville, AR (USA)",24 FEB 2013,991
102,16:43.55,Amanda JENKINS,06 MAR 1991,USA,5,,"New York, NY (USA)",01 FEB 2013,991
103,16:44.08,Maria HAUGER,15 JUL 1994,USA,5f2,,"New York, NY (USA)",08 MAR 2013,990
104,16:44.10,Aliphine Chepkerker TULIAMUK,05 APR 1989,KEN,1,,"Cedar Falls, IA (USA)",23 FEB 2013,990
105,16:44.65,Emily GIANNOTTI,12 JUL 1992,USA,1,,"University Park, PA (USA)",25 JAN 2013,989
106,16:44.81,Bethany SACHTLEBEN,09 FEB 1992,USA,6f2,,"Boston, MA (USA)",02 MAR 2013,989
107,16:44.95,Krista MOYLAN,,USA,4,,"Birmingham, AL (USA)",23 FEB 2013,989
108,16:45.71,Jennifer AGNEW,,USA,5,,"Birmingham, AL (USA)",08 MAR 2013,987
109,16:45.88,Kate BOROWICZ,,USA,6,,"New York, NY (USA)",01 FEB 2013,987
110,16:45.89,Sophie MCNEELY,,USA,6,,"Birmingham, AL (USA)",08 MAR 2013,987
111,16:46.09,Kelly LAMB,06 MAR 1992,USA,7,,"Birmingham, AL (USA)",08 MAR 2013,987
112,16:46.53,Katie CONLON,28 MAR 1990,USA,16,,"Fayetteville, AR (USA)",08 MAR 2013,986
113,16:46.75,Brigid BYRNE,,USA,7f2,,"Boston, MA (USA)",02 MAR 2013,986
114,16:46.84,Emily STARK,09 SEP 1993,USA,7,,"Cambridge, MA (USA)",23 FEB 2013,985
115,16:47.40,Mackenzie CHOJNACKY,07 OCT 1992,USA,1,,"Ypsilanti, MI (USA)",22 FEB 2013,984
116,16:47.48,Morgan KELLY,,USA,8,,"Cambridge, MA (USA)",23 FEB 2013,984
117,16:48.24,Hannah ONEDA,14 AUG 1994,USA,1,,"Princeton, NJ (USA)",09 DEC 2012,983
118,16:48.35,Kendra SCHAAF,02 APR 1990,CAN,1,,"Nampa, ID (USA)",22 FEB 2013,983
119,16:48.64,Jessica JANECKE,,USA,8,,"Birmingham, AL (USA)",08 MAR 2013,982
120,16:49.04,Marisa HOWARD,10 AUG 1992,USA,2,,"Nampa, ID (USA)",22 FEB 2013,981
121,16:49.11,Annie BEVERIDGE,,USA,8f2,,"Boston, MA (USA)",02 MAR 2013,981
122,16:49.17,Lauren MARTIN,14 OCT 1991,USA,9,,"Birmingham, AL (USA)",08 MAR 2013,981
123,16:49.38,Caroline KELLNER,15 JAN 1994,USA,9f1,,"Boston, MA (USA)",25 JAN 2013,981
124,16:49.42,Samantha GINTHER,07 AUG 1990,USA,2,,"Bloomington, IN (USA)",07 DEC 2012,981
125,16:49.55,Alyssa SELMQUIST,,USA,1f2,,"Boston, MA (USA)",22 FEB 2013,980
126,16:50.04,Jessica WATYCHOWICZ,27 FEB 1991,USA,10,,"Birmingham, AL (USA)",08 MAR 2013,980
127,16:50.20,Victoria DAVIS,,USA,11,,"Birmingham, AL (USA)",08 MAR 2013,979
128,16:50.26,Shawna WINNEGAR,,USA,3,,"Nampa, ID (USA)",22 FEB 2013,979
129,16:50.78,Leslie BOOZER,10 FEB 1991,USA,7f2,,"Fayetteville, AR (USA)",24 FEB 2013,978
130,16:50.79,Rachel BREWER,,USA,2,,"Cedar Falls, IA (USA)",23 FEB 2013,978
131,16:51.28,Addie TOUSLEY,,USA,1,,"Boston, MA (USA)",02 MAR 2013,977
132,16:51.35,Katharine SHOWALTER,08 DEC 1990,USA,1,,"Birmingham, AL (USA)",09 FEB 2013,977
133,16:51.98,Caroline KELLNER,15 JAN 1994,USA,9,,"Cambridge, MA (USA)",23 FEB 2013,976
134,16:52.02,Lisa JUNTA,,USA,1,,"West Point, NY (USA)",16 FEB 2013,976
135,16:52.16,Dina ALEKSANDROVA,09 AUG 1992,RUS,15,,Moskva (RUS),14 FEB 2013,976
136,16:52.43,Jessie PETERSEN,19 JAN 1993,USA,2f1,,"Boston, MA (USA)",02 MAR 2013,975
137,16:52.72,Sarah MCMAHON,,USA,3,,"Cedar Falls, IA (USA)",23 FEB 2013,975
138,16:53.31,Rachel ROBERTS,,USA,2,,"Birmingham, AL (USA)",09 FEB 2013,974
139,16:53.51,Caroline WILLIAMS,,USA,7,,"New York, NY (USA)",01 FEB 2013,973
140,16:53.69,Brooke TULLIS,01 JUN 1993,USA,2,,"Ypsilanti, MI (USA)",22 FEB 2013,973
141,16:53.82,Kate ROSETTIE,,USA,10f1,,"Boston, MA (USA)",25 JAN 2013,973
142,16:54.20,Joanna THOMPSON,24 SEP 1992,USA,3,,"Bloomington, IN (USA)",07 DEC 2012,972
143,16:54.23,Dana GIORDANO,30 DEC 1993,USA,10,,"Cambridge, MA (USA)",23 FEB 2013,972
144,16:54.48,Erica JESSEMAN,21 JAN 1989,USA,12,,"New York, NY (USA)",01 MAR 2013,972
145,16:54.55,Amanda JENKINS,06 MAR 1991,USA,8f2,,"Fayetteville, AR (USA)",24 FEB 2013,972
146,16:54.98,Alicia CLARK,27 JAN 1994,USA,3f1,,"Boston, MA (USA)",02 MAR 2013,971
147,16:55.09,Devin MCMAHON,,USA,11,,"Cambridge, MA (USA)",23 FEB 2013,971
148,16:55.31,Hannah ONEDA,14 AUG 1994,USA,1,,"Lewisburg, PA (USA)",09 FEB 2013,970
149,16:55.71,Katie GORMAN,,USA,1,,"Annapolis, MD (USA)",12 JAN 2013,969
150,16:55.74,Samantha ROEKER,15 OCT 1991,USA,2f2,,"Boston, MA (USA)",22 FEB 2013,969
151,16:56.11,Noelle VAN RYSSELBERGHE,,USA,12,,"Cambridge, MA (USA)",23 FEB 2013,969
152,16:56.15,Hillary MONTGOMERY,11 FEB 1993,USA,1,,"New York, NY (USA)",02 FEB 2013,969
152,16:56.15,Dina IACONE,06 APR 1994,USA,4f1,,"Boston, MA (USA)",02 MAR 2013,969
154,16:56.82,Abby LEVENE,02 FEB 1991,USA,2,,"University Park, PA (USA)",02 FEB 2013,967
155,16:56.84,Stephanie LEDGERWOOD,,USA,5,,"Birmingham, AL (USA)",23 FEB 2013,967
156,16:57.02,Brittney LANE,,USA,2,,"New York, NY (USA)",02 FEB 2013,967
157,16:57.30,Elyssa GENSIB,28 MAR 1994,USA,13,,"Cambridge, MA (USA)",23 FEB 2013,967
158,16:57.38,Grace FLETCHER,,USA,3,,"New York, NY (USA)",02 FEB 2013,966
158,16:57.38,Katie GORMAN,,USA,9f2,,"Boston, MA (USA)",02 MAR 2013,966
160,16:57.45,Victoria DAVIS,,USA,2,,"Lewisburg, PA (USA)",09 FEB 2013,966
161,16:57.50,Kara PATRICK,,USA,3,,"Ypsilanti, MI (USA)",22 FEB 2013,966
162,16:57.58,Christy CAZZOLA,18 JUN 1985,USA,1,,"Naperville, IL (USA)",09 MAR 2013,966
163,16:57.67,Nicole MICHMERHUIZEN,1992,USA,2,,"Naperville, IL (USA)",09 MAR 2013,966
164,16:57.94,Jennifer DUNN,13 JUL 1990,USA,10f2,,"Blacksburg, VA (USA)",22 FEB 2013,965
165,16:57.99,Mackenzie BARRY,28 SEP 1996,USA,6f2,,"New York, NY (USA)",08 MAR 2013,965
166,16:58.03,Nicole MICHMERHUIZEN,1992,USA,1f1,,"Bourbonnais, IL (USA)",26 JAN 2013,965
166,16:58.03,Anna LAMB,,USA,4,,"Ypsilanti, MI (USA)",22 FEB 2013,965
168,16:58.06,Florence NGETICH,,KEN,9f2,,"Fayetteville, AR (USA)",24 FEB 2013,965
169,16:58.10,Shannon KLENKE,01 FEB 1993,USA,1,,"Fayetteville, AR (USA)",08 FEB 2013,965
170,16:58.39,Bethany SACHTLEBEN,09 FEB 1992,USA,1,,"Blacksburg, VA (USA)",16 FEB 2013,965
171,16:58.45,Brianna CASTROGIVANNI,,USA,1,,"Landover, MD (USA)",10 FEB 2013,965
172,16:58.49,Jennifer AGNEW,,USA,1,,"Mankato, MN (USA)",23 FEB 2013,964
173,16:58.52,Jordan WHITE,15 DEC 1989,USA,8,,"New York, NY (USA)",01 FEB 2013,964
174,16:58.80,Brigid BYRNE,,USA,2,,"West Point, NY (USA)",16 FEB 2013,964
175,16:59.72,Brittney LANE,,USA,10f2,,"Boston, MA (USA)",02 MAR 2013,962
176,17:00.36,Viviana HANLEY,,USA,5f1,,"Boston, MA (USA)",02 MAR 2013,961
177,17:00.63,Elise BEATTIE,,USA,6f1,,"Boston, MA (USA)",02 MAR 2013,961
178,17:00.90,Taylor BERG,,USA,1,,St. Paul (USA),08 FEB 2013,960
179,17:01.11,Morgan VAN GORDER,20 DEC 1989,USA,2f1,,"Fayetteville, AR (USA)",24 FEB 2013,960
180,17:01.25,Mia ELBON,,USA,1,,"Nashville, TN (USA)",02 FEB 2013,960
181,17:01.30,Brianna CASTROGIVANNI,,USA,3f2,,"Boston, MA (USA)",22 FEB 2013,959
182,17:01.67,Kate BROWN,28 OCT 1990,GBR,6,,"Birmingham, AL (USA)",23 FEB 2013,959
183,17:02.11,Addie TOUSLEY,,USA,3,,"Naperville, IL (USA)",09 MAR 2013,958
184,17:02.31,Courtney FRERICHS,18 JAN 1993,USA,1,,"Vermillion, SD (USA)",25 FEB 2013,958
185,17:02.38,Melissa NASH,16 MAR 1987,USA,1f2,,"Boston, MA (USA)",25 JAN 2013,958
185,17:02.38,Courtney BREWIS,1990,USA,12,,"Birmingham, AL (USA)",08 MAR 2013,958
187,17:02.49,Petra KUBEŠOVA,18 MAY 1991,CZE,1,,"Landover, MD (USA)",14 FEB 2013,957
188,17:02.51,Jen BREMSER,,USA,4,,"Nampa, ID (USA)",22 FEB 2013,957
189,17:02.78,Sarah DISANZA,22 AUG 1995,USA,7f2,,"New York, NY (USA)",08 MAR 2013,957
190,17:03.15,Allie SCALF,29 AUG 1990,USA,10f2,,"Fayetteville, AR (USA)",24 FEB 2013,956
191,17:03.17,Kate ROSETTIE,,USA,14,,"Cambridge, MA (USA)",23 FEB 2013,956
192,17:03.24,Melissa NASH,16 MAR 1987,USA,1,,"Boston, MA (USA)",17 FEB 2013,956
193,17:03.43,Taylor BERG,,USA,4,,"Naperville, IL (USA)",09 MAR 2013,956
194,17:03.62,Dylan HASSETT,19 MAY 1993,USA,1,,"New York, NY (USA)",08 FEB 2013,955
195,17:03.69,Alyssa SELMQUIST,,USA,2,,"Landover, MD (USA)",10 FEB 2013,955
196,17:03.70,Jenna DAVIDNER,,USA,13,,"New York, NY (USA)",01 MAR 2013,955
197,17:04.08,Allie SCALF,29 AUG 1990,USA,3,,"Birmingham, AL (USA)",09 FEB 2013,955
198,17:04.39,Erin MURPHY,,USA,4f2,,"Boston, MA (USA)",22 FEB 2013,954
199,17:04.53,Clare FISCHER,,USA,9,,"New York, NY (USA)",01 FEB 2013,954
200,17:05.12,Liz WEILER,22 FEB 1993,USA,1h1,,"Bloomington, IN (USA)",18 JAN 2013,953
201,17:05.29,Lucy CHEADLE,,USA,5,,"Naperville, IL (USA)",09 MAR 2013,952
202,17:05.33,Kathleen STEVENS,07 JAN 1992,USA,11f2,,"Blacksburg, VA (USA)",22 FEB 2013,952
203,17:05.48,Lauren D'ALESSIO,,USA,1f2,,"Winston Salem, NC (USA)",24 FEB 2013,952
204,17:05.51,Chelsea SUMNEY,,USA,2f2,,"Winston Salem, NC (USA)",24 FEB 2013,952
205,17:05.70,Courtney SCHULTZ,,USA,1,,"Albuquerque, NM (USA)",22 FEB 2013,952
206,17:05.73,Annie BEVERIDGE,,USA,1,,"Annapolis, MD (USA)",06 DEC 2012,952
207,17:06.13,Noelle VAN RYSSELBERGHE,,USA,10,,"New York, NY (USA)",01 FEB 2013,951
208,17:06.16,Bridget END,,USA,15,,"Cambridge, MA (USA)",23 FEB 2013,951
209,17:06.38,Sarah SELLERS,10 JUL 1991,USA,1,,"Bozeman, MT (USA)",22 FEB 2013,950
209,17:06.38,Jessie BRUNETT,18 NOV 1991,USA,13,,"Birmingham, AL (USA)",08 MAR 2013,950
211,17:07.04,Keri LAMBERT,,USA,1,,"Springfield, MA (USA)",02 FEB 2013,949
212,17:07.12,Eimear BLACK,29 OCT 1991,IRL,11f2,,"Boston, MA (USA)",02 MAR 2013,949
213,17:07.74,Anne-Marie BLANEY,09 SEP 1993,USA,1,,"Blacksburg, VA (USA)",26 JAN 2013,948
214,17:08.00,Brigid BYRNE,,USA,2,,"Annapolis, MD (USA)",12 JAN 2013,948
215,17:08.08,Devin MCMAHON,,USA,11f1,,"Boston, MA (USA)",25 JAN 2013,947
216,17:08.25,Caroline WILLIAMS,,USA,16,,"Cambridge, MA (USA)",23 FEB 2013,947
217,17:08.67,Keri LAMBERT,,USA,6,,"Naperville, IL (USA)",09 MAR 2013,946
218,17:08.70,Kelly MCCURDY,24 MAY 1991,USA,1,,"Bloomington, IN (USA)",26 JAN 2013,946
219,17:08.73,Katie SULLIVAN,,USA,17,,"Cambridge, MA (USA)",23 FEB 2013,946
220,17:08.85,Moira KENNY,03 AUG 1991,USA,12f2,,"Blacksburg, VA (USA)",22 FEB 2013,946
221,17:09.15,Moira KENNY,03 AUG 1991,USA,12f2,,"Boston, MA (USA)",02 MAR 2013,946
221,17:09.15,Sarah QUINN,,USA,2,,"Boston, MA (USA)",02 MAR 2013,946
223,17:09.57,Moira KENNY,03 AUG 1991,USA,4,,"New York, NY (USA)",02 FEB 2013,945
224,17:09.59,Nicole MICHMERHUIZEN,1992,USA,1,,"Angola, IN (USA)",23 FEB 2013,945
225,17:09.66,Lauren PHILBROOK,21 JUN 1987,USA,3,,"Lewisburg, PA (USA)",09 FEB 2013,945
226,17:09.79,Molly HIRT,29 MAR 1990,USA,4,,"Bloomington, IN (USA)",07 DEC 2012,944
227,17:09.95,Brigid BYRNE,,USA,1,,"College Park, MD (USA)",19 JAN 2013,944
228,17:09.96,Kristina AUBERT,,USA,1f2,,"Jonesboro, AR (USA)",25 FEB 2013,944
229,17:10.02,Leslie BOOZER,10 FEB 1991,USA,1,,"Fayetteville, AR (USA)",25 JAN 2013,944
230,17:10.05,Hannah ROWE,29 AUG 1991,USA,18,,"Cambridge, MA (USA)",23 FEB 2013,944
231,17:10.07,Marya MALYSHEVA,26 SEP 1990,RUS,1,,St. Petersburg (RUS),24 JAN 2013,944
232,17:10.08,Marion JOLY TESTAULT,17 JUL 1991,FRA,1,,"New York, NY (USA)",15 FEB 2013,944
233,17:10.20,Kiera HARRISON,,USA,2,,"New York, NY (USA)",15 FEB 2013,944
234,17:10.30,Krista PARKS,,USA,5,,"Ypsilanti, MI (USA)",22 FEB 2013,944
235,17:10.43,Jordan WHITE,15 DEC 1989,USA,11f2,,"Fayetteville, AR (USA)",24 FEB 2013,943
236,17:10.55,Jeanne STROUD,,USA,1,,"Winston Salem, NC (USA)",22 FEB 2013,943
237,17:10.56,Jessica HOEFERT,,USA,1f2,,"Kingston, RI (USA)",16 FEB 2013,943
238,17:10.58,Grace FLETCHER,,USA,12f2,,"Fayetteville, AR (USA)",24 FEB 2013,943
239,17:10.72,Erin STATZ,,USA,2,,St. Paul (USA),08 FEB 2013,943
240,17:11.09,Kate BOROWICZ,,USA,13f2,,"Blacksburg, VA (USA)",22 FEB 2013,942
241,17:11.16,Devyn RAMSAY,09 OCT 1991,USA,6,,"Ypsilanti, MI (USA)",22 FEB 2013,942
242,17:11.17,Lisa JUNTA,,USA,1,,"West Point, NY (USA)",12 JAN 2013,942
243,17:11.37,Julia SIZEK,01 AUG 1991,USA,1,,"Whitewater, WI (USA)",02 FEB 2013,942
244,17:11.64,Alicia CLARK,27 JAN 1994,USA,5,,"New York, NY (USA)",02 FEB 2013,941
245,17:11.68,Eimear BLACK,29 OCT 1991,IRL,3,,"Landover, MD (USA)",10 FEB 2013,941
246,17:11.69,Heidi PETERSON,,USA,2,,"Vermillion, SD (USA)",25 FEB 2013,941
247,17:11.72,Britney WHITEHEAD,12 OCT 1990,USA,1,,"Charleston, IL (USA)",22 FEB 2013,941
248,17:11.80,Marina PETROVA,25 JAN 1990,RUS,16,,Moskva (RUS),14 FEB 2013,941
