Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,14:18.86,Genzebe DIBABA,08 FEB 1991,ETH,1,,"Globe Arena, Stockholm (SWE)",19 FEB 2015,1270
2,15:12.22,Emily SISSON,12 OCT 1991,USA,1,,"New York, NY (USA)",28 FEB 2015,1163
3,15:20.57,Sarah DISANZA,22 AUG 1995,USA,1,,"Boston, MA (USA)",06 DEC 2014,1147
4,15:21.84,Emily SISSON,12 OCT 1991,USA,2,,"Boston, MA (USA)",06 DEC 2014,1145
5,15:22.56,Birtukan Fente ALEMU,18 JUN 1989,ETH,2,,"Globe Arena, Stockholm (SWE)",19 FEB 2015,1143
6,15:31.62,Liv WESTPHAL,22 DEC 1993,FRA,3,,"Boston, MA (USA)",06 DEC 2014,1126
7,15:32.15,Emily SISSON,12 OCT 1991,USA,1,,"Fayetteville, AR (USA)",13 MAR 2015,1125
8,15:34.15,Birtukan ADAMU,29 APR 1992,ETH,3,,"Globe Arena, Stockholm (SWE)",19 FEB 2015,1121
9,15:34.70,Alia SAEED MOHAMMED,18 MAY 1991,UAE,4,,"Globe Arena, Stockholm (SWE)",19 FEB 2015,1120
10,15:35.71,Dagmawit KIBRU,02 DEC 1996,ETH,5,,"Globe Arena, Stockholm (SWE)",19 FEB 2015,1118
11,15:40.35,Rachel JOHNSON,30 APR 1993,USA,2,,"Fayetteville, AR (USA)",13 MAR 2015,1109
12,15:40.45,Rachel JOHNSON,30 APR 1993,USA,1,,"College Station, TX (USA)",13 DEC 2014,1109
13,15:43.88,Jennifer WENTH,24 JUL 1991,AUT,6,,"Globe Arena, Stockholm (SWE)",19 FEB 2015,1102
14,15:47.09,Yelena KOROBKINA,25 NOV 1990,RUS,1,,Moskva (RUS),19 FEB 2015,1096
15,15:47.32,Sarah DISANZA,22 AUG 1995,USA,3,,"Fayetteville, AR (USA)",13 MAR 2015,1096
16,15:47.52,Chelsea BLAASE,10 APR 1994,USA,4,,"Fayetteville, AR (USA)",13 MAR 2015,1095
17,15:47.56,Courtney FRERICHS,18 JAN 1993,USA,5,,"Fayetteville, AR (USA)",13 MAR 2015,1095
18,15:48.12,Courtney FRERICHS,18 JAN 1993,USA,1,,"Bloomington, IN (USA)",12 DEC 2014,1094
19,15:48.31,Molly SEIDEL,12 JUL 1994,USA,6,,"Fayetteville, AR (USA)",13 MAR 2015,1094
20,15:49.99,Lyudmila LEBEDEVA,23 MAY 1990,RUS,2,,Moskva (RUS),19 FEB 2015,1091
21,15:51.12,Tansey LYSTAD,27 MAY 1993,USA,4,,"Boston, MA (USA)",06 DEC 2014,1088
22,15:52.07,Diane ROBISON,10 APR 1992,USA,7,,"Fayetteville, AR (USA)",13 MAR 2015,1087
23,15:53.41,Gulshat FAZLITDINOVA,28 AUG 1992,RUS,3,,Moskva (RUS),19 FEB 2015,1084
24,15:55.59,Sandie RAINES,27 JUL 1995,USA,8,,"Fayetteville, AR (USA)",13 MAR 2015,1080
25,15:55.84,Molly SEIDEL,12 JUL 1994,USA,1f2,,"Blacksburg, VA (USA)",27 FEB 2015,1080
26,16:00.14,Christina MELIAN,04 DEC 1993,USA,1f1,,"Boston, MA (USA)",30 JAN 2015,1071
27,16:00.56,Liv WESTPHAL,22 DEC 1993,FRA,9,,"Fayetteville, AR (USA)",13 MAR 2015,1071
28,16:01.51,Megan CURHAM,17 APR 1995,USA,1,,"Cambridge, MA (USA)",01 MAR 2015,1069
29,16:07.46,Megan CURHAM,17 APR 1995,USA,10,,"Fayetteville, AR (USA)",13 MAR 2015,1058
30,16:07.90,Marisa HOWARD,10 AUG 1992,USA,2,,"Bloomington, IN (USA)",12 DEC 2014,1057
31,16:08.39,Emily STITES,02 JUN 1994,USA,11,,"Fayetteville, AR (USA)",13 MAR 2015,1056
32,16:09.98,Natalya LEONTYEVA,05 JUL 1987,RUS,4,,Moskva (RUS),19 FEB 2015,1053
33,16:10.41,Grace FLETCHER,,USA,2,,"College Station, TX (USA)",13 DEC 2014,1052
34,16:10.47,Mara OLSON,08 MAR 1993,USA,3,,"Bloomington, IN (USA)",12 DEC 2014,1052
35,16:10.79,Anna ROHRER,24 FEB 1997,USA,1f2,,"Armory Track&Field Center, New York, NY (USA)",13 MAR 2015,1051
36,16:11.15,Ann EASON,,USA,1f2,,"Charleston, IL (USA)",27 FEB 2015,1051
37,16:12.14,Elvin KIBET,04 FEB 1990,KEN,12,,"Fayetteville, AR (USA)",13 MAR 2015,1049
38,16:12.81,Ryen FRAZIER,14 FEB 1997,USA,2f2,,"Armory Track&Field Center, New York, NY (USA)",13 MAR 2015,1048
39,16:12.97,Hillary MONTGOMERY,11 FEB 1993,USA,3,,"College Station, TX (USA)",13 DEC 2014,1047
40,16:14.78,Cali ROPER,27 OCT 1993,USA,1,,"Birmingham, AL (USA)",26 FEB 2015,1044
41,16:14.96,Margo MALONE,03 SEP 1993,USA,2f2,,"Blacksburg, VA (USA)",27 FEB 2015,1044
42,16:17.06,Erika KEMP,26 JAN 1995,USA,3f2,,"Blacksburg, VA (USA)",27 FEB 2015,1040
43,16:17.26,Christina MELIAN,04 DEC 1993,USA,13,,"Fayetteville, AR (USA)",13 MAR 2015,1039
44,16:17.32,Hannah DAVIDSON,15 APR 1990,USA,2f1,,"Boston, MA (USA)",30 JAN 2015,1039
45,16:18.18,Joanna THOMPSON,24 SEP 1992,USA,4f2,,"Blacksburg, VA (USA)",27 FEB 2015,1038
46,16:18.31,Laura HOTTENROTT,14 MAY 1992,GER,5f2,,"Blacksburg, VA (USA)",27 FEB 2015,1038
47,16:18.34,Tara JAMESON,19 SEP 1991,IRL,1,,"Boston, MA (USA)",01 MAR 2015,1037
48,16:19.50,Tansey LYSTAD,27 MAY 1993,USA,14,,"Fayetteville, AR (USA)",13 MAR 2015,1035
49,16:20.73,Erica JESSEMAN,21 JAN 1989,USA,1f1,,"Boston, MA (USA)",13 FEB 2015,1033
50,16:20.86,Lauren MULLINS,30 MAR 1994,USA,2,,"New York, NY (USA)",28 FEB 2015,1033
51,16:21.13,Kathryn FLUEHR,13 JUN 1993,USA,2,,"Cambridge, MA (USA)",01 MAR 2015,1032
52,16:22.86,Katrina ALLISON,21 FEB 1994,CAN,1,,Guelph (CAN),14 NOV 2014,1029
53,16:23.83,Sarah RAPP,09 MAR 1993,USA,6f2,,"Blacksburg, VA (USA)",27 FEB 2015,1027
54,16:24.25,Haley PIERCE,21 JAN 1994,USA,3,,"New York, NY (USA)",28 FEB 2015,1027
55,16:25.26,Yelizveta PAKHOMOVA,03 AUG 1995,RUS,5,,Moskva (RUS),19 FEB 2015,1025
56,16:26.38,Molly GRABILL,31 AUG 1992,USA,15,,"Fayetteville, AR (USA)",13 MAR 2015,1023
57,16:27.53,Kira GARRY,04 MAR 1993,USA,1f2,,"Boston, MA (USA)",07 MAR 2015,1021
58,16:28.10,Caroline KELLNER,15 JAN 1994,USA,3,,"Cambridge, MA (USA)",01 MAR 2015,1019
59,16:28.29,Ednah KURGAT,15 JUN 1991,USA,1,,"University Park, PA (USA)",06 FEB 2015,1019
60,16:28.50,Danielle WINSLOW,02 SEP 1993,USA,5,,"Boston, MA (USA)",06 DEC 2014,1019
61,16:28.60,Viktoriya VORONKO,15 MAY 1991,RUS,1,,"Ypsilanti, MI (USA)",05 DEC 2014,1019
62,16:28.80,Erica JESSEMAN,21 JAN 1989,USA,3f1,,"Boston, MA (USA)",30 JAN 2015,1018
63,16:28.89,Annie LEHARDY,18 OCT 1992,USA,7f2,,"Blacksburg, VA (USA)",27 FEB 2015,1018
64,16:29.57,Meghan MCGOVERN,,USA,2f2,,"Boston, MA (USA)",07 MAR 2015,1017
65,16:30.63,Kira GARRY,04 MAR 1993,USA,6,,"Boston, MA (USA)",06 DEC 2014,1015
66,16:31.23,Meghan MCGOVERN,,USA,2,,"University Park, PA (USA)",06 FEB 2015,1014
67,16:31.30,Heather PETRICK,11 JUL 1995,CAN,2,,Guelph (CAN),14 NOV 2014,1014
68,16:31.46,Reid WATSON,1994,USA,4,,"Cambridge, MA (USA)",01 MAR 2015,1013
69,16:31.83,Olivia PRATT,21 JAN 1994,USA,4,,"New York, NY (USA)",28 FEB 2015,1013
70,16:31.85,Alice WRIGHT,03 NOV 1994,GBR,1,,"Albuquerque, NM (USA)",27 FEB 2015,1013
71,16:32.13,Dylan HASSETT,19 MAY 1993,USA,3,,"University Park, PA (USA)",06 FEB 2015,1012
72,16:32.54,Bethany SACHTLEBEN,09 FEB 1992,USA,1,,"Fairfax, VA (USA)",31 JAN 2015,1011
73,16:32.62,Anne-Marie BLANEY,09 SEP 1993,USA,1f1,,"Fayetteville, AR (USA)",14 FEB 2015,1011
74,16:32.73,Anne-Marie BLANEY,09 SEP 1993,USA,1,,"New York, NY (USA)",27 FEB 2015,1011
75,16:32.94,Bethany SACHTLEBEN,09 FEB 1992,USA,1f2,,"Kingston, RI (USA)",21 FEB 2015,1011
76,16:33.43,Laura HOTTENROTT,14 MAY 1992,GER,7,,"Boston, MA (USA)",06 DEC 2014,1010
77,16:33.51,Sinead HAUGHEY,15 OCT 1992,USA,1f2,,"Birmingham, AL (USA)",28 FEB 2015,1010
78,16:33.86,Sarah FAKLER,21 SEP 1994,USA,4f1,,"Boston, MA (USA)",30 JAN 2015,1009
79,16:33.89,Emily STARK,09 SEP 1993,USA,5,,"Cambridge, MA (USA)",01 MAR 2015,1009
80,16:33.93,Lauren SARA,31 MAR 1992,USA,2,,"New York, NY (USA)",27 FEB 2015,1009
81,16:34.13,Amy CYMERMAN,,USA,1,,"Birmingham, AL (USA)",13 MAR 2015,1008
82,16:34.97,Samantha JONES,31 JAN 1994,USA,8f2,,"Blacksburg, VA (USA)",27 FEB 2015,1007
83,16:35.35,Sarah COTTON,13 JUN 1994,USA,5,,"New York, NY (USA)",28 FEB 2015,1006
84,16:35.66,Jordann MCDERMITT,23 APR 1996,USA,2,,"Ypsilanti, MI (USA)",05 DEC 2014,1006
85,16:35.68,Danielle WINSLOW,02 SEP 1993,USA,9f2,,"Blacksburg, VA (USA)",27 FEB 2015,1006
86,16:35.69,Lucy YOUNG,21 NOV 1995,AUS,5f1,,"Boston, MA (USA)",30 JAN 2015,1006
87,16:36.01,Jannika JOHN,26 DEC 1992,GER,1,,"Birmingham, AL (USA)",16 FEB 2015,1005
88,16:36.35,Lauren MULLINS,30 MAR 1994,USA,6f1,,"Boston, MA (USA)",30 JAN 2015,1004
89,16:36.64,Brittney FEIVOR,17 OCT 1994,USA,6,,"New York, NY (USA)",28 FEB 2015,1004
90,16:37.37,Kristina GALAT,05 APR 1994,USA,2,,"Birmingham, AL (USA)",13 MAR 2015,1003
91,16:37.51,Maddie VAN BEEK,20 AUG 1991,USA,1,,"Fargo, ND (USA)",28 FEB 2015,1002
92,16:37.73,Whitney THORNBURG,,USA,7f1,,"Boston, MA (USA)",30 JAN 2015,1002
92,16:37.73,Caroline KELLNER,15 JAN 1994,USA,4,,"University Park, PA (USA)",06 FEB 2015,1002
94,16:38.20,Kristina GALAT,05 APR 1994,USA,4,,"Bloomington, IN (USA)",12 DEC 2014,1001
95,16:38.47,Sarah DELOZIER,,USA,6,,"Cambridge, MA (USA)",01 MAR 2015,1001
96,16:38.66,Leila MANTILLA,24 JUN 1994,PUR,2f1,,"Boston, MA (USA)",13 FEB 2015,1000
97,16:39.30,Ednah KURGAT,15 JUN 1991,USA,3f2,,"Boston, MA (USA)",07 MAR 2015,999
