Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,15:26.54,Ednah KURGAT,15 JUN 1991,USA,1,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",04 MAR 2021,1136
2,15:36.22,Katie IZZO,22 DEC 1996,USA,1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",29 JAN 2021,1117
3,15:36.51,Lauren GREGORY,25 JUL 1999,USA,2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",29 JAN 2021,1116
4,15:46.88,Joyce KIMELI,,KEN,1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",26 FEB 2021,1096
5,15:47.43,Hannah STEELMAN,09 JUN 1999,USA,1,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",01 FEB 2021,1095
6,15:47.82,Katie IZZO,22 DEC 1996,USA,2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",26 FEB 2021,1095
7,15:48.38,Mercy CHELANGAT,11 JUL 1997,KEN,3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",26 FEB 2021,1094
8,15:48.98,Joyce KIMELI,,KEN,1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1092
9,15:49.62,Bethany HASZ,09 SEP 1997,USA,2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1091
10,15:49.86,Elly HENES,13 OCT 1998,USA,3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1091
11,15:49.96,Elly HENES,13 OCT 1998,USA,2,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",01 FEB 2021,1091
12,15:50.38,Grace FORBES,,USA,1,,"Gilliam Indoor Track, College Station, TX (USA)",06 FEB 2021,1090
13,15:50.74,Bethany HASZ,09 SEP 1997,USA,1,,"Bob Devaney Sports Center, Lincoln, NE (USA)",16 JAN 2021,1089
14,15:51.73,Mahala NORRIS,,USA,4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1087
15,15:51.87,Abbey WHEELER,29 OCT 1998,USA,5,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1087
16,15:52.19,Mercy CHELANGAT,11 JUL 1997,KEN,1,,"South Carolina Indoor T&F Complex, Columbia, SC (USA)",23 JAN 2021,1086
17,15:53.36,Grace FORBES,,USA,6,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1084
18,15:53.73,Jenna MAGNESS,,USA,7,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1083
19,15:55.65,Hannah STEELMAN,09 JUN 1999,USA,8,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1080
20,15:57.27,Abbey WHEELER,29 OCT 1998,USA,1,,"JDL Fast Track, Winston Salem, NC (USA)",19 FEB 2021,1077
21,15:58.22,Kelsey CHMIEL,01 AUG 2001,USA,2,,"JDL Fast Track, Winston Salem, NC (USA)",19 FEB 2021,1075
22,15:58.24,Elvin KIBET,04 FEB 1990,USA,2,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",04 MAR 2021,1075
23,15:58.38,Katie IZZO,22 DEC 1996,USA,9,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1075
24,16:01.67,Hannah REINHARDT,,USA,1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",13 FEB 2021,1069
25,16:02.47,Rebecca CLARK,21 SEP 2000,USA,2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",13 FEB 2021,1067
26,16:02.63,Logan MORRIS,07 JUL 1998,USA,3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",29 JAN 2021,1067
27,16:03.98,Lauren BAILEY,,USA,1,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",12 MAR 2021,1064
28,16:04.99,Rachel JOHNSON,30 APR 1993,USA,1f1,,"Liberty Indoor Complex, Lynchburg, VA (USA)",12 FEB 2021,1062
29,16:06.50,Nicole FEGANS,,USA,2,,"South Carolina Indoor T&F Complex, Columbia, SC (USA)",23 JAN 2021,1059
30,16:07.75,Nicole FEGANS,,USA,10,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1057
31,16:08.27,Alyson CHURCHILL,11 JUN 2002,USA,3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",13 FEB 2021,1056
32,16:09.78,Yuliya VASILYEVA,23 MAR 1987,RUS,1,,"LFK CSKA, Moskva (RUS)",17 FEB 2021,1053
33,16:09.96,Amanda VESTRI,01 SEP 1999,USA,1,,"Rector Fieldhouse, Blacksburg, VA (USA)",16 JAN 2021,1053
34,16:10.32,Florance UWAJENEZA,,USA,2,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",12 MAR 2021,1052
35,16:10.44,Amanda VESTRI,01 SEP 1999,USA,1f2,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA)",26 FEB 2021,1052
36,16:12.73,Kelsey CHMIEL,01 AUG 2001,USA,11,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1048
37,16:12.76,Kelsey CHMIEL,01 AUG 2001,USA,3,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",01 FEB 2021,1048
38,16:13.38,Anna ELKIN,,USA,4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",26 FEB 2021,1047
39,16:13.93,Jessica DROP,07 OCT 1998,USA,3,,"South Carolina Indoor T&F Complex, Columbia, SC (USA)",23 JAN 2021,1046
40,16:15.36,Anzhelika MOSHKINA,27 AUG 1993,RUS,2,,"LFK CSKA, Moskva (RUS)",17 FEB 2021,1043
41,16:15.73,Natalya PENDYUKHOVA,09 OCT 1988,RUS,3,,"LFK CSKA, Moskva (RUS)",17 FEB 2021,1042
42,16:16.09,Svetlana SIMAKOVA,12 JUN 1987,RUS,4,,"LFK CSKA, Moskva (RUS)",17 FEB 2021,1042
43,16:16.28,Sara PLATEK,20 OCT 1998,USA,1f1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA)",26 FEB 2021,1041
44,16:17.90,Purity SANGA,22 JAN 1997,KEN,2f2,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA)",26 FEB 2021,1038
45,16:18.29,Rebecca CLARK,21 SEP 2000,USA,12,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1038
46,16:18.46,Sydney SEYMOUR,,USA,5,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",26 FEB 2021,1037
47,16:18.56,Liz GALARZA,,USA,3f2,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA)",26 FEB 2021,1037
48,16:19.29,Lauren WHITE,,USA,4f2,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA)",26 FEB 2021,1036
49,16:19.42,Ashley TUTT,02 JUN 1999,USA,13,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1035
50,16:20.40,Paige HOFSTAD,,USA,5f2,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA)",26 FEB 2021,1034
51,16:20.67,Alessia ZARBO,11 SEP 2001,FRA,4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",13 FEB 2021,1033
52,16:21.47,Gracie HYDE,,USA,4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",29 JAN 2021,1032
53,16:21.83,Anna ELKIN,,USA,5,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",29 JAN 2021,1031
54,16:22.03,Grace FETHERSTONHAUGH,13 OCT 2000,CAN,14,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1031
55,16:22.24,Rebecca CLARK,21 SEP 2000,USA,6f2,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA)",26 FEB 2021,1030
56,16:24.08,Abby GRAY,08 MAY 1998,USA,6,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",26 FEB 2021,1027
57,16:25.24,Adelyn ACKLEY,,USA,1,,"Liberty Indoor Complex, Lynchburg, VA (USA)",27 FEB 2021,1025
58,16:25.64,Zoe BAKER,,USA,3,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",12 MAR 2021,1024
59,16:25.92,Abby GRAY,08 MAY 1998,USA,6,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",29 JAN 2021,1023
60,16:25.98,Lindsay BILLINGS,,USA,2,,"Liberty Indoor Complex, Lynchburg, VA (USA)",27 FEB 2021,1023
61,16:27.10,Cailie LOGUE,04 JAN 1999,USA,1,,"Sports Performance Center, Lubbock, TX (USA)",26 FEB 2021,1021
