Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,14:16.63,,Meseret DEFAR,19 NOV 1983,ETH,1,,Oslo (NOR),15 JUN 2007,1249
2,14:22.51,,Vivian Jepkemei CHERUIYOT,11 SEP 1983,KEN,2,,Oslo (NOR),15 JUN 2007,1237
3,14:27.42,,Tirunesh DIBABA,01 OCT 1985,ETH,1,,"Boston, MA (USA) (i)",27 JAN 2007,1253
4,14:31.20,,Gelete BURKA,23 JAN 1986,ETH,2,,Ostrava (CZE),27 JUN 2007,1220
5,14:33.83,,Meselech MELKAMU,19 APR 1985,ETH,3,,Ostrava (CZE),27 JUN 2007,1214
6,14:36.52,,Mariem ALAOUI SELSOULI,08 APR 1984,MAR,1,,"Stadio Olimpico, Roma (ITA)",13 JUL 2007,1209
7,14:40.74,,Florence KIPLAGAT,27 FEB 1987,KEN,2,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1201
8,14:42.00,,Priscah Jepleting CHERONO,27 JUN 1980,KEN,3,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1198
9,14:44.80,,Shalane FLANAGAN,08 JUL 1981,USA,1,,"Walnut, CA (USA)",13 APR 2007,1193
10,14:45.22,,Ejegayehu DIBABA,21 MAR 1982,ETH,4,,Oslo (NOR),15 JUN 2007,1192
11,14:49.41,,Kimberley SMITH,19 NOV 1981,NZL,2,,"Stadio Olimpico, Roma (ITA)",13 JUL 2007,1184
12,14:50.15,,Workitu AYANU,19 APR 1987,ETH,5,,Oslo (NOR),15 JUN 2007,1182
13,14:51.72,,Mestawat TUFA,14 SEP 1983,ETH,4,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1179
14,14:52.21,,Deena KASTOR,14 FEB 1973,USA,1,,Stockholm (SWE),07 AUG 2007,1178
15,14:55.02,,Kara GOUCHER,09 JUL 1978,USA,3,,"Olympiastadion, Berlin (GER)",16 SEP 2007,1173
16,14:55.50,,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,2,,Stockholm (SWE),07 AUG 2007,1172
17,14:56.39,,Jessica AUGUSTO,08 NOV 1981,POR,3,,"Stadio Olimpico, Roma (ITA)",13 JUL 2007,1170
18,14:57.37,,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,2,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 SEP 2007,1168
19,14:57.55,,Lucy Kabuu WANGUI,24 MAR 1984,KEN,3,,Glasgow (GBR),03 JUN 2007,1168
20,14:58.51,,Jennifer RHINES,01 JUL 1974,USA,4,,"Stadio Olimpico, Roma (ITA)",13 JUL 2007,1166
21,15:00.02,,Yekaterina VOLKOVA,16 FEB 1978,RUS,1,,Tula (RUS),03 AUG 2007,1163
22,15:02.14,,Belaynesh FIKADU,28 MAR 1987,ETH,5,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1159
23,15:02.28,,Lauren FLESHMAN,26 SEP 1981,USA,3,,Stockholm (SWE),07 AUG 2007,1159
