Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,14:27.42,,Tirunesh DIBABA,01 OCT 1985,ETH,1,,"Boston, MA (USA) (i)",27 JAN 2007,1253
2,14:59.62,,Kimberley SMITH,19 NOV 1981,NZL,1,,"Boston, MA (USA) (i)",10 FEB 2007,1188
3,15:09.48,,Ejegayehu DIBABA,21 MAR 1982,ETH,2,,"Boston, MA (USA) (i)",27 JAN 2007,1169
4,15:22.35,,Mary Teresa CULLEN,17 AUG 1982,IRL,2,,"Boston, MA (USA) (i)",10 FEB 2007,1144
5,15:26.43,,Aheza KIROS,16 OCT 1985,ETH,3,,"Boston, MA (USA) (i)",27 JAN 2007,1136
6,15:27.42,,Sally KIPYEGO,19 DEC 1985,KEN,1,,"Fayetteville, AR (USA) (i)",09 MAR 2007,1134
7,15:37.97,,Arianna LAMBIE,12 JUN 1985,USA,2,,"Fayetteville, AR (USA) (i)",09 MAR 2007,1114
8,15:38.66,,Marie DAVENPORT-MCMAHON,24 JAN 1975,IRL,3,,"Boston, MA (USA) (i)",10 FEB 2007,1112
9,15:44.97,,Michelle SIKES,27 FEB 1985,USA,3,,"Fayetteville, AR (USA) (i)",09 MAR 2007,1100
10,15:52.10,,Amy CRAGG,21 JAN 1984,USA,4,,"Fayetteville, AR (USA) (i)",09 MAR 2007,1087
11,15:53.42,,Aine HOBAN,13 JUL 1984,GBR,5,,"Fayetteville, AR (USA) (i)",09 MAR 2007,1084
12,15:54.65,,Galina YEGOROVA,05 AUG 1983,RUS,1,,Volgograd (RUS) (i),11 FEB 2007,1082
13,15:57.98,,Yelizaveta GRECHISHNIKOVA,12 DEC 1983,RUS,2,,Volgograd (RUS) (i),11 FEB 2007,1075
14,15:58.85,,Julia LUCAS,04 MAR 1984,USA,6,,"Fayetteville, AR (USA) (i)",09 MAR 2007,1074
15,15:59.53,,Yekaterina PRILADNYKH,02 MAY 1974,RUS,3,,Volgograd (RUS) (i),11 FEB 2007,1073
16,15:59.95,,Kseniya AGAFONOVA,04 MAR 1983,RUS,4,,Volgograd (RUS) (i),11 FEB 2007,1072
17,16:00.77,,Lindsey OLSON-ANDERSON,23 MAY 1985,USA,7,,"Fayetteville, AR (USA) (i)",09 MAR 2007,1070
18,16:01.28,,Salome KOSGEI,03 SEP 1980,KEN,1,,"New York, NY (USA) (i)",23 FEB 2007,1069
19,16:01.40,,Rashida KHAYRUTDINOVA,10 JUL 1975,RUS,5,,Volgograd (RUS) (i),11 FEB 2007,1069
20,16:10.40,,Maddie MCKEEVER,06 FEB 1987,USA,9,,"Fayetteville, AR (USA) (i)",09 MAR 2007,1052
21,16:11.57,,Sally MEYERHOFF,27 DEC 1983,USA,1,,"Boston, MA (USA) (i)",04 MAR 2007,1050
22,16:15.26,,Erin WEBSTER,11 NOV 1985,USA,11,,"Fayetteville, AR (USA) (i)",09 MAR 2007,1043
23,16:16.75,,Treniere MOSER,27 OCT 1981,USA,1,,"Fayetteville, AR (USA) (i)",09 FEB 2007,1040
24,16:16.77,,Mandi ZEMBA,01 JUL 1983,USA,1,,"Boston, MA (USA) (i)",10 MAR 2007,1040
25,16:16.96,,Natalya PAVLOVSKAYA,30 APR 1975,RUS,6,,Volgograd (RUS) (i),11 FEB 2007,1040
26,16:17.39,,Renee GUNNING,08 JAN 1982,USA,2,,"Boston, MA (USA) (i)",26 JAN 2007,1039
27,16:17.48,,Kristin HEFFELFINGER,10 APR 1985,USA,2,,"Fayetteville, AR (USA) (i)",09 FEB 2007,1039
28,16:18.84,,Lisa UHL,31 AUG 1987,USA,12,,"Fayetteville, AR (USA) (i)",09 MAR 2007,1037
29,16:19.12,,Katie DICAMILLO,14 DEC 1986,USA,2,,"Boston, MA (USA) (i)",04 MAR 2007,1036
30,16:19.48,,Whitney MCDONALD,18 AUG 1985,USA,13,,"Fayetteville, AR (USA) (i)",09 MAR 2007,1035
