Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,9.77,-0.3,Usain BOLT,21 AUG 1986,JAM,1,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1288
2,9.85,-0.3,Justin GATLIN,10 FEB 1982,USA,2,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1260
3,9.87,+1.8,Nesta CARTER,11 OCT 1985,JAM,1f1,,"Moratalaz, Madrid (ESP)",13 JUL 2013,1252
4,9.90,+0.4,Nickel ASHMEADE,07 APR 1990,JAM,1sf2,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1241
4,9.90,+0.6,Michael RODGERS,24 APR 1985,USA,2,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1241
6,9.91,+1.1,James DASAOLU,05 SEP 1987,GBR,1sf2,,Birmingham (GBR),13 JUL 2013,1238
7,9.93,+0.4,Kemar BAILEY-COLE,10 JAN 1992,JAM,2sf2,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1231
8,9.95,+0.3,Jimmy VICAUT,27 FEB 1992,FRA,1,,Paris (FRA),13 JUL 2013,1224
9,9.96,-0.4,Dentarius LOCKE,12 DEC 1989,USA,2,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1222
10,9.97,+2.0,Kim COLLINS,05 APR 1976,SKN,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1217
11,9.98,+1.9,Gabriel MVUMVURE,23 FEB 1988,ZIM,1f1,,"Montverde, FL (USA)",08 JUN 2013,1213
11,9.98,+1.1,Charles SILMON,04 JUL 1991,USA,2,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1213
13,9.99,+0.3,Isiah YOUNG,05 JAN 1990,USA,1h3,,"Greensboro, NC (USA)",23 MAY 2013,1210
13,9.99,+0.7,Walter DIX,31 JAN 1986,USA,1,,"Stadio Guidobaldi, Rieti (ITA)",08 SEP 2013,1210
15,10.00,+0.4,Christophe LEMAITRE,11 JUN 1990,FRA,4sf2,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1206
15,10.00,+0.4,Peimeng ZHANG,13 MAR 1987,CHN,5sf2,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1206
17,10.01,+0.9,Yoshihide KIRYU,15 DEC 1995,JPN,1h3,,Hiroshima (JPN),28 APR 2013,1203
17,10.01,+2.0,Antoine ADAMS,31 AUG 1988,SKN,1,,Basseterre (SKN),16 JUN 2013,1203
17,10.01,+2.0,Jason ROGERS,31 AUG 1991,SKN,2,,Basseterre (SKN),16 JUN 2013,1203
