Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,9.86,+1.6,Michael NORMAN,03 DEC 1997,USA,1f3,,"AP Ranch, Fort Worth, TX (USA)",20 JUL 2020,1255
2,9.90,+1.4,Trayvon BROMELL,10 JUL 1995,USA,1h3,,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1241
3,9.91,+1.7,Akani SIMBINE,21 SEP 1993,RSA,1h3,,"Bestmed Tuks Stadium, Pretoria (RSA)",14 MAR 2020,1238
4,9.97,+1.9,Andre DE GRASSE,10 NOV 1994,CAN,1h2,,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1217
5,10.00,+1.1,Ronnie BAKER,15 OCT 1993,USA,1f3,,"AP Ranch, Fort Worth, TX (USA)",23 JUL 2020,1206
6,10.03,+0.3,Julian FORTE,07 JAN 1993,JAM,1f5,,"Jamaica College Ashenheim Stadium, Kingston (JAM)",18 JUL 2020,1196
6,10.03,+1.6,Rai BENJAMIN,27 JUL 1997,USA,2f3,,"AP Ranch, Fort Worth, TX (USA)",20 JUL 2020,1196
6,10.03,+1.0,Aska CAMBRIDGE,31 MAY 1993,JPN,1,,"Prefectural Stadium, Fukui (JPN)",29 AUG 2020,1196
9,10.04,+1.4,Noah LYLES,18 JUL 1997,USA,2h3,,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1193
9,10.04,+1.4,Yoshihide KIRYU,15 DEC 1995,JPN,1f3,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",01 AUG 2020,1193
9,10.04,+0.2,Andre EWERS,07 JUN 1995,JAM,1f1,,"Bolles HS Track, Jacksonville, FL (USA)",08 AUG 2020,1193
9,10.04,+1.8,Kyree KING,09 JUL 1994,USA,1h1,,"Montverde Academy, Montverde, FL (USA)",10 AUG 2020,1193
9,10.04,+0.3,Arthur CISSÉ,29 DEC 1996,CIV,2,,"Stadio Olimpico, Roma (ITA)",17 SEP 2020,1193
14,10.06,+0.8,Shaun MASWANGANYI,01 FEB 2001,RSA,1sf1,,"Bestmed Tuks Stadium, Pretoria (RSA)",14 MAR 2020,1186
15,10.07,+1.1,Justin GATLIN,10 FEB 1982,USA,2f3,,"AP Ranch, Fort Worth, TX (USA)",23 JUL 2020,1182
15,10.07,-0.2,Filippo TORTU,15 JUN 1998,ITA,2,,"Stadio Comunale, Bellinzona (SUI)",15 SEP 2020,1183
17,10.08,+1.3,Henricho BRUINTJIES,16 JUL 1993,RSA,2,,"Bestmed Tuks Stadium, Pretoria (RSA)",14 MAR 2020,1179
17,10.08,+1.4,Deniz ALMAS,17 JUL 1997,GER,1f1,,"Sepp-Herberger-Stadion, Weinheim (GER)",01 AUG 2020,1179
19,10.09,+1.7,Cravon GILLESPIE,31 JUL 1996,USA,1f2,,"PVAMU Track Stadium, Prairie View, TX (USA)",06 AUG 2020,1176
19,10.09,+1.8,Kenneth BEDNAREK,14 OCT 1998,USA,2h1,,"Montverde Academy, Montverde, FL (USA)",10 AUG 2020,1176
19,10.09,+0.9,Jeff DEMPS,08 JAN 1990,USA,1f1,,"Drake Stadium, Des Moines, IA (USA)",29 AUG 2020,1176
22,10.10,+1.8,Divine ODUDURU,07 OCT 1996,NGR,1f2,,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1172
22,10.10,+1.6,Lamont Marcell JACOBS,26 SEP 1994,ITA,1,,"Stadio Giuseppe Grezar, Trieste (ITA)",01 AUG 2020,1172
24,10.11,+2.0,Silvan WICKI,13 FEB 1995,SUI,1f1,,"Stade Bouleyres, Bulle (SUI)",11 JUL 2020,1169
24,10.11,+1.9,Senoj-Jay GIVANS,30 DEC 1993,JAM,2h2,,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1169
24,10.11,+0.1,Felipe BARDI,08 OCT 1998,BRA,1sf2,,"COTP Stadium, São Paulo (BRA)",11 DEC 2020,1169
27,10.12,+1.5,Jack HALE,22 MAY 1998,AUS,1h2,,"WA Sports Centre, Perth (AUS)",01 FEB 2020,1165
27,10.12,+0.9,Devin QUINN,08 JUN 1996,USA,2f1,,"Drake Stadium, Des Moines, IA (USA)",29 AUG 2020,1165
27,10.12,+0.3,Michael RODGERS,24 APR 1985,USA,5,,"Stadio Olimpico, Roma (ITA)",17 SEP 2020,1165
27,10.12,+1.4,Paulo André CAMILO,20 AUG 1998,BRA,1sf1,,"COTP Stadium, São Paulo (BRA)",11 DEC 2020,1165
31,10.13,+2.0,Shota IIZUKA,25 JUN 1991,JPN,1f1,,"Kusanagi Athletic Stadium, Shizuoka (JPN)",02 AUG 2020,1162
31,10.13,-0.5,Chun-Han YANG,01 JAN 1997,TPE,1,,New Taipei City (TPE),04 DEC 2020,1165
33,10.14,+1.8,Kendal WILLIAMS,23 SEP 1995,USA,2f2,,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1159
33,10.14,+1.6,Joshua HARTMANN,09 JUN 1999,GER,1f1,,"Sportanlage an der Kanalstraße, Zeven (GER)",25 JUL 2020,1159
33,10.14,+1.8,Soshi MIZUKUBO,01 MAR 1999,JPN,1,,"Denka Big Swan Stadium, Niigata (JPN)",12 SEP 2020,1159
36,10.15,+2.0,Aaron BROWN,27 MAY 1992,CAN,1f2,,"Montverde Academy, Montverde, FL (USA)",10 AUG 2020,1155
36,10.15,0.0,Yohan BLAKE,26 DEC 1989,JAM,1f3,,"National Stadium, Kingston (JAM)",22 AUG 2020,1155
38,10.16,+1.5,Rohan BROWNING,31 DEC 1997,AUS,1h1,,"WA Sports Centre, Perth (AUS)",01 FEB 2020,1152
38,10.16,+1.8,Nickel ASHMEADE,07 APR 1990,JAM,3f2,,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1152
38,10.16,+0.4,Yupun ABEYKOON,31 DEC 1994,SRI,1f1,,"Paul-Greifzu-Stadion, Dessau (GER)",08 SEP 2020,1152
38,10.16,+0.7,Mouhamadou FALL,25 FEB 1992,FRA,1f1,,"Stadium Municipal, Albi (FRA)",12 SEP 2020,1152
42,10.17,+1.7,Simon MAGAKWE,14 MAY 1986,RSA,2h3,,"Bestmed Tuks Stadium, Pretoria (RSA)",14 MAR 2020,1148
42,10.17,+1.3,Chijindu UJAH,05 MAR 1994,GBR,2,,"Paavo Nurmen Stadion, Turku (FIN)",11 AUG 2020,1148
42,10.17,+1.1,Joris VAN GOOL,04 APR 1998,NED,1,,"Atletiekbaan Maarschalkerweerd, Utrecht (NED)",29 AUG 2020,1148
45,10.18,+1.5,Jaylen BACON,05 AUG 1996,USA,1f3,,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1145
45,10.18,+0.5,Yuhong HE,02 FEB 2001,CHN,1,,"Sichuan Xipu Training Base, Chengdu (CHN)",24 JUL 2020,1145
45,10.18,+1.6,Nesta CARTER,11 OCT 1985,JAM,1f5,,"Jamaica College Ashenheim Stadium, Kingston (JAM)",25 JUL 2020,1145
45,10.18,+2.0,Maurice EADDY,04 JUN 1995,USA,3f2,,"Montverde Academy, Montverde, FL (USA)",10 AUG 2020,1145
45,10.18,+1.5,Shuhei TADA,24 JUN 1996,JPN,1h2,,"Prefectural Stadium, Fukui (JPN)",29 AUG 2020,1145
