Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,9.76,+1.3,Usain BOLT,21 AUG 1986,JAM,1,,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1291
2,9.78,+1.0,Asafa POWELL,23 NOV 1982,JAM,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2011,1283
3,9.79,+1.1,Tyson GAY,09 AUG 1982,USA,1h1,,"Clermont, FL (USA)",04 JUN 2011,1280
4,9.80,+1.3,Steve MULLINGS,29 NOV 1982,JAM,1,,"Hayward Field, Eugene, OR (USA)",04 JUN 2011,1276
5,9.82,0.0,Yohan BLAKE,26 DEC 1989,JAM,1,,"Letzigrund, Zürich (SUI)",08 SEP 2011,1269
6,9.85,+1.3,Michael RODGERS,24 APR 1985,USA,2,,"Hayward Field, Eugene, OR (USA)",04 JUN 2011,1259
6,9.85,+1.0,Richard THOMPSON,07 JUN 1985,TTO,1,,Port-of-Spain (TTO),13 AUG 2011,1259
8,9.88,+1.0,Michael FRATER,06 OCT 1982,JAM,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2011,1248
9,9.89,+1.3,Ngonidzashe MAKUSHA,11 MAR 1987,ZIM,1,,"Des Moines, IA (USA)",10 JUN 2011,1245
9,9.89,+1.3,Nesta CARTER,11 OCT 1985,JAM,2,,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1245
11,9.92,+2.0,Christophe LEMAITRE,11 JUN 1990,FRA,1,,Albi (FRA),29 JUL 2011,1234
12,9.93,+1.0,Keston BLEDMAN,08 MAR 1988,TTO,1f1,,"Clermont, FL (USA)",04 JUN 2011,1231
13,9.94,+1.3,Darvis PATTON,04 DEC 1977,USA,4,,"Hayward Field, Eugene, OR (USA)",04 JUN 2011,1227
13,9.94,+1.3,Walter DIX,31 JAN 1986,USA,1,,"Hayward Field, Eugene, OR (USA)",24 JUN 2011,1227
15,9.95,+1.3,Justin GATLIN,10 FEB 1982,USA,2,,"Hayward Field, Eugene, OR (USA)",24 JUN 2011,1224
16,9.96,+1.1,Nickel ASHMEADE,07 APR 1990,JAM,2h1,,"Clermont, FL (USA)",04 JUN 2011,1220
17,9.97,+1.3,Rakieem SALAAM,05 APR 1990,USA,2,,"Des Moines, IA (USA)",10 JUN 2011,1217
17,9.97,+0.5,Daniel BAILEY,09 SEP 1986,ANT,1,,Strasbourg (FRA),12 JUN 2011,1217
19,9.99,+2.0,Travis PADGETT,13 DEC 1986,USA,2f1,,"Clermont, FL (USA)",21 MAY 2011,1210
19,9.99,+1.0,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,5,,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2011,1210
21,10.00,+1.3,Maurice MITCHELL,22 DEC 1989,USA,3,,"Des Moines, IA (USA)",10 JUN 2011,1206
21,10.00,+0.4,Kim COLLINS,05 APR 1976,SKN,1sf2,,Guadalajara (MEX),24 OCT 2011,1206
23,10.01,+2.0,Dwain CHAMBERS,05 APR 1978,GBR,1f1,,São Paulo (BRA),22 MAY 2011,1203
23,10.01,+0.2,Lerone CLARKE,07 JUL 1981,JAM,1,,Guadalajara (MEX),25 OCT 2011,1203
25,10.02,+1.3,Ivory WILLIAMS,02 MAY 1985,USA,8,,"Hayward Field, Eugene, OR (USA)",04 JUN 2011,1199
26,10.04,+0.7,Jeff DEMPS,08 JAN 1990,USA,1h4,,"Hayward Field, Eugene, OR (USA)",23 JUN 2011,1193
26,10.04,+1.3,Trell KIMMONS,13 JUL 1985,USA,4,,"Hayward Field, Eugene, OR (USA)",24 JUN 2011,1193
28,10.06,+1.3,Gerald PHIRI,06 OCT 1988,ZAM,1,,"Austin, TX (USA)",09 APR 2011,1186
28,10.06,+2.0,Dexter LEE,18 JAN 1991,JAM,2f1,,São Paulo (BRA),22 MAY 2011,1186
28,10.06,+2.0,Ogho-Oghene EGWERO,26 NOV 1988,NGR,1sf2,,Maputo (MOZ),12 SEP 2011,1186
31,10.07,+0.2,Femi OGUNODE,15 MAY 1991,QAT,1,,Rio de Janeiro (BRA),21 JUL 2011,1182
31,10.07,+0.3,Jimmy VICAUT,27 FEB 1992,FRA,1,,"Kadrioru staadion, Tallinn (EST)",22 JUL 2011,1182
31,10.07,+1.0,Aaron ARMSTRONG,14 OCT 1977,TTO,3,,Port-of-Spain (TTO),13 AUG 2011,1182
34,10.09,+1.4,Jak Ali HARVEY,04 MAY 1989,JAM,1,,"National Stadium, Kingston (JAM)",07 MAY 2011,1176
34,10.09,+0.8,Aziz OUHADI,24 JUL 1984,MAR,1f1,,Dakar (SEN),28 MAY 2011,1176
34,10.09,+1.0,Marc BURNS,07 JAN 1983,TTO,4,,Port-of-Spain (TTO),13 AUG 2011,1176
37,10.10,+0.3,Churandy MARTINA,03 JUL 1984,NED,2,,"FBK Stadium, Hengelo (NED)",29 MAY 2011,1172
38,10.11,+1.1,James DASAOLU,05 SEP 1987,GBR,1f1,,Genève (SUI),28 MAY 2011,1169
38,10.11,+1.1,Mario FORSYTHE,30 OCT 1985,JAM,1h1,,"FBK Stadium, Hengelo (NED)",29 MAY 2011,1169
38,10.11,+0.5,Ainsley WAUGH,17 SEP 1981,JAM,2,,Lappeenranta (FIN),13 AUG 2011,1169
41,10.12,+1.0,Emmanuel CALLENDER,10 MAY 1984,TTO,5,,Port-of-Spain (TTO),13 AUG 2011,1165
42,10.13,+2.0,Martial MBANDJOCK,14 OCT 1985,FRA,2,,"Lawrence, KS (USA)",23 APR 2011,1162
42,10.13,+1.7,Prezel HARDY,01 JUN 1992,USA,1f2,,"Waco, TX (USA)",23 APR 2011,1162
42,10.13,+1.8,Justin MURDOCK,21 APR 1989,USA,1h1,,"Clemson, SC (USA)",13 MAY 2011,1162
42,10.13,+1.1,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,2f1,,Genève (SUI),28 MAY 2011,1162
42,10.13,+1.1,Rae Monzavous EDWARDS,07 MAY 1981,USA,3h1,,"FBK Stadium, Hengelo (NED)",29 MAY 2011,1162
42,10.13,+1.0,Darrel BROWN,11 OCT 1984,TTO,6,,Port-of-Spain (TTO),13 AUG 2011,1162
42,10.13,+1.8,Amr Ibrahim Mostafa SEOUD,10 JUN 1986,EGY,1sf1,,Maputo (MOZ),12 SEP 2011,1162
49,10.14,,Juane MILNER,,USA,2h1,,"Jonesboro, AR (USA)",21 APR 2011,1159
49,10.14,+1.8,Calesio NEWMAN,20 AUG 1986,USA,1f1,,"Greensboro, NC (USA)",15 MAY 2011,1159
49,10.14,+0.6,Kimmari ROACH,17 APR 1989,JAM,4sf1,,Kingston (JAM),24 JUN 2011,1159
49,10.14,+0.9,Andrew HINDS,25 APR 1984,BAR,1,,Bridgetown (BAR),25 JUN 2011,1159
49,10.14,+1.2,Marlon DEVONISH,01 JUN 1976,GBR,3,,Birmingham (GBR),30 JUL 2011,1159
49,10.14,+0.5,Ramil GULIYEV,29 MAY 1990,TUR,3,,Lappeenranta (FIN),13 AUG 2011,1159
