Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,9.74,+1.7,Asafa POWELL,23 NOV 1982,JAM,1h2,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1298
2,9.84,-0.5,Tyson GAY,09 AUG 1982,USA,1,,"Indianapolis, IN (USA)",22 JUN 2007,1265
3,9.91,-0.5,Derrick ATKINS,05 JAN 1984,BAH,2,,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,1241
4,9.93,0.0,Walter DIX,31 JAN 1986,USA,1,,"Sacramento, CA (USA)",08 JUN 2007,1231
5,9.96,0.0,Wallace SPEARMON,24 DEC 1984,USA,1,,Shanghai (CHN),28 SEP 2007,1220
6,9.99,+0.9,Samuel FRANCIS,27 MAR 1987,QAT,1,,Amman (JOR),26 JUL 2007,1210
7,10.01,+1.3,Joshua J. JOHNSON,10 MAY 1976,USA,1h1,,Zaragoza (ESP),28 JUL 2007,1203
7,10.01,+1.8,Mickey GRIMES,10 OCT 1976,USA,1h2,,Zaragoza (ESP),28 JUL 2007,1203
9,10.02,+1.3,Darrel BROWN,11 OCT 1984,TTO,1,,"National Stadium, Kingston (JAM)",05 MAY 2007,1199
9,10.02,+1.8,Trindon HOLLIDAY,27 APR 1986,USA,1sf1,,"Sacramento, CA (USA)",06 JUN 2007,1199
9,10.02,+1.8,Clement CAMPBELL,19 DEC 1975,JAM,2h2,,Zaragoza (ESP),28 JUL 2007,1199
12,10.03,+0.7,Usain BOLT,21 AUG 1986,JAM,1,,Rethymno (GRE),18 JUL 2007,1196
12,10.03,0.0,Michael FRATER,06 OCT 1982,JAM,2,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1196
14,10.04,+1.9,Mark JELKS,10 APR 1984,USA,1h4,,"Indianapolis, IN (USA)",21 JUN 2007,1193
15,10.05,+1.3,Steve MULLINGS,29 NOV 1982,JAM,2h1,,Zaragoza (ESP),28 JUL 2007,1189
16,10.06,+0.9,Francis OBIKWELU,22 NOV 1978,POR,2f1,,Oslo (NOR),15 JUN 2007,1186
16,10.06,+1.3,Marlon DEVONISH,01 JUN 1976,GBR,1f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",10 JUL 2007,1186
16,10.06,+0.1,Churandy MARTINA,03 JUL 1984,AHO,1sf1,,Rio de Janeiro (BRA),23 JUL 2007,1186
16,10.06,-0.3,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,2,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 SEP 2007,1187
20,10.07,+1.9,Leroy DIXON,20 JUN 1983,USA,2h4,,"Indianapolis, IN (USA)",21 JUN 2007,1182
20,10.07,-0.5,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,4,,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,1185
22,10.08,+1.9,Joshua ROSS,09 FEB 1981,AUS,1,,Brisbane (AUS),10 MAR 2007,1179
23,10.09,0.0,Travis PADGETT,13 DEC 1986,USA,3,,"Sacramento, CA (USA)",08 JUN 2007,1176
23,10.09,+1.9,Rae Monzavous EDWARDS,07 MAY 1981,USA,2h2,,"Indianapolis, IN (USA)",21 JUN 2007,1176
23,10.09,-1.1,Leonard SCOTT,19 JAN 1980,USA,2sf2,,"Indianapolis, IN (USA)",22 JUN 2007,1182
23,10.09,+1.9,Richard THOMPSON,07 JUN 1985,TTO,1sf1,,Port-of-Spain (TTO),23 JUN 2007,1176
27,10.10,+0.1,Julien DUNKLEY,20 DEC 1975,JAM,1,,"Durham, NC (USA)",12 MAY 2007,1172
27,10.10,+1.9,Michael RODGERS,24 APR 1985,USA,3h2,,"Indianapolis, IN (USA)",21 JUN 2007,1172
27,10.10,+1.9,Demi OMOLE,29 JUL 1985,USA,3h4,,"Indianapolis, IN (USA)",21 JUN 2007,1172
27,10.10,+0.2,Simeon WILLIAMSON,16 JAN 1986,GBR,1,,"Gyulai István Atlétika Stadion, Debrecen (HUN)",13 JUL 2007,1172
31,10.11,+1.2,Yohan BLAKE,26 DEC 1989,JAM,1,,Providenciales (TKS),07 APR 2007,1169
31,10.11,+1.1,Darvis PATTON,04 DEC 1977,USA,4h1,,"Carson, CA (USA)",20 MAY 2007,1169
31,10.11,+1.0,Nesta CARTER,11 OCT 1985,JAM,3,,Kingston (JAM),23 JUN 2007,1169
34,10.12,+1.8,DaBryan BLANTON,03 JUL 1984,USA,1,,Salamanca (ESP),04 JUL 2007,1165
35,10.13,+1.3,Ivory WILLIAMS,02 MAY 1985,USA,1,,"Modesto, CA (USA)",05 MAY 2007,1162
35,10.13,+1.9,Shawn CRAWFORD,14 JAN 1978,USA,4h4,,"Indianapolis, IN (USA)",21 JUN 2007,1162
35,10.13,+1.3,Tyrone EDGAR,29 MAR 1982,GBR,2f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",10 JUL 2007,1162
35,10.13,+0.8,Matic OSOVNIKAR,19 JAN 1980,SLO,3qf1,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1162
39,10.14,0.0,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,1,,La Paz (BOL),01 JUN 2007,1159
39,10.14,+1.9,Preston PERRY,13 SEP 1983,USA,4h2,,"Indianapolis, IN (USA)",21 JUN 2007,1159
39,10.14,+1.9,Keston BLEDMAN,08 MAR 1988,TTO,2sf1,,Port-of-Spain (TTO),23 JUN 2007,1159
39,10.14,+0.2,Craig PICKERING,16 OCT 1986,GBR,2,,"Gyulai István Atlétika Stadion, Debrecen (HUN)",13 JUL 2007,1159
39,10.14,+1.0,Nobuharu ASAHARA,21 JUN 1972,JPN,1h1,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1159
39,10.14,0.0,Simone COLLIO,27 DEC 1979,ITA,4,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1159
39,10.14,+1.7,Kim COLLINS,05 APR 1976,SKN,3h2,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1159
46,10.15,+1.3,Lerone CLARKE,07 JUL 1981,JAM,3,,"National Stadium, Kingston (JAM)",05 MAY 2007,1155
46,10.15,+1.3,Marvin ANDERSON,12 MAY 1982,JAM,2,,"Modesto, CA (USA)",05 MAY 2007,1155
46,10.15,+1.9,Guus HOOGMOED,27 SEP 1981,NED,1,,Vaasa (FIN),23 JUN 2007,1155
46,10.15,+0.2,Dwight THOMAS,23 SEP 1980,JAM,1,,Heusden-Zolder (BEL),28 JUL 2007,1155
46,10.15,+1.7,Marc BURNS,07 JAN 1983,TTO,4h2,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1155
51,10.16,-1.5,Ernest WIGGINS,18 JUN 1982,USA,1,,"Orlando, FL (USA)",03 MAR 2007,1161
