Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,9.82,-0.2,Maurice GREENE,23 JUL 1974,USA,1,,"Commonwealth Stadium, Edmonton (CAN)",05 AUG 2001,1270
2,9.88,+2.0,Ato BOLDON,30 DEC 1973,TTO,1,,Oslo (NOR),13 JUL 2001,1248
3,9.94,-0.2,Bernard WILLIAMS,19 JAN 1978,USA,2,,"Commonwealth Stadium, Edmonton (CAN)",05 AUG 2001,1228
4,9.98,+0.6,Francis OBIKWELU,22 NOV 1978,NGR,1,,"Olympiastadion, Berlin (GER)",31 AUG 2001,1213
5,9.99,-0.2,Dwain CHAMBERS,05 APR 1978,GBR,4,,"Commonwealth Stadium, Edmonton (CAN)",05 AUG 2001,1211
6,10.02,+2.0,Nobuharu ASAHARA,21 JUN 1972,JPN,3,,Oslo (NOR),13 JUL 2001,1199
7,10.04,-0.2,Kim COLLINS,05 APR 1976,SKN,1,,Ciudad de Guatemala (GUA),20 JUL 2001,1194
7,10.04,+0.4,Aziz ZAKARI,02 SEP 1976,GHA,1,,Linz (AUT),20 AUG 2001,1193
9,10.05,+1.4,Leonard SCOTT,19 JAN 1980,USA,1h3,,"Eugene, OR (USA)",31 MAY 2001,1189
10,10.06,+1.8,Frank FREDERICKS,02 OCT 1967,NAM,2,,Rieti (ITA),02 SEP 2001,1186
11,10.07,0.0,Christopher WILLIAMS,15 MAR 1972,JAM,1,,Kingston (JAM),22 JUN 2001,1182
11,10.07,+0.1,Deji ALIU,22 NOV 1975,NGR,2f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001,1182
13,10.08,0.0,Justin GATLIN,10 FEB 1982,USA,1,,"Eugene, OR (USA)",02 JUN 2001,1179
14,10.09,+1.1,Shawn CRAWFORD,14 JAN 1978,USA,h,,"Eugene, OR (USA)",21 JUN 2001,1176
14,10.09,+0.5,Jon DRUMMOND,09 SEP 1968,USA,2,,"Stade Louis II, Monaco (MON)",20 JUL 2001,1176
16,10.10,+1.6,Marcus BRUNSON,24 APR 1978,USA,1h2,,"Eugene, OR (USA)",31 MAY 2001,1172
16,10.10,+0.1,Brian LEWIS,05 DEC 1974,USA,3f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001,1172
16,10.10,+0.6,Curtis JOHNSON,24 DEC 1973,USA,2,,Stockholm (SWE),17 JUL 2001,1172
19,10.11,+1.9,Matt SHIRVINGTON,25 OCT 1978,AUS,1,,Perth (AUS),04 MAR 2001,1169
19,10.11,+1.5,Lindel FRATER,13 NOV 1977,JAM,1,,"Fresno, CA (USA)",19 MAY 2001,1169
