Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,9.78,-0.4,Tyson GAY,09 AUG 1982,USA,1,,"Crystal Palace, London (GBR)",13 AUG 2010,1285
1,9.78,+0.9,Nesta CARTER,11 OCT 1985,JAM,1,,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1283
3,9.82,+0.6,Asafa POWELL,23 NOV 1982,JAM,1,,"Stadio Olimpico, Roma (ITA)",10 JUN 2010,1269
3,9.82,+0.5,Usain BOLT,21 AUG 1986,JAM,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010,1269
5,9.88,+1.0,Walter DIX,31 JAN 1986,USA,2f2,,Luzern (SUI),08 AUG 2010,1248
5,9.88,+0.9,Ryan BAILEY,13 APR 1989,USA,2,,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1248
7,9.89,-0.4,Yohan BLAKE,26 DEC 1989,JAM,2,,"Crystal Palace, London (GBR)",13 AUG 2010,1247
8,9.95,+0.8,Ivory WILLIAMS,02 MAY 1985,USA,1,,"Lawrence, KS (USA)",17 APR 2010,1224
8,9.95,-0.8,Trell KIMMONS,13 JUL 1985,USA,1f2,,"Letzigrund, Zürich (SUI)",19 AUG 2010,1228
8,9.95,+0.9,Mario FORSYTHE,30 OCT 1985,JAM,3,,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1224
11,9.97,+0.9,Christophe LEMAITRE,11 JUN 1990,FRA,4,,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1217
12,9.98,+0.9,Michael FRATER,06 OCT 1982,JAM,5,,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1213
13,9.99,+1.1,Dwain CHAMBERS,05 APR 1978,GBR,1f1,,"Fana Stadion, Bergen (NOR)",19 JUN 2010,1210
14,10.00,+1.4,Rae Monzavous EDWARDS,07 MAY 1981,USA,1f2,,"Icahn Stadium, New York, NY (USA)",12 JUN 2010,1206
14,10.00,-0.1,Daniel BAILEY,09 SEP 1986,ANT,1f1,,Reims (FRA),30 JUN 2010,1206
14,10.00,+0.9,Michael RODGERS,24 APR 1985,USA,6,,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1206
14,10.00,+0.9,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,7,,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1206
18,10.01,+1.4,Keston BLEDMAN,08 MAR 1988,TTO,2f2,,"Icahn Stadium, New York, NY (USA)",12 JUN 2010,1203
18,10.01,+0.7,Richard THOMPSON,07 JUN 1985,TTO,1,,Port-of-Spain (TTO),26 JUN 2010,1203
20,10.03,+1.6,Churandy MARTINA,03 JUL 1984,AHO,1f1,,"El Paso, TX (USA)",10 APR 2010,1196
20,10.03,+1.2,Steve MULLINGS,29 NOV 1982,JAM,1h3,,Lappeenranta (FIN),15 JUL 2010,1196
20,10.03,+1.0,J-Mee SAMUELS,20 MAY 1987,USA,3f2,,Luzern (SUI),08 AUG 2010,1196
23,10.06,+1.3,Jeff DEMPS,08 JAN 1990,USA,1,,"Knoxville, TN (USA)",16 MAY 2010,1186
23,10.06,+1.7,Sam EFFAH,29 DEC 1988,CAN,1,,"Miramar, FL (USA)",09 JUL 2010,1186
25,10.08,+1.3,Martial MBANDJOCK,14 OCT 1985,FRA,2,,Valence (FRA),09 JUL 2010,1179
25,10.08,+1.9,Ben Youssef MEITÉ,11 NOV 1986,CIV,1,,"Nyayo National Stadium, Nairobi (KEN)",29 JUL 2010,1179
27,10.09,+0.9,Justin GATLIN,10 FEB 1982,USA,2f1,,Rovereto (ITA),31 AUG 2010,1176
28,10.10,+1.2,Lerone CLARKE,07 JUL 1981,JAM,4h2,,"Bislett Stadion, Oslo (NOR)",04 JUN 2010,1172
28,10.10,+0.8,Travis PADGETT,13 DEC 1986,USA,2f2,,Liège (BEL),13 JUL 2010,1172
28,10.10,0.0,Ogho-Oghene EGWERO,26 NOV 1988,NGR,1,,Abuja (NGR),08 SEP 2010,1172
