Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,9.82,+0.9,Oblique SEVILLE,16 MAR 2001,JAM,1,,"National Stadium, Kingston (JAM)",01 JUN 2024,1269
2,9.85,+0.9,Noah LYLES,18 JUL 1997,USA,2,,"National Stadium, Kingston (JAM)",01 JUN 2024,1259
3,9.90,0.0,Shainer REGINFO MONTOYA,08 APR 2002,CUB,1f1,,"Helmántico, Salamanca (ESP)",01 JUN 2024,1241
4,9.93,+1.6,Christian MILLER,16 MAY 2006,USA,1f1,,"National Training Center, Clermont, FL (USA)",20 APR 2024,1231
4,9.93,+2.0,Kendal WILLIAMS,23 SEP 1995,USA,1f1,,"National Training Center, Clermont, FL (USA)",11 MAY 2024,1231
6,9.94,+1.7,Brandon HICKLIN,02 APR 1999,USA,1f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",27 APR 2024,1227
6,9.94,+1.4,Favour Oghene Tejiri ASHE,28 APR 2002,NGR,1sf2,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1227
6,9.94,+0.4,Akani SIMBINE,21 SEP 1993,RSA,1,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1227
9,9.95,+1.2,Christian COLEMAN,06 MAR 1996,USA,1,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1224
10,9.96,0.0,Reynaldo R. ESPINOSA,01 FEB 2003,CUB,2f1,,"Helmántico, Salamanca (ESP)",01 JUN 2024,1220
11,9.97,+1.4,Jeremiah AZU,15 MAY 2001,GBR,1f1,,"Stadion Manfort, Leverkusen (GER)",25 MAY 2024,1217
12,9.98,+1.2,Ferdinand OMANYALA,02 JAN 1996,KEN,2,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1213
13,9.99,+0.6,Godson Oke OGHENEBRUME,27 MAY 2003,NGR,1,,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1210
13,9.99,+0.4,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,2,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1210
15,10.00,+2.0,Cejhae GREENE,06 OCT 1995,ANT,2f1,,"National Training Center, Clermont, FL (USA)",11 MAY 2024,1206
15,10.00,+0.8,Louie HINCHLIFFE,18 JUL 2002,GBR,1pr6,,"John McDonnell Field, Fayetteville, AR (USA)",22 MAY 2024,1206
15,10.00,+1.7,Reece PRESCOD,29 FEB 1996,GBR,1er1,,"Lee Valley Athletics Centre, London (GBR)",02 JUN 2024,1206
18,10.01,+1.7,Kenneth BEDNAREK,14 OCT 1998,USA,1f1,,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1203
18,10.01,+1.7,Malachi MURRAY,18 MAR 2000,CAN,2f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",27 APR 2024,1203
18,10.01,+0.4,Emmanuel ESEME,17 AUG 1993,CMR,3,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1203
21,10.02,+1.8,Pjai AUSTIN,19 SEP 2000,USA,1f1,,"Percy Beard Track, Gainesville, FL (USA)",30 MAR 2024,1199
21,10.02,+1.7,Kyree KING,09 JUL 1994,USA,3f1,,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1199
21,10.02,+1.7,Hiroki YANAGITA,25 JUL 2003,JPN,3f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",27 APR 2024,1199
21,10.02,+0.8,Julian FORTE,07 JAN 1993,JAM,1f1,,"National Stadium, Kingston (JAM)",11 MAY 2024,1199
21,10.02,+0.8,Ackeem BLAKE,21 JAN 2002,JAM,2f1,,"National Stadium, Kingston (JAM)",11 MAY 2024,1199
21,10.02,+0.6,Wanya MCCOY,29 MAR 2003,BAH,2,,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1199
27,10.03,+1.9,Fred KERLEY,07 MAY 1995,USA,1f1,,"UMiami Cobb Stadium, Coral Gables, FL (USA)",16 MAR 2024,1196
27,10.03,+1.6,Rikkoi BRATHWAITE,13 FEB 1999,IVB,2f1,,"National Training Center, Clermont, FL (USA)",20 APR 2024,1196
27,10.03,+0.8,Abdul-Rasheed SAMINU,06 OCT 2001,GHA,1,,"Park West Ath. Complex, San Antonio, TX (USA)",10 MAY 2024,1196
27,10.03,+0.6,Mccallum T'MARS,20 MAY 2004,USA,3,,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1196
27,10.03,+0.8,Shaun MASWANGANYI,01 FEB 2001,RSA,2pr6,,"John McDonnell Field, Fayetteville, AR (USA)",22 MAY 2024,1196
27,10.03,+1.4,Kayinsola AJAYI,14 SEP 2004,NGR,2sf2,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1196
27,10.03,+1.9,Duan ASEMOTA,29 AUG 1996,CAN,1,,"Alumni Stadium, London (CAN)",26 MAY 2024,1196
27,10.03,+0.4,Lamont Marcell JACOBS,26 SEP 1994,ITA,4,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1196
35,10.04,+2.0,Eloy BENITEZ,07 MAY 2003,PUR,3f1,,"National Training Center, Clermont, FL (USA)",11 MAY 2024,1193
35,10.04,+0.6,Myles THOMAS,2004,USA,4,,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1193
35,10.04,+0.8,Lance LANG,01 FEB 2001,USA,3pr6,,"John McDonnell Field, Fayetteville, AR (USA)",22 MAY 2024,1193
35,10.04,+1.4,Zachaeus BEARD,,USA,3sf2,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1193
35,10.04,+2.0,Eliezer ADJIBI,23 SEP 2000,CAN,1h2,,"Alumni Stadium, Guelph (CAN)",04 JUN 2024,1193
