Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,9.69,0.0,Usain BOLT,21 AUG 1986,JAM,1,,"National Stadium, Beijing (CHN)",16 AUG 2008,1316
2,9.72,+0.2,Asafa POWELL,23 NOV 1982,JAM,1f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 SEP 2008,1305
3,9.77,+1.6,Tyson GAY,09 AUG 1982,USA,1qf1,,"Eugene, OR (USA)",28 JUN 2008,1287
4,9.89,+1.6,Travis PADGETT,13 DEC 1986,USA,1qf2,,"Eugene, OR (USA)",28 JUN 2008,1245
4,9.89,+1.6,Darvis PATTON,04 DEC 1977,USA,1qf3,,"Eugene, OR (USA)",28 JUN 2008,1245
4,9.89,0.0,Richard THOMPSON,07 JUN 1985,TTO,2,,"National Stadium, Beijing (CHN)",16 AUG 2008,1245
7,9.91,0.0,Walter DIX,31 JAN 1986,USA,3,,"National Stadium, Beijing (CHN)",16 AUG 2008,1238
8,9.93,0.0,Churandy MARTINA,03 JUL 1984,AHO,4,,"National Stadium, Beijing (CHN)",16 AUG 2008,1231
9,9.94,+1.6,Ivory WILLIAMS,02 MAY 1985,USA,2qf3,,"Eugene, OR (USA)",28 JUN 2008,1227
10,9.95,+1.6,Rodney MARTIN,22 DEC 1982,USA,2qf2,,"Eugene, OR (USA)",28 JUN 2008,1224
11,9.97,-0.5,Marc BURNS,07 JAN 1983,TTO,2,,"Crystal Palace, London (GBR)",25 JUL 2008,1220
11,9.97,0.0,Michael FRATER,06 OCT 1982,JAM,6,,"National Stadium, Beijing (CHN)",16 AUG 2008,1217
13,9.98,+1.0,Nesta CARTER,11 OCT 1985,JAM,1f2,,Stockholm (SWE),22 JUL 2008,1213
14,9.99,+1.6,Mark JELKS,10 APR 1984,USA,3qf2,,"Eugene, OR (USA)",28 JUN 2008,1210
15,10.00,+0.4,Chris JOHNSON,28 APR 1982,USA,1,,"Mesquite, TX (USA)",14 JUN 2008,1206
15,10.00,+1.6,Xavier CARTER,08 DEC 1985,USA,3qf3,,"Eugene, OR (USA)",28 JUN 2008,1206
15,10.00,+1.6,Dwain CHAMBERS,05 APR 1978,GBR,1,,Birmingham (GBR),12 JUL 2008,1206
18,10.01,+1.4,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,1,,Doha (QAT),09 MAY 2008,1203
18,10.01,+1.6,Jeff DEMPS,08 JAN 1990,USA,2qf1,,"Eugene, OR (USA)",28 JUN 2008,1203
20,10.02,+1.4,Darrel BROWN,11 OCT 1984,TTO,2,,Doha (QAT),09 MAY 2008,1199
20,10.02,+1.6,Leroy DIXON,20 JUN 1983,USA,4qf1,,"Eugene, OR (USA)",28 JUN 2008,1199
20,10.02,0.0,Derrick ATKINS,05 JAN 1984,BAH,4f1,,"Stade Louis II, Monaco (MON)",29 JUL 2008,1199
23,10.03,+0.6,Samuel FRANCIS,27 MAR 1987,QAT,1f1,,Sofia (BUL),30 JUN 2008,1196
23,10.03,+1.6,Simeon WILLIAMSON,16 JAN 1986,GBR,2,,Birmingham (GBR),12 JUL 2008,1196
25,10.04,+1.0,Preston PERRY,13 SEP 1983,USA,1f2,,"Provo, UT (USA)",24 MAY 2008,1193
25,10.04,+0.2,Francis OBIKWELU,22 NOV 1978,POR,1,,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1193
27,10.05,-0.1,Trindon HOLLIDAY,27 APR 1986,USA,2,,"Auburn, AL (USA)",18 MAY 2008,1189
