Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,21.69,+1.0,Allyson FELIX,18 NOV 1985,USA,1,,"Hayward Field, Eugene, OR (USA)",30 JUN 2012,1271
2,22.09,-0.3,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1,,"Icahn Stadium, New York, NY (USA)",09 JUN 2012,1229
2,22.09,-0.2,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,2,,"Olympic Stadium, London (GBR)",08 AUG 2012,1229
4,22.11,+1.0,Carmelita JETER,24 NOV 1979,USA,2,,"Hayward Field, Eugene, OR (USA)",30 JUN 2012,1226
5,22.19,+1.9,Kimberlyn DUNCAN,02 AUG 1991,USA,1h2,,"Des Moines, IA (USA)",07 JUN 2012,1218
5,22.19,+1.0,Aleksandra FEDORIVA-SPAYER,13 SEP 1988,RUS,1,,Cheboksary (RUS),06 JUL 2012,1218
7,22.32,+1.0,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,1sf1,,"Olympic Stadium, London (GBR)",07 AUG 2012,1204
8,22.35,+1.0,Jeneba TARMOH,27 SEP 1989,USA,5,,"Hayward Field, Eugene, OR (USA)",30 JUN 2012,1201
9,22.37,+0.3,Tianna MADISON,30 AUG 1985,USA,1,,Ponce (PUR),12 MAY 2012,1199
9,22.37,+0.6,Sherone SIMPSON,12 AUG 1984,JAM,2,,Kingston (JAM),01 JUL 2012,1199
11,22.42,+1.5,Murielle AHOURÉ,23 AUG 1987,CIV,1,,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1194
11,22.42,+1.2,Natalya RUSAKOVA,12 DEC 1979,RUS,1h3,,Cheboksary (RUS),06 JUL 2012,1194
13,22.45,+1.4,Tameka WILLIAMS,31 AUG 1989,SKN,1,,Basseterre (SKN),03 JUN 2012,1191
14,22.46,-0.3,Bianca KNIGHT,02 JAN 1989,USA,2,,"Icahn Stadium, New York, NY (USA)",09 JUN 2012,1191
15,22.52,+1.0,Charonda WILLIAMS,27 MAR 1987,USA,1f1,,Luzern (SUI),17 JUL 2012,1183
16,22.53,+0.1,Nercely SOTO,23 AUG 1990,VEN,1,,Caracas (VEN),12 MAY 2012,1182
16,22.53,+0.2,Anthonique STRACHAN,22 AUG 1993,BAH,1,,"Estadio Olímpico, Barcelona (ESP)",13 JUL 2012,1182
18,22.55,+0.2,Semoy HACKETT,27 NOV 1988,TTO,1sf2,,"Jacksonville, FL (USA)",26 MAY 2012,1180
19,22.56,+1.0,Myriam SOUMARÉ,29 OCT 1986,FRA,3sf1,,"Olympic Stadium, London (GBR)",07 AUG 2012,1179
20,22.58,+1.3,Mariya RYEMYEN,02 AUG 1987,UKR,1h5,,"Olympic Stadium, London (GBR)",06 AUG 2012,1177
21,22.61,+0.6,Anneisha MCLAUGHLIN-WHILBY,06 JAN 1986,JAM,4,,Kingston (JAM),01 JUL 2012,1174
22,22.62,+0.4,Yelizaveta DEMIROVA,14 AUG 1987,RUS,1h2,,Cheboksary (RUS),06 JUL 2012,1173
22,22.62,+1.0,LaVerne JONES-FERRETTE,16 SEP 1981,ISV,3sf2,,"Olympic Stadium, London (GBR)",07 AUG 2012,1173
24,22.63,+0.9,Leslie COLE,16 FEB 1987,USA,1,,"Walnut, CA (USA)",21 APR 2012,1172
24,22.63,+0.8,Blessing OKAGBARE,09 OCT 1988,NGR,3,,"Hayward Field, Eugene, OR (USA)",02 JUN 2012,1172
26,22.64,+1.9,Sheniqua FERGUSON,24 NOV 1989,BAH,1f1,,"Auburn, AL (USA)",07 APR 2012,1171
26,22.64,+1.0,Yelizaveta BRYZGINA,28 NOV 1989,UKR,4sf2,,"Olympic Stadium, London (GBR)",07 AUG 2012,1171
28,22.65,+0.9,Porscha LUCAS,18 JUN 1988,USA,1,,Port-of-Spain (TTO),19 MAY 2012,1170
29,22.66,+0.3,Hrystyna STUY,03 FEB 1988,UKR,3h4,,"Olympic Stadium, London (GBR)",06 AUG 2012,1169
30,22.68,+1.0,Aurieyall SCOTT,18 MAY 1992,USA,8,,"Hayward Field, Eugene, OR (USA)",30 JUN 2012,1167
30,22.68,+1.7,Schillonie CALVERT-POWELL,27 JUL 1988,JAM,1,,"Moratalaz, Madrid (ESP)",07 JUL 2012,1167
32,22.70,+0.4,Shaunae MILLER,15 APR 1994,BAH,1,,Nassau (BAH),02 MAR 2012,1165
32,22.70,0.0,Dafne SCHIPPERS,15 JUN 1992,NED,1sf1,,"Olympiastadion, Helsinki (FIN)",29 JUN 2012,1165
32,22.70,+0.6,Kerron STEWART,16 APR 1984,JAM,5,,Kingston (JAM),01 JUL 2012,1165
35,22.71,-0.3,LaShauntea MOORE,31 JUL 1983,USA,1,,Daegu (KOR),16 MAY 2012,1165
35,22.71,+1.5,Abiodun OYEPITAN,30 DEC 1979,GBR,2,,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1164
35,22.71,-0.5,Viktoriya KASHEYEVA,07 MAY 1989,UKR,2f2,,Yalta (UKR),14 JUN 2012,1167
38,22.72,+0.2,Cambrya JONES,20 SEP 1990,USA,2sf2,,"Jacksonville, FL (USA)",26 MAY 2012,1163
38,22.72,+1.9,Christy UDOH,30 SEP 1991,USA,2h2,,"Des Moines, IA (USA)",07 JUN 2012,1163
40,22.73,+0.1,Lawretta OZOH,05 SEP 1990,NGR,1,,Calabar (NGR),23 JUN 2012,1162
40,22.73,+1.0,Olga BELKINA,23 AUG 1990,RUS,4,,Cheboksary (RUS),06 JUL 2012,1162
42,22.74,+1.9,Octavious FREEMAN,20 APR 1992,USA,3h2,,"Des Moines, IA (USA)",07 JUN 2012,1161
43,22.77,+0.2,Allison PETER,14 JUL 1992,ISV,1h3,,"Manhattan, KS (USA)",12 MAY 2012,1158
43,22.77,+0.6,Samantha HENRY-ROBINSON,25 SEP 1988,JAM,6,,Kingston (JAM),01 JUL 2012,1158
45,22.82,+1.7,Shalonda SOLOMON,19 DEC 1985,USA,3,,"National Stadium, Kingston (JAM)",05 MAY 2012,1153
45,22.82,+1.3,English GARDNER,22 APR 1992,USA,1,,"Eugene, OR (USA)",13 MAY 2012,1153
45,22.82,+1.0,Yuliya CHERMOSHANSKAYA,06 JAN 1986,RUS,5,,Cheboksary (RUS),06 JUL 2012,1153
45,22.82,+1.0,Evelyn Carolina de Oliveira DOS SANTOS,11 APR 1985,BRA,6sf2,,"Olympic Stadium, London (GBR)",07 AUG 2012,1153
