Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,21.53,+0.8,Elaine THOMPSON-HERAH,28 JUN 1992,JAM,1,,"National Stadium, Tokyo (JPN)",03 AUG 2021,1288
2,21.61,+1.3,Gabrielle THOMAS,07 DEC 1996,USA,1,,"Hayward Field, Eugene, OR (USA)",26 JUN 2021,1279
3,21.78,+0.6,Christine MBOMA,22 MAY 2003,NAM,1,,"Letzigrund, Zürich (SUI)",09 SEP 2021,1261
4,21.79,+0.8,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,1,,"National Stadium, Kingston (JAM)",27 JUN 2021,1260
5,21.81,+0.6,Shericka JACKSON,16 JUL 1994,JAM,2,,"Letzigrund, Zürich (SUI)",09 SEP 2021,1258
6,21.89,+1.3,Jenna PRANDINI,20 NOV 1992,USA,2,,"Hayward Field, Eugene, OR (USA)",26 JUN 2021,1249
7,21.95,+1.3,Anavia BATTLE,28 MAR 1999,USA,3,,"Hayward Field, Eugene, OR (USA)",26 JUN 2021,1243
8,21.98,+1.3,Tamara CLARK,09 JAN 1999,USA,4,,"Hayward Field, Eugene, OR (USA)",26 JUN 2021,1240
9,22.03,+1.5,Shaunae MILLER-UIBO,15 APR 1994,BAH,1f1,,"National Training Center, Clermont, FL (USA)",04 APR 2021,1234
10,22.04,+0.4,Dina ASHER-SMITH,04 DEC 1995,GBR,3,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1233
11,22.11,+1.0,Sha'Carri RICHARDSON,25 MAR 2000,USA,1f1,,"Percy Beard Track, Gainesville, FL (USA)",16 APR 2021,1226
11,22.11,+1.3,Allyson FELIX,18 NOV 1985,USA,5,,"Hayward Field, Eugene, OR (USA)",26 JUN 2021,1226
11,22.11,+0.1,Marie-Josée TA LOU,18 NOV 1988,CIV,1sf3,,"National Stadium, Tokyo (JPN)",02 AUG 2021,1226
