Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,21.77,+1.5,Tori BOWIE,27 AUG 1990,USA,1,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1262
2,21.88,+0.1,Shaunae MILLER,15 APR 1994,BAH,1,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1250
3,21.98,+1.5,Elaine THOMPSON,28 JUN 1992,JAM,3,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1240
4,22.02,+1.1,Kyra JEFFERSON,23 SEP 1994,USA,1,,"Eugene, OR (USA)",10 JUN 2017,1236
5,22.05,+0.8,Dafne SCHIPPERS,15 JUN 1992,NED,1,,"Olympic Stadium, London (GBR)",11 AUG 2017,1232
6,22.08,+0.8,Marie-Josée TA LOU,18 NOV 1988,CIV,2,,"Olympic Stadium, London (GBR)",11 AUG 2017,1229
7,22.09,+1.5,Deajah STEVENS,19 MAY 1995,USA,1,,"Eugene, OR (USA)",14 MAY 2017,1228
8,22.22,+0.8,Dina ASHER-SMITH,04 DEC 1995,GBR,4,,"Olympic Stadium, London (GBR)",11 AUG 2017,1215
9,22.33,+1.5,Allyson FELIX,18 NOV 1985,USA,5,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1203
10,22.39,+1.1,Arianna WASHINGTON,04 SEP 1996,USA,2,,"Eugene, OR (USA)",10 JUN 2017,1197
11,22.41,+1.5,Deanna HILL,13 APR 1996,USA,2,,"Eugene, OR (USA)",14 MAY 2017,1195
12,22.42,-0.3,Mujinga KAMBUNDJI,17 JUN 1992,SUI,1,,Zürich (SUI),22 JUL 2017,1195
13,22.46,+0.2,Shericka JACKSON,16 JUL 1994,JAM,3,,"Olympiastadion, Berlin (GER)",27 AUG 2017,1190
14,22.47,+0.7,Shakima WIMBLEY,23 APR 1995,USA,1f3,,"Gainesville, FL (USA)",28 APR 2017,1189
15,22.50,0.0,Michelle-Lee AHYE,10 APR 1992,TTO,1f2,,Port-of-Spain (TTO),25 JUN 2017,1186
15,22.50,0.0,Crystal EMMANUEL,27 NOV 1991,CAN,1f1,,Cork (IRL),18 JUL 2017,1186
17,22.53,,Hannah CUNLIFFE,09 JAN 1996,USA,2f2,,"College Station, TX (USA) (i)",11 MAR 2017,1223
18,22.54,-1.0,Ashley HENDERSON,04 DEC 1995,USA,1,,"Logan, UT (USA)",12 MAY 2017,1187
18,22.54,+0.6,Kimberlyn DUNCAN,02 AUG 1991,USA,1f1,,St-Martin (FRA),13 MAY 2017,1181
18,22.54,+1.5,Jenna PRANDINI,20 NOV 1992,USA,7,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1181
21,22.55,-0.3,Quanera HAYES,07 MAR 1992,USA,2f1,,"Gainesville, FL (USA)",28 APR 2017,1181
21,22.55,+1.7,Brittany BROWN,18 APR 1995,USA,2sf2,,"Eugene, OR (USA)",08 JUN 2017,1180
23,22.56,+0.4,Gabrielle THOMAS,07 DEC 1996,USA,1sf3,,"Lexington, KY (USA)",27 MAY 2017,1179
23,22.56,-0.3,Lea SPRUNGER,05 MAR 1990,SUI,2,,Zürich (SUI),22 JUL 2017,1180
25,22.58,+1.5,Alexandria ANDERSON,28 JAN 1987,USA,1f1,,"Austin, TX (USA)",29 APR 2017,1177
26,22.59,+0.2,Phyllis FRANCIS,04 MAY 1992,USA,4,,"Olympiastadion, Berlin (GER)",27 AUG 2017,1176
27,22.60,+1.6,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,1f1,,"Gainesville, FL (USA)",30 MAR 2017,1175
27,22.60,+1.0,Felicia BROWN,27 OCT 1993,USA,1f1,,St. George's (GRN),08 APR 2017,1175
29,22.61,+1.4,Destiny CARTER,09 OCT 1992,USA,1h1,,"Lexington, KY (USA)",26 MAY 2017,1174
30,22.64,+0.5,Shalonda SOLOMON,19 DEC 1985,USA,3,,"National Stadium, Kingston (JAM)",20 MAY 2017,1171
30,22.64,+1.7,Lisa MAYER,02 MAY 1996,GER,1f1,,Weinheim (GER),27 MAY 2017,1171
32,22.65,-0.8,Laura MÜLLER,11 DEC 1995,GER,1,,Erfurt (GER),09 JUL 2017,1174
33,22.68,+1.8,Candace HILL,11 FEB 1999,USA,1f1,,"Los Angeles, CA (USA)",08 APR 2017,1167
33,22.68,+1.1,Murielle AHOURÉ,23 AUG 1987,CIV,1,,"Olympiastadion, Stockholm (SWE)",18 JUN 2017,1167
35,22.69,+1.4,Desiree HENRY,26 AUG 1995,GBR,2f1,,"Azusa, CA (USA)",14 APR 2017,1166
36,22.71,+1.0,TyNia GAITHER,16 MAR 1993,BAH,2f1,,St. George's (GRN),08 APR 2017,1164
36,22.71,+0.8,Shashalee FORBES,10 MAY 1996,JAM,1,,Kingston (JAM),25 JUN 2017,1164
38,22.72,-0.3,Tiffany TOWNSEND,14 JUN 1989,USA,3f1,,"Gainesville, FL (USA)",28 APR 2017,1164
39,22.74,-0.3,Joanna ATKINS,31 JAN 1989,USA,4f1,,"Gainesville, FL (USA)",28 APR 2017,1162
39,22.74,+0.8,Simone FACEY,07 MAY 1985,JAM,2,,Kingston (JAM),25 JUN 2017,1161
41,22.76,+1.1,Rebekka HAASE,02 JAN 1993,GER,3,,"Olympiastadion, Stockholm (SWE)",18 JUN 2017,1159
42,22.77,+1.5,Natalliah WHYTE,09 AUG 1997,JAM,2h1,,"Columbia, SC (USA)",11 MAY 2017,1158
42,22.77,+0.2,Semoy HACKETT,27 NOV 1988,TTO,1,,Freeport (BAH),22 JUL 2017,1158
44,22.79,+1.5,Kendall ELLIS,08 MAR 1996,USA,1f1,,"Los Angeles, CA (USA)",18 MAR 2017,1156
44,22.79,+1.1,Aaliyah BROWN,06 JAN 1995,USA,4,,"Eugene, OR (USA)",10 JUN 2017,1156
46,22.80,+0.2,Kortnei JOHNSON,11 AUG 1997,USA,2sf1,,"Lexington, KY (USA)",27 MAY 2017,1155
46,22.80,+1.2,Jada MARTIN,08 JUN 1995,USA,2sf2,,"Lexington, KY (USA)",27 MAY 2017,1155
46,22.80,-0.3,Sada WILLIAMS,01 DEC 1997,BAR,1,,St. Michael (BAR),25 JUN 2017,1156
49,22.81,+1.1,Viktoriya ZYABKINA,04 SEP 1992,KAZ,1,,Almaty (KAZ),14 MAY 2017,1154
49,22.81,+1.0,Shania COLLINS,14 NOV 1996,USA,2h2,,"Lexington, KY (USA)",26 MAY 2017,1154
49,22.81,-2.9,Katarina JOHNSON-THOMPSON,09 JAN 1993,GBR,1ce5,,"Mösle-Stadium, Götzis (AUT)",27 MAY 2017,1171
52,22.82,+1.1,Ivet LALOVA-COLLIO,18 MAY 1984,BUL,4,,"Olympiastadion, Stockholm (SWE)",18 JUN 2017,1153
53,22.83,-0.3,Bianca WILLIAMS,18 DEC 1993,GBR,5f1,,"Gainesville, FL (USA)",28 APR 2017,1153
54,22.84,+1.3,Jaevin REED,05 FEB 1998,USA,1f3,,"San Antonio, TX (USA)",25 MAR 2017,1151
54,22.84,+0.3,Anthonique STRACHAN,22 AUG 1993,BAH,3,,Kingston (JAM),10 JUN 2017,1151
54,22.84,+1.7,Justine PALFRAMAN,04 NOV 1993,RSA,1f1,,Kortrijk (BEL),08 JUL 2017,1151
57,22.86,+0.4,Khianna GRAY,30 DEC 1996,USA,2sf3,,"Lexington, KY (USA)",27 MAY 2017,1149
57,22.86,+1.3,Finette AGYAPONG,01 FEB 1997,GBR,1sf1,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",15 JUL 2017,1149
59,22.87,+1.3,Blessing OKAGBARE,09 OCT 1988,NGR,1,,"Lubbock, TX (USA)",28 APR 2017,1148
