Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,22.00,+1.3,Sherone SIMPSON,12 AUG 1984,JAM,1,,Kingston (JAM),25 JUN 2006,1238
2,22.11,+0.6,Allyson FELIX,18 NOV 1985,USA,1,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",09 SEP 2006,1226
3,22.17,+0.6,Sanya RICHARDS-ROSS,26 FEB 1985,USA,2,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",09 SEP 2006,1220
4,22.20,+2.0,Kim GEVAERT,05 AUG 1978,BEL,1,,Bruxelles (BEL),09 JUL 2006,1217
5,22.23,+1.8,Carol RODRÍGUEZ,16 DEC 1985,PUR,1h1,,"Provo, UT (USA)",27 MAY 2006,1214
6,22.31,+0.3,Rachelle BOONE-SMITH,30 JUN 1981,USA,1,,"Indianapolis, IN (USA)",25 JUN 2006,1205
7,22.36,+1.1,Shalonda SOLOMON,19 DEC 1985,USA,1,,"Fayetteville, AR (USA)",14 MAY 2006,1200
8,22.40,+2.0,Debbie FERGUSON-MCKENZIE,16 JAN 1976,BAH,1,,Nassau (BAH),17 JUN 2006,1196
9,22.50,+0.7,Torri EDWARDS,31 JAN 1977,USA,2,,"International Stadium, Gateshead (GBR)",11 JUN 2006,1186
9,22.50,+0.4,LaTasha JENKINS,19 DEC 1977,USA,1sf2,,"Indianapolis, IN (USA)",25 JUN 2006,1186
11,22.51,+1.8,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,2,,"National Stadium, Kingston (JAM)",06 MAY 2006,1184
11,22.51,+1.3,Stephanie DURST,06 JAN 1982,USA,1,,Rieti (ITA),27 AUG 2006,1184
13,22.53,,Natalya RUSAKOVA,12 DEC 1979,RUS,1,,Tula (RUS),16 JUL 2006,1182
14,22.55,+1.3,Shericka WILLIAMS,17 SEP 1985,JAM,2,,Rieti (ITA),27 AUG 2006,1180
15,22.57,+1.3,Cydonie MOTHERSILL,19 MAR 1978,CAY,1,,Bendigo (AUS),12 MAR 2006,1178
16,22.60,,Svetlana POSPELOVA,24 DEC 1979,RUS,2,,Tula (RUS),16 JUL 2006,1175
17,22.62,+1.7,Consuella MOORE,29 AUG 1981,USA,2,,"Knoxville, TN (USA)",15 APR 2006,1173
18,22.63,+0.3,Ebonie FLOYD,21 OCT 1983,USA,3sf1,,"Indianapolis, IN (USA)",25 JUN 2006,1172
19,22.65,+0.8,Kerron STEWART,16 APR 1984,JAM,2,,"Sacramento, CA (USA)",10 JUN 2006,1170
20,22.67,+1.4,Olga ZAYTSEVA,10 NOV 1984,RUS,1,,Tula (RUS),14 JUN 2006,1168
21,22.68,+2.0,Hanna MARIEN,16 MAY 1982,BEL,2,,Bruxelles (BEL),09 JUL 2006,1167
22,22.69,+1.0,Yuliya GUSHCHINA,04 MAR 1983,RUS,1h4,,"Ullevi Stadium, Göteborg (SWE)",10 AUG 2006,1166
23,22.70,+2.0,Christine AMERTIL,18 AUG 1979,BAH,2,,Nassau (BAH),17 JUN 2006,1165
24,22.72,+1.8,Antonette CARTER,16 FEB 1984,USA,2h1,,"Provo, UT (USA)",27 MAY 2006,1163
25,22.73,-0.4,Kelly-Ann BAPTISTE,14 OCT 1986,TTO,1,,"Knoxville, TN (USA)",27 MAY 2006,1164
26,22.75,+1.7,Marshevet HOOKER,25 SEP 1984,USA,1,,"Waco, TX (USA)",14 MAY 2006,1160
27,22.76,-0.4,Roxana DÍAZ,17 MAY 1981,CUB,1,,Cartagena de Indias (COL),27 JUL 2006,1161
28,22.77,,Chauntae BAYNE,04 APR 1984,USA,3,,"Fayetteville, AR (USA) (i)",10 MAR 2006,1199
28,22.77,+1.8,Muna LEE,30 OCT 1981,USA,3,,"National Stadium, Kingston (JAM)",06 MAY 2006,1158
30,22.80,,Christine ARRON,13 SEP 1973,FRA,1,,Liévin (FRA) (i),03 MAR 2006,1196
30,22.80,+1.3,Anastasiya KAPACHINSKAYA,21 NOV 1979,RUS,4,,Rieti (ITA),27 AUG 2006,1155
32,22.81,0.0,Sheri-Ann BROOKS,11 FEB 1983,JAM,1,,"Mangueirão, Belém (BRA)",21 MAY 2006,1154
32,22.81,+0.4,Vanya STAMBOLOVA,28 NOV 1983,BUL,1,,Plovdiv (BUL),25 JUN 2006,1154
32,22.81,-0.2,Vida ANIM,07 DEC 1983,GHA,3,,"Olympic Stadium, Athina (GRE)",17 SEP 2006,1155
35,22.82,+1.6,Monique HENDERSON,18 FEB 1983,USA,3,,Rethymno (GRE),21 JUL 2006,1153
36,22.84,,Brooklynn MORRIS,27 MAR 1986,USA,1h1,,"Fayetteville, AR (USA) (i)",10 MAR 2006,1193
37,22.85,,Yekaterina KONDRATYEVA,08 APR 1982,RUS,3,,Tula (RUS),16 JUL 2006,1150
38,22.86,,Yelena NOVIKOVA,27 OCT 1985,RUS,4,,Tula (RUS),16 JUL 2006,1149
39,22.87,-0.4,Lauryn WILLIAMS,11 SEP 1983,USA,5h,,"Indianapolis, IN (USA)",24 JUN 2006,1150
40,22.88,+0.9,Gabrielle MAYO,26 JAN 1989,USA,1,,"Indianapolis, IN (USA)",23 JUN 2006,1147
41,22.89,+0.8,Virgil HODGE,17 NOV 1983,SKN,1,,"Provo, UT (USA)",13 MAY 2006,1146
