Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,22.13,+0.3,Allyson FELIX,18 NOV 1985,USA,1,,"Carson, CA (USA)",26 JUN 2005,1224
2,22.22,+0.3,Rachelle BOONE-SMITH,30 JUN 1981,USA,2,,"Carson, CA (USA)",26 JUN 2005,1215
3,22.27,+1.2,Lauryn WILLIAMS,11 SEP 1983,USA,2,,"Carson, CA (USA)",22 MAY 2005,1209
4,22.31,+0.2,Christine ARRON,13 SEP 1973,FRA,3,,"Olympiastadion, Helsinki (FIN)",12 AUG 2005,1205
5,22.34,+0.3,LaTasha COLANDER,23 AUG 1976,USA,3,,"Carson, CA (USA)",26 JUN 2005,1202
6,22.35,0.0,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,1,,Torino (ITA),03 JUN 2005,1201
7,22.37,+0.3,Me'Lisa BARBER,04 OCT 1980,USA,4,,"Carson, CA (USA)",26 JUN 2005,1199
8,22.39,+1.1,Cydonie MOTHERSILL,19 MAR 1978,CAY,1h1,,Nassau (BAH),10 JUL 2005,1197
8,22.39,0.0,Svetlana POSPELOVA,24 DEC 1979,RUS,1,,Tula (RUS),24 JUL 2005,1197
10,22.46,+0.3,Muna LEE,30 OCT 1981,USA,5,,"Carson, CA (USA)",26 JUN 2005,1190
11,22.53,-0.9,Sanya RICHARDS-ROSS,26 FEB 1985,USA,2,,Monterrey (MEX),11 JUN 2005,1187
11,22.53,-1.1,Yuliya GUSHCHINA,04 MAR 1983,RUS,1h2,,"Olympiastadion, Helsinki (FIN)",10 AUG 2005,1188
13,22.54,+1.0,Sherone SIMPSON,12 AUG 1984,JAM,1,,"Estadio Luguelín Santos, Bayaguana (DOM)",14 MAY 2005,1181
14,22.55,0.0,Olesya ZYKINA,07 OCT 1980,RUS,2,,Tula (RUS),24 JUL 2005,1180
15,22.58,-0.2,Christine AMERTIL,18 AUG 1979,BAH,1h2,,Nassau (BAH),10 JUL 2005,1178
16,22.59,+1.2,Angela DAIGLE-BOWEN,28 MAY 1976,USA,4,,"Carson, CA (USA)",22 MAY 2005,1176
17,22.64,+1.2,Stephanie DURST,06 JAN 1982,USA,5,,"Carson, CA (USA)",22 MAY 2005,1171
18,22.68,-1.2,Kim GEVAERT,05 AUG 1978,BEL,1,,Bruxelles (BEL),10 JUL 2005,1174
18,22.68,0.0,Yekaterina KONDRATYEVA,08 APR 1982,RUS,3,,Tula (RUS),24 JUL 2005,1167
20,22.69,-0.2,Irina KHABAROVA,18 MAR 1966,RUS,2,,Tula (RUS),12 JUL 2005,1167
21,22.70,0.0,Yelena BOLSUN,25 JUN 1982,RUS,4,,Tula (RUS),24 JUL 2005,1165
22,22.74,+1.0,Shalonda SOLOMON,19 DEC 1985,USA,1,,"Nashville, TN (USA)",15 MAY 2005,1161
23,22.75,+0.4,Lucimar Aparecida DE MOURA,22 MAR 1974,BRA,1,,São Paulo (BRA),17 JUN 2005,1160
24,22.76,+1.1,Ivet LALOVA-COLLIO,18 MAY 1984,BUL,2,,Lagos (POR),29 MAY 2005,1159
25,22.80,-0.3,Geraldine PILLAY,25 AUG 1977,RSA,1,,Pretoria (RSA),18 MAR 2005,1156
25,22.80,0.0,Marshevet HOOKER,25 SEP 1984,USA,1,,"Manhattan, KS (USA)",15 MAY 2005,1155
25,22.80,-0.2,Sheri-Ann BROOKS,11 FEB 1983,JAM,2,,Kingston (JAM),26 JUN 2005,1156
28,22.81,+0.7,Fabienne FERAEZ,06 AUG 1976,BEN,2,,Angers (FRA),16 JUL 2005,1154
29,22.82,,Natallia SALAHUB,31 MAR 1975,BLR,1,,Brest (BLR),03 JUL 2005,1153
30,22.84,+1.9,Tremedia BRICE,22 JUL 1981,USA,1,,"Houston, TX (USA)",26 MAR 2005,1151
31,22.85,+0.7,Charlette GREGGS,20 OCT 1983,USA,2sf1,,"Sacramento, CA (USA)",09 JUN 2005,1150
31,22.85,+0.7,Felipa Alicia PALACIOS,01 DEC 1975,COL,1,,Armenia (COL),20 AUG 2005,1150
33,22.86,+0.5,Monique HENDERSON,18 FEB 1983,USA,1,,"Los Angeles, CA (USA)",30 APR 2005,1149
34,22.87,+1.2,Monique HENNAGAN,26 MAY 1976,USA,6,,"Carson, CA (USA)",22 MAY 2005,1148
35,22.88,+1.0,Cleo TYSON,01 MAY 1986,USA,2,,"Nashville, TN (USA)",15 MAY 2005,1147
36,22.90,+0.7,Norma GONZÁLEZ,11 AUG 1982,COL,2,,Armenia (COL),20 AUG 2005,1145
37,22.91,,Fana ASHBY,15 JUN 1981,TTO,2,,"Fayetteville, AR (USA) (i)",12 MAR 2005,1186
