Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,22.03,+0.6,Mckenzie LONG,11 JUL 2000,USA,1,,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1234
2,22.07,-0.3,Sydney MCLAUGHLIN-LEVRONE,07 AUG 1999,USA,1,,"Drake Stadium, Los Angeles, CA (USA)",18 MAY 2024,1231
3,22.08,+1.2,Gabrielle THOMAS,07 DEC 1996,USA,1f2,,"Mike A. Myers Stadium, Austin, TX (USA)",30 MAR 2024,1229
4,22.11,+0.6,JaMeesia FORD,26 JAN 2005,USA,2,,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1226
5,22.16,,Julien ALFRED,10 JUN 2001,LCA,1f1,,"Convention Center, Albuquerque, NM (USA) (i)",02 FEB 2024,1259
6,22.17,+0.6,Thelma DAVIES,08 MAY 2000,USA,3,,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1220
7,22.21,+1.2,Tamara CLARK,09 JAN 1999,USA,2f2,,"Mike A. Myers Stadium, Austin, TX (USA)",30 MAR 2024,1216
8,22.28,+0.1,Kaila JACKSON,30 JUN 2004,USA,1h6,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",23 MAY 2024,1208
9,22.29,+1.7,Dina ASHER-SMITH,04 DEC 1995,GBR,1f1,,"Mike A. Myers Stadium, Austin, TX (USA)",26 APR 2024,1207
10,22.31,-1.0,Brianna LYSTON,24 MAY 2004,JAM,1h2,,"Percy Beard Track, Gainesville, FL (USA)",09 MAY 2024,1211
11,22.32,-0.3,Abby STEINER,24 NOV 1999,USA,2,,"Drake Stadium, Los Angeles, CA (USA)",18 MAY 2024,1205
11,22.32,-0.2,Brittany BROWN,18 APR 1995,USA,1,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1205
13,22.33,+1.4,Favour OFILI,31 DEC 2002,NGR,1f1,,"Percy Beard Track, Gainesville, FL (USA)",12 APR 2024,1203
14,22.34,+0.5,Dajaz DEFRAND,16 OCT 2003,USA,2sf2,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1202
15,22.36,-0.2,Marie-Josée TA LOU-SMITH,18 NOV 1988,CIV,2,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1201
15,22.36,+1.1,Audrey LEDUC,09 MAR 1999,CAN,1,,"Edwin Moses Track Morehouse College, B.T. Harvey Stadium, Atlanta, GA (USA)",31 MAY 2024,1200
15,22.36,+1.8,Lanae-Tava THOMAS,28 JAN 2001,JAM,1,,"National Stadium, Kingston (JAM)",01 JUN 2024,1200
18,22.39,+0.6,Dennisha PAGE,,USA,6,,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1197
18,22.39,+1.1,Tamari DAVIS,15 FEB 2003,USA,2,,"Edwin Moses Track Morehouse College, B.T. Harvey Stadium, Atlanta, GA (USA)",31 MAY 2024,1197
20,22.44,+1.5,Niesha BURGHER,08 AUG 2002,JAM,1,,"Kidd Field at the University of Texas, El Paso, TX (USA)",12 MAY 2024,1192
21,22.45,-0.3,Rhasidat ADELEKE,29 AUG 2002,IRL,4,,"Drake Stadium, Los Angeles, CA (USA)",18 MAY 2024,1192
22,22.46,+0.9,Jadyn MAYS,02 APR 2002,USA,1,,"Potts Field, Boulder, CO (USA)",12 MAY 2024,1190
23,22.50,-0.2,Daryll NEITA,29 AUG 1996,GBR,3,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1187
