Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,21.74,-0.4,Shaunae MILLER-UIBO,15 APR 1994,BAH,1,,"Letzigrund, Zürich (SUI)",29 AUG 2019,1267
2,21.88,+0.9,Dina ASHER-SMITH,04 DEC 1995,GBR,1,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1250
3,22.00,-0.2,Elaine THOMPSON,28 JUN 1992,JAM,1,,Kingston (JAM),23 JUN 2019,1239
4,22.05,+1.9,Blessing OKAGBARE,09 OCT 1988,NGR,1,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,1232
5,22.16,+1.3,Anglerne ANNELUS,10 JAN 1997,USA,1,,"Austin, TX (USA)",08 JUN 2019,1221
6,22.17,+1.3,Sha'Carri RICHARDSON,25 MAR 2000,USA,2,,"Austin, TX (USA)",08 JUN 2019,1220
7,22.22,-0.2,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,2,,Kingston (JAM),23 JUN 2019,1216
7,22.22,+0.9,Brittany BROWN,18 APR 1995,USA,2,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1215
9,22.26,+1.2,Mujinga KAMBUNDJI,17 JUN 1992,SUI,1,,"Stadion Schützenmatte, Basel (SUI)",24 AUG 2019,1210
10,22.36,+1.1,Marie-Josée TA LOU,18 NOV 1988,CIV,2,,"Olympic Stadium, London (GBR)",20 JUL 2019,1200
11,22.40,+1.3,Cambrea STURGIS,27 MAR 1999,USA,3,,"Austin, TX (USA)",08 JUN 2019,1196
11,22.40,+1.3,Janeek BROWN,14 MAY 1998,JAM,4,,"Austin, TX (USA)",08 JUN 2019,1196
13,22.42,+1.7,Amy HUNT,15 MAY 2002,GBR,1f1,,Mannheim (GER),30 JUN 2019,1194
14,22.45,+0.1,Dafne SCHIPPERS,15 JUN 1992,NED,3,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1191
14,22.45,+1.2,Ivet LALOVA-COLLIO,18 MAY 1984,BUL,1f3,,Pravets (BUL),03 SEP 2019,1191
16,22.47,-1.2,Dezerea BRYANT,27 APR 1993,USA,1,,"Drake Stadium, Des Moines, IA (USA)",28 JUL 2019,1196
17,22.50,+1.1,Beth DOBBIN,07 JUN 1994,GBR,3,,"Olympic Stadium, London (GBR)",20 JUL 2019,1186
18,22.51,+1.8,Teahna DANIELS,25 MAR 1997,USA,2qf1,,"Sacramento, CA (USA)",25 MAY 2019,1184
18,22.51,+1.9,Salwa Eid NASER,23 MAY 1998,BRN,4,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,1184
20,22.52,-1.0,Kayla WHITE,14 SEP 1996,USA,1,,"Greensboro, NC (USA)",04 MAY 2019,1189
21,22.53,+1.4,Jenna PRANDINI,20 NOV 1992,USA,1f5,,"Fayetteville, AR (USA)",26 APR 2019,1182
22,22.54,-1.2,Anavia BATTLE,28 MAR 1999,USA,1f1,,"Gainesville, FL (USA)",29 MAR 2019,1188
23,22.55,+1.3,Ka'Tia SEYMOUR,03 OCT 1997,USA,2sf3,,"Austin, TX (USA)",06 JUN 2019,1180
24,22.57,+0.4,TyNia GAITHER,16 MAR 1993,BAH,3h4,,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1178
25,22.58,+1.8,Gina BASS,03 MAY 1995,GAM,1,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",30 AUG 2019,1177
25,22.58,+0.8,Aminatou SEYNI,24 OCT 1996,NIG,1h5,,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1177
27,22.59,+1.8,Abby STEINER,24 NOV 1999,USA,2,,"Fayetteville, AR (USA)",11 MAY 2019,1176
28,22.62,-0.1,Vitoria Cristina ROSA,12 JAN 1996,BRA,2,,Lima (PER),09 AUG 2019,1173
29,22.63,+0.8,Tatjana PINTO,02 JUL 1992,GER,2h5,,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1172
30,22.65,+1.3,Lanae-Tava THOMAS,28 JAN 2001,USA,3sf3,,"Austin, TX (USA)",06 JUN 2019,1170
30,22.65,0.0,Phyllis FRANCIS,04 MAY 1992,USA,1f1,,"Houston, TX (USA)",27 JUN 2019,1170
30,22.65,+0.4,Crystal EMMANUEL,27 NOV 1991,CAN,3sf1,,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,1170
33,22.69,+1.0,Gabrielle THOMAS,07 DEC 1996,USA,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1166
34,22.71,+1.2,Kynnedy FLANNEL,12 JUL 2000,USA,2,,"Norman, OK (USA)",12 MAY 2019,1164
35,22.74,+0.6,Bri'Anna BRANCH,16 SEP 1996,USA,2qf3,,"Sacramento, CA (USA)",25 MAY 2019,1161
36,22.75,+0.6,Caitland SMITH,24 MAR 1996,USA,3qf3,,"Sacramento, CA (USA)",25 MAY 2019,1160
36,22.75,+1.0,Jodie WILLIAMS,28 SEP 1993,GBR,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1160
38,22.77,+0.7,Lisa Marie KWAYIE,27 OCT 1996,GER,3h3,,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1158
39,22.78,+1.6,Tamara CLARK,09 JAN 1999,USA,2qf2,,"Jacksonville, FL (USA)",25 MAY 2019,1157
39,22.78,-1.2,Krystsina TSIMANOUSKAYA,19 NOV 1996,BLR,1,,Minsk (BLR),31 AUG 2019,1164
39,22.78,+0.7,Maja MIHALINEC,17 DEC 1989,SLO,4h3,,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1157
42,22.79,+1.8,Danyel WHITE,10 FEB 1998,USA,3,,"Fayetteville, AR (USA)",11 MAY 2019,1156
43,22.81,+1.0,Anthonique STRACHAN,22 AUG 1993,BAH,3,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1154
44,22.83,+0.2,Shashalee FORBES,10 MAY 1996,JAM,2,,Kingston (JAM),08 JUN 2019,1152
44,22.83,-0.1,Bassant HEMIDA,28 SEP 1996,EGY,2sf2,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",29 AUG 2019,1152
46,22.84,+0.6,Twanisha TERRY,24 JAN 1999,USA,4qf3,,"Sacramento, CA (USA)",25 MAY 2019,1151
47,22.85,+1.0,Ashleigh NELSON,20 FEB 1991,GBR,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1150
47,22.85,+0.8,Carolle ZAHI,12 JUN 1994,FRA,1f1,,Ninove (BEL),03 AUG 2019,1150
49,22.87,+1.2,Olga SAFRONOVA,05 NOV 1991,KAZ,2,,Doha (QAT),24 APR 2019,1148
50,22.88,-1.6,Briana WILLIAMS,21 MAR 2002,JAM,1,,"Albuquerque, NM (USA)",08 JUN 2019,1156
51,22.90,+1.4,Kethlin CAMPBELL,29 APR 1999,USA,4f5,,"Fayetteville, AR (USA)",26 APR 2019,1145
51,22.90,+1.1,Jamile SAMUEL,24 APR 1992,NED,2,,"Khalifa International Stadium, Doha (QAT)",03 MAY 2019,1145
51,22.90,+1.2,Julien ALFRED,10 JUN 2001,LCA,3,,"Norman, OK (USA)",12 MAY 2019,1145
54,22.92,+2.0,Khianna GRAY,30 DEC 1996,USA,1h4,,"Fayetteville, AR (USA)",09 MAY 2019,1143
54,22.92,-0.2,Schillonie CALVERT-POWELL,27 JUL 1988,JAM,3,,Kingston (JAM),23 JUN 2019,1144
56,22.93,,Lauren Rain WILLIAMS,25 JUL 1999,USA,2f2,,"Lubbock, TX (USA) (i)",15 FEB 2019,1184
56,22.93,-0.7,Asaine HALL,29 MAR 1995,JAM,1,,Ponce (PUR),27 APR 2019,1146
56,22.93,-1.1,Kyra JEFFERSON,23 SEP 1994,USA,4sf2,,"Drake Stadium, Des Moines, IA (USA)",28 JUL 2019,1148
56,22.93,+0.2,Xiaojing LIANG,07 APR 1997,CHN,1,,Shenyang (CHN),03 AUG 2019,1142
60,22.94,+1.6,Morolake AKINOSUN,17 MAY 1994,USA,1f1,,Kortrijk (BEL),13 JUL 2019,1141
61,22.95,+1.7,Daija LAMPKIN,11 JUL 1999,USA,1f1,,"Tuscaloosa, AL (USA)",12 APR 2019,1140
