Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:42.52,,Wilfred BUNGEI,24 JUL 1980,KEN,1,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1250
2,1:42.89,,Mbulaeni MULAUDZI,08 SEP 1980,RSA,2,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1239
3,1:43.12,,Hezekiel SEPENG,30 JUN 1974,RSA,3,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1231
4,1:43.28,,Wilson KIPKETER,12 DEC 1972,DEN,4,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1226
5,1:43.52,,Joseph Mwengi MUTUA,10 DEC 1978,KEN,5,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1219
6,1:43.68,,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,6,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1214
7,1:43.71,,Japheth KIMUTAI,20 DEC 1978,KEN,1,,Nairobi (KEN),26 JUL 2003,1213
8,1:44.16,,Justus KOECH,19 MAR 1980,KEN,2,,Nairobi (KEN),26 JUL 2003,1199
9,1:44.17,,Mehdi BAALA,17 AUG 1978,FRA,1,,Lille (FRA),15 JUN 2003,1199
10,1:44.22,,Bram SOM,20 FEB 1980,NED,4,,Sevilla (ESP),07 JUN 2003,1197
11,1:44.23,,André BUCHER,19 OCT 1976,SUI,7,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1197
12,1:44.30,,David KRUMMENACKER,24 MAY 1975,USA,4,,Paris (FRA),04 JUL 2003,1195
13,1:44.34,,Nicholas WACHIRA,19 NOV 1982,KEN,3,,Nairobi (KEN),26 JUL 2003,1194
14,1:44.37,,Antonio Manuel REINA,13 JUN 1981,ESP,5,,Paris (FRA),04 JUL 2003,1193
15,1:44.60,,Djabir SAID-GUERNI,29 MAR 1977,ALG,1f2,,Zürich (SUI),15 AUG 2003,1186
16,1:44.61,,Florent LACASSE,21 JAN 1981,FRA,1,,Torino (ITA),06 JUN 2003,1185
17,1:44.75,,Michael ROTICH,14 JUL 1978,KEN,2,,Heusden-Zolder (BEL),02 AUG 2003,1181
18,1:44.95,,Joeri JANSEN,28 MAY 1979,BEL,4,,Ostrava (CZE),12 JUN 2003,1175
19,1:44.96,,Andrea LONGO,26 JUN 1975,ITA,2,,Rieti (ITA),07 SEP 2003,1175
20,1:44.98,,Graham DAVIDSON,14 OCT 1978,RSA,2,,Rehlingen (GER),09 JUN 2003,1174
21,1:45.01,,William YIAMPOY,17 MAY 1974,KEN,2,,Roodeport (RSA),28 MAR 2003,1173
22,1:45.03,,Khadevis ROBINSON,19 JUL 1976,USA,1,,Luzern (SUI),25 JUN 2003,1173
23,1:45.05,,Achraf TADILI,08 JUL 1980,CAN,1,,Santo Domingo (DOM),06 AUG 2003,1172
24,1:45.08,,Abdoulaye WAGNE,30 JAN 1981,SEN,1,,Castres (FRA),06 AUG 2003,1171
25,1:45.14,,William CHIRCHIR,06 FEB 1979,KEN,7,,Oslo (NOR),27 JUN 2003,1169
26,1:45.20,,Vincent KEMBOI,29 MAY 1982,KEN,2,,Luzern (SUI),25 JUN 2003,1167
26,1:45.20,,Amine LAALOU,13 MAY 1982,MAR,1,,Algiers (ALG),17 JUL 2003,1167
28,1:45.28,,Dmitriy BOGDANOV,11 APR 1979,RUS,6,,Sevilla (ESP),07 JUN 2003,1165
29,1:45.30,,James MCILROY,30 DEC 1976,GBR,5f2,,Zürich (SUI),15 AUG 2003,1164
30,1:45.31,,Nicolas AÏSSAT,24 JUL 1980,FRA,8,,Paris (FRA),04 JUL 2003,1164
31,1:45.32,,Khalid TIGHAZOUINE,18 JUN 1977,MAR,1,,Cuxhaven (GER),19 JUL 2003,1164
32,1:45.33,,Werner BOTHA,31 JAN 1978,RSA,1,,Arnhem (NED),25 JUN 2003,1163
33,1:45.34,,Gary REED,25 OCT 1981,CAN,3,,Luzern (SUI),25 JUN 2003,1163
34,1:45.35,,Osmar BARBOSA DOS SANTOS,20 OCT 1968,BRA,1sf1,,São Paulo (BRA),14 JUN 2003,1163
35,1:45.39,,René HERMS,17 JUL 1982,GER,2,,Dortmund (GER),15 JUN 2003,1162
36,1:45.41,,Ivan HESHKO,19 AUG 1979,UKR,3,,Dortmund (GER),15 JUN 2003,1161
37,1:45.44,,Arthémon HATUNGIMANA,21 JAN 1974,BDI,3,,Castres (FRA),06 AUG 2003,1160
38,1:45.45,,Rizak DIRSHE,05 JAN 1972,SWE,2,,Cuxhaven (GER),19 JUL 2003,1160
39,1:45.46,,Bryan WOODWARD,03 MAR 1974,USA,1,,Budapest (HUN),08 AUG 2003,1159
40,1:45.48,,Rui SILVA,03 AUG 1977,POR,6,,Madrid (ESP),19 JUL 2003,1159
41,1:45.51,,Jean-Patrick NDUWIMANA,09 MAR 1978,BDI,9,,Ostrava (CZE),12 JUN 2003,1158
42,1:45.56,,Jimmy LOMBA,30 JUN 1978,FRA,4,,Rehlingen (GER),09 JUN 2003,1156
43,1:45.57,,Nils SCHUMANN,20 MAY 1978,GER,3,,"Schleyer Halle, Stuttgart (GER) (i)",02 FEB 2003,1214
43,1:45.57,,Manuel OLMEDO,17 MAY 1983,ESP,7,,Sevilla (ESP),07 JUN 2003,1156
45,1:45.63,,Berhanu ALEMU,16 JUL 1982,ETH,1h2,,"Stade de France, Paris-St-Denis (FRA)",28 AUG 2003,1154
46,1:45.68,,Kennedy KIMWETICH,1973,KEN,6,,Trikala (GRE),24 JUN 2003,1153
47,1:45.69,,Derrick PETERSON,28 NOV 1977,USA,1,,"Brunswick, ME (USA)",05 JUL 2003,1152
48,1:45.70,,Henry ROTICH,05 DEC 1981,KEN,6,,Nairobi (KEN),26 JUL 2003,1152
49,1:45.73,,Mouhssin CHEHIBI,28 JAN 1978,MAR,3,,Algiers (ALG),17 JUL 2003,1151
50,1:45.75,,Tom OMEY,24 APR 1975,BEL,5,,Rehlingen (GER),09 JUN 2003,1151
51,1:45.77,,Fouad CHOUKI,01 OCT 1978,FRA,1,,Sotteville-lès-Rouen (FRA),08 JUL 2003,1150
52,1:45.81,,Neil SPEAIGHT,09 SEP 1978,GBR,1,,Potchefstroom (RSA),08 APR 2003,1149
53,1:45.86,,Kris MCCARTHY,15 OCT 1979,AUS,5,,Heusden-Zolder (BEL),02 AUG 2003,1147
54,1:45.88,,Yusuf Saad KAMEL,29 MAR 1983,BRN,4,,Torino (ITA),06 JUN 2003,1147
55,1:45.89,,David LELEI,10 MAY 1971,KEN,7,,Trikala (GRE),24 JUN 2003,1146
56,1:45.93,,Alex KIPCHIRCHIR,26 NOV 1984,KEN,6,,"Stade Olympique de la Pontaise, Lausanne (SUI)",01 JUL 2003,1145
57,1:45.94,,Samwel MWERA,03 JUN 1985,TAN,6,,Rovereto (ITA),10 SEP 2003,1145
58,1:45.96,,Anthony KABARA,09 MAR 1978,KEN,2,,"Brunswick, ME (USA)",05 JUL 2003,1144
59,1:46.00,,Bernard LAGAT,12 DEC 1974,KEN,8,,"Olympiastadion, Berlin (GER)",10 AUG 2003,1143
59,1:46.00,,Juan Carlos HIGUERO,03 AUG 1978,ESP,4,,San Sebastián (ESP),10 AUG 2003,1143
61,1:46.03,,Timothy KIPTANUI,05 JAN 1980,KEN,1,,Napoli (ITA),10 JUN 2003,1142
62,1:46.06,,Ricky SOOS,28 JUN 1983,GBR,4,,"Crystal Palace, London (GBR)",08 AUG 2003,1141
63,1:46.15,,Ismail Ahmed ISMAIL,10 SEP 1984,SUD,3,,Budapest (HUN),08 AUG 2003,1139
64,1:46.17,,Sam BURLEY,13 FEB 1981,USA,9,,Heusden-Zolder (BEL),02 AUG 2003,1138
