Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:42.91,Nijel AMOS,15 MAR 1994,BOT,1,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1238
2,1:43.04,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,2,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1234
3,1:43.17,Clayton MURPHY,26 FEB 1995,USA,1,,"Hayward Field, Eugene, OR (USA)",21 JUN 2021,1230
4,1:43.26,Marco AROP,20 SEP 1998,CAN,3,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1227
5,1:43.44,Jesus Tonatiu LOPEZ,02 AUG 1997,MEX,1,,"Marietta HS, Marietta, GA (USA)",09 JUL 2021,1221
6,1:43.57,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,4,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1217
7,1:43.73,Patryk DOBEK,13 FEB 1994,POL,1f1,,"Stadion Śląski, Chorzów (POL)",20 JUN 2021,1212
8,1:43.75,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,1h1,,"National Stadium, Tokyo (JPN)",31 JUL 2021,1212
9,1:43.76,Cornelius TUWEI,14 MAY 1993,KEN,1f1,,"Stadion De Veen, Heusden-Zolder (BEL)",03 JUL 2021,1212
9,1:43.76,Emmanuel WANYONYI,01 AUG 2004,KEN,1,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",22 AUG 2021,1212
11,1:43.81,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,1,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1210
12,1:43.82,Oliver DUSTIN,29 NOV 2000,GBR,1,,"Parc des Sports C. Ehrmann, Nice (FRA)",12 JUN 2021,1210
13,1:43.84,Elias NGENY,04 MAY 1996,KEN,1,,"Nyayo National Stadium, Nairobi (KEN)",29 MAY 2021,1209
13,1:43.84,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,1,,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1209
15,1:43.85,Isaiah JEWETT,06 FEB 1997,USA,2,,"Hayward Field, Eugene, OR (USA)",21 JUN 2021,1209
16,1:43.91,Wyclife KINYAMAL,02 JUL 1997,KEN,1,,"Suhaim bin Hamad Stadium, Doha (QAT)",28 MAY 2021,1207
17,1:43.94,Wyclife KINYAMAL,02 JUL 1997,KEN,1,,"Stade Charléty, Paris (FRA)",28 AUG 2021,1206
18,1:43.95,Collins KIPRUTO,12 APR 1994,KEN,1f1,,"Stade Delort, Marseille (FRA)",09 JUN 2021,1206
19,1:44.00,Marco AROP,20 SEP 1998,CAN,2,,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1204
20,1:44.04,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,1sf3,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1203
21,1:44.05,Elliot GILES,26 MAY 1994,GBR,3,,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1203
22,1:44.07,Elliot GILES,26 MAY 1994,GBR,5,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1202
23,1:44.11,Peter BOL,22 FEB 1994,AUS,1sf2,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1201
24,1:44.13,Peter BOL,22 FEB 1994,AUS,2h1,,"National Stadium, Tokyo (JPN)",31 JUL 2021,1200
25,1:44.14,Max BURGIN,20 MAY 2002,GBR,1f1,,"Mestský Stadion, Ostrava (CZE)",19 MAY 2021,1200
25,1:44.14,Jamie WEBB,01 JUN 1994,GBR,2f1,,"Stadion Śląski, Chorzów (POL)",20 JUN 2021,1200
25,1:44.14,Bryce HOPPEL,05 SEP 1997,USA,3,,"Hayward Field, Eugene, OR (USA)",21 JUN 2021,1200
28,1:44.18,Adrián BEN,04 AUG 1998,ESP,4,,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1199
28,1:44.18,Clayton MURPHY,26 FEB 1995,USA,2sf2,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1199
30,1:44.20,Elliot GILES,26 MAY 1994,GBR,3f1,,"Stadion Śląski, Chorzów (POL)",20 JUN 2021,1198
31,1:44.25,Oussama NABIL,18 FEB 1996,MAR,1,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",27 JUN 2021,1196
31,1:44.25,Yassine HETHAT,30 AUG 1991,ALG,1f1,,Castellón (ESP),29 JUN 2021,1196
33,1:44.28,Patryk DOBEK,13 FEB 1994,POL,6,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1195
33,1:44.28,Gabriel TUAL,09 APR 1998,FRA,3sf2,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1195
35,1:44.30,Adrián BEN,04 AUG 1998,ESP,4sf2,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1195
36,1:44.31,Marcin LEWANDOWSKI,13 JUN 1987,POL,4f1,,"Stadion Śląski, Chorzów (POL)",20 JUN 2021,1195
37,1:44.33,Collins KIPRUTO,12 APR 1994,KEN,2f1,,"Stadion De Veen, Heusden-Zolder (BEL)",03 JUL 2021,1194
38,1:44.35,Charlie HUNTER,20 JUL 1996,AUS,1,,"McKenzie Community Track, Vida, OR (USA)",22 JUN 2021,1193
38,1:44.35,Daniel ROWDEN,09 SEP 1997,GBR,5sf2,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1193
40,1:44.40,Jesus Tonatiu LOPEZ,02 AUG 1997,MEX,1,,"Charles Berkel Memorial Stadium, Leavenworth, KS (USA)",01 MAY 2021,1192
41,1:44.41,Clayton MURPHY,26 FEB 1995,USA,7,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1192
42,1:44.42,Cornelius TUWEI,14 MAY 1993,KEN,1,,"Paavo Nurmi Stadium, Turku (FIN)",08 JUN 2021,1191
43,1:44.44,Gabriel TUAL,09 APR 1998,FRA,2,,"Parc des Sports C. Ehrmann, Nice (FRA)",12 JUN 2021,1191
44,1:44.45,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",28 MAY 2021,1190
44,1:44.45,Mohamed Ali GOUANED,05 JUL 2002,ALG,2,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",22 AUG 2021,1190
44,1:44.45,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,2,,"Stade Charléty, Paris (FRA)",28 AUG 2021,1190
47,1:44.47,Festus LAGAT,10 OCT 1996,KEN,1,,"Cougar Athletic Stadium, Azusa, CA (USA)",25 JUL 2021,1190
48,1:44.49,Elliot GILES,26 MAY 1994,GBR,3h1,,"National Stadium, Tokyo (JPN)",31 JUL 2021,1189
49,1:44.50,Marco AROP,20 SEP 1998,CAN,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2021,1189
50,1:44.51,Krzysztof RÓŻNICKI,29 AUG 2003,POL,5f1,,"Stadion Śląski, Chorzów (POL)",20 JUN 2021,1188
50,1:44.51,Isaiah HARRIS,18 OCT 1996,USA,5,,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1188
50,1:44.51,Marco AROP,20 SEP 1998,CAN,1,,"Hayward Field, Eugene, OR (USA)",21 AUG 2021,1188
53,1:44.53,Benjamin ROBERT,04 JAN 1998,FRA,2f1,,"Stade Delort, Marseille (FRA)",09 JUN 2021,1188
53,1:44.53,Amel TUKA,09 JAN 1991,BIH,2sf3,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1188
55,1:44.54,Michael SARUNI,18 JUN 1995,KEN,6sf2,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1188
56,1:44.56,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,1,,"Letzigrund, Zürich (SUI)",09 SEP 2021,1187
57,1:44.57,Collins KIPRUTO,12 APR 1994,KEN,1,,"Stadion Manfort, Leverkusen (GER)",27 JUN 2021,1187
58,1:44.58,Isaiah HARRIS,18 OCT 1996,USA,4,,"Hayward Field, Eugene, OR (USA)",21 JUN 2021,1186
59,1:44.59,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,2,,"Paavo Nurmi Stadium, Turku (FIN)",08 JUN 2021,1186
60,1:44.60,Daniel ROWDEN,09 SEP 1997,GBR,3,,"Suhaim bin Hamad Stadium, Doha (QAT)",28 MAY 2021,1186
60,1:44.60,Patryk DOBEK,13 FEB 1994,POL,1sf1,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1186
62,1:44.62,Peter BOL,22 FEB 1994,AUS,1,,"Performance Centre, Gold Coast (AUS)",12 JUN 2021,1185
62,1:44.62,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2021,1185
64,1:44.63,Cornelius TUWEI,14 MAY 1993,KEN,1,,"Nyayo National Stadium, Nairobi (KEN)",16 MAY 2021,1185
64,1:44.63,Wyclife KINYAMAL,02 JUL 1997,KEN,1,,"Stadion Śląski, Chorzów (POL)",05 SEP 2021,1185
66,1:44.65,Teddese LEMI,20 JAN 1999,ETH,6f1,,"Stadion Śląski, Chorzów (POL)",20 JUN 2021,1184
67,1:44.68,Isaiah JEWETT,06 FEB 1997,USA,1,,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1183
67,1:44.68,Jonathan KITILIT,24 APR 1994,KEN,1,,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1183
69,1:44.71,Mark ENGLISH,18 MAR 1993,IRL,2f1,,Castellón (ESP),29 JUN 2021,1182
69,1:44.71,Marc REUTHER,23 JUN 1996,GER,1f1,,"Stade Jean Jacoby, Schifflange (LUX)",22 AUG 2021,1182
71,1:44.72,Archie DAVIS,16 OCT 1998,GBR,2,,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1182
72,1:44.74,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,2sf1,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1181
72,1:44.74,Elliot GILES,26 MAY 1994,GBR,3sf3,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1181
