Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:41.33,,David RUDISHA,17 DEC 1988,KEN,1f1,,"Stadio Guidobaldi, Rieti (ITA)",10 SEP 2011,1288
2,1:43.13,,Abubaker KAKI,21 JUN 1989,SUD,2,,"Crystal Palace, London (GBR)",05 AUG 2011,1231
3,1:43.15,,Asbel KIPROP,30 JUN 1989,KEN,2,,"Stade Louis II, Monaco (MON)",22 JUL 2011,1231
4,1:43.30,,Adam KSZCZOT,02 SEP 1989,POL,2f1,,"Stadio Guidobaldi, Rieti (ITA)",10 SEP 2011,1226
5,1:43.37,,Mohammed AMAN,10 JAN 1994,ETH,3f1,,"Stadio Guidobaldi, Rieti (ITA)",10 SEP 2011,1224
6,1:43.83,,Nick SYMMONDS,30 DEC 1983,USA,3,,"Stade Louis II, Monaco (MON)",22 JUL 2011,1209
7,1:43.99,,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,1,,"Meteor, Zhukovskiy (RUS)",03 JUL 2011,1204
7,1:43.99,,David Mutinda MUTUA,20 APR 1992,KEN,4,,"Stade Louis II, Monaco (MON)",22 JUL 2011,1204
9,1:44.03,,Khadevis ROBINSON,19 JUL 1976,USA,5,,"Stade Louis II, Monaco (MON)",22 JUL 2011,1203
10,1:44.07,,Alfred Kirwa YEGO,28 NOV 1986,KEN,4f1,,"Stadio Guidobaldi, Rieti (ITA)",10 SEP 2011,1202
11,1:44.08,,Leonard Kirwa KOSENCHA,21 AUG 1994,KEN,1,,Lille (FRA),09 JUL 2011,1202
12,1:44.13,,Boaz Kiplagat LALANG,08 FEB 1989,KEN,3,,"Crystal Palace, London (GBR)",05 AUG 2011,1200
13,1:44.21,,Kléberson DAVIDE,20 JUL 1985,BRA,1,,São Paulo (BRA),07 AUG 2011,1198
14,1:44.25,,Ilham Tanui ÖZBILEN,05 MAR 1990,TUR,1f1,,Ninove (BEL),06 AUG 2011,1196
15,1:44.31,,Rafith RODRÍGUEZ,01 JUN 1989,COL,3,,Belém (BRA),15 MAY 2011,1195
16,1:44.40,,Jackson Mumbwa KIVUVA,11 AUG 1989,KEN,2,,Nairobi (KEN),16 JUL 2011,1192
17,1:44.49,,Kevin LÓPEZ,12 JUN 1990,ESP,1f1,,Barcelona (ESP),22 JUL 2011,1189
18,1:44.53,,Marcin LEWANDOWSKI,13 JUN 1987,POL,5f1,,"Stadio Guidobaldi, Rieti (ITA)",10 SEP 2011,1188
19,1:44.56,,Manuel OLMEDO,17 MAY 1983,ESP,2f1,,Barcelona (ESP),22 JUL 2011,1187
20,1:44.64,,Jeffrey RISELEY,11 NOV 1986,AUS,7f1,,"Stadio Guidobaldi, Rieti (ITA)",10 SEP 2011,1184
21,1:44.67,,Charles JOCK,23 NOV 1989,USA,3,,"Hayward Field, Eugene, OR (USA)",26 JUN 2011,1184
22,1:44.71,,Cory PRIMM,01 DEC 1988,USA,1f1,,"Los Angeles, CA (USA)",21 MAY 2011,1182
22,1:44.71,,Robby ANDREWS,29 MAR 1991,USA,1,,"Des Moines, IA (USA)",10 JUN 2011,1182
24,1:44.82,,Artur OSTROWSKI,10 JUL 1988,POL,1,,Königs Wusterhausen (GER),09 SEP 2011,1179
25,1:44.83,,Tyler MULDER,15 FEB 1987,USA,2f1,,"Los Angeles, CA (USA)",21 MAY 2011,1179
26,1:44.98,,Timothy KITUM,20 NOV 1994,KEN,3,,Lille (FRA),09 JUL 2011,1174
27,1:45.04,,Andrew ELLERTON,18 NOV 1983,CAN,1,,Burnaby (CAN),01 JUL 2011,1172
27,1:45.04,,Sören LUDOLPH,25 FEB 1988,GER,2,,Königs Wusterhausen (GER),09 SEP 2011,1172
27,1:45.04,,Andreas BUBE,13 JUL 1987,DEN,6,,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1172
30,1:45.06,,Elijah GREER,24 OCT 1990,USA,3,,"Des Moines, IA (USA)",10 JUN 2011,1172
31,1:45.07,,Job KINYOR,08 MAY 1990,KEN,4,,Nairobi (KEN),16 JUL 2011,1171
32,1:45.11,,Amine LAALOU,13 MAY 1982,MAR,3,,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2011,1170
