Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:42.01,,David RUDISHA,17 DEC 1988,KEN,1f1,,Rieti (ITA),06 SEP 2009,1266
2,1:42.67,,Alfred Kirwa YEGO,28 NOV 1986,KEN,2f1,,Rieti (ITA),06 SEP 2009,1246
3,1:42.86,,Mbulaeni MULAUDZI,08 SEP 1980,RSA,3f1,,Rieti (ITA),06 SEP 2009,1240
4,1:43.09,,Abubaker KAKI,21 JUN 1989,SUD,1,,Doha (QAT),08 MAY 2009,1232
5,1:43.17,,Asbel KIPROP,30 JUN 1989,KEN,2,,Doha (QAT),08 MAY 2009,1230
6,1:43.36,,Amine LAALOU,13 MAY 1982,MAR,2,,"FBK Stadium, Hengelo (NED)",01 JUN 2009,1224
7,1:43.58,,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,2,,"Stade Louis II, Monaco (MON)",28 JUL 2009,1217
8,1:43.59,,Bram SOM,20 FEB 1980,NED,4f1,,Rieti (ITA),06 SEP 2009,1217
9,1:43.66,,Mohammed Obaid AL SALHI,11 MAY 1986,KSA,3,,Doha (QAT),08 MAY 2009,1215
10,1:43.82,,Ismail Ahmed ISMAIL,10 SEP 1984,SUD,2,,"Olympic Stadium, Athina (GRE)",13 JUL 2009,1210
11,1:43.83,,Nick SYMMONDS,30 DEC 1983,USA,3,,"Stade Louis II, Monaco (MON)",28 JUL 2009,1209
12,1:43.84,,Marcin LEWANDOWSKI,13 JUN 1987,POL,4,,"Stade Louis II, Monaco (MON)",28 JUL 2009,1209
13,1:43.95,,Gary REED,25 OCT 1981,CAN,3,,"Olympic Stadium, Athina (GRE)",13 JUL 2009,1206
14,1:44.10,,Yeimer LÓPEZ,28 AUG 1982,CUB,1,,La Habana (CUB),30 MAY 2009,1201
15,1:44.47,,Khadevis ROBINSON,19 JUL 1976,USA,1f1,,"Santa Monica, CA (USA)",11 JUL 2009,1190
16,1:44.63,,Fabiano PECANHA,05 JUN 1982,BRA,1,,"Mangueirão, Belém (BRA)",24 MAY 2009,1185
17,1:44.65,,Kléberson DAVIDE,20 JUL 1985,BRA,2,,"Mangueirão, Belém (BRA)",24 MAY 2009,1184
18,1:44.79,,Reuben BETT,06 NOV 1984,KEN,3,,"Mangueirão, Belém (BRA)",24 MAY 2009,1180
19,1:44.83,,Yusuf Saad KAMEL,29 MAR 1983,BRN,5f1,,Rieti (ITA),06 SEP 2009,1179
20,1:44.86,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,4f1,,Ostrava (CZE),17 JUN 2009,1178
20,1:44.86,,Jackson Mumbwa KIVUVA,11 AUG 1989,KEN,1f2,,Madrid (ESP),04 JUL 2009,1178
22,1:45.00,,Dmitrijs MIĻKEVIČS,06 DEC 1981,LAT,5,,"Olympic Stadium, Athina (GRE)",13 JUL 2009,1173
23,1:45.15,,Boaz Kiplagat LALANG,08 FEB 1989,KEN,2,,Praha (CZE) (i),26 FEB 2009,1227
24,1:45.17,,Samson NGOEPE,28 JAN 1985,RSA,1f2,,Ostrava (CZE),17 JUN 2009,1168
25,1:45.26,,Belal Mansoor ALI,17 OCT 1988,BRN,1,,Heusden-Zolder (BEL),18 JUL 2009,1166
26,1:45.41,,André OLIVIER,29 DEC 1989,RSA,2,,Stellenbosch (RSA),14 MAR 2009,1161
26,1:45.41,,Andy GONZÁLEZ,17 OCT 1987,CUB,1,,La Habana (CUB),19 JUN 2009,1161
26,1:45.41,,Thomas CHAMNEY,16 APR 1984,IRL,3,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1161
29,1:45.44,,Mohamed MOUSTAOUI,02 APR 1985,MAR,2,,Tanger (MAR),12 JUL 2009,1160
30,1:45.48,,Jeffrey RISELEY,11 NOV 1986,AUS,3f2,,Ostrava (CZE),17 JUN 2009,1159
31,1:45.52,,Arturo CASADO,26 JAN 1983,ESP,2f2,,Madrid (ESP),04 JUL 2009,1158
32,1:45.55,,Tamás KAZI,16 MAY 1985,HUN,4f2,,Ostrava (CZE),17 JUN 2009,1157
33,1:45.59,,David CAMPBELL,28 JAN 1982,IRL,5,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1156
34,1:45.63,,Robin SCHEMBERA,01 OCT 1988,GER,6,,"FBK Stadium, Hengelo (NED)",01 JUN 2009,1154
35,1:45.64,,Nadjim MANSEUR,08 JUN 1988,ALG,3,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1154
36,1:45.72,,Adam KSZCZOT,02 SEP 1989,POL,7f1,,Ostrava (CZE),17 JUN 2009,1152
37,1:45.73,,Lachlan RENSHAW,02 APR 1987,AUS,1f1,,Leverkusen (GER),31 JUL 2009,1151
38,1:45.87,,Moise JOSEPH,27 DEC 1981,HAI,5sf3,,"Olympiastadion, Berlin (GER)",21 AUG 2009,1147
39,1:45.88,,Lukas RIFESSER,17 JUL 1986,ITA,1,,Pergine Valsugana (ITA),25 JUL 2009,1147
40,1:45.90,,Richard KIPLAGAT,03 MAY 1984,KEN,8f1,,Ostrava (CZE),17 JUN 2009,1146
41,1:45.91,,Wilfred BUNGEI,24 JUL 1980,KEN,3,,Praha (CZE) (i),26 FEB 2009,1203
41,1:45.91,,Manuel OLMEDO,17 MAY 1983,ESP,2f1,,Madrid (ESP),04 JUL 2009,1146
43,1:46.00,,Christian SMITH,31 OCT 1983,USA,2,,Toronto (CAN),11 JUN 2009,1143
44,1:46.03,,Mouhcine EL AMINE,18 JAN 1982,MAR,3,,Tanger (MAR),12 JUL 2009,1142
45,1:46.06,,Karjuan WILLIAMS,05 JUL 1987,USA,3,,Toronto (CAN),11 JUN 2009,1141
46,1:46.07,,Abraham CHEPKIRWOK,18 NOV 1988,UGA,6,,"Olympic Stadium, Athina (GRE)",13 JUL 2009,1141
47,1:46.08,,Ali AL DARAAN,17 APR 1990,KSA,1f2,,"Indianapolis, IN (USA)",17 JUN 2009,1141
48,1:46.13,,Michael RIMMER,03 FEB 1986,GBR,4,,"Crystal Palace, London (GBR)",24 JUL 2009,1139
49,1:46.14,,Gilbert KIPCHOGE,04 MAY 1983,KEN,5f2,,Ostrava (CZE),17 JUN 2009,1139
49,1:46.14,,Walid MELIANI,18 MAR 1984,ALG,1,,Uden (NED),27 JUN 2009,1139
51,1:46.16,,Masato YOKOTA,19 NOV 1987,JPN,1,,Yokohama (JPN),18 OCT 2009,1138
52,1:46.17,,Ryan BROWN,17 SEP 1984,USA,1f1,,"Eugene, OR (USA)",06 JUN 2009,1138
52,1:46.17,,Miguel QUESADA,18 SEP 1979,ESP,1f1,,Huelva (ESP),10 JUN 2009,1138
54,1:46.20,,Leonel MANZANO,12 SEP 1984,USA,3,,Heusden-Zolder (BEL),18 JUL 2009,1137
54,1:46.20,,Darren ST. CLAIR,06 APR 1985,GBR,2,,Padova (ITA),30 AUG 2009,1137
56,1:46.21,,Andrew WHEATING,21 NOV 1987,USA,1sf1,,"Fayetteville, AR (USA)",11 JUN 2009,1137
