Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:43.26,,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,1,,"Letzigrund, Zürich (SUI)",08 SEP 2022,1227
2,1:43.38,,Marco AROP,20 SEP 1998,CAN,2,,"Letzigrund, Zürich (SUI)",08 SEP 2022,1223
3,1:43.52,,Max BURGIN,20 MAY 2002,GBR,1f1,,"Paavo Nurmen Stadion, Turku (FIN)",14 JUN 2022,1219
4,1:43.54,,Wyclife KINYAMAL,02 JUL 1997,KEN,1,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",25 JUN 2022,1218
5,1:43.65,,Jake WIGHTMAN,11 JUL 1994,GBR,1,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1215
6,1:43.69,,Moad ZAHAFI,09 MAY 1998,MAR,1f1,,"Percy Beard Track, Gainesville, FL (USA)",16 APR 2022,1214
6,1:43.69,,Djamel SEDJATI,03 MAY 1999,ALG,1f1,,"Stade d'Athlétisme Hautepierre, Strasbourg (FRA)",17 JUN 2022,1214
8,1:43.75,,Benjamin ROBERT,04 JAN 1998,FRA,1,,"Stade Charléty, Paris (FRA)",18 JUN 2022,1212
9,1:44.00,,Peter BOL,22 FEB 1994,AUS,2,,"Stade Charléty, Paris (FRA)",18 JUN 2022,1204
10,1:44.01,,Emmanuel WANYONYI,01 AUG 2004,KEN,2,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",25 JUN 2022,1204
11,1:44.05,,Elias NGENY,04 MAY 1996,KEN,3,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",25 JUN 2022,1203
12,1:44.06,,Yassine HETHAT,30 AUG 1991,ALG,2f1,,"Stade d'Athlétisme Hautepierre, Strasbourg (FRA)",17 JUN 2022,1202
13,1:44.14,,Tony VAN DIEPEN,17 APR 1996,NED,3,,"Stade Charléty, Paris (FRA)",18 JUN 2022,1200
14,1:44.19,,Slimane MOULA,25 FEB 1999,ALG,2f1,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2022,1198
15,1:44.23,,Gabriel TUAL,09 APR 1998,FRA,4,,"Stade Charléty, Paris (FRA)",18 JUN 2022,1197
16,1:44.24,,Eliott CRESTAN,22 FEB 1999,BEL,4,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1197
17,1:44.31,,Festus LAGAT,10 OCT 1996,KEN,4,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",25 JUN 2022,1195
18,1:44.36,,Ermias GIRMA,20 JAN 2005,ETH,1f1,,"Avlo Atletiekclub, Lokeren (BEL)",22 MAY 2022,1193
19,1:44.42,,Collins KIPRUTO,12 APR 1994,KEN,1,,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",24 AUG 2022,1191
20,1:44.43,,Mohamed Ali GOUANED,05 JUL 2002,ALG,5,,"Stade Charléty, Paris (FRA)",18 JUN 2022,1191
21,1:44.49,,Patryk DOBEK,13 FEB 1994,POL,1,,"Stadion Śląski, Chorzów (POL)",05 JUN 2022,1189
21,1:44.49,,Kyle LANGFORD,02 FEB 1996,GBR,1,,"Stadio Quercia, Rovereto (ITA)",30 AUG 2022,1189
23,1:44.54,,Pierre-Ambroise BOSSE,11 MAY 1992,FRA,6,,"Stade Charléty, Paris (FRA)",18 JUN 2022,1188
24,1:44.59,,Tshepo TSHITE,15 JAN 1997,RSA,2,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",03 JUN 2022,1186
24,1:44.59,,Andreas KRAMER,13 APR 1997,SWE,3,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",03 JUN 2022,1186
26,1:44.60,,Bryce HOPPEL,05 SEP 1997,USA,1,,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,1186
26,1:44.60,,Ben PATTISON,15 DEC 2001,GBR,1f1,,"Longford Stadium Trafford, Manchester (GBR)",23 JUL 2022,1186
28,1:44.66,,Cornelius TUWEI,24 MAY 1993,KEN,5,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",25 JUN 2022,1184
