Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:42.69,,Abubaker KAKI,21 JUN 1989,SUD,1,,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,1245
2,1:42.79,,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,1,,"Stade Louis II, Monaco (MON)",29 JUL 2008,1242
2,1:42.79,,Yusuf Saad KAMEL,29 MAR 1983,BRN,2,,"Stade Louis II, Monaco (MON)",29 JUL 2008,1242
4,1:43.07,,Yeimer LÓPEZ,28 AUG 1982,CUB,1f1,,Jerez de la Frontera (ESP),24 JUN 2008,1233
5,1:43.26,,Mbulaeni MULAUDZI,08 SEP 1980,RSA,3,,"Stade Louis II, Monaco (MON)",29 JUL 2008,1227
6,1:43.68,,Gary REED,25 OCT 1981,CAN,4,,"Stade Louis II, Monaco (MON)",29 JUL 2008,1214
7,1:43.72,,David RUDISHA,17 DEC 1988,KEN,2,,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,1213
7,1:43.72,,Abraham CHEPKIRWOK,18 NOV 1988,UGA,2f1,,Madrid (ESP),05 JUL 2008,1213
9,1:44.01,,Alfred Kirwa YEGO,28 NOV 1986,KEN,1,,"Eugene, OR (USA)",08 JUN 2008,1204
10,1:44.10,,Nick SYMMONDS,30 DEC 1983,USA,1,,"Eugene, OR (USA)",30 JUN 2008,1201
11,1:44.27,,Amine LAALOU,13 MAY 1982,MAR,1,,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1196
12,1:44.34,,Ismail Ahmed ISMAIL,10 SEP 1984,SUD,5,,"Stade Louis II, Monaco (MON)",29 JUL 2008,1194
13,1:44.52,,Gilbert KIPCHOGE,04 MAY 1983,KEN,1,,"Mangueirão, Belém (BRA)",25 MAY 2008,1188
14,1:44.55,,Khadevis ROBINSON,19 JUL 1976,USA,3,,"Eugene, OR (USA)",08 JUN 2008,1187
15,1:44.63,,Wilfred BUNGEI,24 JUL 1980,KEN,1,,Shanghai (CHN),20 SEP 2008,1185
16,1:44.68,,Boaz Kiplagat LALANG,08 FEB 1989,KEN,4,,"Olympic Stadium, Athina (GRE)",13 JUL 2008,1183
16,1:44.68,,Michael RIMMER,03 FEB 1986,GBR,6,,"Stade Louis II, Monaco (MON)",29 JUL 2008,1183
18,1:44.71,,Asbel KIPROP,30 JUN 1989,KEN,1f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 SEP 2008,1182
19,1:44.75,,Nadjim MANSEUR,08 JUN 1988,ALG,4,,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1181
19,1:44.75,,Robert LATHOUWERS,08 JUL 1983,NED,7,,"Stade Louis II, Monaco (MON)",29 JUL 2008,1181
21,1:44.83,,Mohammed Obaid AL SALHI,11 MAY 1986,KSA,4,,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,1179
22,1:44.90,,Ismael Kipngetich KOMBICH,16 JAN 1985,KEN,1f1,,São Paulo (BRA),22 MAY 2008,1176
23,1:44.94,,Jozef REPČÍK,03 AUG 1986,SVK,4,,Ostrava (CZE),12 JUN 2008,1175
24,1:44.96,,Paweł CZAPIEWSKI,30 MAR 1978,POL,2,,Shanghai (CHN),20 SEP 2008,1175
25,1:45.02,,Justus KOECH,19 MAR 1980,KEN,1f2,,Rieti (ITA),07 SEP 2008,1173
26,1:45.03,,Andrew WHEATING,21 NOV 1987,USA,2,,"Eugene, OR (USA)",30 JUN 2008,1173
27,1:45.13,,Geoffrey Kipkoech RONO,21 APR 1987,KEN,3,,Shanghai (CHN),20 SEP 2008,1169
28,1:45.14,,Sadjad MORADI,30 MAR 1983,IRI,1,,Tehran (IRI),22 MAY 2008,1169
29,1:45.20,,Manuel OLMEDO,17 MAY 1983,ESP,4f1,,Madrid (ESP),05 JUL 2008,1167
30,1:45.29,,Achraf TADILI,08 JUL 1980,CAN,2f1,,"Olympiastadion, Berlin (GER)",01 JUN 2008,1165
30,1:45.29,,Jackson Mumbwa KIVUVA,11 AUG 1989,KEN,2,,Tanger (MAR),13 JUL 2008,1165
32,1:45.31,,Jacob HERNANDEZ,08 SEP 1985,USA,1,,"Des Moines, IA (USA)",14 JUN 2008,1164
33,1:45.39,,Mouhssin CHEHIBI,28 JAN 1978,MAR,3,,Rabat (MAR),14 JUN 2008,1162
34,1:45.47,,Christian SMITH,31 OCT 1983,USA,3,,"Eugene, OR (USA)",30 JUN 2008,1159
35,1:45.49,,Samson NGOEPE,28 JAN 1985,RSA,2,,Germiston (RSA),22 FEB 2008,1159
36,1:45.53,,Richard KIPLAGAT,03 MAY 1984,KEN,3f1,,"Olympiastadion, Berlin (GER)",01 JUN 2008,1157
37,1:45.55,,Bram SOM,20 FEB 1980,NED,8,,"Stade Louis II, Monaco (MON)",29 JUL 2008,1157
38,1:45.56,,Jebreh HARRIS,22 SEP 1978,USA,1,,"Indianapolis, IN (USA)",11 JUN 2008,1156
39,1:45.58,,Sam BURLEY,13 FEB 1981,USA,2,,"Indianapolis, IN (USA)",11 JUN 2008,1156
39,1:45.58,,Lopez LOMONG,01 JAN 1985,USA,5,,"Eugene, OR (USA)",30 JUN 2008,1156
39,1:45.58,,Miguel QUESADA,18 SEP 1979,ESP,5f1,,Barcelona (ESP),19 JUL 2008,1156
42,1:45.62,,Nabil MADI,09 JUN 1981,ALG,5f2,,"Olympiastadion, Berlin (GER)",01 JUN 2008,1155
43,1:45.64,,Fabiano PECANHA,05 JUN 1982,BRA,1f1,,Albertville (FRA),10 JUL 2008,1154
44,1:45.65,,Abdoulaye WAGNE,30 JAN 1981,SEN,1,,Avellino (ITA),11 JUN 2008,1154
45,1:45.66,,Robin SCHEMBERA,01 OCT 1988,GER,2f1,,Biberach (GER),28 JUN 2008,1153
46,1:45.69,,Arturo CASADO,26 JAN 1983,ESP,5f1,,Madrid (ESP),05 JUL 2008,1152
47,1:45.71,,Duane SOLOMON,28 DEC 1984,USA,3,,"Des Moines, IA (USA)",14 JUN 2008,1152
