Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:43.15,,Donavan BRAZIER,15 APR 1997,USA,1,,"Stade Louis II, Monaco (MON)",14 AUG 2020,1231
2,1:43.23,,Bryce HOPPEL,05 SEP 1997,USA,2,,"Stade Louis II, Monaco (MON)",14 AUG 2020,1228
3,1:44.09,,Daniel ROWDEN,09 SEP 1997,GBR,1,,"Sports Park Mladost, Zagreb (CRO)",15 SEP 2020,1201
4,1:44.14,,Marco AROP,20 SEP 1998,CAN,3,,"Stade Louis II, Monaco (MON)",14 AUG 2020,1200
5,1:44.16,,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,1,,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1199
6,1:44.18,,Jake WIGHTMAN,11 JUL 1994,GBR,1,,"Mestský Stadion, Ostrava (CZE)",08 SEP 2020,1199
7,1:44.47,,Andreas KRAMER,13 APR 1997,SWE,2,,"Mestský Stadion, Ostrava (CZE)",08 SEP 2020,1190
8,1:44.51,,Amel TUKA,09 JAN 1991,BIH,3,,"Mestský Stadion, Ostrava (CZE)",08 SEP 2020,1188
9,1:44.56,,Benjamin ROBERT,04 JAN 1998,FRA,4,,"Stade Louis II, Monaco (MON)",14 AUG 2020,1187
9,1:44.56,,Elliot GILES,26 MAY 1994,GBR,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1187
11,1:44.75,,Max BURGIN,20 MAY 2002,GBR,1f1,,"Longford Stadium Trafford, Manchester (GBR)",11 AUG 2020,1181
12,1:44.81,,Edose IBADIN,27 FEB 1993,NGR,1,,"Alexandria, VA (USA)",01 AUG 2020,1179
13,1:44.82,,Tony VAN DIEPEN,17 APR 1996,NED,4,,"Mestský Stadion, Ostrava (CZE)",08 SEP 2020,1179
14,1:44.83,,Kyle LANGFORD,02 FEB 1996,GBR,5,,"Stade Louis II, Monaco (MON)",14 AUG 2020,1179
15,1:44.93,,Marc REUTHER,23 JUN 1996,GER,6,,"Stade Louis II, Monaco (MON)",14 AUG 2020,1176
16,1:44.96,,Peter BOL,22 FEB 1994,AUS,7,,"Stade Louis II, Monaco (MON)",14 AUG 2020,1175
17,1:45.18,,Wesley VÁZQUEZ,27 MAR 1994,PUR,5,,"Mestský Stadion, Ostrava (CZE)",08 SEP 2020,1168
18,1:45.21,,Joseph DENG,07 JUL 1998,AUS,2,,"Nyayo National Stadium, Nairobi (KEN)",03 OCT 2020,1167
19,1:45.26,,Collins KIPRUTO,12 APR 1994,KEN,2,,"Stadio Quercia, Rovereto (ITA)",08 SEP 2020,1166
