Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:43.26,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,1,,"Letzigrund, Zürich (SUI)",08 SEP 2022,1227
2,1:43.38,Marco AROP,20 SEP 1998,CAN,2,,"Letzigrund, Zürich (SUI)",08 SEP 2022,1223
3,1:43.52,Max BURGIN,20 MAY 2002,GBR,1f1,,"Paavo Nurmi Stadium, Turku (FIN)",14 JUN 2022,1219
4,1:43.54,Wyclife KINYAMAL,02 JUL 1997,KEN,1,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",25 JUN 2022,1218
5,1:43.61,Marco AROP,20 SEP 1998,CAN,1,,"Foote Field, Edmonton (CAN)",03 JUL 2022,1216
6,1:43.65,Jake WIGHTMAN,11 JUL 1994,GBR,1,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1215
7,1:43.69,Moad ZAHAFI,09 MAY 1998,MAR,1f1,,"Percy Beard Track, Gainesville, FL (USA)",16 APR 2022,1214
7,1:43.69,Djamel SEDJATI,03 MAY 1999,ALG,1f1,,"Stade d'Athlétisme Hautepierre, Strasbourg (FRA)",17 JUN 2022,1214
9,1:43.71,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,1,,"Hayward Field, Eugene, OR (USA)",23 JUL 2022,1213
10,1:43.75,Benjamin ROBERT,04 JAN 1998,FRA,1,,"Stade Charléty, Paris (FRA)",18 JUN 2022,1212
11,1:44.00,Peter BOL,22 FEB 1994,AUS,2,,"Stade Charléty, Paris (FRA)",18 JUN 2022,1204
12,1:44.01,Emmanuel WANYONYI,01 AUG 2004,KEN,2,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",25 JUN 2022,1204
13,1:44.05,Djamel SEDJATI,03 MAY 1999,ALG,1f1,,"Stade Raymond Troussier, Decines (FRA)",11 JUN 2022,1203
13,1:44.05,Elias NGENY,04 MAY 1996,KEN,3,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",25 JUN 2022,1203
15,1:44.06,Yassine HETHAT,30 AUG 1991,ALG,2f1,,"Stade d'Athlétisme Hautepierre, Strasbourg (FRA)",17 JUN 2022,1202
16,1:44.10,Jake WIGHTMAN,11 JUL 1994,GBR,3,,"Letzigrund, Zürich (SUI)",08 SEP 2022,1201
17,1:44.12,Djamel SEDJATI,03 MAY 1999,ALG,2,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1200
17,1:44.12,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,3,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1200
19,1:44.14,Tony VAN DIEPEN,17 APR 1996,NED,3,,"Stade Charléty, Paris (FRA)",18 JUN 2022,1200
19,1:44.14,Djamel SEDJATI,03 MAY 1999,ALG,2,,"Hayward Field, Eugene, OR (USA)",23 JUL 2022,1200
21,1:44.15,Emmanuel WANYONYI,01 AUG 2004,KEN,1f1,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2022,1200
22,1:44.19,Slimane MOULA,25 FEB 1999,ALG,2f1,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2022,1198
23,1:44.23,Gabriel TUAL,09 APR 1998,FRA,4,,"Stade Charléty, Paris (FRA)",18 JUN 2022,1197
24,1:44.24,Tony VAN DIEPEN,17 APR 1996,NED,2f1,,"Paavo Nurmi Stadium, Turku (FIN)",14 JUN 2022,1197
24,1:44.24,Eliott CRESTAN,22 FEB 1999,BEL,4,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1197
26,1:44.26,Peter BOL,22 FEB 1994,AUS,1f1,,"Stadion De Veen, Heusden-Zolder (BEL)",02 JUL 2022,1196
27,1:44.28,Marco AROP,20 SEP 1998,CAN,3,,"Hayward Field, Eugene, OR (USA)",23 JUL 2022,1195
28,1:44.30,Gabriel TUAL,09 APR 1998,FRA,3f1,,"Paavo Nurmi Stadium, Turku (FIN)",14 JUN 2022,1195
29,1:44.31,Tony VAN DIEPEN,17 APR 1996,NED,1,,"Zdzislaw Krzyszkowiak Stadium, Bydgoszcz (POL)",03 JUN 2022,1195
