Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:43.74,,Mbulaeni MULAUDZI,08 SEP 1980,RSA,1,,"Stade Louis II, Monaco (MON)",25 JUL 2007,1212
2,1:43.84,,Alan WEBB,13 JAN 1983,USA,1,,Heusden-Zolder (BEL),28 JUL 2007,1209
3,1:43.87,,Yusuf Saad KAMEL,29 MAR 1983,BRN,2,,"Stade Louis II, Monaco (MON)",25 JUL 2007,1208
4,1:43.90,,Abubaker KAKI,21 JUN 1989,SUD,1,,Cairo (EGY),22 NOV 2007,1207
5,1:43.94,,Amine LAALOU,13 MAY 1982,MAR,3,,"Stade Louis II, Monaco (MON)",25 JUL 2007,1206
6,1:44.02,,Belal Mansoor ALI,17 OCT 1988,BRN,1f1,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1204
7,1:44.03,,Gary REED,25 OCT 1981,CAN,2,,Heusden-Zolder (BEL),28 JUL 2007,1203
8,1:44.14,,Wilfred BUNGEI,24 JUL 1980,KEN,1,,Doha (QAT),11 MAY 2007,1200
9,1:44.15,,David RUDISHA,17 DEC 1988,KEN,1,,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1200
10,1:44.27,,Khadevis ROBINSON,19 JUL 1976,USA,5,,"Stade Louis II, Monaco (MON)",25 JUL 2007,1196
11,1:44.37,,Dmitrijs MIĻKEVIČS,06 DEC 1981,LAT,6,,"Stade Louis II, Monaco (MON)",25 JUL 2007,1193
12,1:44.38,,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,1,,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1192
13,1:44.50,,Alfred Kirwa YEGO,28 NOV 1986,KEN,3f1,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1189
14,1:44.54,,Nick SYMMONDS,30 DEC 1983,USA,1,,"Eugene, OR (USA)",10 JUN 2007,1188
14,1:44.54,,Nabil MADI,09 JUN 1981,ALG,3,,Heusden-Zolder (BEL),28 JUL 2007,1188
16,1:44.55,,Mohammed Khalaf AL AZEMI,16 JUN 1982,KUW,2,,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1187
17,1:44.58,,Yeimer LÓPEZ,28 AUG 1982,CUB,1,,Rio de Janeiro (BRA),28 JUL 2007,1186
18,1:44.60,,Fabiano PECANHA,05 JUN 1982,BRA,1h3,,Bangkok (THA),11 AUG 2007,1186
19,1:44.69,,Jonathan JOHNSON,05 MAR 1982,USA,4,,Heusden-Zolder (BEL),28 JUL 2007,1183
20,1:44.78,,Abraham CHEPKIRWOK,18 NOV 1988,UGA,5,,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1180
21,1:44.86,,Justus KOECH,19 MAR 1980,KEN,6,,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1178
22,1:44.88,,Mohammed Obaid AL SALHI,11 MAY 1986,KSA,1,,Algiers (ALG),21 JUN 2007,1177
23,1:44.94,,Dmitriy BOGDANOV,11 APR 1979,RUS,5f1,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1175
24,1:45.13,,Manuel OLMEDO,17 MAY 1983,ESP,7f7,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1169
25,1:45.15,,Ismael Kipngetich KOMBICH,16 JAN 1985,KEN,7,,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1169
26,1:45.17,,Michael RIMMER,03 FEB 1986,GBR,1,,Stockholm (SWE),07 AUG 2007,1168
27,1:45.32,,Antonio Manuel REINA,13 JUN 1981,ESP,5,,Madrid (ESP),21 JUL 2007,1164
28,1:45.34,,Gilbert KIPCHOGE,04 MAY 1983,KEN,2,,Torino (ITA),08 JUN 2007,1163
29,1:45.47,,Kléberson DAVIDE,20 JUL 1985,BRA,2,,Rio de Janeiro (BRA),28 JUL 2007,1159
30,1:45.50,,Richard KIPLAGAT,03 MAY 1984,KEN,2,,Stockholm (SWE),07 AUG 2007,1158
31,1:45.52,,Marcin LEWANDOWSKI,13 JUN 1987,POL,3,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1158
31,1:45.52,,Mouhssin CHEHIBI,28 JAN 1978,MAR,9,,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1158
33,1:45.54,,Edwin LETTING,15 MAY 1984,KEN,1,,Huelva (ESP),13 SEP 2007,1157
34,1:45.55,,Alex KIPCHIRCHIR,26 NOV 1984,KEN,5,,Doha (QAT),11 MAY 2007,1157
35,1:45.61,,Bram SOM,20 FEB 1980,NED,4,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1155
36,1:45.64,,Rashid RAMZI,17 JUL 1980,BRN,2h3,,"Yanmar Stadium Nagai, Osaka (JPN)",30 AUG 2007,1154
37,1:45.69,,Duane SOLOMON,28 DEC 1984,USA,3,,"Indianapolis, IN (USA)",24 JUN 2007,1152
38,1:45.79,,Lopez LOMONG,01 JAN 1985,USA,5,,"Indianapolis, IN (USA)",24 JUN 2007,1149
39,1:45.84,,Achraf TADILI,08 JUL 1980,CAN,2,,Windsor (CAN),15 JUL 2007,1148
40,1:45.87,,Juan Carlos HIGUERO,03 AUG 1978,ESP,7,,Madrid (ESP),21 JUL 2007,1147
