Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:42.37,Mohammed AMAN,10 JAN 1994,ETH,1f1,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1255
2,1:43.03,Nick SYMMONDS,30 DEC 1983,USA,2f1,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1234
3,1:43.22,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,3f1,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1228
4,1:43.27,Duane SOLOMON,28 DEC 1984,USA,1,,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2013,1227
5,1:43.31,Mohammed AMAN,10 JAN 1994,ETH,1,,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1226
6,1:43.33,Mohammed AMAN,10 JAN 1994,ETH,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1225
7,1:43.55,Nick SYMMONDS,30 DEC 1983,USA,2,,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1218
8,1:43.56,Nick SYMMONDS,30 DEC 1983,USA,1,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1218
9,1:43.61,Mohammed AMAN,10 JAN 1994,ETH,1,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1216
10,1:43.63,Ayanleh SOULEIMAN,03 DEC 1992,DJI,1f1,,Sollentuna (SWE),27 JUN 2013,1216
11,1:43.67,Nick SYMMONDS,30 DEC 1983,USA,1,,"Olympic Stadium, London (GBR)",26 JUL 2013,1214
12,1:43.70,Nick SYMMONDS,30 DEC 1983,USA,2,,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2013,1213
13,1:43.72,Duane SOLOMON,28 DEC 1984,USA,1,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1213
14,1:43.76,Pierre-Ambroise BOSSE,11 MAY 1992,FRA,2,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1212
14,1:43.76,Ayanleh SOULEIMAN,03 DEC 1992,DJI,3,,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1212
16,1:43.78,Mohammed AMAN,10 JAN 1994,ETH,1f1,,"Mestský Stadion, Ostrava (CZE)",27 JUN 2013,1211
17,1:43.79,Marcin LEWANDOWSKI,13 JUN 1987,POL,2,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1211
18,1:43.83,Marcin LEWANDOWSKI,13 JUN 1987,POL,4f1,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1209
19,1:43.84,Brandon JOHNSON,02 MAR 1985,USA,1f1,,"Moratalaz, Madrid (ESP)",13 JUL 2013,1209
20,1:43.87,David RUDISHA,17 DEC 1988,KEN,1,,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013,1208
20,1:43.87,Duane SOLOMON,28 DEC 1984,USA,1sf1,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1208
22,1:43.91,Pierre-Ambroise BOSSE,11 MAY 1992,FRA,2,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1207
23,1:43.93,Kevin LÓPEZ,12 JUN 1990,ESP,3,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1206
23,1:43.93,Musaeb Abdulrahman BALLA,19 MAR 1989,QAT,1,,"Stadio Guidobaldi, Rieti (ITA)",08 SEP 2013,1206
25,1:43.97,Brandon JOHNSON,02 MAR 1985,USA,3,,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2013,1205
25,1:43.97,Mohammed AMAN,10 JAN 1994,ETH,1,,"Olympiastadion, Berlin (GER)",01 SEP 2013,1205
27,1:44.00,Ilham Tanui ÖZBILEN,05 MAR 1990,TUR,1,,Mersin (TUR),29 JUN 2013,1204
28,1:44.08,Marcin LEWANDOWSKI,13 JUN 1987,POL,4,,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1202
29,1:44.11,Pierre-Ambroise BOSSE,11 MAY 1992,FRA,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1201
30,1:44.12,Duane SOLOMON,28 DEC 1984,USA,2,,"Olympic Stadium, London (GBR)",26 JUL 2013,1200
31,1:44.19,Brandon JOHNSON,02 MAR 1985,USA,3,,"Olympic Stadium, London (GBR)",26 JUL 2013,1198
31,1:44.19,Musaeb Abdulrahman BALLA,19 MAR 1989,QAT,1,,Palembang (INA),26 SEP 2013,1198
33,1:44.20,Marcin LEWANDOWSKI,13 JUN 1987,POL,4,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1198
34,1:44.21,Mohammed AMAN,10 JAN 1994,ETH,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013,1198
35,1:44.24,Job KINYOR,08 MAY 1990,KEN,3,,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013,1197
36,1:44.31,Musaeb Abdulrahman BALLA,19 MAR 1989,QAT,2f1,,Sollentuna (SWE),27 JUN 2013,1195
36,1:44.31,Marcin LEWANDOWSKI,13 JUN 1987,POL,3,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1195
38,1:44.32,Marcin LEWANDOWSKI,13 JUN 1987,POL,2f1,,"Moratalaz, Madrid (ESP)",13 JUL 2013,1194
39,1:44.33,Anthony CHEMUT,17 DEC 1992,KEN,1,,Nairobi (KEN),13 JUL 2013,1194
39,1:44.33,Rafith RODRÍGUEZ,01 JUN 1989,COL,5,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1194
41,1:44.34,Tyler MULDER,15 FEB 1987,USA,6,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1194
42,1:44.35,Job KINYOR,08 MAY 1990,KEN,4,,"Olympic Stadium, London (GBR)",26 JUL 2013,1193
43,1:44.36,Abdulaziz Ladan MOHAMMED,07 JAN 1991,KSA,1f1,,Heusden-Zolder (BEL),13 JUL 2013,1193
43,1:44.36,Andrew OSAGIE,19 FEB 1988,GBR,5,,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1193
43,1:44.36,Duane SOLOMON,28 DEC 1984,USA,5f1,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1193
46,1:44.37,André OLIVIER,29 DEC 1989,RSA,3,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1193
46,1:44.37,Mohammed AMAN,10 JAN 1994,ETH,1,,Rabat (MAR),09 JUN 2013,1193
48,1:44.38,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,2,,Nairobi (KEN),13 JUL 2013,1192
49,1:44.39,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,3,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1192
50,1:44.42,Mohammed AMAN,10 JAN 1994,ETH,1,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1191
50,1:44.42,Duane SOLOMON,28 DEC 1984,USA,6,,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1191
52,1:44.45,André OLIVIER,29 DEC 1989,RSA,2f1,,"Mestský Stadion, Ostrava (CZE)",27 JUN 2013,1190
52,1:44.45,Timothy KITUM,20 NOV 1994,KEN,7,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1190
54,1:44.49,Duane SOLOMON,28 DEC 1984,USA,4,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1189
54,1:44.49,Edwin Kiplagat MELLY,23 APR 1994,KEN,2,,"Stadio Guidobaldi, Rieti (ITA)",08 SEP 2013,1189
56,1:44.50,Ayanleh SOULEIMAN,03 DEC 1992,DJI,6f1,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1189
57,1:44.55,Brandon JOHNSON,02 MAR 1985,USA,3,,"Stadio Guidobaldi, Rieti (ITA)",08 SEP 2013,1187
58,1:44.56,Marcin LEWANDOWSKI,13 JUN 1987,POL,2sf1,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1187
59,1:44.57,Abraham Kipchirchir ROTICH,26 SEP 1993,BRN,1,,Budapest (HUN),10 JUL 2013,1187
60,1:44.59,Jeremiah Kipkorir MUTAI,27 DEC 1992,KEN,3,,Nairobi (KEN),13 JUL 2013,1186
61,1:44.60,Tyler MULDER,15 FEB 1987,USA,2,,Budapest (HUN),10 JUL 2013,1186
62,1:44.61,Job KINYOR,08 MAY 1990,KEN,4,,Nairobi (KEN),13 JUL 2013,1185
63,1:44.67,Giordano BENEDETTI,22 MAY 1989,ITA,4,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1184
64,1:44.69,Anthony CHEMUT,17 DEC 1992,KEN,3f1,,"Mestský Stadion, Ostrava (CZE)",27 JUN 2013,1183
65,1:44.70,Rafith RODRÍGUEZ,01 JUN 1989,COL,1,,"Mangueirão, Belém (BRA)",12 MAY 2013,1183
66,1:44.71,Nijel AMOS,15 MAR 1994,BOT,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1182
66,1:44.71,Mohammed AMAN,10 JAN 1994,ETH,1sf2,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1182
68,1:44.72,Tyler MULDER,15 FEB 1987,USA,5,,"Olympic Stadium, London (GBR)",26 JUL 2013,1182
69,1:44.73,Job KINYOR,08 MAY 1990,KEN,5,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1182
70,1:44.74,André OLIVIER,29 DEC 1989,RSA,1f1,,Oordegem (BEL),01 JUN 2013,1181
71,1:44.75,Pierre-Ambroise BOSSE,11 MAY 1992,FRA,2sf2,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1181
71,1:44.75,Nick SYMMONDS,30 DEC 1983,USA,1,,Rovereto (ITA),03 SEP 2013,1181
73,1:44.76,Adam KSZCZOT,02 SEP 1989,POL,6,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1181
74,1:44.77,Pierre-Ambroise BOSSE,11 MAY 1992,FRA,4,,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013,1180
74,1:44.77,Kevin LÓPEZ,12 JUN 1990,ESP,3f1,,"Moratalaz, Madrid (ESP)",13 JUL 2013,1180
76,1:44.78,Brandon JOHNSON,02 MAR 1985,USA,1sf1,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1180
77,1:44.79,Tyler MULDER,15 FEB 1987,USA,1f1,,"Portland, OR (USA)",08 JUN 2013,1180
77,1:44.79,Pierre-Ambroise BOSSE,11 MAY 1992,FRA,7,,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1180
77,1:44.79,Nick SYMMONDS,30 DEC 1983,USA,1,,"Stadion Orzeł, Warszawa (POL)",25 AUG 2013,1180
80,1:44.83,Musaeb Abdulrahman BALLA,19 MAR 1989,QAT,5,,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013,1179
81,1:44.84,Kléberson DAVIDE,20 JUL 1985,BRA,1f1,,São Paulo (BRA),27 MAR 2013,1178
81,1:44.84,Mark ENGLISH,18 MAR 1993,IRL,6,,"Olympic Stadium, London (GBR)",26 JUL 2013,1178
83,1:44.85,Brandon JOHNSON,02 MAR 1985,USA,1f1,,"Los Angeles, CA (USA)",17 MAY 2013,1178
83,1:44.85,Andrew OSAGIE,19 FEB 1988,GBR,3sf1,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1178
85,1:44.86,Nick SYMMONDS,30 DEC 1983,USA,1,,Edmonton (CAN),29 JUN 2013,1178
