Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:43.09,,Mbulaeni MULAUDZI,08 SEP 1980,RSA,1f1,,Rieti (ITA),27 AUG 2006,1232
2,1:43.25,,Amine LAALOU,13 MAY 1982,MAR,1,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1227
3,1:43.31,,Wilfred BUNGEI,24 JUL 1980,KEN,2f1,,Rieti (ITA),27 AUG 2006,1226
4,1:43.42,,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,1,,"Olympic Stadium, Athina (GRE)",03 JUL 2006,1222
5,1:43.45,,Bram SOM,20 FEB 1980,NED,2f1,,Zürich (SUI),18 AUG 2006,1221
6,1:43.61,,Yusuf Saad KAMEL,29 MAR 1983,BRN,4f1,,Rieti (ITA),27 AUG 2006,1216
7,1:43.67,,Dmitrijs MIĻKEVIČS,06 DEC 1981,LAT,3,,"Olympic Stadium, Athina (GRE)",03 JUL 2006,1214
8,1:43.68,,Khadevis ROBINSON,19 JUL 1976,USA,5f1,,Rieti (ITA),27 AUG 2006,1214
9,1:43.89,,Alfred Kirwa YEGO,28 NOV 1986,KEN,7f1,,Rieti (ITA),27 AUG 2006,1208
10,1:43.93,,Gary REED,25 OCT 1981,CAN,1f2,,Rieti (ITA),27 AUG 2006,1206
11,1:43.99,,Mohammed Obaid AL SALHI,11 MAY 1986,KSA,3,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1204
12,1:44.04,,Mehdi BAALA,17 AUG 1978,FRA,5f1,,Zürich (SUI),18 AUG 2006,1203
13,1:44.05,,Rashid RAMZI,17 JUL 1980,BRN,2,,Madrid (ESP),17 JUL 2006,1203
14,1:44.12,,William YIAMPOY,17 MAY 1974,KEN,1f2,,Zürich (SUI),18 AUG 2006,1200
15,1:44.13,,Mohammed Khalaf AL AZEMI,16 JUN 1982,KUW,5,,"Olympic Stadium, Athina (GRE)",03 JUL 2006,1200
16,1:44.16,,Mouhssin CHEHIBI,28 JAN 1978,MAR,6,,"Olympic Stadium, Athina (GRE)",03 JUL 2006,1199
17,1:44.24,,Ismael Kipngetich KOMBICH,16 JAN 1985,KEN,3f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1197
18,1:44.33,,Dmitriy BOGDANOV,11 APR 1979,RUS,8,,"Olympic Stadium, Athina (GRE)",03 JUL 2006,1194
19,1:44.63,,Nabil MADI,09 JUN 1981,ALG,4,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1185
20,1:44.70,,Ismail Ahmed ISMAIL,10 SEP 1984,SUD,2,,Lignano (ITA),16 JUL 2006,1183
21,1:44.74,,Florent LACASSE,21 JAN 1981,FRA,5f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1181
22,1:44.81,,David FIEGEN,03 SEP 1984,LUX,3f2,,Zürich (SUI),18 AUG 2006,1179
23,1:44.84,,Eugenio BARRIOS,03 NOV 1976,ESP,3f2,,Rieti (ITA),27 AUG 2006,1178
24,1:44.86,,Christian SMITH,31 OCT 1983,USA,3,,Lignano (ITA),16 JUL 2006,1178
24,1:44.86,,Andrea LONGO,26 JUN 1975,ITA,4f2,,Rieti (ITA),27 AUG 2006,1178
26,1:45.10,,Richard HILL,12 FEB 1986,GBR,1,,Watford (GBR),10 JUN 2006,1170
27,1:45.13,,Joseph Mwengi MUTUA,10 DEC 1978,KEN,7f2,,Zürich (SUI),18 AUG 2006,1169
28,1:45.15,,Achraf TADILI,08 JUL 1980,CAN,5f2,,Rieti (ITA),27 AUG 2006,1169
29,1:45.23,,Michael RIMMER,03 FEB 1986,GBR,3,,Helsinki (FIN),26 JUL 2006,1166
30,1:45.26,,René HERMS,17 JUL 1982,GER,4,,Helsinki (FIN),26 JUL 2006,1166
31,1:45.27,,Belal Mansoor ALI,17 OCT 1988,BRN,1,,"Stadio Quercia, Rovereto (ITA)",30 AUG 2006,1165
32,1:45.32,,Abdulrahman SULEIMAN,10 JAN 1984,QAT,6f2,,Rieti (ITA),27 AUG 2006,1164
33,1:45.42,,Juan de Dios JURADO,09 APR 1981,ESP,2,,"Estadio Iberoamericano, Huelva (ESP)",20 JUN 2006,1161
34,1:45.43,,Gilbert KIPCHOGE,04 MAY 1983,KEN,1,,Neerpelt (BEL),05 JUN 2006,1160
35,1:45.44,,Justus KOECH,19 MAR 1980,KEN,6f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1160
35,1:45.44,,Abraham CHEPKIRWOK,18 NOV 1988,UGA,6,,Heusden-Zolder (BEL),22 JUL 2006,1160
37,1:45.45,,Salem Amer AL BADRI,12 DEC 1985,QAT,7,,Heusden-Zolder (BEL),22 JUL 2006,1160
38,1:45.60,,David KRUMMENACKER,24 MAY 1975,USA,7f2,,Rieti (ITA),27 AUG 2006,1155
39,1:45.63,,Paul KORIR,15 JUL 1977,KEN,1,,Lappeenranta (FIN),13 JUL 2006,1154
40,1:45.67,,Sam ELLIS,23 JUN 1982,GBR,3,,Watford (GBR),10 JUN 2006,1153
41,1:45.68,,Miguel QUESADA,18 SEP 1979,ESP,8f2,,Rieti (ITA),27 AUG 2006,1153
42,1:45.72,,Majed Saeed SULTAN,03 NOV 1986,QAT,4,,Oslo (NOR),02 JUN 2006,1152
43,1:45.74,,Ivan HESHKO,19 AUG 1979,UKR,2,,Torino (ITA),06 JUN 2006,1151
43,1:45.74,,Manuel OLMEDO,17 MAY 1983,ESP,3,,"Estadio Iberoamericano, Huelva (ESP)",20 JUN 2006,1151
45,1:45.75,,Thomas MATTHYS,04 SEP 1985,BEL,9,,Heusden-Zolder (BEL),22 JUL 2006,1151
