Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:41.89,Nijel AMOS,15 MAR 1994,BOT,1,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1270
2,1:42.34,Donavan BRAZIER,15 APR 1997,USA,1,,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,1256
3,1:42.54,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,2,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1250
4,1:42.70,Donavan BRAZIER,15 APR 1997,USA,1,,"Letzigrund, Zürich (SUI)",29 AUG 2019,1245
5,1:42.98,Nijel AMOS,15 MAR 1994,BOT,2,,"Letzigrund, Zürich (SUI)",29 AUG 2019,1236
6,1:43.11,Timothy CHERUIYOT,20 NOV 1995,KEN,1,,"Nyayo National Stadium, Nairobi (KEN)",22 AUG 2019,1232
7,1:43.14,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,1,,"Olympic Stadium, London (GBR)",20 JUL 2019,1231
8,1:43.47,Amel TUKA,09 JAN 1991,BIH,2,,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,1221
9,1:43.48,Wyclife KINYAMAL,02 JUL 1997,KEN,2,,"Olympic Stadium, London (GBR)",20 JUL 2019,1220
10,1:43.51,Brandon MCBRIDE,15 JUN 1994,CAN,3,,"Letzigrund, Zürich (SUI)",29 AUG 2019,1219
11,1:43.62,Amel TUKA,09 JAN 1991,BIH,3,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1216
12,1:43.63,Donavan BRAZIER,15 APR 1997,USA,1,,"Stadio Olimpico, Roma (ITA)",06 JUN 2019,1216
13,1:43.65,Nijel AMOS,15 MAR 1994,BOT,2,,"Stadio Olimpico, Roma (ITA)",06 JUN 2019,1215
14,1:43.69,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,4,,"Letzigrund, Zürich (SUI)",29 AUG 2019,1214
15,1:43.70,Michael SARUNI,18 JUN 1995,KEN,4,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1213
16,1:43.74,Marcin LEWANDOWSKI,13 JUN 1987,POL,3,,"Olympic Stadium, London (GBR)",20 JUL 2019,1212
17,1:43.78,Wyclife KINYAMAL,02 JUL 1997,KEN,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1211
17,1:43.78,Brandon MCBRIDE,15 JUN 1994,CAN,1,,"Stade Charléty, Paris (FRA)",24 AUG 2019,1211
19,1:43.82,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,3,,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,1210
20,1:43.83,Brandon MCBRIDE,15 JUN 1994,CAN,5,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1209
20,1:43.83,Wesley VÁZQUEZ,27 MAR 1994,PUR,2,,"Stade Charléty, Paris (FRA)",24 AUG 2019,1209
