Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:43.10,,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,1,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1232
2,1:43.18,,Nijel AMOS,15 MAR 1994,BOT,1,,"Olympic Stadium, London (GBR)",09 JUL 2017,1230
3,1:43.60,,Clayton MURPHY,26 FEB 1995,USA,1f1,,"Torrance, CA (USA)",15 APR 2017,1217
4,1:43.94,,Wyclife KINYAMAL,02 JUL 1997,KEN,1,,Rovereto (ITA),29 AUG 2017,1206
5,1:43.95,,Donavan BRAZIER,15 APR 1997,USA,2,,"Olympic Stadium, London (GBR)",09 JUL 2017,1206
6,1:44.04,,Kipyegon BETT,01 FEB 1998,KEN,2,,Nairobi (KEN),24 JUN 2017,1203
7,1:44.37,,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,3,,"Stade Charléty, Paris (FRA)",01 JUL 2017,1193
8,1:44.41,,Brandon MCBRIDE,15 JUN 1994,CAN,2,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1192
9,1:44.43,,Asbel KIPROP,30 JUN 1989,KEN,3,,"Olympic Stadium, London (GBR)",09 JUL 2017,1191
10,1:44.44,,Antoine GAKEME,24 DEC 1991,BDI,1f1,,"Moratalaz, Madrid (ESP)",14 JUL 2017,1191
11,1:44.53,,Isaiah HARRIS,18 OCT 1996,USA,2,,"Sacramento, CA (USA)",25 JUN 2017,1188
12,1:44.61,,Michael SARUNI,18 JUN 1995,KEN,3,,Nairobi (KEN),24 JUN 2017,1185
13,1:44.62,,Amel TUKA,09 JAN 1991,BIH,3,,Rovereto (ITA),29 AUG 2017,1185
14,1:44.63,,Drew WINDLE,22 JUL 1992,USA,1,,"New York, NY (USA)",06 JUL 2017,1185
15,1:44.66,,Erik SOWINSKI,21 DEC 1989,USA,2,,"New York, NY (USA)",06 JUL 2017,1184
16,1:44.67,,Pierre-Ambroise BOSSE,11 MAY 1992,FRA,1,,"Olympic Stadium, London (GBR)",08 AUG 2017,1184
17,1:44.77,,Edward Kibet KEMBOI,09 DEC 1993,KEN,3,,"New York, NY (USA)",06 JUL 2017,1180
17,1:44.77,,Marcin LEWANDOWSKI,13 JUN 1987,POL,2,,"Boudewijnstadion, Bruxelles (BEL)",01 SEP 2017,1180
19,1:44.80,,Alex AMANKWA,02 MAR 1992,GHA,1f2,,"Marietta, GA (USA)",19 MAY 2017,1180
20,1:44.81,,Thiago ANDRÉ,04 AUG 1995,BRA,1,,Sao Bernardo do Campo (BRA),11 JUN 2017,1179
21,1:44.84,,Adam KSZCZOT,02 SEP 1989,POL,3,,"Boudewijnstadion, Bruxelles (BEL)",01 SEP 2017,1178
22,1:44.86,,Willy Kiplimo TARBEI,30 MAY 1998,KEN,1,,Kingston (JAM),10 JUN 2017,1178
23,1:44.90,,Davis CHERUIYOT,,KEN,1h2,,Nairobi (KEN),16 MAY 2017,1176
23,1:44.90,,David RUDISHA,17 DEC 1988,KEN,2,,Kingston (JAM),10 JUN 2017,1176
25,1:44.92,,Hamada MOHAMED,22 OCT 1992,EGY,2f1,,"Moratalaz, Madrid (ESP)",14 JUL 2017,1176
26,1:44.98,,Andrés ARROYO,07 JUN 1995,PUR,4,,"New York, NY (USA)",06 JUL 2017,1174
27,1:44.99,,Thijmen KUPERS,04 OCT 1991,NED,1,,"FBK Stadium, Hengelo (NED)",11 JUN 2017,1174
27,1:44.99,,Elliot GILES,26 MAY 1994,GBR,5,,"Olympic Stadium, London (GBR)",09 JUL 2017,1174
29,1:45.00,,Peter Langat KIPLANGAT,06 SEP 1993,KEN,1,,Nairobi (KEN),10 JUN 2017,1173
30,1:45.01,,Ayanleh SOULEIMAN,03 DEC 1992,DJI,1f1,,Barcelona (ESP),29 JUN 2017,1173
31,1:45.02,,Kevin LÓPEZ,12 JUN 1990,ESP,2f1,,Barcelona (ESP),29 JUN 2017,1173
32,1:45.04,,Jesse GARN,04 JUN 1993,USA,5,,"New York, NY (USA)",06 JUL 2017,1172
33,1:45.05,,Robert BIWOTT,28 JAN 1996,KEN,4,,"Stade Charléty, Paris (FRA)",01 JUL 2017,1172
34,1:45.06,,Álvaro DE ARRIBA,02 JUN 1994,ESP,4f1,,"Moratalaz, Madrid (ESP)",14 JUL 2017,1172
35,1:45.10,,Guy LEARMONTH,20 APR 1992,GBR,4,,Rovereto (ITA),29 AUG 2017,1170
36,1:45.13,,Andreas KRAMER,13 APR 1997,SWE,2f1,,Karlstad (SWE),25 JUL 2017,1169
37,1:45.15,,Job KINYOR,08 MAY 1990,KEN,5f1,,"Moratalaz, Madrid (ESP)",14 JUL 2017,1169
38,1:45.17,,Daniel ANDÚJAR,14 MAY 1994,ESP,6f1,,"Moratalaz, Madrid (ESP)",14 JUL 2017,1168
39,1:45.21,,Bernard KIPYEGON,19 DEC 1990,KEN,5,,Nairobi (KEN),24 JUN 2017,1167
39,1:45.21,,Peter BOL,22 FEB 1994,AUS,1,,Mannheim (GER),01 JUL 2017,1167
41,1:45.22,,Marc REUTHER,23 JUN 1996,GER,1,,Pfungstadt (GER),05 JUL 2017,1167
42,1:45.25,,Kyle LANGFORD,02 FEB 1996,GBR,4,,"Olympic Stadium, London (GBR)",08 AUG 2017,1166
43,1:45.28,,Saúl ORDÓÑEZ,10 APR 1994,ESP,1,,Pamplona (ESP),27 JUL 2017,1165
44,1:45.37,,Nicholas Kiplangat KIPKOECH,22 OCT 1992,KEN,6,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUL 2017,1162
45,1:45.40,,Alfred KIPKETER,28 DEC 1996,KEN,5,,"Shanghai Stadium, Shanghai (CHN)",13 MAY 2017,1161
45,1:45.40,,Mohammed AMAN,10 JAN 1994,ETH,2sf3,,"Olympic Stadium, London (GBR)",06 AUG 2017,1161
47,1:45.42,,Mark ENGLISH,18 MAR 1993,IRL,2,,"Olympiastadion, Stockholm (SWE)",18 JUN 2017,1161
47,1:45.42,,Jake WIGHTMAN,11 JUL 1994,GBR,7,,"Olympic Stadium, London (GBR)",09 JUL 2017,1161
49,1:45.44,,Mohamed Amine BELFERAR,16 FEB 1991,ALG,1,,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2017,1160
50,1:45.46,,Abdelati EL GUESSE,27 FEB 1993,MAR,2f1,,Oordegem (BEL),27 MAY 2017,1159
51,1:45.51,,Jesus Tonatiu LOPEZ,02 AUG 1997,MEX,1,,Culiacán (MEX),26 MAR 2017,1158
52,1:45.54,,Andrew OSAGIE,19 FEB 1988,GBR,6,,Rovereto (ITA),29 AUG 2017,1157
53,1:45.58,,Ryan SÁNCHEZ,22 SEP 1998,PUR,4,,Kingston (JAM),10 JUN 2017,1156
54,1:45.61,,Mathew RONO,,KEN,2f1,,Andújar (ESP),02 JUN 2017,1155
55,1:45.63,,Abdessalem AYOUNI,16 MAY 1994,TUN,4f1,,Oordegem (BEL),27 MAY 2017,1154
56,1:45.67,,Jesús GÓMEZ,24 APR 1991,ESP,7f1,,"Moratalaz, Madrid (ESP)",14 JUL 2017,1153
57,1:45.68,,Shaquille WALKER,24 JUN 1993,USA,4f2,,"Marietta, GA (USA)",19 MAY 2017,1153
