Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:57.18,,Keely HODGKINSON,03 MAR 2002,GBR,1,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",25 FEB 2023,1233
2,1:58.48,,Noélie YARIGO,26 DEC 1985,BEN,2,,"Arena, Toruń (POL) (i)",08 FEB 2023,1211
3,1:59.18,,Halimah NAKAAYI,16 OCT 1994,UGA,1f1,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",11 FEB 2023,1199
4,1:59.83,,Catriona BISSET,01 MAR 1994,AUS,2,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",25 FEB 2023,1188
5,1:59.93,,Roisin WILLIS,06 AUG 2004,USA,1,,"Convention Center, Albuquerque, NM (USA) (i)",11 MAR 2023,1187
6,2:00.05,,Juliette WHITTAKER,01 DEC 2003,USA,2,,"Convention Center, Albuquerque, NM (USA) (i)",11 MAR 2023,1185
7,2:00.16,,Nia AKINS,07 JUL 1998,USA,1,,"Convention Center, Albuquerque, NM (USA) (i)",18 FEB 2023,1183
8,2:00.18,,Michaela ROSE,13 JUN 2003,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",10 FEB 2023,1183
9,2:00.25,,Isabelle BOFFEY,13 APR 2000,GBR,3,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",25 FEB 2023,1181
10,2:00.33,,Allie WILSON,31 MAR 1996,USA,2,,"Convention Center, Albuquerque, NM (USA) (i)",18 FEB 2023,1180
11,2:00.44,,Anita HORVAT,07 SEP 1996,SLO,1,,"Messehalle, Karlsruhe (GER) (i)",27 JAN 2023,1178
12,2:00.45,,Ajee' WILSON,08 MAY 1994,USA,1,,"The Track at New Balance, Boston, MA (USA) (i)",04 FEB 2023,1178
13,2:00.46,,Freweyni HAILU,12 FEB 2001,ETH,2,,"Messehalle, Karlsruhe (GER) (i)",27 JAN 2023,1178
14,2:00.52,,Kaela EDWARDS,08 DEC 1993,USA,3,,"Convention Center, Albuquerque, NM (USA) (i)",18 FEB 2023,1177
15,2:00.57,,Audrey WERRO,27 MAR 2004,SUI,2f1,,"Stade couvert Jesse Owens, Val-de-Reuil (FRA) (i)",04 FEB 2023,1176
16,2:00.61,,Mary MORAA,15 JUN 2000,KEN,2,,"Arena Stade Couvert, Liévin (FRA) (i)",15 FEB 2023,1176
17,2:00.78,,Olivia BAKER,12 JUN 1996,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 JAN 2023,1173
18,2:00.83,,Agnès RAHAROLAHY,07 NOV 1992,FRA,3f1,,"Stade couvert Jesse Owens, Val-de-Reuil (FRA) (i)",04 FEB 2023,1172
19,2:00.86,,Ellie BAKER,03 JUN 1998,GBR,5,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",25 FEB 2023,1171
20,2:00.87,,Lorea IBARZABAL,07 NOV 1994,ESP,4,,"Ataköy Arena, Istanbul (TUR) (i)",05 MAR 2023,1171
21,2:01.00,,Jazz SHUKLA,24 AUG 1998,CAN,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",26 FEB 2023,1169
22,2:01.16,,Sophia GORRIARAN,20 JUN 2005,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",10 FEB 2023,1167
23,2:01.22,,Lore HOFFMANN,25 JUL 1996,SUI,6,,"Ataköy Arena, Istanbul (TUR) (i)",05 MAR 2023,1166
24,2:01.23,,Imogen BARRETT,08 NOV 1999,AUS,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",10 FEB 2023,1165
25,2:01.31,,Léna KANDISSOUNON,26 NOV 1998,FRA,4f1,,"Stade couvert Jesse Owens, Val-de-Reuil (FRA) (i)",04 FEB 2023,1164
26,2:01.33,,Heather MACLEAN,31 AUG 1995,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 JAN 2023,1164
27,2:01.49,,Majtie KOLBERG,05 DEC 1999,GER,5sf1,,"Ataköy Arena, Istanbul (TUR) (i)",04 MAR 2023,1161
28,2:01.59,,Kristie SCHOFFIELD,05 APR 1999,USA,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",10 FEB 2023,1160
29,2:01.65,,Brenna DETRA,13 AUG 1995,USA,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 JAN 2023,1159
30,2:01.68,,Danielle JONES,21 AUG 1996,USA,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 JAN 2023,1158
31,2:01.70,,Gabriela GAJANOVÁ,12 OCT 1999,SVK,6sf1,,"Ataköy Arena, Istanbul (TUR) (i)",04 MAR 2023,1158
32,2:01.78,,Charlene LIPSEY,16 JUL 1991,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",26 FEB 2023,1156
33,2:01.87,,Helen SCHLACHTENHAUFEN,14 MAR 1995,USA,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",26 FEB 2023,1155
34,2:01.95,,Bianka KÉRI,19 APR 1994,HUN,1f2,,"Atlétikai Centrum, Nyíregyháza (HUN) (i)",19 FEB 2023,1154
35,2:02.00,,Sarah HENDRICK,07 APR 2000,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 FEB 2023,1153
36,2:02.02,,Winnie NANYONDO,23 AUG 1993,UGA,3,,"Gallur, Madrid (ESP) (i)",22 FEB 2023,1153
37,2:02.03,,Naomi KORIR,01 SEP 1998,KEN,3f1,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",11 FEB 2023,1152
37,2:02.03,,Laurie BARTON,13 FEB 1998,USA,5,,"Convention Center, Albuquerque, NM (USA) (i)",18 FEB 2023,1152
39,2:02.07,,Eloisa COIRO,01 DEC 2000,ITA,4f1,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",11 FEB 2023,1152
39,2:02.07,,Valery TOBIAS,24 SEP 2000,USA,2h1,,"Convention Center, Albuquerque, NM (USA) (i)",10 MAR 2023,1152
41,2:02.10,,Jemma REEKIE,06 MAR 1998,GBR,5,,"Messehalle, Karlsruhe (GER) (i)",27 JAN 2023,1151
42,2:02.13,,Britton WILSON,13 NOV 2000,USA,1f4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",17 FEB 2023,1151
43,2:02.15,,Carley THOMAS,26 DEC 2000,AUS,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 FEB 2023,1150
44,2:02.16,,Adelle TRACEY,27 MAY 1993,JAM,4,,"Gallur, Madrid (ESP) (i)",22 FEB 2023,1150
