Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:57.18,Keely HODGKINSON,03 MAR 2002,GBR,1,,"Utilita Arena Birmingham, Birmingham (GBR)",25 FEB 2023,1233
2,1:57.71,Keely HODGKINSON,03 MAR 2002,GBR,1,,"Arena Stade Couvert, Liévin (FRA)",15 FEB 2023,1224
3,1:57.87,Keely HODGKINSON,03 MAR 2002,GBR,1,,"Arena, Toruń (POL)",08 FEB 2023,1221
4,1:58.48,Noélie YARIGO,26 DEC 1985,BEN,2,,"Arena, Toruń (POL)",08 FEB 2023,1211
5,1:58.66,Keely HODGKINSON,03 MAR 2002,GBR,1,,"Ataköy Arena, Istanbul (TUR)",05 MAR 2023,1208
6,1:59.18,Halimah NAKAAYI,16 OCT 1994,UGA,1f1,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA)",11 FEB 2023,1199
7,1:59.29,Noélie YARIGO,26 DEC 1985,BEN,1f1,,"Stade couvert Jesse Owens, Val-de-Reuil (FRA)",04 FEB 2023,1197
8,1:59.83,Catriona BISSET,01 MAR 1994,AUS,2,,"Utilita Arena Birmingham, Birmingham (GBR)",25 FEB 2023,1188
9,1:59.93,Roisin WILLIS,06 AUG 2004,USA,1,,"Convention Center, Albuquerque, NM (USA)",11 MAR 2023,1187
10,1:59.95,Roisin WILLIS,06 AUG 2004,USA,1,,"Gately Indoor TF Center, Chicago, IL (USA)",10 FEB 2023,1186
11,2:00.05,Keely HODGKINSON,03 MAR 2002,GBR,1sf1,,"Ataköy Arena, Istanbul (TUR)",04 MAR 2023,1185
11,2:00.05,Juliette WHITTAKER,01 DEC 2003,USA,2,,"Convention Center, Albuquerque, NM (USA)",11 MAR 2023,1185
13,2:00.16,Nia AKINS,07 JUL 1998,USA,1,,"Convention Center, Albuquerque, NM (USA)",18 FEB 2023,1183
14,2:00.18,Michaela ROSE,13 JUN 2003,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",10 FEB 2023,1183
15,2:00.25,Isabelle BOFFEY,13 APR 2000,GBR,3,,"Utilita Arena Birmingham, Birmingham (GBR)",25 FEB 2023,1181
16,2:00.32,Juliette WHITTAKER,01 DEC 2003,USA,2,,"Gately Indoor TF Center, Chicago, IL (USA)",10 FEB 2023,1180
17,2:00.33,Allie WILSON,31 MAR 1996,USA,2,,"Convention Center, Albuquerque, NM (USA)",18 FEB 2023,1180
18,2:00.44,Anita HORVAT,07 SEP 1996,SLO,1,,"Messehalle, Karlsruhe (GER)",27 JAN 2023,1178
19,2:00.45,Ajee WILSON,08 MAY 1994,USA,1,,"The Track at New Balance, Boston, MA (USA)",04 FEB 2023,1178
20,2:00.46,Freweyni HAILU,12 FEB 2001,ETH,2,,"Messehalle, Karlsruhe (GER)",27 JAN 2023,1178
21,2:00.52,Kaela EDWARDS,08 DEC 1993,USA,3,,"Convention Center, Albuquerque, NM (USA)",18 FEB 2023,1177
22,2:00.54,Anita HORVAT,07 SEP 1996,SLO,2,,"Ataköy Arena, Istanbul (TUR)",05 MAR 2023,1177
23,2:00.57,Audrey WERRO,27 MAR 2004,SUI,2f1,,"Stade couvert Jesse Owens, Val-de-Reuil (FRA)",04 FEB 2023,1176
24,2:00.61,Mary MORAA,15 JUN 2000,KEN,2,,"Arena Stade Couvert, Liévin (FRA)",15 FEB 2023,1176
25,2:00.62,Anita HORVAT,07 SEP 1996,SLO,4,,"Utilita Arena Birmingham, Birmingham (GBR)",25 FEB 2023,1175
26,2:00.78,Olivia BAKER,12 JUN 1996,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 JAN 2023,1173
27,2:00.83,Agnès RAHAROLAHY,07 NOV 1992,FRA,3f1,,"Stade couvert Jesse Owens, Val-de-Reuil (FRA)",04 FEB 2023,1172
28,2:00.85,Agnès RAHAROLAHY,07 NOV 1992,FRA,3,,"Ataköy Arena, Istanbul (TUR)",05 MAR 2023,1172
28,2:00.85,Michaela ROSE,13 JUN 2003,USA,3,,"Convention Center, Albuquerque, NM (USA)",11 MAR 2023,1172
30,2:00.86,Ellie BAKER,03 JUN 1998,GBR,5,,"Utilita Arena Birmingham, Birmingham (GBR)",25 FEB 2023,1171
31,2:00.87,Lorea IBARZABAL,07 NOV 1994,ESP,4,,"Ataköy Arena, Istanbul (TUR)",05 MAR 2023,1171
