Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:55.82,,Jolanda ČEPLAK,12 SEP 1976,SLO,1,,"Ferry-Dusika-Halle, Wien (AUT) (i)",03 MAR 2002,1255
2,1:55.85,,Stephanie GRAF,26 APR 1973,AUT,2,,"Ferry-Dusika-Halle, Wien (AUT) (i)",03 MAR 2002,1255
3,1:57.48,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,3,,Gent (BEL) (i),10 FEB 2002,1227
4,1:58.71,,Nicole TETER,08 NOV 1973,USA,1,,"New York, NY (USA) (i)",02 MAR 2002,1207
5,1:59.09,,Jearl MILES-CLARK,04 SEP 1966,USA,1,,"New York, NY (USA) (i)",22 FEB 2002,1201
6,2:00.78,,Mayte MARTÍNEZ,17 MAY 1976,ESP,2,,Liévin (FRA) (i),24 FEB 2002,1173
7,2:01.42,,Yekaterina PUZANOVA,01 JAN 1979,RUS,1,,Volgograd (RUS) (i),13 FEB 2002,1162
8,2:01.46,,Elisabeth GROUSSELLE,06 FEB 1973,FRA,3,,"Ferry-Dusika-Halle, Wien (AUT) (i)",03 MAR 2002,1162
9,2:01.62,,Ivonne TEICHMANN,11 APR 1977,GER,2,,Karlsruhe (GER) (i),25 JAN 2002,1159
10,2:01.86,,Helena FUCHSOVÁ,03 JUN 1965,CZE,3,,Liévin (FRA) (i),24 FEB 2002,1155
11,2:01.92,,Yuliya KOSENKOVA,28 MAR 1973,RUS,2,,Volgograd (RUS) (i),13 FEB 2002,1154
12,2:01.96,,Svetlana CHERKASOVA,20 MAY 1978,RUS,1,,Stuttgart (GER) (i),03 FEB 2002,1154
13,2:02.35,,Sandra STALS,05 JUN 1975,BEL,2h2,,"Ferry-Dusika-Halle, Wien (AUT) (i)",02 MAR 2002,1147
14,2:02.43,,Judit VARGA,16 APR 1976,HUN,4h2,,"Ferry-Dusika-Halle, Wien (AUT) (i)",02 MAR 2002,1146
15,2:02.49,,Natalya KHRUSHCHELYOVA,20 MAY 1973,RUS,1,,Moskva (RUS) (i),22 JAN 2002,1145
16,2:02.86,,Esther DESVIAT,27 JAN 1982,ESP,5h2,,"Ferry-Dusika-Halle, Wien (AUT) (i)",02 MAR 2002,1139
17,2:03.08,,Sandra TEIXEIRA,13 MAR 1978,POR,1,,Espinho (POR) (i),02 FEB 2002,1135
18,2:03.35,,Jennifer MEADOWS,17 APR 1981,GBR,5,,Birmingham (GBR) (i),17 FEB 2002,1131
19,2:03.38,,Peggy BABIN,24 DEC 1976,FRA,6,,Gent (BEL) (i),10 FEB 2002,1131
20,2:03.51,,Charmaine HOWELL,13 MAR 1975,JAM,3,,"Boston, MA (USA) (i)",27 JAN 2002,1128
21,2:03.61,,Virginie FOUQUET,09 SEP 1975,FRA,7,,Gent (BEL) (i),10 FEB 2002,1127
