Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:56.23,,Tatyana ANDRIANOVA,10 DEC 1979,RUS,1,,Tula (RUS),31 JUL 2004,1231
2,1:56.38,,Kelly HOLMES,19 APR 1970,GBR,1,,"Olympic Stadium, Athina (GRE)",23 AUG 2004,1228
3,1:56.43,,Hasna BENHASSI,01 JUN 1978,MAR,2,,"Olympic Stadium, Athina (GRE)",23 AUG 2004,1227
3,1:56.43,,Jolanda ČEPLAK,12 SEP 1976,SLO,3,,"Olympic Stadium, Athina (GRE)",23 AUG 2004,1227
5,1:56.51,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,4,,"Olympic Stadium, Athina (GRE)",23 AUG 2004,1225
6,1:56.59,,Natalya KHRUSHCHELYOVA,20 MAY 1973,RUS,2,,Tula (RUS),31 JUL 2004,1224
7,1:57.27,,Jearl MILES-CLARK,04 SEP 1966,USA,6,,"Olympic Stadium, Athina (GRE)",23 AUG 2004,1212
8,1:57.45,,Natalya LAVSHUK,22 FEB 1980,RUS,3,,Tula (RUS),31 JUL 2004,1208
9,1:57.50,,Svetlana CHERKASOVA,20 MAY 1978,RUS,4,,Tula (RUS),31 JUL 2004,1207
10,1:57.96,,Olga KOTLYAROVA,12 APR 1976,RUS,2f3,,Kazan (RUS),09 JUL 2004,1199
11,1:58.06,,Oksana ZBROZHEK,12 JAN 1978,RUS,5,,Tula (RUS),31 JUL 2004,1197
12,1:58.28,,Olga RASPOPOVA,27 DEC 1978,RUS,2sf2,,Tula (RUS),30 JUL 2004,1193
13,1:58.52,,Nicole TETER,08 NOV 1973,USA,2f1,,Heusden-Zolder (BEL),31 JUL 2004,1189
14,1:58.58,,Mayte MARTÍNEZ,17 MAY 1976,ESP,1,,Rieti (ITA),05 SEP 2004,1188
15,1:58.72,,Natalya TSYGANOVA,07 FEB 1971,RUS,7,,Tula (RUS),31 JUL 2004,1185
16,1:58.92,,Mina AIT HAMMOU,18 JUL 1978,MAR,5,,Zürich (SUI),06 AUG 2004,1182
17,1:59.16,,Agnes SAMARIA,11 AUG 1972,NAM,4,,Rieti (ITA),05 SEP 2004,1177
18,1:59.21,,Zulia CALATAYUD,09 NOV 1979,CUB,6sf1,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1176
19,1:59.22,,Diane CUMMINS,19 JAN 1974,CAN,7,,Zürich (SUI),06 AUG 2004,1176
20,1:59.32,,Hazel CLARK,03 OCT 1977,USA,3,,"Eugene, OR (USA)",19 JUN 2004,1174
21,1:59.35,,Laetitia VALDONADO,04 AUG 1977,FRA,3f1,,Heusden-Zolder (BEL),31 JUL 2004,1174
22,1:59.43,,Elena BUHĂIANU-ANTOCI,16 JAN 1975,ROU,1,,Bucureşti (ROU),13 JUN 2004,1172
23,1:59.44,,Maria CIONCAN,19 JUN 1977,ROU,8sf3,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1172
24,1:59.46,,Elisabeth GROUSSELLE,06 FEB 1973,FRA,1,,St-Maur (FRA),21 JUL 2004,1172
25,1:59.47,,Marian BURNETT,22 FEB 1976,GUY,2,,"Palo Alto, CA (USA)",31 MAY 2004,1172
26,1:59.48,,Tetyana PETLYUK,22 FEB 1982,UKR,10sf2,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1172
27,1:59.49,,Luciana de Paula MENDES,26 JUL 1971,BRA,2f2,,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1171
28,1:59.50,,Joanne FENN,19 OCT 1974,GBR,3,,"Sportaréna, Budapest (HUN) (i)",07 MAR 2004,1194
28,1:59.50,,Tatyana ROSLANOVA,28 SEP 1980,KAZ,1,,Bishkek (KGZ),30 MAY 2004,1171
30,1:59.55,,Svetlana KLYUKA,27 DEC 1978,RUS,8,,Tula (RUS),31 JUL 2004,1170
31,1:59.60,,Akosua SERWAH,03 JAN 1981,GHA,4f1,,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1169
32,1:59.64,,Jennifer TOOMEY,19 DEC 1971,USA,4,,"Sportaréna, Budapest (HUN) (i)",07 MAR 2004,1192
33,1:59.65,,Nahida TOUHAMI,10 FEB 1978,ALG,1f2,,Heusden-Zolder (BEL),31 JUL 2004,1168
34,1:59.87,,Seltana AIT HAMMOU,21 MAY 1980,MAR,3,,Algiers (ALG),24 JUN 2004,1165
35,1:59.91,,Anita BRÄGGER,06 OCT 1972,SUI,10,,Zürich (SUI),06 AUG 2004,1164
36,1:59.92,,Michelle BALLENTINE,31 AUG 1975,JAM,6f1,,Heusden-Zolder (BEL),31 JUL 2004,1164
37,1:59.97,,Virginie FOUQUET,09 SEP 1975,FRA,1,,Brasschaat (BEL),07 AUG 2004,1163
38,2:00.02,,Irina VASHENTSEVA,30 SEP 1980,RUS,1h2,,Moskva (RUS) (i),17 FEB 2004,1185
39,2:00.04,,Anna ROSTKOWSKA,26 JUL 1980,POL,2,,Brasschaat (BEL),07 AUG 2004,1162
40,2:00.10,,Adriana MUÑOZ,16 MAR 1982,CUB,1,,La Habana (CUB),24 JUN 2004,1160
40,2:00.10,,Sandra STALS,05 JUN 1975,BEL,7f1,,Heusden-Zolder (BEL),31 JUL 2004,1160
42,2:00.23,,Irina MISTYUKEVICH,17 JUN 1977,RUS,4f2,,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1158
43,2:00.37,,Kameisha BENNETT,13 JAN 1981,USA,3sf2,,"Sacramento, CA (USA)",10 JUL 2004,1156
44,2:00.38,,Larisa CHZHAO,04 FEB 1971,RUS,1f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2004,1155
45,2:00.46,,Miho SUGIMORI,14 APR 1978,JPN,1,,Tottori (JPN),06 JUN 2004,1154
46,2:00.49,,Nédia SEMEDO,14 NOV 1978,POR,1,,Lisboa (POR),21 JUL 2004,1153
47,2:00.50,,Faith MACHARIA,09 FEB 1976,KEN,1f3,,Heusden-Zolder (BEL),31 JUL 2004,1153
48,2:00.52,,Janeth JEPKOSGEI,13 DEC 1983,KEN,7,,Rieti (ITA),05 SEP 2004,1153
49,2:00.53,,Nelya NEPORADNA,29 JUL 1985,UKR,1,,Kharkiv (UKR),09 JUN 2004,1153
50,2:00.71,,Susan SCOTT,26 SEP 1977,GBR,4,,"Crystal Palace, London (GBR)",30 JUL 2004,1150
51,2:00.76,,Tamara TVERDOSTUP,17 JUL 1979,UKR,2,,Yalta (UKR),04 JUL 2004,1149
52,2:00.77,,Brigita LANGERHOLC,23 JUL 1976,SLO,8f1,,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1148
53,2:00.79,,Lucia KLOCOVÁ,20 NOV 1983,SVK,19sf2,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1148
54,2:00.81,,Tetyana HOLOVCHENKO,13 FEB 1980,UKR,1,,Kyiv (UKR),25 JUL 2004,1148
55,2:00.83,,Yuliya KREVSUN,08 DEC 1980,UKR,1,,Torino (ITA),04 JUN 2004,1147
56,2:00.84,,Frances SANTIN,27 JUL 1980,USA,3,,"Gresham, OR (USA)",05 JUN 2004,1147
56,2:00.84,,Anna JAKUBCZAK,02 FEB 1973,POL,2,,Kraków (POL),11 SEP 2004,1147
58,2:00.88,,Tatyana RODIONOVA-PASHNINA,27 AUG 1980,RUS,3,,Moskva (RUS),07 AUG 2004,1147
59,2:00.92,,Yuneysi SANTIUSTI,24 DEC 1984,CUB,2,,La Habana (CUB),24 JUN 2004,1146
60,2:00.94,,Binnaz USLU,12 MAR 1985,TUR,2f3,,Heusden-Zolder (BEL),31 JUL 2004,1145
61,2:00.96,,Tina PAULINO,07 JUL 1973,MOZ,2,,Rio de Janeiro (BRA),16 MAY 2004,1145
61,2:00.96,,Lotte VISSCHERS,02 AUG 1979,NED,4,,"FBK Stadium, Hengelo (NED)",31 MAY 2004,1145
61,2:00.96,,Tamsyn MANOU,20 JUL 1978,AUS,6f2,,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1145
64,2:01.00,,Tiffany MCWILLIAMS,20 OCT 1982,USA,1h1,,Oxford (GBR),14 MAY 2004,1144
65,2:01.01,,Abir NAKHLI,21 SEP 1981,TUN,4,,St-Maur (FRA),21 JUL 2004,1144
66,2:01.03,,Meskerem LEGESSE,28 SEP 1986,ETH,1,,"Fayetteville, AR (USA) (i)",14 FEB 2004,1169
66,2:01.03,,Letitia VRIESDE,05 OCT 1964,SUR,4,,Brasschaat (BEL),07 AUG 2004,1144
68,2:01.04,,Elisabetta ARTUSO,25 APR 1974,ITA,9f1,,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1144
69,2:01.12,,Mihaela OLARU,07 FEB 1982,ROU,1,,Bucureşti (ROU),08 AUG 2004,1142
70,2:01.16,,Liliana BARBULESCU-POPESCU,05 FEB 1982,ROU,3,,Karlsruhe (GER) (i),15 FEB 2004,1167
71,2:01.17,,Natalya PANTELEYEVA,10 SEP 1983,RUS,3h3,,Tula (RUS),29 JUL 2004,1141
72,2:01.18,,Marina ANISIMOVA,04 MAR 1973,RUS,6sf2,,Tula (RUS),30 JUL 2004,1141
73,2:01.20,,Yanelis LARA VIDEAUX,19 AUG 1978,CUB,3,,La Habana (CUB),24 JUN 2004,1141
74,2:01.21,,Anastasiya FESENKO,17 JUN 1982,RUS,4f2,,Kazan (RUS),09 JUL 2004,1141
75,2:01.22,,Monika GRADZKI-MERL,21 SEP 1979,GER,2,,Köln (GER),07 AUG 2004,1140
76,2:01.24,,Lidia CHOJECKA,25 JAN 1977,POL,1,,Czestochowa (POL),14 AUG 2004,1140
77,2:01.26,,Rebecca LYNE,04 JUL 1982,GBR,2,,Watford (GBR),12 JUN 2004,1140
78,2:01.27,,Claudia GESELL,18 DEC 1977,GER,2,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",19 JUN 2004,1140
79,2:01.29,,Olga CRISTEA,13 DEC 1987,MDA,2,,Kyiv (UKR),25 JUL 2004,1139
80,2:01.32,,Neisha BERNARD-THOMAS,21 JAN 1981,GRN,7f2,,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1139
80,2:01.32,,Sandra MOYA,14 FEB 1974,PUR,3f2,,Heusden-Zolder (BEL),31 JUL 2004,1139
82,2:01.34,,Chantee MCBRIDE,17 JUL 1978,USA,1,,"Walnut, CA (USA)",18 APR 2004,1138
83,2:01.37,,Hind DEHIBA CHAHYD,17 MAR 1979,FRA,1,,Nogent-sur-Marne (FRA),20 JUN 2004,1138
84,2:01.43,,Najla JABER,12 MAY 1984,NED,8f2,,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1137
85,2:01.47,,Natallia KAREIVA,14 NOV 1985,BLR,1,,"Stadio Zecchini, Grosseto (ITA)",16 JUL 2004,1136
86,2:01.55,,Oksana DEKHTYARCHUK,03 FEB 1980,RUS,4,,Moskva (RUS),07 AUG 2004,1135
