Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:58.64,Charlene LIPSEY,16 JUL 1991,USA,1,,"New York, NY (USA)",11 FEB 2017,1208
2,1:59.29,Joanna JÓŹWIK,30 JAN 1991,POL,1,,"Arena, Toruń (POL)",10 FEB 2017,1197
3,2:00.38,Selina BÜCHEL,26 JUL 1991,SUI,1,,"Kombank Arena, Beograd (SRB)",05 MAR 2017,1179
4,2:00.39,Shelayna OSKAN-CLARKE,20 JAN 1990,GBR,2,,"Kombank Arena, Beograd (SRB)",05 MAR 2017,1179
5,2:00.69,Jazmine FRAY,06 JUN 1997,USA,1f1,,"Clemson, SC (USA)",11 FEB 2017,1174
6,2:00.91,Joanna JÓŹWIK,30 JAN 1991,POL,1,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",01 FEB 2017,1171
6,2:00.91,Malika AKKAOUI,25 DEC 1987,MAR,1,,Metz (FRA),12 FEB 2017,1171
8,2:00.92,Olha LYAKHOVA,18 MAR 1992,UKR,2,,Metz (FRA),12 FEB 2017,1170
9,2:01.09,Raevyn ROGERS,07 SEP 1996,USA,1,,"College Station, TX (USA)",11 MAR 2017,1168
10,2:01.12,Joanna JÓŹWIK,30 JAN 1991,POL,1,,"Barclaycard Arena, Birmingham (GBR)",18 FEB 2017,1167
11,2:01.14,Lynsey SHARP,11 JUL 1990,GBR,2,,"New York, NY (USA)",11 FEB 2017,1167
12,2:01.18,Aníta HINRIKSDÓTTIR,13 JAN 1996,ISL,1,,Reykjavík (ISL),04 FEB 2017,1166
13,2:01.25,Aníta HINRIKSDÓTTIR,13 JAN 1996,ISL,3,,"Kombank Arena, Beograd (SRB)",05 MAR 2017,1165
14,2:01.26,Joanna JÓŹWIK,30 JAN 1991,POL,1,,"Messehalle, Karlsruhe (GER)",04 FEB 2017,1165
15,2:01.36,Justine FEDRONIC,11 MAY 1991,FRA,3,,"New York, NY (USA)",11 FEB 2017,1163
16,2:01.37,Lovisa LINDH,09 JUL 1991,SWE,4,,"Kombank Arena, Beograd (SRB)",05 MAR 2017,1163
17,2:01.42,Melissa BISHOP-NRIAGU,05 AUG 1988,CAN,1,,Athlone (IRL),15 FEB 2017,1162
18,2:01.52,Cecilia BAROWSKI,07 DEC 1992,USA,4,,"New York, NY (USA)",11 FEB 2017,1161
19,2:01.55,Hedda HYNNE,13 MAR 1990,NOR,2,,Reykjavík (ISL),04 FEB 2017,1160
20,2:01.56,Aníta HINRIKSDÓTTIR,13 JAN 1996,ISL,2,,"Arena, Toruń (POL)",10 FEB 2017,1160
21,2:01.57,Selina BÜCHEL,26 JUL 1991,SUI,2,,"Messehalle, Karlsruhe (GER)",04 FEB 2017,1160
21,2:01.57,Anastasiya RYEMYEN,20 APR 1993,UKR,3,,Metz (FRA),12 FEB 2017,1160
23,2:01.69,Lovisa LINDH,09 JUL 1991,SWE,2,,"Barclaycard Arena, Birmingham (GBR)",18 FEB 2017,1158
24,2:01.71,Shelayna OSKAN-CLARKE,20 JAN 1990,GBR,3,,"Barclaycard Arena, Birmingham (GBR)",18 FEB 2017,1158
