Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:57.51,,Olga KOTLYAROVA,12 APR 1976,RUS,1,,Moskva (RUS) (i),18 FEB 2006,1227
2,1:58.34,,Svetlana CHERKASOVA,20 MAY 1978,RUS,1,,Moskva (RUS) (i),04 FEB 2006,1213
3,1:58.53,,Yelena SOBOLEVA,03 OCT 1982,RUS,2,,Moskva (RUS) (i),04 FEB 2006,1210
4,1:58.90,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,,"Olimpiyskiy Stadion, Moskva (RUS) (i)",12 MAR 2006,1204
5,1:59.18,,Natalya TSYGANOVA,07 FEB 1971,RUS,2,,Moskva (RUS) (i),24 JAN 2006,1199
6,1:59.54,,Kenia SINCLAIR,14 JUL 1980,JAM,2,,"Olimpiyskiy Stadion, Moskva (RUS) (i)",12 MAR 2006,1193
7,2:00.34,,Hasna BENHASSI,01 JUN 1978,MAR,3,,"Olimpiyskiy Stadion, Moskva (RUS) (i)",12 MAR 2006,1180
8,2:00.42,,Elisabeth GROUSSELLE,06 FEB 1973,FRA,3sf2,,"Olimpiyskiy Stadion, Moskva (RUS) (i)",11 MAR 2006,1179
9,2:00.53,,Karen HAREWOOD,19 AUG 1975,GBR,1,,Budapest (HUN) (i),27 JAN 2006,1177
10,2:00.67,,Irina VASHENTSEVA,30 SEP 1980,RUS,3,,Moskva (RUS) (i),24 JAN 2006,1175
11,2:01.55,,Tetyana PETLYUK,22 FEB 1982,UKR,1,,"Schleyer Halle, Stuttgart (GER) (i)",04 FEB 2006,1160
12,2:01.70,,Maria CIONCAN,19 JUN 1977,ROU,1,,Bucureşti (ROU) (i),19 FEB 2006,1158
13,2:01.76,,Svetlana USOVICH,14 OCT 1980,BLR,,,Minsk (BLR) (i),12 FEB 2006,1157
14,2:01.83,,Mariya ZHURAVLYOVA,07 NOV 1986,RUS,5,,Moskva (RUS) (i),18 FEB 2006,1156
15,2:01.86,,Zhanna SMOLINA,19 JAN 1978,RUS,4,,Moskva (RUS) (i),24 JAN 2006,1155
16,2:01.87,,Elisa CUSMA,24 JUL 1981,ITA,1,,Wien (AUT) (i),31 JAN 2006,1155
17,2:01.93,,Alice SCHMIDT,03 OCT 1981,USA,1,,"Boston, MA (USA) (i)",26 FEB 2006,1154
18,2:01.95,,Brigita LANGERHOLC,23 JUL 1976,SLO,4,,Gent (BEL) (i),26 FEB 2006,1154
19,2:01.99,,Natalya GORELOVA,18 APR 1973,RUS,6,,Moskva (RUS) (i),24 JAN 2006,1153
20,2:02.00,,Mihaela STĂNCESCU-NEACŞU,03 MAY 1979,ROU,1,,Peania (GRE) (i),22 FEB 2006,1153
21,2:02.03,,Teodora KOLAROVA,29 MAY 1981,BUL,2,,Budapest (HUN) (i),27 JAN 2006,1152
22,2:02.39,,Ewelina SĘTOWSKA-DRYK,05 MAR 1980,POL,6,,"Olimpiyskiy Stadion, Moskva (RUS) (i)",12 MAR 2006,1147
23,2:02.40,,Yuliya CHIZHENKO,30 AUG 1979,RUS,1,,Glasgow (GBR) (i),28 JAN 2006,1146
24,2:02.41,,Jennifer MEADOWS,17 APR 1981,GBR,1,,Sheffield (GBR) (i),12 FEB 2006,1146
25,2:02.56,,Elena BUHĂIANU-ANTOCI,16 JAN 1975,ROU,,,Peania (GRE) (i),22 FEB 2006,1144
26,2:02.74,,Mariya DRYAKHLOVA,24 APR 1984,RUS,6,,Moskva (RUS) (i),18 FEB 2006,1141
27,2:02.80,,Svetlana KLYUKA,27 DEC 1978,RUS,1,,Moskva (RUS) (i),20 JAN 2006,1140
28,2:02.83,,Yekaterina SHARMINA,06 AUG 1986,RUS,3sf1,,Moskva (RUS) (i),17 FEB 2006,1139
29,2:03.10,,Alexia OBERSTOLZ,02 JUN 1980,ITA,2,,Wien (AUT) (i),31 JAN 2006,1135
30,2:03.27,,Mina AIT HAMMOU,18 JUL 1978,MAR,3,,"Velódromo Luis Puig, Valencia (ESP) (i)",11 FEB 2006,1132
30,2:03.27,,Joanna ROSS,18 FEB 1981,GBR,3,,Sheffield (GBR) (i),12 FEB 2006,1132
32,2:03.41,,Jemma SIMPSON,10 FEB 1984,GBR,3,,Glasgow (GBR) (i),28 JAN 2006,1130
33,2:03.43,,Frances SANTIN,27 JUL 1980,USA,1,,"New York, NY (USA) (i)",04 FEB 2006,1130
34,2:03.44,,Marilyn OKORO,23 SEP 1984,GBR,3,,Wien (AUT) (i),31 JAN 2006,1130
35,2:03.45,,Petra LOCHMANOVÁ,12 NOV 1980,CZE,4,,Wien (AUT) (i),31 JAN 2006,1129
36,2:03.53,,Tatyana DUDCHENKO,18 NOV 1983,RUS,3sf3,,Moskva (RUS) (i),17 FEB 2006,1128
37,2:03.56,,Daniela YORDANOVA,08 MAR 1976,BUL,,,Sofia (BUL) (i),19 FEB 2006,1128
38,2:03.63,,Hazel CLARK,03 OCT 1977,USA,3,,"Fayetteville, AR (USA) (i)",10 FEB 2006,1127
39,2:03.64,,Maryam Yusuf JAMAL,16 SEP 1984,BRN,1h1,,Magglingen (SUI) (i),25 FEB 2006,1126
40,2:03.73,,Olesya CHUMAKOVA-MIKHEYEVA,23 JUL 1981,RUS,5,,Moskva (RUS) (i),04 FEB 2006,1125
40,2:03.73,,Zoya NESTERENKO-HLADUN,10 MAR 1983,UKR,1,,Sumy (UKR) (i),23 FEB 2006,1125
