Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:57.20,,Keely HODGKINSON,03 MAR 2002,GBR,1,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1232
2,1:58.46,,Natoya GOULE,30 MAR 1991,JAM,1,,"Arena Stade Couvert, Liévin (FRA) (i)",17 FEB 2022,1211
3,1:58.58,,Halimah NAKAAYI,16 OCT 1994,UGA,2,,"Arena Stade Couvert, Liévin (FRA) (i)",17 FEB 2022,1209
4,1:59.09,,Ajee' WILSON,08 MAY 1994,USA,1,,"Štark Arena, Beograd (SRB) (i)",20 MAR 2022,1201
5,1:59.46,,Catriona BISSET,01 MAR 1994,AUS,2,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1195
6,2:00.06,,Roisin WILLIS,06 AUG 2004,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",11 FEB 2022,1185
7,2:00.11,,Madeleine KELLY,28 DEC 1995,CAN,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",11 FEB 2022,1184
8,2:00.19,,Tigist GIRMA,07 NOV 2002,ETH,3,,"Arena, Toruń (POL) (i)",22 FEB 2022,1182
9,2:00.33,,Olivia BAKER,12 JUN 1996,USA,2,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",06 FEB 2022,1180
10,2:00.49,,Cinthia ANAIS,18 JAN 1988,FRA,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",11 FEB 2022,1178
11,2:00.53,,Angelika CICHOCKA,15 MAR 1988,POL,4,,"Arena, Toruń (POL) (i)",22 FEB 2022,1177
12,2:00.54,,Freweyni HAILU,12 FEB 2001,ETH,2,,"Štark Arena, Beograd (SRB) (i)",20 MAR 2022,1177
13,2:00.58,,Sophia GORRIARAN,20 JUN 2005,USA,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",11 FEB 2022,1176
14,2:00.66,,Naomi KORIR,01 SEP 1998,KEN,2f1,,"Pista Coberta de Catalunya, Sabadell (ESP) (i)",08 FEB 2022,1175
15,2:00.70,,Jenny SELMAN,09 MAR 1991,GBR,1,,"Emirates Arena, Glasgow (GBR) (i)",05 FEB 2022,1174
16,2:00.92,,Brooke FELDMEIER,26 JAN 1996,USA,1f4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",29 JAN 2022,1170
17,2:00.94,,Christina HERING,09 OCT 1994,GER,4,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1170
18,2:01.00,,Lola FROMENTOUX,18 OCT 2000,FRA,2,,"Salle Maryvonne Dupureur, St-Brieuc (FRA) (i)",09 JAN 2022,1169
19,2:01.07,,Gaia SABBATINI,10 JUN 1999,ITA,1f2,,"Palaindoor Ancona, Ancona (ITA) (i)",27 FEB 2022,1168
20,2:01.12,,Habitam ALEMU,09 JUL 1997,ETH,1h3,,"Štark Arena, Beograd (SRB) (i)",19 MAR 2022,1167
21,2:01.23,,Lindsey BUTLER,28 AUG 2000,USA,1,,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",26 FEB 2022,1165
22,2:01.25,,Lore HOFFMANN,25 JUL 1996,SUI,1f2,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",12 FEB 2022,1165
23,2:01.34,,Lorena MARTÍN,22 OCT 1996,ESP,3f1,,"Pista Coberta de Catalunya, Sabadell (ESP) (i)",08 FEB 2022,1164
24,2:01.37,,Isabelle BOFFEY,13 APR 2000,GBR,3,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",06 FEB 2022,1163
25,2:01.45,,Elena BELLÒ,18 JAN 1997,ITA,2f2,,"Palaindoor Ancona, Ancona (ITA) (i)",27 FEB 2022,1162
25,2:01.45,,Lindsey BUTTERWORTH,27 SEP 1992,CAN,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 FEB 2022,1162
27,2:01.47,,Brenna DETRA,13 AUG 1995,USA,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",11 FEB 2022,1162
28,2:01.52,,Emily RICHARDS,21 JUL 1995,USA,6f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",11 FEB 2022,1161
28,2:01.52,,Adelle TRACEY,27 MAY 1993,GBR,5,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1161
30,2:01.73,,Sadi HENDERSON,12 APR 1996,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 JAN 2022,1157
31,2:01.74,,Shafiqua MALONEY,27 FEB 1999,VIN,1f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",12 FEB 2022,1157
32,2:01.82,,Charlene LIPSEY,16 JUL 1991,USA,2,,"Norton Sports Center, Louisville, KY (USA) (i)",12 FEB 2022,1156
33,2:01.96,,Claire SEYMOUR,22 NOV 1999,USA,2,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",12 MAR 2022,1154
34,2:02.05,,Hedda HYNNE,13 MAR 1990,NOR,8,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1152
35,2:02.14,,Winnie NANYONDO,23 AUG 1993,UGA,3,,"Stade couvert Jesse Owens, Val-de-Reuil (FRA) (i)",14 FEB 2022,1151
36,2:02.18,,Nia AKINS,07 JUL 1998,USA,2h3,,"The Podium, Spokane, WA (USA) (i)",26 FEB 2022,1150
37,2:02.34,,Katharina TROST,28 JUN 1995,GER,2f2,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",12 FEB 2022,1147
38,2:02.36,,Sara KUIVISTO,17 AUG 1991,FIN,5,,"Gallur, Madrid (ESP) (i)",02 MAR 2022,1147
39,2:02.39,,Noélie YARIGO,26 DEC 1985,BEN,4,,"Stade couvert Jesse Owens, Val-de-Reuil (FRA) (i)",14 FEB 2022,1147
40,2:02.57,,Samantha WATSON,10 NOV 1999,USA,4,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",06 FEB 2022,1144
41,2:02.58,,Sage HURTA,23 JUN 1998,USA,1,,"Armory Track&Field Center, New York, NY (USA) (i)",05 FEB 2022,1143
42,2:02.62,,Heather MACLEAN,31 AUG 1995,USA,3,,"Norton Sports Center, Louisville, KY (USA) (i)",12 FEB 2022,1143
43,2:02.64,,Bianka BARTHA-KÉRI,19 APR 1994,HUN,1f2,,"Atlétikai Centrum, Nyíregyháza (HUN) (i)",27 FEB 2022,1143
44,2:02.65,,Gemma FINCH,01 AUG 1997,GBR,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 JAN 2022,1142
45,2:02.70,,McKenna KEEGAN,31 AUG 1998,USA,3,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",12 MAR 2022,1142
46,2:02.79,,Anna SHCHAGINA,07 DEC 1991,RUS,1f3,,"LFK CSKA, Moskva (RUS) (i)",09 FEB 2022,1140
47,2:02.85,,Katy-Ann MCDONALD,01 JUN 2000,GBR,2,,"Gilliam Indoor Track, College Station, TX (USA) (i)",26 FEB 2022,1139
48,2:02.94,,Michaela MEYER,04 JUL 1998,USA,3,,"Armory Track&Field Center, New York, NY (USA) (i)",29 JAN 2022,1138
49,2:03.00,,Addy TOWNSEND,14 DEC 1997,CAN,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 JAN 2022,1137
50,2:03.10,,Erin WALLACE,18 MAY 2000,GBR,1f1,,"Lee Valley Athletics Centre, London (GBR) (i)",09 FEB 2022,1135
51,2:03.18,,Audrey WERRO,27 MAR 2004,SUI,1,,"Halle End der Welt, Magglingen (SUI) (i)",05 FEB 2022,1134
51,2:03.18,,Síofra CLÉIRIGH BÜTTNER,21 JUL 1995,IRL,4,,"Gately Indoor TF Center, Chicago, IL (USA) (i)",05 MAR 2022,1134
53,2:03.27,,Anita HORVAT,07 SEP 1996,SLO,f1,,"Palaindoor, Padova (ITA) (i)",05 FEB 2022,1132
54,2:03.29,,Claire MOONEY,21 JUN 1992,IRL,1f1,,"National Indoor Arena, Abbotstown, Dublin (IRL) (i)",12 FEB 2022,1132
54,2:03.29,,Olga RODIOSHKINA,10 FEB 2001,RUS,1,,"SK Arena, St. Petersburg (RUS) (i)",16 FEB 2022,1132
56,2:03.39,,Imogen BARRETT,08 NOV 1999,AUS,3,,"Gilliam Indoor Track, College Station, TX (USA) (i)",26 FEB 2022,1130
56,2:03.39,,Valery TOBIAS,24 SEP 2000,USA,4,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",12 MAR 2022,1130
58,2:03.42,,Yana PEREPELITSA,12 AUG 2000,RUS,2,,"SK Arena, St. Petersburg (RUS) (i)",16 FEB 2022,1130
59,2:03.48,,Taryn RAWLINGS,17 APR 1996,USA,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 JAN 2022,1129
60,2:03.49,,Emily MACKAY,30 APR 1998,USA,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",26 FEB 2022,1129
61,2:03.57,,Netsanet DESTA,26 OCT 2000,ETH,3f1,,"Helmut-Körnig-Halle, Dortmund (GER) (i)",12 FEB 2022,1128
62,2:03.62,,Majtie KOLBERG,05 DEC 1999,GER,2,,"Quarterback Immobilien Arena, Leipzig (GER) (i)",27 FEB 2022,1127
63,2:03.68,,Veronika SADEK,21 JAN 2003,SLO,f1,,"Palaindoor, Padova (ITA) (i)",05 FEB 2022,1126
64,2:03.69,,Tanja SPILL,16 DEC 1995,GER,4f2,,"Hartwig-Gauder-Halle, Erfurt (GER) (i)",01 FEB 2022,1126
65,2:03.70,,Amina MAATOUG,17 NOV 2002,NED,5f1,,"Helmut-Körnig-Halle, Dortmund (GER) (i)",12 FEB 2022,1125
66,2:03.71,,Laurie BARTON,13 FEB 1998,USA,3,,"The Podium, Spokane, WA (USA) (i)",11 FEB 2022,1125
67,2:03.72,,Nadia POWER,11 JAN 1998,IRL,4f2,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",12 FEB 2022,1125
67,2:03.72,,Brooke FAZIO,05 JUL 1999,USA,1h5,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",05 MAR 2022,1125
69,2:03.87,,Jerneja SMONKAR,27 JAN 1992,SLO,1f2,,"Olimpijski center, Novo Mesto (SLO) (i)",20 FEB 2022,1123
70,2:03.89,,Berenice CLEYET-MERLE,24 OCT 1994,FRA,1f6,,"Gladstein Fieldhouse Indiana Un., Bloomington, IN (USA) (i)",29 JAN 2022,1122
71,2:03.91,,Charline MATHIAS,23 MAY 1992,LUX,1,,"Coque Sport Center, Luxembourg (LUX) (i)",27 FEB 2022,1122
72,2:03.93,,Agnès RAHAROLAHY,07 NOV 1992,FRA,1,,"Stadium Miramas Métropole, Miramas (FRA) (i)",27 FEB 2022,1122
72,2:03.93,,Kassidy JOHNSON,,USA,5,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",12 MAR 2022,1122
74,2:03.95,,Isabella GIESING,,USA,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 FEB 2022,1121
75,2:03.97,,Irina GUSHCHENETS,23 OCT 2000,RUS,3,,"SK Arena, St. Petersburg (RUS) (i)",16 FEB 2022,1121
76,2:04.00,,Jazmine FRAY,06 JUN 1997,JAM,5,,"Gately Indoor TF Center, Chicago, IL (USA) (i)",05 MAR 2022,1121
77,2:04.01,,Claudia SAUNDERS,19 MAY 1994,FRA,6,,"Gately Indoor TF Center, Chicago, IL (USA) (i)",05 MAR 2022,1120
78,2:04.03,,Quinn OWEN,,USA,2f4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",29 JAN 2022,1120
78,2:04.03,,Allison JOHNSON,,USA,1f1,,"Ashenfelter Indoor Track, State College, PA (USA) (i)",29 JAN 2022,1120
80,2:04.05,,Presley WEEMS,14 AUG 1997,USA,7f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",11 FEB 2022,1120
81,2:04.08,,Meghan HUNTER,31 MAY 2001,USA,1f3,,"The Podium, Spokane, WA (USA) (i)",19 FEB 2022,1119
82,2:04.12,,Aurora RYNDA,26 OCT 2000,CAN,3h1,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",11 MAR 2022,1119
83,2:04.15,,Sarah HENDRICK,07 APR 2000,USA,4h2,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",11 MAR 2022,1118
84,2:04.17,,Andrea FOSTER,12 MAR 1997,GUY,1f1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",12 FEB 2022,1118
85,2:04.19,,Valentina ROSAMILIA,27 JAN 2003,SUI,1f1,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",12 FEB 2022,1118
86,2:04.22,,Brooke JAWORSKI,16 JAN 2001,USA,2f1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",12 FEB 2022,1117
87,2:04.25,,Gabija GALVYDYTĖ,17 JAN 2000,LTU,3f4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",29 JAN 2022,1117
88,2:04.26,,Vanessa SCAUNET,07 SEP 1996,BEL,2f1,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",12 FEB 2022,1116
88,2:04.26,,Lucia PINACCHIO,29 NOV 2002,ESP,1,,"Pista Cubierta Carlos Gil Perez, Salamanca (ESP) (i)",20 FEB 2022,1116
90,2:04.31,,Ruby STAUBER,30 SEP 1997,USA,2,,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",26 FEB 2022,1116
91,2:04.34,,Anastasiya SEKRETAREVA,16 JAN 2002,RUS,4,,"SK Arena, St. Petersburg (RUS) (i)",16 FEB 2022,1115
92,2:04.38,,Lova PERMAN,24 APR 2003,SWE,2,,"IFU Arena, Uppsala (SWE) (i)",13 FEB 2022,1115
93,2:04.39,,Verena MEISL,17 MAY 2001,GER,2f1,,"Hartwig-Gauder-Halle, Erfurt (GER) (i)",01 FEB 2022,1114
94,2:04.56,,Mallory KING,,USA,3f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",12 FEB 2022,1112
95,2:04.57,,Jolanda KALLABIS,18 FEB 2005,GER,3f1,,"Hartwig-Gauder-Halle, Erfurt (GER) (i)",01 FEB 2022,1112
96,2:04.61,,Abigail IVES,06 FEB 2004,GBR,2f1,,"Lee Valley Athletics Centre, London (GBR) (i)",09 FEB 2022,1111
96,2:04.61,,Hannah BALLOWE,28 DEC 2000,USA,1h1,,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",25 FEB 2022,1111
98,2:04.62,,Sydney STEELY,,USA,5,,"Gilliam Indoor Track, College Station, TX (USA) (i)",26 FEB 2022,1111
99,2:04.67,,Gabrielle WILKINSON,10 JUN 1999,USA,2h1,,"Gilliam Indoor Track, College Station, TX (USA) (i)",25 FEB 2022,1110
