Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:55.16,,Caster SEMENYA,07 JAN 1991,RSA,1,,"Olympic Stadium, London (GBR)",13 AUG 2017,1250
2,1:55.47,,Francine NIYONSABA,05 MAY 1993,BDI,2,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1245
3,1:55.61,,Ajee' WILSON,08 MAY 1994,USA,3,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1242
4,1:56.81,,Sifan HASSAN,01 JAN 1993,NED,4,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1220
5,1:56.87,,Margaret Nyairera WAMBUI,15 SEP 1995,KEN,3,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1219
6,1:57.01,,Melissa BISHOP-NRIAGU,05 AUG 1988,CAN,5,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1216
7,1:57.05,,Habitam ALEMU,09 JUL 1997,ETH,4,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1216
8,1:57.38,,Charlene LIPSEY,16 JUL 1991,USA,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1210
9,1:57.78,,Eunice Jepkoech SUM,10 APR 1988,KEN,3,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1202
10,1:58.01,,Lynsey SHARP,11 JUL 1990,GBR,6,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1198
11,1:58.13,,Winny CHEBET,20 DEC 1990,KEN,2,,"Sports Park Mladost, Zagreb (CRO)",29 AUG 2017,1196
12,1:58.34,,Aleksandra GULYAYEVA,30 APR 1994,RUS,1,,Zhukovskiy (RUS),29 JUL 2017,1192
13,1:58.41,,Angelika CICHOCKA,15 MAR 1988,POL,6,,"Olympic Stadium, London (GBR)",13 AUG 2017,1191
14,1:58.43,,Brenda MARTINEZ,08 SEP 1987,USA,7,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1190
15,1:58.69,,Laura MUIR,09 MAY 1993,GBR,5,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1186
16,1:58.77,,Lovisa LINDH,09 JUL 1991,SWE,6,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1184
17,1:58.82,,Natalya PRYSHCHEPA,11 SEP 1994,UKR,8,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1183
18,1:59.10,,Raevyn ROGERS,07 SEP 1996,USA,1f1,,"Torrance, CA (USA)",15 APR 2017,1178
19,1:59.11,,Rose Mary ALMANZA,13 JUL 1992,CUB,1,,"Moratalaz, Madrid (ESP)",14 JUL 2017,1178
20,1:59.20,,Svetlana ULOGA,23 NOV 1986,RUS,2,,Zhukovskiy (RUS),29 JUL 2017,1177
21,1:59.29,,Joanna JÓŹWIK,30 JAN 1991,POL,1,,"Arena, Toruń (POL) (i)",10 FEB 2017,1197
22,1:59.30,,Kate GRACE,24 OCT 1988,USA,1f1,,"Portland, OR (USA)",11 JUN 2017,1175
23,1:59.37,,Genzebe DIBABA,08 FEB 1991,ETH,5,,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2017,1174
24,1:59.46,,Selina BÜCHEL,26 JUL 1991,SUI,5,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1172
