Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:58.26,,Mariya SAVINOVA,13 AUG 1985,RUS,1,,"Aspire Dome, Doha (QAT) (i)",14 MAR 2010,1214
2,1:58.43,,Jennifer MEADOWS,17 APR 1981,GBR,2,,"Aspire Dome, Doha (QAT) (i)",14 MAR 2010,1212
3,1:58.65,,Yevgeniya ZINUROVA,16 NOV 1982,RUS,1f4,,Moskva (RUS) (i),14 FEB 2010,1208
4,1:59.60,,Alysia MONTAÑO,23 APR 1986,USA,3,,"Aspire Dome, Doha (QAT) (i)",14 MAR 2010,1192
5,2:00.36,,Yuliya KREVSUN,08 DEC 1980,UKR,2,,"National Indoor Arena, Birmingham (GBR) (i)",20 FEB 2010,1180
6,2:00.53,,Anna WILLARD,31 MAR 1984,USA,4,,"Aspire Dome, Doha (QAT) (i)",14 MAR 2010,1177
7,2:00.62,,Yevgeniya ZOLOTOVA,28 APR 1983,RUS,2f4,,Moskva (RUS) (i),14 FEB 2010,1175
8,2:00.65,,Anna BALAKSHINA,22 NOV 1986,RUS,3f4,,Moskva (RUS) (i),14 FEB 2010,1175
9,2:00.86,,Angelika CICHOCKA,15 MAR 1988,POL,1,,Spala (POL) (i),20 FEB 2010,1171
10,2:01.37,,Eglė BALČIŪNAITĖ,31 OCT 1988,LTU,5,,"Aspire Dome, Doha (QAT) (i)",14 MAR 2010,1163
11,2:01.45,,Yelena KOFANOVA,08 AUG 1988,RUS,4f4,,Moskva (RUS) (i),14 FEB 2010,1162
12,2:01.47,,Phoebe WRIGHT,30 AUG 1988,USA,1,,"Fayetteville, AR (USA) (i)",28 FEB 2010,1162
13,2:01.85,,Lenka MASNÁ,22 APR 1985,CZE,1f1,,Luxembourg (LUX) (i),16 JAN 2010,1155
14,2:01.87,,Hasna BENHASSI,01 JUN 1978,MAR,1,,"Velódromo Luis Puig, Valencia (ESP) (i)",13 FEB 2010,1155
15,2:02.02,,Alena FESENKO,04 OCT 1988,RUS,5f4,,Moskva (RUS) (i),14 FEB 2010,1153
16,2:02.24,,Oksana SKOROBOGATKO,04 SEP 1984,RUS,6f4,,Moskva (RUS) (i),14 FEB 2010,1149
17,2:02.33,,Heather KAMPF,19 JAN 1987,USA,3,,"Albuquerque, NM (USA) (i)",28 FEB 2010,1148
18,2:02.44,,Victoria GRIFFITHS,09 OCT 1984,GBR,3,,"National Indoor Arena, Birmingham (GBR) (i)",20 FEB 2010,1146
19,2:02.86,,Nataliya LUPU,04 NOV 1987,UKR,1,,Düsseldorf (GER) (i),03 FEB 2010,1139
20,2:02.97,,Tatyana DUDCHENKO,18 NOV 1983,RUS,1h3,,Moskva (RUS) (i),26 FEB 2010,1137
21,2:03.05,,Yvonne HAK,30 JUN 1986,NED,1,,Apeldoorn (NED) (i),07 FEB 2010,1136
22,2:03.12,,Chanelle PRICE,22 AUG 1990,USA,2,,"Fayetteville, AR (USA) (i)",28 FEB 2010,1135
23,2:03.20,,Anna LUCHKINA,13 JAN 1986,RUS,2h6,,Moskva (RUS) (i),26 FEB 2010,1133
24,2:03.35,,Halima HACHLAF,06 SEP 1988,MAR,1f1,,Leipzig (GER) (i),13 FEB 2010,1131
