Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:00.09,Chanelle PRICE,22 AUG 1990,USA,1,,"Ergo Arena, Sopot (POL)",09 MAR 2014,1184
2,2:00.37,Angelika CICHOCKA,15 MAR 1988,POL,1h1,,"Ergo Arena, Sopot (POL)",07 MAR 2014,1180
3,2:00.43,Ajee WILSON,08 MAY 1994,USA,1,,"Albuquerque, NM (USA)",23 FEB 2014,1179
4,2:00.45,Angelika CICHOCKA,15 MAR 1988,POL,2,,"Ergo Arena, Sopot (POL)",09 MAR 2014,1178
5,2:00.48,Chanelle PRICE,22 AUG 1990,USA,2,,"Albuquerque, NM (USA)",23 FEB 2014,1178
6,2:00.79,Marina ARZAMASOVA,17 DEC 1987,BLR,3,,"Ergo Arena, Sopot (POL)",09 MAR 2014,1173
7,2:00.93,Selina BÜCHEL,26 JUL 1991,SUI,1h3,,"Ergo Arena, Sopot (POL)",07 MAR 2014,1170
8,2:00.94,Laura MUIR,09 MAY 1993,GBR,1,,Glasgow (GBR),25 JAN 2014,1170
9,2:01.05,Chanelle PRICE,22 AUG 1990,USA,2h3,,"Ergo Arena, Sopot (POL)",07 MAR 2014,1168
10,2:01.06,Selina BÜCHEL,26 JUL 1991,SUI,4,,"Ergo Arena, Sopot (POL)",09 MAR 2014,1168
11,2:01.14,Angelika CICHOCKA,15 MAR 1988,POL,1h2,,Sopot (POL),22 FEB 2014,1167
12,2:01.15,Marina ARZAMASOVA,17 DEC 1987,BLR,1h2,,"Ergo Arena, Sopot (POL)",07 MAR 2014,1167
13,2:01.25,Lenka MASNÁ,22 APR 1985,CZE,3h3,,"Ergo Arena, Sopot (POL)",07 MAR 2014,1165
14,2:01.29,Anna SHCHAGINA,07 DEC 1991,RUS,1,,Moskva (RUS),18 FEB 2014,1164
15,2:01.31,Marina ARZAMASOVA,17 DEC 1987,BLR,1f1,,"CSKA, Moskva (RUS)",02 FEB 2014,1164
