Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:59.21,Jennifer MEADOWS,17 APR 1981,GBR,1f1,,Wien (AUT),31 JAN 2015,1199
2,1:59.85,Jennifer MEADOWS,17 APR 1981,GBR,1,,Toruń (POL),03 FEB 2015,1188
3,2:00.01,Joanna JÓŹWIK,30 JAN 1991,POL,2,,Toruń (POL),03 FEB 2015,1185
4,2:01.25,Jennifer MEADOWS,17 APR 1981,GBR,1,,"Barclaycard Arena, Birmingham (GBR)",21 FEB 2015,1165
5,2:01.43,Jennifer MEADOWS,17 APR 1981,GBR,1,,Sheffield (GBR),15 FEB 2015,1162
6,2:01.56,Aníta HINRIKSDÓTTIR,13 JAN 1996,ISL,1h1,,"O2 Arena, Praha (CZE)",06 MAR 2015,1160
7,2:01.57,Ajee WILSON,08 MAY 1994,USA,1,,"New York, NY (USA)",14 FEB 2015,1160
8,2:01.63,Ajee WILSON,08 MAY 1994,USA,1,,"New York, NY (USA)",31 JAN 2015,1159
9,2:01.64,Natoya GOULE,30 MAR 1991,JAM,1,,"Fayetteville, AR (USA)",14 MAR 2015,1159
10,2:01.71,Ayvika MALANOVA,28 NOV 1992,RUS,,,Moskva (RUS),28 JAN 2015,1158
11,2:01.77,Aníta HINRIKSDÓTTIR,13 JAN 1996,ISL,1,,Hafnarfjördur (ISL),08 FEB 2015,1157
12,2:01.79,Treniere MOSER,27 OCT 1981,USA,2,,"New York, NY (USA)",31 JAN 2015,1156
13,2:01.87,Selina BÜCHEL,26 JUL 1991,SUI,1,,Düsseldorf (GER),29 JAN 2015,1155
14,2:01.88,Ayvika MALANOVA,28 NOV 1992,RUS,1h6,,Moskva (RUS),17 FEB 2015,1155
15,2:01.92,Selina BÜCHEL,26 JUL 1991,SUI,1sf1,,"O2 Arena, Praha (CZE)",07 MAR 2015,1154
16,2:01.95,Selina BÜCHEL,26 JUL 1991,SUI,1h2,,"O2 Arena, Praha (CZE)",06 MAR 2015,1154
16,2:01.95,Selina BÜCHEL,26 JUL 1991,SUI,1,,"O2 Arena, Praha (CZE)",08 MAR 2015,1154
18,2:01.97,Rénelle LAMOTE,26 DEC 1993,FRA,1,,Glasgow (GBR),24 JAN 2015,1153
19,2:02.01,Noélie YARIGO,26 DEC 1985,BEN,1,,Metz (FRA),25 FEB 2015,1153
20,2:02.05,Charlene LIPSEY,16 JUL 1991,USA,2,,"New York, NY (USA)",14 FEB 2015,1152
21,2:02.10,Rénelle LAMOTE,26 DEC 1993,FRA,2h2,,"O2 Arena, Praha (CZE)",06 MAR 2015,1151
22,2:02.15,Angelika CICHOCKA,15 MAR 1988,POL,1,,Toruń (POL),22 FEB 2015,1150
23,2:02.18,Nataliya LUPU,04 NOV 1987,UKR,3h2,,"O2 Arena, Praha (CZE)",06 MAR 2015,1150
24,2:02.19,Joanna JÓŹWIK,30 JAN 1991,POL,2,,Düsseldorf (GER),29 JAN 2015,1150
25,2:02.20,Charlene LIPSEY,16 JUL 1991,USA,3,,"New York, NY (USA)",31 JAN 2015,1150
26,2:02.25,Nataliya LUPU,04 NOV 1987,UKR,2,,"O2 Arena, Praha (CZE)",08 MAR 2015,1149
27,2:02.31,Aníta HINRIKSDÓTTIR,13 JAN 1996,ISL,2sf1,,"O2 Arena, Praha (CZE)",07 MAR 2015,1148
28,2:02.40,Mariya NIKOLAYEVA,14 APR 1991,RUS,1f5,,Moskva (RUS),08 FEB 2015,1146
