Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:55.19,,Jolanda ČEPLAK,12 SEP 1976,SLO,1,,Heusden-Zolder (BEL),20 JUL 2002,1250
2,1:55.85,,Stephanie GRAF,26 APR 1973,AUT,2,,"Ferry-Dusika-Halle, Wien (AUT) (i)",03 MAR 2002,1255
3,1:56.09,,Zulia CALATAYUD,09 NOV 1979,CUB,1,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1233
4,1:56.16,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,2,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1232
5,1:57.97,,Nicole TETER,08 NOV 1973,USA,2f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002,1199
6,1:58.29,,Mayte MARTÍNEZ,17 MAY 1976,ESP,3,,Zürich (SUI),16 AUG 2002,1193
7,1:58.41,,Jearl MILES-CLARK,04 SEP 1966,USA,4,,Zürich (SUI),16 AUG 2002,1191
8,1:58.63,,Olga RASPOPOVA,27 DEC 1978,RUS,2,,Gdansk (POL),27 JUL 2002,1187
9,1:58.79,,Diane CUMMINS,19 JAN 1974,CAN,5,,Zürich (SUI),16 AUG 2002,1184
10,1:58.84,,Svetlana CHERKASOVA,20 MAY 1978,RUS,1,,Moskva (RUS),29 JUN 2002,1183
11,1:58.90,,Irina MISTYUKEVICH,17 JUN 1977,RUS,1,,Tula (RUS),09 JUN 2002,1182
12,1:58.92,,Sandra STALS,05 JUN 1975,BEL,2,,Heusden-Zolder (BEL),20 JUL 2002,1182
13,1:58.97,,Brigita LANGERHOLC,23 JUL 1976,SLO,3,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1181
14,1:59.06,,Ivonne TEICHMANN,11 APR 1977,GER,6,,Zürich (SUI),16 AUG 2002,1179
15,1:59.09,,Ludmila FORMANOVÁ,02 JAN 1974,CZE,4,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1179
16,1:59.15,,Agnes SAMARIA,11 AUG 1972,NAM,3,,Manchester (GBR),29 JUL 2002,1177
17,1:59.24,,Natalya DEDKOVA,12 FEB 1979,BLR,1,,Staiki (BLR),29 JUN 2002,1176
18,1:59.30,,Susan SCOTT,26 SEP 1977,GBR,4,,Manchester (GBR),29 JUL 2002,1175
19,1:59.46,,Tsvetelina KIRILOVA,14 JUL 1977,BUL,1,,Kalamata (GRE),01 JUN 2002,1172
20,1:59.65,,Elisabeth GROUSSELLE,06 FEB 1973,FRA,6,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1168
21,1:59.73,,Tamsyn MANOU,20 JUL 1978,AUS,5,,Manchester (GBR),29 JUL 2002,1167
22,1:59.75,,Charlotte MOORE,04 FEB 1985,GBR,6,,Manchester (GBR),29 JUL 2002,1167
23,1:59.77,,Natalya KHRUSHCHELYOVA,20 MAY 1973,RUS,1,,Cuxhaven (GER),20 JUL 2002,1166
24,1:59.78,,Virginie FOUQUET,09 SEP 1975,FRA,7,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1166
25,1:59.83,,Kelly HOLMES,19 APR 1970,GBR,3,,"Olympiastadion, München (GER)",08 AUG 2002,1165
26,1:59.85,,Larisa CHZHAO,04 FEB 1971,RUS,3,,Cheboksary (RUS),14 JUL 2002,1165
27,1:59.86,,Joanne FENN,19 OCT 1974,GBR,7,,Manchester (GBR),29 JUL 2002,1165
28,2:00.11,,Anja KNIPPEL,19 AUG 1974,GER,2,,Cuxhaven (GER),20 JUL 2002,1160
29,2:00.12,,Jennifer TOOMEY,19 DEC 1971,USA,3,,Cuxhaven (GER),20 JUL 2002,1160
30,2:00.26,,Chantee MCBRIDE,17 JUL 1978,USA,1,,"Brunswick, ME (USA)",06 JUL 2002,1158
31,2:00.28,,Helena FUCHSOVÁ,03 JUN 1965,CZE,2,,Kalamata (GRE),01 JUN 2002,1157
32,2:00.42,,Letitia VRIESDE,05 OCT 1964,SUR,2,,Helsinki (FIN),13 AUG 2002,1155
33,2:00.45,,Irina LISHCHINSKA,15 JAN 1976,UKR,1,,Kyiv (UKR),25 MAY 2002,1154
34,2:00.47,,Nadezhda VOROBYEVA,30 MAY 1977,RUS,3,,Moskva (RUS),29 JUN 2002,1154
35,2:00.49,,Yuliya KREVSUN,08 DEC 1980,UKR,3,,Kalamata (GRE),01 JUN 2002,1153
36,2:00.51,,Claudia GESELL,18 DEC 1977,GER,5,,"Olympiastadion, München (GER)",08 AUG 2002,1153
37,2:00.54,,Nédia SEMEDO,14 NOV 1978,POR,6,,"Olympiastadion, München (GER)",08 AUG 2002,1153
38,2:00.70,,Abir NAKHLI,21 SEP 1981,TUN,2,,Namur (BEL),26 JUL 2002,1150
39,2:00.74,,Faith MACHARIA,09 FEB 1976,KEN,1,,Lappeenranta (FIN),18 AUG 2002,1149
40,2:00.80,,Janeth JEPKOSGEI,13 DEC 1983,KEN,1,,"National Stadium, Kingston (JAM)",19 JUL 2002,1148
40,2:00.80,,Elena BUHĂIANU-ANTOCI,16 JAN 1975,ROU,1,,Bucureşti (ROU),29 JUL 2002,1148
42,2:00.88,,Oksana MELTSAYEVA,16 AUG 1975,UKR,3,,Kyiv (UKR),25 MAY 2002,1147
43,2:00.97,,Svetlana KLYUKA,27 DEC 1978,RUS,1h4,,Cheboksary (RUS),13 JUL 2002,1145
44,2:00.98,,Yanelis LARA VIDEAUX,19 AUG 1978,CUB,1,,La Habana (CUB),10 NOV 2002,1145
45,2:01.00,,Maria PAPADOPOULOU,15 DEC 1974,GRE,4,,Kalamata (GRE),01 JUN 2002,1144
45,2:01.00,,Judit VARGA,16 APR 1976,HUN,3,,Sevilla (ESP),08 JUN 2002,1144
45,2:01.00,,Stella JONGMANS,17 MAY 1971,NED,4,,Gdansk (POL),27 JUL 2002,1144
48,2:01.03,,Mina AIT HAMMOU,18 JUL 1978,MAR,2,,Laguna (ESP),14 SEP 2002,1144
49,2:01.06,,Susan ANDREWS,26 JAN 1971,AUS,3,,Namur (BEL),26 JUL 2002,1143
50,2:01.11,,Heidi JENSEN,14 AUG 1966,DEN,1,,Stockholm (SWE),16 JUL 2002,1142
51,2:01.14,,Yekaterina PUZANOVA,01 JAN 1979,RUS,2h7,,Cheboksary (RUS),13 JUL 2002,1142
52,2:01.25,,Tina PAULINO,07 JUL 1973,MOZ,1,,Manaus (BRA),20 APR 2002,1140
52,2:01.25,,Adriana MUÑOZ,16 MAR 1982,CUB,2,,La Habana (CUB),10 NOV 2002,1140
54,2:01.30,,Akosua SERWAH,03 JAN 1981,GHA,1,,Köln (GER),03 AUG 2002,1139
55,2:01.44,,Liliana BARBULESCU-POPESCU,05 FEB 1982,ROU,2,,Bucureşti (ROU),29 JUL 2002,1137
56,2:01.46,,Svetlana SIDUNOVA,29 MAY 1981,RUS,5,,Moskva (RUS),29 JUN 2002,1136
57,2:01.47,,Yuliya KUMPAN,19 OCT 1977,UKR,2,,Donetsk (UKR),13 JUN 2002,1136
57,2:01.47,,Josiane DA SILVA TITO,08 AUG 1979,BRA,1,,Rio de Janeiro (BRA),29 SEP 2002,1136
59,2:01.59,,Lucia KLOCOVÁ,20 NOV 1983,SVK,5,,Ostrava (CZE),12 JUN 2002,1134
60,2:01.60,,Mardrea HYMAN,22 DEC 1972,JAM,1,,Padova (ITA),01 SEP 2002,1134
61,2:01.66,,Lidia CHOJECKA,25 JAN 1977,POL,6,,Gdansk (POL),27 JUL 2002,1133
62,2:01.67,,Oksana ILYUSHKINA,25 MAY 1974,UKR,3,,Donetsk (UKR),13 JUN 2002,1133
63,2:01.69,,Irina VASHENTSEVA,30 SEP 1980,RUS,1,,Cheboksary (RUS),28 JUL 2002,1132
64,2:01.74,,Olga MIKAYEVA,22 OCT 1979,RUS,7,,Gdansk (POL),27 JUL 2002,1131
65,2:01.76,,Natalia RODRÍGUEZ,02 JUN 1979,ESP,4,,Sevilla (ESP),08 JUN 2002,1131
66,2:01.79,,Oksana ZBROZHEK,12 JAN 1978,RUS,4,,Oslo (NOR),28 JUN 2002,1130
66,2:01.79,,Kathleen FRIEDRICH,13 JUL 1977,GER,3,,Sondershausen (GER),23 AUG 2002,1130
68,2:01.92,,Yuliya KOSENKOVA,28 MAR 1973,RUS,2,,Volgograd (RUS) (i),13 FEB 2002,1154
68,2:01.92,,Tanya BLAKE,16 JAN 1971,GBR,4,,"Portland, OR (USA)",18 MAY 2002,1128
70,2:02.01,,Kim MATTHEWS BEENAMOL,15 AUG 1975,IND,1,,New Delhi (IND),26 AUG 2002,1127
71,2:02.02,,Joanna KACZOR,27 DEC 1981,POL,6,,Ostrava (CZE),12 JUN 2002,1126
72,2:02.04,,Nuria FERNÁNDEZ,16 AUG 1976,ESP,6,,Sevilla (ESP),08 JUN 2002,1126
72,2:02.04,,Jeny TAMARGO,20 JUL 1982,CUB,3,,La Habana (CUB),10 NOV 2002,1126
74,2:02.11,,Laetitia VALDONADO,04 AUG 1977,FRA,6,,Villeneuve (FRA),16 JUN 2002,1125
75,2:02.12,,Aurélie COULAUD,05 MAY 1979,FRA,1,,Strasbourg (FRA),29 JUN 2002,1125
76,2:02.15,,Suvi SELVENIUS,07 JUN 1980,FIN,2,,Tampere (FIN),10 JUL 2002,1124
77,2:02.20,,Olesya CHUMAKOVA-MIKHEYEVA,23 JUL 1981,RUS,2,,Moskva (RUS),19 JUL 2002,1123
78,2:02.26,,Lena NILSSON,28 JAN 1980,SWE,3,,Malmö (SWE),13 AUG 2002,1122
79,2:02.28,,Adrienne MCIVOR,02 SEP 1970,IRL,3,,Perth (AUS),16 MAR 2002,1122
80,2:02.30,,Zamira AMIROVA,11 JUN 1979,UZB,1,,Tashkent (UZB),07 JUN 2002,1121
81,2:02.33,,Rikke RØNHOLT,01 JAN 1976,DEN,4,,Cuxhaven (GER),20 JUL 2002,1121
82,2:02.34,,Sasha SPENCER,04 AUG 1979,USA,3,,"Palo Alto, CA (USA)",23 JUN 2002,1121
83,2:02.38,,Joanna BUZA,15 APR 1981,POL,1,,Wrocław (POL),31 AUG 2002,1120
84,2:02.41,,Tetyana PETLYUK,22 FEB 1982,UKR,4,,Kyiv (UKR),25 MAY 2002,1120
85,2:02.42,,Michelle BALLENTINE,31 AUG 1975,JAM,1,,Göteborg (SWE),27 AUG 2002,1119
86,2:02.44,,Sandra TEIXEIRA,13 MAR 1978,POR,1,,Lisboa (POR),10 JUL 2002,1119
87,2:02.45,,Rebecca LYNE,04 JUL 1982,GBR,5,,Manchester (GBR),16 JUN 2002,1119
88,2:02.46,,Anastasiya FESENKO,17 JUN 1982,RUS,7,,Moskva (RUS),29 JUN 2002,1119
89,2:02.51,,Charmaine HOWELL,13 MAR 1975,JAM,7,,Ostrava (CZE),12 JUN 2002,1118
90,2:02.52,,Anita BRÄGGER,06 OCT 1972,SUI,10,,Zürich (SUI),16 AUG 2002,1118
90,2:02.52,,Monika GRADZKI-MERL,21 SEP 1979,GER,4,,Sondershausen (GER),23 AUG 2002,1118
92,2:02.53,,Anna ROSTKOWSKA,26 JUL 1980,POL,9,,Gdansk (POL),27 JUL 2002,1117
93,2:02.56,,Marian BURNETT,22 FEB 1976,GUY,6,,Cuxhaven (GER),20 JUL 2002,1117
94,2:02.58,,Anjolie WISSE,17 SEP 1976,NED,2,,Arnhem (NED),26 JUN 2002,1117
94,2:02.58,,Otilia RUICU,20 AUG 1978,ROU,1,,Barletta (ITA),06 JUL 2002,1117
96,2:02.60,,Adoración GARCÍA,19 JUL 1976,ESP,1,,Madrid (ESP),16 JUL 2002,1116
97,2:02.65,,Tamara TVERDOSTUP,17 JUL 1979,UKR,5,,Kyiv (UKR),25 MAY 2002,1115
98,2:02.72,,Anna JAKUBCZAK,02 FEB 1973,POL,10,,Gdansk (POL),27 JUL 2002,1114
99,2:02.79,,Mary Jane HARRELSON-REEVES,17 JUN 1978,USA,2h2,,"Palo Alto, CA (USA)",22 JUN 2002,1113
100,2:02.80,,Christiane RITZ DOS SANTOS,06 OCT 1981,BRA,2,,Barletta (ITA),06 JUL 2002,1113
100,2:02.80,,Madhuri A. SINGH,15 FEB 1971,IND,2,,New Delhi (IND),09 SEP 2002,1113
102,2:02.83,,Yekaterina FEDOTOVA,04 NOV 1975,RUS,3,,Tula (RUS),02 JUN 2002,1112
102,2:02.83,,Peggy BABIN,24 DEC 1976,FRA,3,,Strasbourg (FRA),29 JUN 2002,1112
104,2:02.86,,Esther DESVIAT,27 JAN 1982,ESP,5h2,,"Ferry-Dusika-Halle, Wien (AUT) (i)",02 MAR 2002,1139
105,2:02.90,,Elisabetta ARTUSO,25 APR 1974,ITA,5,,Rovereto (ITA),28 AUG 2002,1111
106,2:03.00,,Maria Cristina GROSU,11 NOV 1976,ROU,4,,Bucureşti (ROU),29 JUL 2002,1109
107,2:03.01,,Svetlana SUVOROVA,20 NOV 1978,RUS,5,,Tula (RUS),02 JUN 2002,1109
108,2:03.02,,Tatyana RODIONOVA-PASHNINA,27 AUG 1980,RUS,3,,Tula (RUS),09 JUN 2002,1109
109,2:03.03,,Anna NDEGE,05 MAR 1982,TAN,3,,Lisboa (POR),15 JUN 2002,1109
110,2:03.05,,Libby ALLEN,22 MAY 1980,AUS,6,,Adelaide (AUS),23 MAR 2002,1108
111,2:03.06,,Carla SACRAMENTO,10 DEC 1971,POR,1,,Lisboa (POR),14 JUL 2002,1108
112,2:03.12,,Grace EBOR,08 AUG 1977,NGR,1h3,,Manchester (GBR),27 JUL 2002,1107
113,2:03.15,,Natalya YEVDOKIMOVA,17 MAR 1978,RUS,2h2,,Cheboksary (RUS),13 JUL 2002,1107
114,2:03.18,,Luciana de Paula MENDES,26 JUL 1971,BRA,1,,São Paulo (BRA),16 AUG 2002,1106
115,2:03.19,,Petra LOCHMANOVÁ,12 NOV 1980,CZE,3,,"Stadion Juliska, Praha (CZE)",17 JUN 2002,1106
116,2:03.22,,Miho SUGIMORI,14 APR 1978,JPN,9,,"CM, Madrid (ESP)",20 SEP 2002,1105
117,2:03.30,,Maria Laura ALMIRAO,20 SEP 1977,BRA,2,,Rio de Janeiro (BRA),29 SEP 2002,1104
118,2:03.33,,Linda OLSSON,21 AUG 1972,SWE,3,,Tampere (FIN),10 JUL 2002,1103
119,2:03.35,,Jennifer MEADOWS,17 APR 1981,GBR,5,,Birmingham (GBR) (i),17 FEB 2002,1131
119,2:03.35,,Tatyana BORISOVA,03 JUN 1976,KGZ,2,,Almaty (KAZ),22 JUN 2002,1103
121,2:03.38,,Sarah JAMIESON,24 MAR 1975,AUS,7,,Adelaide (AUS),23 MAR 2002,1103
122,2:03.51,,Camilla NYGVIST,1979,SWE,2,,Stockholm (SWE),16 JUL 2002,1100
123,2:03.53,,Lotte VISSCHERS,02 AUG 1979,NED,3,,Arnhem (NED),26 JUN 2002,1100
124,2:03.57,,Sandra MOYA,14 FEB 1974,PUR,6,,Rovereto (ITA),28 AUG 2002,1099
125,2:03.58,,Natalya KORNEYEVA,22 MAR 1977,RUS,6,,Tula (RUS),02 JUN 2002,1099
125,2:03.58,,Lisbeth PEDERSEN,20 NOV 1975,NOR,3,,Stockholm (SWE),16 JUL 2002,1099
127,2:03.60,,Melissa DE LEON,09 APR 1981,TTO,1,,Port-of-Spain (TTO),16 JUN 2002,1099
127,2:03.60,,Nataliya TOBIAS,22 NOV 1980,UKR,2,,Kyiv (UKR),02 AUG 2002,1099
129,2:03.61,,C. LATHA,12 JUL 1976,IND,3,,New Delhi (IND),09 SEP 2002,1099
130,2:03.62,,Claudia SCHULTZ,29 JAN 1973,GER,5,,Kassel (GER),14 JUN 2002,1098
131,2:03.69,,Irina PROKOFYEVA,13 MAR 1972,RUS,4,,Volgograd (RUS) (i),13 FEB 2002,1126
132,2:03.70,,Lucy VAUGHAN,20 APR 1969,GBR,1,,Watford (GBR),14 AUG 2002,1097
133,2:03.72,,Lismedys ROLANDO,22 NOV 1981,CUB,2,,Xalapa (MEX),25 AUG 2002,1097
133,2:03.72,,Sunita KUMARI,11 JAN 1979,IND,4,,New Delhi (IND),09 SEP 2002,1097
135,2:03.73,,Tiffany BURGESS,19 JUN 1981,USA,1,,"Los Angeles, CA (USA)",04 MAY 2002,1096
136,2:03.75,,Oluome NWOKE,06 SEP 1985,NGR,2,,Lagos (NGR),22 JUN 2002,1096
137,2:03.76,,Hayley PARRY-TULLETT,17 FEB 1973,GBR,6,,Birmingham (GBR) (i),17 FEB 2002,1124
137,2:03.76,,Mariam OMAJUWA,31 DEC 1981,NGR,3,,Lagos (NGR),22 JUN 2002,1096
