Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:57.52,,Gudaf TSEGAY,23 JAN 1997,ETH,1,,"Stade couvert Jesse Owens, Val-de-Reuil (FRA) (i)",14 FEB 2021,1227
2,1:58.19,,Habitam ALEMU,09 JUL 1997,ETH,1,,"Arena, Toruń (POL) (i)",17 FEB 2021,1216
3,1:58.40,,Athing MU,08 JUN 2002,USA,1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",27 FEB 2021,1212
4,1:59.03,,Keely HODGKINSON,03 MAR 2002,GBR,1f1,,"Ferry-Dusika-Halle, Wien (AUT) (i)",30 JAN 2021,1202
5,1:59.90,,Aleksandra GULYAYEVA,30 APR 1994,RUS,1,,"LFK CSKA, Moskva (RUS) (i)",16 FEB 2021,1187
6,2:00.42,,Joanna JÓŹWIK,30 JAN 1991,POL,2,,"Arena, Toruń (POL) (i)",17 FEB 2021,1179
7,2:00.53,,Heather MACLEAN,31 AUG 1995,USA,1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",21 FEB 2021,1177
8,2:00.58,,Síofra CLÉIRIGH BÜTTNER,21 JUL 1995,IRL,2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",21 FEB 2021,1176
9,2:00.64,,Jemma REEKIE,06 MAR 1998,GBR,1f1,,"Arena Stade Couvert, Liévin (FRA) (i)",09 FEB 2021,1175
10,2:00.69,,Aaliyah MILLER,28 AUG 1998,USA,1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",13 MAR 2021,1174
11,2:00.92,,Hedda HYNNE,13 MAR 1990,NOR,3f1,,"Arena Stade Couvert, Liévin (FRA) (i)",09 FEB 2021,1170
12,2:00.98,,Nadia POWER,11 JAN 1998,IRL,3,,"Arena, Toruń (POL) (i)",17 FEB 2021,1170
13,2:01.01,,Noélie YARIGO,26 DEC 1985,BEN,4,,"Arena, Toruń (POL) (i)",17 FEB 2021,1169
14,2:01.07,,Angelika CICHOCKA,15 MAR 1988,POL,5,,"Arena, Toruń (POL) (i)",17 FEB 2021,1168
15,2:01.08,,Natoya GOULE,30 MAR 1991,JAM,1f1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",30 JAN 2021,1168
16,2:01.13,,Esther GUERRERO,07 FEB 1990,ESP,2,,"Gallur, Madrid (ESP) (i)",24 FEB 2021,1167
17,2:01.21,,Laurie BARTON,13 FEB 1998,USA,2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",13 MAR 2021,1166
18,2:01.22,,Shafiqua MALONEY,27 FEB 1999,VIN,3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",13 MAR 2021,1166
19,2:01.44,,Adelle TRACEY,27 MAY 1993,GBR,3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",21 FEB 2021,1162
20,2:01.48,,Georgie HARTIGAN,01 MAR 1996,IRL,1,,"National Indoor Arena, Abbotstown, Dublin (IRL) (i)",21 FEB 2021,1161
21,2:01.65,,Maruša MIŠMAŠ ZRIMŠEK,24 OCT 1994,SLO,1f3,,"Olimpijski center, Novo Mesto (SLO) (i)",14 FEB 2021,1159
