Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:59.58,Yekaterina KUPINA,02 FEB 1986,RUS,1,,Belgorod (RUS),03 FEB 2013,1193
2,2:00.04,Yekaterina KUPINA,02 FEB 1986,RUS,1,,Belgorod (RUS),23 JAN 2013,1185
3,2:00.26,Nataliya LUPU,04 NOV 1987,UKR,1,,"Scandinavium, Göteborg (SWE)",03 MAR 2013,1181
4,2:00.31,Alena GLAZKOVA,06 MAY 1988,RUS,1h3,,Moskva (RUS),12 FEB 2013,1180
5,2:00.90,Yelena KOTULSKAYA,08 AUG 1988,RUS,1h4,,Moskva (RUS),12 FEB 2013,1171
6,2:00.97,Marina POSPELOVA,23 JUL 1990,RUS,1h1,,Moskva (RUS),12 FEB 2013,1170
7,2:00.98,Yelena KOTULSKAYA,08 AUG 1988,RUS,2,,"Scandinavium, Göteborg (SWE)",03 MAR 2013,1170
8,2:01.02,Jennifer MEADOWS,17 APR 1981,GBR,1sf1,,"Scandinavium, Göteborg (SWE)",02 MAR 2013,1169
9,2:01.14,Yelena KOTULSKAYA,08 AUG 1988,RUS,1,,Orenburg (RUS),01 FEB 2013,1167
10,2:01.21,Marina ARZAMASOVA,17 DEC 1987,BLR,3,,"Scandinavium, Göteborg (SWE)",03 MAR 2013,1166
11,2:01.22,Marina ARZAMASOVA,17 DEC 1987,BLR,2sf1,,"Scandinavium, Göteborg (SWE)",02 MAR 2013,1166
12,2:01.32,Ayvika MALANOVA,28 NOV 1992,RUS,2h1,,Moskva (RUS),12 FEB 2013,1164
12,2:01.32,Olha LYAKHOVA,18 MAR 1992,UKR,3sf1,,"Scandinavium, Göteborg (SWE)",02 MAR 2013,1164
14,2:01.38,Yelena KOTULSKAYA,08 AUG 1988,RUS,1f5,,Moskva (RUS),26 JAN 2013,1163
15,2:01.43,Yekaterina ZAVYALOVA,01 MAR 1991,RUS,1,,Novocheboksarsk (RUS),12 JAN 2013,1162
16,2:01.52,Jennifer MEADOWS,17 APR 1981,GBR,4,,"Scandinavium, Göteborg (SWE)",03 MAR 2013,1161
17,2:01.56,Olga KOMANDINA,21 SEP 1989,RUS,1h2,,Moskva (RUS),12 FEB 2013,1160
18,2:01.58,Alena GLAZKOVA,06 MAY 1988,RUS,2f5,,Moskva (RUS),26 JAN 2013,1160
19,2:01.64,Selina BÜCHEL,26 JUL 1991,SUI,4sf1,,"Scandinavium, Göteborg (SWE)",02 MAR 2013,1159
20,2:01.66,Svetlana CHERKASOVA,20 MAY 1978,RUS,2h2,,Moskva (RUS),12 FEB 2013,1158
21,2:01.78,Yekaterina ZAVYALOVA,01 MAR 1991,RUS,2,,Orenburg (RUS),01 FEB 2013,1156
22,2:01.93,Yelena SOBOLEVA,03 OCT 1982,RUS,2h4,,Moskva (RUS),12 FEB 2013,1154
22,2:01.93,Malika AKKAOUI,25 DEC 1987,MAR,1,,Val-de-Reuil (FRA),12 FEB 2013,1154
24,2:02.00,Natoya GOULE,30 MAR 1991,JAM,1,,"Fayetteville, AR (USA)",09 MAR 2013,1153
25,2:02.05,Marina POSPELOVA,23 JUL 1990,RUS,1f6,,Moskva (RUS),26 JAN 2013,1152
26,2:02.12,Ayvika MALANOVA,28 NOV 1992,RUS,3f5,,Moskva (RUS),26 JAN 2013,1151
26,2:02.12,Olha LYAKHOVA,18 MAR 1992,UKR,5,,"Scandinavium, Göteborg (SWE)",03 MAR 2013,1151
28,2:02.18,Svetlana ROGOZINA,26 DEC 1992,RUS,3h2,,Moskva (RUS),12 FEB 2013,1150
29,2:02.20,Marina ARZAMASOVA,17 DEC 1987,BLR,2,,Val-de-Reuil (FRA),12 FEB 2013,1150
30,2:02.24,Yelena KOTULSKAYA,08 AUG 1988,RUS,1,,Moskva (RUS),13 FEB 2013,1149
31,2:02.25,Olha LYAKHOVA,18 MAR 1992,UKR,3,,Orenburg (RUS),01 FEB 2013,1149
