Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:00.09,,Chanelle PRICE,22 AUG 1990,USA,1,,"Ergo Arena, Sopot (POL) (i)",09 MAR 2014,1184
2,2:00.37,,Angelika CICHOCKA,15 MAR 1988,POL,1h1,,"Ergo Arena, Sopot (POL) (i)",07 MAR 2014,1180
3,2:00.43,,Ajee' WILSON,08 MAY 1994,USA,1,,"Albuquerque, NM (USA) (i)",23 FEB 2014,1179
4,2:00.79,,Marina ARZAMASOVA,17 DEC 1987,BLR,3,,"Ergo Arena, Sopot (POL) (i)",09 MAR 2014,1173
5,2:00.93,,Selina BÜCHEL,26 JUL 1991,SUI,1h3,,"Ergo Arena, Sopot (POL) (i)",07 MAR 2014,1170
6,2:00.94,,Laura MUIR,09 MAY 1993,GBR,1,,Glasgow (GBR) (i),25 JAN 2014,1170
7,2:01.25,,Lenka MASNÁ,22 APR 1985,CZE,3h3,,"Ergo Arena, Sopot (POL) (i)",07 MAR 2014,1165
8,2:01.29,,Anna SHCHAGINA,07 DEC 1991,RUS,1,,Moskva (RUS) (i),18 FEB 2014,1164
9,2:01.33,,Nataliya LUPU,04 NOV 1987,UKR,2f1,,"CSKA, Moskva (RUS) (i)",02 FEB 2014,1164
10,2:01.46,,Yekaterina KUPINA,02 FEB 1986,RUS,2,,Moskva (RUS) (i),18 FEB 2014,1162
11,2:01.67,,Jennifer MEADOWS,17 APR 1981,GBR,1,,Praha (CZE) (i),25 FEB 2014,1158
12,2:01.81,,Aníta HINRIKSDÓTTIR,13 JAN 1996,ISL,1,,Reykjavík (ISL) (i),19 JAN 2014,1156
13,2:01.87,,Molly LUDLOW,04 AUG 1987,USA,3,,"Albuquerque, NM (USA) (i)",23 FEB 2014,1155
14,2:01.89,,Jenna WESTAWAY,19 JUN 1994,CAN,2,,"New York, NY (USA) (i)",15 FEB 2014,1155
14,2:01.89,,Natoya GOULE,30 MAR 1991,JAM,2h2,,"Ergo Arena, Sopot (POL) (i)",07 MAR 2014,1155
16,2:02.15,,Stephanie CHARNIGO,25 JUL 1988,USA,1f1,,"Boston, MA (USA) (i)",07 FEB 2014,1150
