Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:58.67,,Tetyana PETLYUK,22 FEB 1982,UKR,1,,"Schleyer Halle, Stuttgart (GER) (i)",03 FEB 2007,1208
2,1:58.99,,Jolanda ČEPLAK,12 SEP 1976,SLO,1,,Karlsruhe (GER) (i),11 FEB 2007,1202
3,1:59.11,,Oksana ZBROZHEK,12 JAN 1978,RUS,1,,Moskva (RUS) (i),25 JAN 2007,1200
4,1:59.82,,Mihaela STĂNCESCU-NEACŞU,03 MAY 1979,ROU,1,,Pireaus (GRE) (i),21 FEB 2007,1189
5,1:59.87,,Marilyn OKORO,23 SEP 1984,GBR,3sf1,,"National Indoor Arena, Birmingham (GBR) (i)",03 MAR 2007,1188
6,1:59.88,,Jennifer MEADOWS,17 APR 1981,GBR,1,,"National Indoor Arena, Birmingham (GBR) (i)",17 FEB 2007,1188
7,2:00.07,,Teodora KOLAROVA,29 MAY 1981,BUL,2,,Pireaus (GRE) (i),21 FEB 2007,1184
8,2:00.44,,Brigita LANGERHOLC,23 JUL 1976,SLO,3,,"Schleyer Halle, Stuttgart (GER) (i)",03 FEB 2007,1178
9,2:00.53,,Svetlana USOVICH,14 OCT 1980,BLR,2,,Karlsruhe (GER) (i),11 FEB 2007,1177
10,2:00.60,,Liliana BARBULESCU-POPESCU,05 FEB 1982,ROU,,,Pireaus (GRE) (i),21 FEB 2007,1176
11,2:01.03,,Elisa CUSMA,24 JUL 1981,ITA,1,,Pireaus (GRE) (i),24 FEB 2007,1169
12,2:01.04,,Mayte MARTÍNEZ,17 MAY 1976,ESP,2,,Pireaus (GRE) (i),24 FEB 2007,1169
12,2:01.04,,Yuliya KREVSUN,08 DEC 1980,UKR,4sf1,,"National Indoor Arena, Birmingham (GBR) (i)",03 MAR 2007,1169
14,2:01.17,,Mariya ZHURAVLYOVA,07 NOV 1986,RUS,2h5,,Volgograd (RUS) (i),09 FEB 2007,1166
15,2:01.32,,Aneta LEMIESZ,17 JAN 1981,POL,3,,Karlsruhe (GER) (i),11 FEB 2007,1164
16,2:01.53,,Tatyana DUDCHENKO,18 NOV 1983,RUS,1h2,,Volgograd (RUS) (i),09 FEB 2007,1161
17,2:01.67,,Yevgeniya ZOLOTOVA,28 APR 1983,RUS,1h4,,Volgograd (RUS) (i),09 FEB 2007,1158
18,2:01.76,,Mariya DRYAKHLOVA,24 APR 1984,RUS,2,,Volgograd (RUS) (i),10 FEB 2007,1157
19,2:01.84,,Olga KOTLYAROVA,12 APR 1976,RUS,2,,Düsseldorf (GER) (i),06 FEB 2007,1155
20,2:01.86,,Ewelina SĘTOWSKA-DRYK,05 MAR 1980,POL,3,,Düsseldorf (GER) (i),06 FEB 2007,1155
21,2:02.02,,Zhanna SMOLINA,19 JAN 1978,RUS,2,,Moskva (RUS) (i),25 JAN 2007,1153
22,2:02.03,,Natalya PERYAKOVA,04 MAR 1983,RUS,3,,Moskva (RUS) (i),25 JAN 2007,1152
23,2:02.12,,Natalya KHRUSHCHELYOVA,20 MAY 1973,RUS,2h4,,Volgograd (RUS) (i),09 FEB 2007,1151
24,2:02.68,,Nikeya GREEN,10 AUG 1983,USA,1,,"Boston, MA (USA) (i)",25 FEB 2007,1142
25,2:02.70,,Rikke RØNHOLT,01 JAN 1976,DEN,6sf1,,"National Indoor Arena, Birmingham (GBR) (i)",03 MAR 2007,1142
26,2:02.84,,Olga KOMYAGINA,10 FEB 1974,RUS,5,,Pireaus (GRE) (i),24 FEB 2007,1139
27,2:02.94,,Ilona USOVICH,14 NOV 1982,BLR,,,Mogilyov (BLR) (i),27 JAN 2007,1138
28,2:02.99,,Natalya PANTELEYEVA,10 SEP 1983,RUS,5,,Moskva (RUS) (i),25 JAN 2007,1137
29,2:03.24,,Natalya IGNATOVA,06 MAY 1981,RUS,2h2,,Volgograd (RUS) (i),09 FEB 2007,1133
30,2:03.45,,Eleni FILANDRA,12 JAN 1984,GRE,6,,Pireaus (GRE) (i),24 FEB 2007,1129
31,2:03.47,,Alysia MONTAÑO,23 APR 1986,USA,1,,"Fayetteville, AR (USA) (i)",10 MAR 2007,1129
32,2:03.53,,Karen HAREWOOD,19 AUG 1975,GBR,4,,"National Indoor Arena, Birmingham (GBR) (i)",17 FEB 2007,1128
33,2:03.54,,Irina MARACHEVA,24 SEP 1984,RUS,3h2,,Volgograd (RUS) (i),09 FEB 2007,1128
34,2:03.58,,Yekaterina KOSTETSKAYA,31 DEC 1986,RUS,1,,"Fayetteville, AR (USA) (i)",09 FEB 2007,1127
34,2:03.58,,Margarita FUENTES-PILA,06 OCT 1982,ESP,6h4,,"National Indoor Arena, Birmingham (GBR) (i)",02 MAR 2007,1127
36,2:03.60,,Elodie GUEGAN,19 DEC 1985,FRA,1,,Aubiére (FRA) (i),09 FEB 2007,1127
37,2:03.63,,Sasha SPENCER,04 AUG 1979,USA,2,,Leipzig (GER) (i),09 FEB 2007,1127
38,2:03.70,,Christin WURTH-THOMAS,11 JUL 1980,USA,2,,"Boston, MA (USA) (i)",25 FEB 2007,1125
39,2:03.71,,Yekaterina SHARMINA,06 AUG 1986,RUS,1,,Volgograd (RUS) (i),15 FEB 2007,1125
40,2:03.85,,Hasna BENHASSI,01 JUN 1978,MAR,1,,"Velódromo Luis Puig, Valencia (ESP) (i)",10 FEB 2007,1123
41,2:03.90,,Mariya SAVINOVA,13 AUG 1985,RUS,2,,Volgograd (RUS) (i),15 FEB 2007,1122
42,2:03.92,,Laetitia VALDONADO,04 AUG 1977,FRA,5,,"Schleyer Halle, Stuttgart (GER) (i)",03 FEB 2007,1122
43,2:03.97,,Sonja ROMAN,11 MAR 1979,SLO,2,,Budapest (HUN) (i),26 JAN 2007,1121
44,2:04.15,,Celia TAYLOR,22 JAN 1977,GBR,1,,Sheffield (GBR) (i),18 FEB 2007,1118
45,2:04.33,,Janina GOLDFUSS,22 JUL 1983,GER,4,,Karlsruhe (GER) (i),11 FEB 2007,1115
46,2:04.39,,Eglė ULJAS,18 DEC 1984,EST,1,,Võru (EST) (i),20 FEB 2007,1114
47,2:04.40,,Najla JABER,12 MAY 1984,NED,2,,Wien (AUT) (i),30 JAN 2007,1114
48,2:04.43,,Joanna ROSS,18 FEB 1981,GBR,3,,Wien (AUT) (i),30 JAN 2007,1114
49,2:04.50,,Alexia OBERSTOLZ,02 JUN 1980,ITA,3,,Leipzig (GER) (i),09 FEB 2007,1113
50,2:04.53,,Meskerem LEGESSE,28 SEP 1986,ETH,1,,"New York, NY (USA) (i)",03 FEB 2007,1112
51,2:04.54,,Katie ERDMAN,24 AUG 1983,USA,1h2,,"Fayetteville, AR (USA) (i)",09 MAR 2007,1112
52,2:04.56,,Zoya NESTERENKO-HLADUN,10 MAR 1983,UKR,1,,Zaporozhye (UKR) (i),24 JAN 2007,1112
53,2:04.58,,Mishael BERTRAND-BERGER,03 MAY 1979,USA,3,,"Boston, MA (USA) (i)",25 FEB 2007,1111
53,2:04.58,,Morgan UCENY,10 MAR 1985,USA,1,,"New York, NY (USA) (i)",25 FEB 2007,1111
55,2:04.60,,Olena BONDAR,07 JUN 1985,UKR,2,,Zaporozhye (UKR) (i),24 JAN 2007,1111
55,2:04.60,,Maria Carmo TAVARES,27 APR 1974,POR,h,,Espinho (POR) (i),03 FEB 2007,1111
55,2:04.60,,Jana HARTMANN,23 MAY 1981,GER,4,,Chemnitz (GER) (i),23 FEB 2007,1111
58,2:04.64,,Lauren AUSTIN,03 APR 1986,USA,4,,"Boston, MA (USA) (i)",25 FEB 2007,1110
59,2:04.70,,Rebekah NOBLE,15 JUN 1987,USA,2,,"Fayetteville, AR (USA) (i)",10 MAR 2007,1109
60,2:04.74,,Elizabeth BRATHWAITE,10 APR 1985,GBR,4,,Wien (AUT) (i),30 JAN 2007,1109
61,2:04.80,,Petra LOCHMANOVÁ,12 NOV 1980,CZE,5,,Wien (AUT) (i),30 JAN 2007,1108
62,2:04.85,,Katrina WOOTTON,02 SEP 1985,GBR,5,,"National Indoor Arena, Birmingham (GBR) (i)",17 FEB 2007,1107
63,2:04.87,,Heather KAMPF,19 JAN 1987,USA,3,,"Fayetteville, AR (USA) (i)",10 MAR 2007,1107
64,2:04.92,,Anna ALMINOVA,17 JAN 1985,RUS,6,,Moskva (RUS) (i),25 JAN 2007,1106
65,2:04.96,,Chanelle PRICE,22 AUG 1990,USA,1,,"State College, PA (USA) (i)",24 FEB 2007,1105
66,2:04.97,,Juliane BECKER,09 SEP 1982,GER,5,,Leipzig (GER) (i),09 FEB 2007,1105
67,2:05.04,,Montserrat MAS,30 APR 1979,ESP,2,,Sevilla (ESP) (i),18 FEB 2007,1104
68,2:05.06,,Sandra TEIXEIRA,13 MAR 1978,POR,h,,Espinho (POR) (i),03 FEB 2007,1104
69,2:05.10,,Antonella RIVA,03 SEP 1981,ITA,6,,Leipzig (GER) (i),09 FEB 2007,1103
