Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,7:28.00,Yomif KEJELCHA,01 AUG 1997,ETH,1f1,,Göteborg (SWE),18 AUG 2018,1252
2,7:32.93,Yomif KEJELCHA,01 AUG 1997,ETH,1,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1221
3,7:34.26,Birhanu BALEW,27 FEB 1996,BRN,2,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1212
4,7:34.79,Stewart MCSWEYN,01 JUN 1995,AUS,3,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1209
5,7:34.83,Paul CHELIMO,27 OCT 1990,USA,4,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1209
6,7:36.13,Muktar EDRIS,14 JAN 1994,ETH,5,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1200
7,7:36.49,Hagos GEBRHIWET,11 MAY 1994,ETH,6,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1198
8,7:36.81,Ryan HILL,31 JAN 1990,USA,7,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1196
9,7:37.53,Selemon BAREGA,20 JAN 2000,ETH,1,,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1192
10,7:38.19,Eric JENKINS,24 NOV 1991,USA,8,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1188
11,7:38.25,Birhanu BALEW,27 FEB 1996,BRN,2,,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1187
12,7:38.55,Telahun Haile BEKELE,13 MAY 1999,ETH,3,,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1185
13,7:38.78,Chala REGASA,30 APR 1997,ETH,4,,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1184
14,7:39.10,Abadi HADIS,06 NOV 1997,ETH,5,,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1182
15,7:39.42,Soufiyan BOUQANTAR,30 AUG 1993,MAR,9,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1180
16,7:41.04,Thierry NDIKUMWENAYO,26 MAR 1997,BDI,6,,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1170
16,7:41.04,Soufiyan BOUQANTAR,30 AUG 1993,MAR,7,,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1170
18,7:41.86,Ben TRUE,29 DEC 1985,USA,8,,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1165
19,7:42.12,Berihu AREGAWI,28 FEB 2001,ETH,2f1,,Göteborg (SWE),18 AUG 2018,1163
20,7:42.24,Soufiyan BOUQANTAR,30 AUG 1993,MAR,1,,Bellinzona (SUI),18 JUL 2018,1163
21,7:42.72,Bethwell BIRGEN,06 AUG 1988,KEN,10,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1160
21,7:42.72,Henrik INGEBRIGTSEN,24 FEB 1991,NOR,1,,Bergen (NOR),22 AUG 2018,1160
23,7:42.81,Telahun Haile BEKELE,13 MAY 1999,ETH,2,,Bellinzona (SUI),18 JUL 2018,1159
24,7:42.83,Abadi HADIS,06 NOV 1997,ETH,11,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1159
25,7:43.13,James KIBET,10 NOV 1988,KEN,3,,Bellinzona (SUI),18 JUL 2018,1157
26,7:43.20,Younéss ESSALHI,20 FEB 1993,MAR,4,,Bellinzona (SUI),18 JUL 2018,1157
27,7:43.30,Yemaneberhan CRIPPA,15 OCT 1996,ITA,9,,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1156
28,7:43.36,Haymanot ALEW,11 NOV 1997,ETH,10,,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1156
29,7:43.98,Davis KIPLANGAT,10 JUL 1998,KEN,11,,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1152
30,7:44.66,Melesse BIRHAN,12 SEP 1999,ETH,12,,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1148
31,7:44.78,Ronald MUSAGALA,16 DEC 1992,UGA,13,,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1147
32,7:45.03,Charles PHILIBERT-THIBOUTOT,31 DEC 1990,CAN,14,,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1145
33,7:45.91,Abe GASHAHUN,20 APR 1998,ETH,15,,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1140
34,7:46.20,Hagos GEBRHIWET,11 MAY 1994,ETH,1,,"Cambridge, MA (USA)",19 MAY 2018,1138
35,7:46.28,Ryan GREGSON,26 APR 1990,AUS,16,,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1138
36,7:46.98,Muktar EDRIS,14 JAN 1994,ETH,2,,"Cambridge, MA (USA)",19 MAY 2018,1134
37,7:47.58,Dawit WOLDE,19 MAY 1991,ETH,1,,Sotteville-lès-Rouen (FRA),17 JUL 2018,1130
38,7:47.59,Leonard Kipkemoi BETT,03 NOV 2000,KEN,3,,"Cambridge, MA (USA)",19 MAY 2018,1130
39,7:47.93,Peter Njoroge NDEGWA,11 JUL 1992,KEN,2,,Sotteville-lès-Rouen (FRA),17 JUL 2018,1128
40,7:48.08,Rhonex KIPRUTO,12 OCT 1999,KEN,4,,"Cambridge, MA (USA)",19 MAY 2018,1127
41,7:48.55,Douglas KIPSEREM,20 NOV 1988,KEN,5,,Bellinzona (SUI),18 JUL 2018,1124
42,7:48.88,Davis KIPLANGAT,10 JUL 1998,KEN,3,,Sotteville-lès-Rouen (FRA),17 JUL 2018,1122
43,7:49.48,Joshua CHEPTEGEI,12 SEP 1996,UGA,1,,Pretoria (RSA),08 MAR 2018,1118
44,7:49.94,Telahun Haile BEKELE,13 MAY 1999,ETH,1f2,,Marina di Carrara (ITA),21 JUL 2018,1116
45,7:50.35,Julien WANDERS,18 MAR 1996,SUI,6,,Bellinzona (SUI),18 JUL 2018,1113
46,7:50.67,Jairus Kipchoge BIRECH,14 DEC 1992,KEN,5,,"Cambridge, MA (USA)",19 MAY 2018,1111
47,7:50.83,Michael KIBET,03 SEP 1999,KEN,1,,Montgeron (FRA),13 MAY 2018,1110
48,7:50.98,Berihu AREGAWI,28 FEB 2001,ETH,1,,Algiers (ALG),26 JUL 2018,1109
49,7:51.09,Antonio ABADÍA,02 JUL 1990,ESP,1,,Barcelona (ESP),11 JUL 2018,1109
49,7:51.09,Hicham AKANKAM,04 APR 1998,MAR,12,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1109
51,7:51.27,Selemon BAREGA,20 JAN 2000,ETH,,,"Hayward Field, Eugene, OR (USA)",25 MAY 2018,1108
52,7:51.41,Hassan MEAD,28 AUG 1989,USA,2,,Barcelona (ESP),11 JUL 2018,1107
53,7:51.43,Paul CHELIMO,27 OCT 1990,USA,,,"Hayward Field, Eugene, OR (USA)",25 MAY 2018,1107
54,7:51.44,Thomas CURTIN,08 AUG 1993,USA,1,,"Concord, MA (USA)",07 JUN 2018,1107
55,7:51.51,Elzan BIBIĆ,08 JAN 1999,SRB,2,,Bergen (NOR),22 AUG 2018,1106
56,7:51.55,Mohcin OUTALHA,15 DEC 1998,MAR,13,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1106
57,7:51.59,Graham CRAWFORD,29 DEC 1992,USA,3,,Barcelona (ESP),11 JUL 2018,1106
58,7:51.67,Brett ROBINSON,08 MAY 1991,AUS,3f1,,Göteborg (SWE),18 AUG 2018,1105
59,7:51.76,Birhanu BALEW,27 FEB 1996,BRN,,,"Hayward Field, Eugene, OR (USA)",25 MAY 2018,1105
60,7:51.87,Hassan MEAD,28 AUG 1989,USA,,,"Hayward Field, Eugene, OR (USA)",25 MAY 2018,1104
61,7:51.93,Henrik INGEBRIGTSEN,24 FEB 1991,NOR,,,"Hayward Field, Eugene, OR (USA)",25 MAY 2018,1104
62,7:52.06,Mohammed AHMED,05 JAN 1991,CAN,,,"Hayward Field, Eugene, OR (USA)",25 MAY 2018,1103
63,7:52.07,James KIBET,10 NOV 1988,KEN,1,,Nembro (ITA),05 JUL 2018,1103
64,7:52.08,Vladimir NIKITIN,05 AUG 1992,RUS,1,,Zhukovskiy (RUS),13 JUN 2018,1103
65,7:52.09,Hicham AKANKAM,04 APR 1998,MAR,4,,Sotteville-lès-Rouen (FRA),17 JUL 2018,1103
66,7:52.33,Gemechu DIDA,12 SEP 1999,ETH,6,,"Cambridge, MA (USA)",19 MAY 2018,1101
67,7:52.36,Ben TRUE,29 DEC 1985,USA,,,"Hayward Field, Eugene, OR (USA)",25 MAY 2018,1101
67,7:52.36,Julian OAKLEY,23 JUN 1993,NZL,2,,"Concord, MA (USA)",07 JUN 2018,1101
69,7:52.45,Eric JENKINS,24 NOV 1991,USA,,,"Hayward Field, Eugene, OR (USA)",25 MAY 2018,1101
70,7:52.52,Reid BUCHANAN,03 FEB 1993,USA,3,,"Concord, MA (USA)",07 JUN 2018,1100
71,7:52.56,Ryan HILL,31 JAN 1990,USA,,,"Hayward Field, Eugene, OR (USA)",25 MAY 2018,1100
72,7:52.57,Albert ROP,17 JUL 1992,BRN,,,"Hayward Field, Eugene, OR (USA)",25 MAY 2018,1100
73,7:52.58,Emmanuel BOR,14 APR 1988,USA,,,"Hayward Field, Eugene, OR (USA)",25 MAY 2018,1100
74,7:52.60,Muktar EDRIS,14 JAN 1994,ETH,,,"Hayward Field, Eugene, OR (USA)",25 MAY 2018,1100
75,7:52.72,Trevor DUNBAR,29 APR 1991,USA,4,,"Concord, MA (USA)",07 JUN 2018,1099
76,7:52.90,Haymanot ALEW,11 NOV 1997,ETH,4,,Barcelona (ESP),11 JUL 2018,1098
77,7:52.97,Mohamed MOUSTAOUI,02 APR 1985,MAR,2,,Montgeron (FRA),13 MAY 2018,1097
78,7:53.09,Rabii DOUKKANA,06 DEC 1987,FRA,3,,Montgeron (FRA),13 MAY 2018,1097
78,7:53.09,Josphat Kiprono MENJO,20 AUG 1979,KEN,1f1,,Kessel-Lo (BEL),04 AUG 2018,1097
