Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,7:28.19,Yomif KEJELCHA,01 AUG 1997,ETH,1,,Paris (FRA),27 AUG 2016,1251
2,7:30.09,Abdelaati IGUIDER,25 MAR 1987,MAR,2,,Paris (FRA),27 AUG 2016,1239
3,7:30.45,Hagos GEBRHIWET,11 MAY 1994,ETH,3,,Paris (FRA),27 AUG 2016,1236
4,7:30.93,Ryan HILL,31 JAN 1990,USA,4,,Paris (FRA),27 AUG 2016,1233
5,7:32.02,Albert ROP,17 JUL 1992,BRN,5,,Paris (FRA),27 AUG 2016,1226
6,7:32.48,Bethwell BIRGEN,06 AUG 1988,KEN,6,,Paris (FRA),27 AUG 2016,1223
7,7:32.62,Mo FARAH,23 MAR 1983,GBR,1,,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,1223
8,7:33.28,Muktar EDRIS,14 JAN 1994,ETH,7,,Paris (FRA),27 AUG 2016,1218
9,7:36.85,Abdelaati IGUIDER,25 MAR 1987,MAR,1,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1196
10,7:37.76,Hayle IBRAHIMOV,18 JAN 1990,AZE,2,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1190
11,7:37.98,Paul CHELIMO,27 OCT 1990,USA,8,,Paris (FRA),27 AUG 2016,1189
12,7:39.51,Adel MECHAAL,05 DEC 1990,ESP,3,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1179
13,7:41.31,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,9,,Paris (FRA),27 AUG 2016,1168
14,7:42.69,John KIPKOECH,29 DEC 1991,KEN,4,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1160
15,7:43.00,Augustine Kiprono CHOGE,21 JAN 1987,KEN,1,,"Olympiastadion, Berlin (GER)",03 SEP 2016,1158
16,7:43.30,Edwin Cheruiyot SOI,03 MAR 1986,KEN,10,,Paris (FRA),27 AUG 2016,1156
17,7:43.63,Bernard LAGAT,12 DEC 1974,USA,2,,"Olympiastadion, Berlin (GER)",03 SEP 2016,1154
18,7:44.16,Mathew KIPTANUI,22 OCT 1994,KEN,2,,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,1151
19,7:44.29,Birhanu BALEW,27 FEB 1996,BRN,3,,"Olympiastadion, Berlin (GER)",03 SEP 2016,1150
20,7:44.90,Ryan GREGSON,26 APR 1990,AUS,11,,Paris (FRA),27 AUG 2016,1146
21,7:44.96,Dejene DEBELA,09 JAN 1995,ETH,5,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1146
22,7:44.99,Hillary Kipkorir MAIYO,02 OCT 1993,KEN,3,,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,1146
23,7:45.00,Andrew BUTCHART,14 OCT 1991,GBR,4,,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,1146
24,7:45.11,Yoann KOWAL,28 MAY 1987,FRA,12,,Paris (FRA),27 AUG 2016,1145
25,7:45.22,Hillary Cheruiyot NGETICH,15 SEP 1995,KEN,4,,"Olympiastadion, Berlin (GER)",03 SEP 2016,1144
26,7:45.24,Andrew BAYER,03 FEB 1990,USA,5,,"Olympiastadion, Berlin (GER)",03 SEP 2016,1144
27,7:45.32,Collins CHEBOI,25 SEP 1987,KEN,1,,Göteborg (SWE),15 JUL 2016,1144
28,7:45.62,Hillary Kipkorir MAIYO,02 OCT 1993,KEN,6,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1142
29,7:45.80,Zouhaïr AWAD,07 APR 1989,BRN,1,,Fes (MAR),30 APR 2016,1141
30,7:46.24,Younéss ESSALHI,20 FEB 1993,MAR,1,,Montgeron (FRA),15 MAY 2016,1138
31,7:46.37,Soufiyan BOUQANTAR,30 AUG 1993,MAR,1,,Dessau (GER),27 MAY 2016,1137
32,7:46.58,Brahim KAAZOUZI,15 JUN 1990,MAR,2,,Montgeron (FRA),15 MAY 2016,1136
33,7:46.59,Richard RINGER,27 FEB 1989,GER,2,,Dessau (GER),27 MAY 2016,1136
34,7:46.61,Paul Kipngetich TANUI,22 DEC 1990,KEN,13,,Paris (FRA),27 AUG 2016,1136
35,7:47.73,Ryan GREGSON,26 APR 1990,AUS,1f1,,Glendale (AUS),30 JAN 2016,1129
36,7:47.80,Zouhaïr AWAD,07 APR 1989,BRN,3,,Montgeron (FRA),15 MAY 2016,1129
37,7:48.04,Davis KIPLANGAT,10 JUL 1998,KEN,3,,Dessau (GER),27 MAY 2016,1127
38,7:48.18,Zouhaïr AWAD,07 APR 1989,BRN,7,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1126
39,7:48.27,Nelson KIPKOGEI,09 MAR 1993,BRN,4,,Dessau (GER),27 MAY 2016,1126
40,7:48.35,Sam MCENTEE,03 FEB 1992,AUS,2f1,,Glendale (AUS),30 JAN 2016,1125
41,7:48.59,Bethwell BIRGEN,06 AUG 1988,KEN,5,,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,1124
42,7:49.17,Soufiyan BOUQANTAR,30 AUG 1993,MAR,8,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1120
