Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,7:31.66,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,1,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1229
2,7:34.99,Abdelaati IGUIDER,25 MAR 1987,MAR,1,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1208
3,7:35.28,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,2,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1206
4,7:36.28,Yomif KEJELCHA,01 AUG 1997,ETH,2,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1200
5,7:36.44,Lawi LALANG,15 JUN 1991,KEN,3,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1199
6,7:36.91,Nick WILLIS,25 APR 1983,NZL,3,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1196
7,7:38.30,Bernard LAGAT,12 DEC 1974,USA,4,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1187
8,7:38.64,Ryan HILL,31 JAN 1990,USA,4,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1185
9,7:38.97,John KIPKOECH,29 DEC 1991,KEN,5,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1183
10,7:39.63,Jonathan Muia NDIKU,18 SEP 1991,KEN,6,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1179
11,7:39.81,Lopez LOMONG,01 JAN 1985,USA,5,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1178
12,7:40.09,Suguru OSAKO,23 MAY 1991,JPN,6,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1176
13,7:41.27,Cornelius KANGOGO,15 DEC 1993,KEN,1,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2014,1169
14,7:41.37,Zane ROBERTSON,14 NOV 1989,NZL,1,,Cork (IRL),08 JUL 2014,1168
15,7:41.41,Arne GABIUS,22 MAR 1981,GER,7,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1168
16,7:41.57,Augustine Kiprono CHOGE,21 JAN 1987,KEN,2,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2014,1167
17,7:41.79,Joseph Kitur KIPLIMO,20 JUL 1988,KEN,8,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1165
18,7:41.94,Bernard LAGAT,12 DEC 1974,USA,3,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2014,1164
19,7:42.89,Collis BIRMINGHAM,27 DEC 1984,AUS,9,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1159
20,7:42.90,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,4,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2014,1158
21,7:43.33,Soufiyan BOUQANTAR,30 AUG 1993,MAR,5,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2014,1156
22,7:43.59,Imane MERGA,15 OCT 1988,ETH,7,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1154
23,7:43.90,Juan Luis BARRIOS,24 JUN 1983,MEX,10,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1152
24,7:44.12,Bashir ABDI,10 FEB 1989,BEL,6,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2014,1151
25,7:44.14,Phillip KIPYEKO,10 JAN 1995,UGA,7,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2014,1151
26,7:44.17,Cornelius KANGOGO,15 DEC 1993,KEN,8,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1151
27,7:44.20,Elroy GELANT,25 AUG 1986,RSA,8,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2014,1150
28,7:44.21,Juan Luis BARRIOS,24 JUN 1983,MEX,1,,Dublin (IRL),11 JUL 2014,1150
29,7:44.65,Florian ORTH,24 JUL 1989,GER,9,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1148
30,7:44.92,Augustine Kiprono CHOGE,21 JAN 1987,KEN,11,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1146
31,7:45.06,Jesús ESPAÑA,21 AUG 1978,ESP,10,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1145
32,7:45.09,Trevor DUNBAR,29 APR 1991,USA,2,,Dublin (IRL),11 JUL 2014,1145
33,7:45.25,Juan Luis BARRIOS,24 JUN 1983,MEX,2,,Cork (IRL),08 JUL 2014,1144
34,7:45.82,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,12,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1141
35,7:45.95,Eric TIROP,19 MAY 1987,KEN,1,,Celle Ligure (ITA),26 JUN 2014,1140
36,7:46.06,Cornelius KANGOGO,15 DEC 1993,KEN,1,,"Sóstói Stadion, Székesfehérvár (HUN)",08 JUL 2014,1139
37,7:46.57,Joilson Bernardo DA SILVA,29 AUG 1987,BRA,9,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2014,1136
38,7:46.84,Maverick DARLING,09 JUN 1989,USA,11,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1134
39,7:46.92,Teshome DIRIRSA,25 APR 1994,ETH,10,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2014,1134
40,7:47.04,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,2,,"Sóstói Stadion, Székesfehérvár (HUN)",08 JUL 2014,1133
41,7:47.34,Abdellah HAIDANE,28 MAR 1989,ITA,12,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1131
42,7:47.71,Geofrey BARUSEI,01 JAN 1994,KEN,3,,"Sóstói Stadion, Székesfehérvár (HUN)",08 JUL 2014,1129
43,7:47.99,Muktar EDRIS,14 JAN 1994,ETH,4,,"Sóstói Stadion, Székesfehérvár (HUN)",08 JUL 2014,1127
44,7:48.12,Abdallah Kibet MANDE,10 MAY 1995,UGA,11,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2014,1127
45,7:48.20,Yohan DURAND,14 MAY 1985,FRA,13,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1126
46,7:48.24,Tiidrek NURME,18 NOV 1985,EST,3,,Dublin (IRL),11 JUL 2014,1126
47,7:48.59,Edwin Cheruiyot SOI,03 MAR 1986,KEN,5,,"Sóstói Stadion, Székesfehérvár (HUN)",08 JUL 2014,1124
48,7:49.09,Aweke AYALEW,23 FEB 1993,BRN,6,,"Sóstói Stadion, Székesfehérvár (HUN)",08 JUL 2014,1121
49,7:49.13,Ilias FIFA,16 MAY 1989,MAR,1,,Barcelona (ESP),17 MAY 2014,1120
50,7:49.21,Younéss ESSALHI,20 FEB 1993,MAR,7,,"Sóstói Stadion, Székesfehérvár (HUN)",08 JUL 2014,1120
51,7:49.51,Dmitrijs JURKEVIČS,07 JAN 1987,LAT,12,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2014,1118
52,7:49.64,William Malel SITONIK,01 MAR 1994,KEN,2,,Celle Ligure (ITA),26 JUN 2014,1117
53,7:49.65,Titus KIBIEGO,03 MAY 1996,KEN,13,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1117
54,7:50.10,Younéss ESSALHI,20 FEB 1993,MAR,1,,Bilbao (ESP),21 JUN 2014,1115
55,7:50.59,Eric TIROP,19 MAY 1987,KEN,8,,"Sóstói Stadion, Székesfehérvár (HUN)",08 JUL 2014,1112
56,7:50.89,Zane ROBERTSON,14 NOV 1989,NZL,14,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1110
57,7:50.99,Richard RINGER,27 FEB 1989,GER,1,,"Eintracht-Stadion, Braunschweig (GER)",22 JUN 2014,1109
58,7:51.09,Birhanu LEGESE,11 SEP 1994,ETH,13,,"Blankers-Koen Stadion, Hengelo (NED)",08 JUN 2014,1109
59,7:51.28,Roberto ALAIZ,20 JUL 1990,ESP,1f1,,Los Corrales de Buelna (ESP),24 MAY 2014,1108
60,7:51.43,Jakub HOLUŠA,20 FEB 1988,CZE,2,,"Eintracht-Stadion, Braunschweig (GER)",22 JUN 2014,1107
61,7:51.65,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,9,,"Sóstói Stadion, Székesfehérvár (HUN)",08 JUL 2014,1105
