Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,12:52.32,,Kenenisa BEKELE,13 JUN 1982,ETH,1,,"Letzigrund, Zürich (SUI)",28 AUG 2009,1238
2,12:55.03,,Edwin Cheruiyot SOI,03 MAR 1986,KEN,2,,"Letzigrund, Zürich (SUI)",28 AUG 2009,1228
3,12:55.66,,Imane MERGA,15 OCT 1988,ETH,2,,"Boudewijnstadion, Bruxelles (BEL)",04 SEP 2009,1226
4,12:55.98,,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,3,,"Boudewijnstadion, Bruxelles (BEL)",04 SEP 2009,1224
5,12:56.27,,Dathan RITZENHEIN,30 DEC 1982,USA,3,,"Letzigrund, Zürich (SUI)",28 AUG 2009,1223
6,12:56.46,,Eliud KIPCHOGE,05 NOV 1984,KEN,1,,Milano (ITA),25 JUN 2009,1223
7,12:56.53,,Ali ABDOSH,25 AUG 1987,ETH,4,,"Boudewijnstadion, Bruxelles (BEL)",04 SEP 2009,1222
8,12:57.43,,Josphat Kipkoech BETT,12 JUN 1990,KEN,5,,"Boudewijnstadion, Bruxelles (BEL)",04 SEP 2009,1219
9,12:57.62,,Mark Kosgei KIPTOO,21 JUN 1976,KEN,2,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1218
10,12:58.16,,Joseph EBUYA,20 JUN 1987,KEN,6,,"Boudewijnstadion, Bruxelles (BEL)",04 SEP 2009,1216
11,12:58.24,,Leonard Patrick KOMON,10 JAN 1988,KEN,3,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1216
12,12:58.56,,Matt TEGENKAMP,19 JAN 1982,USA,7,,"Boudewijnstadion, Bruxelles (BEL)",04 SEP 2009,1215
13,12:58.70,,Lucas Kimeli ROTICH,16 APR 1990,KEN,4,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1214
14,12:59.22,,Bekana DABA,29 JUL 1988,ETH,5,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1212
15,12:59.27,,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,5,,"Letzigrund, Zürich (SUI)",28 AUG 2009,1212
16,13:00.79,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,2,,"FBK Stadium, Hengelo (NED)",01 JUN 2009,1207
17,13:01.08,,Abraham CHEBII,23 DEC 1979,KEN,2,,"Olympiastadion, Berlin (GER)",14 JUN 2009,1206
18,13:01.30,,Micah Kemboi KOGO,30 JUN 1986,KEN,3,,"Olympiastadion, Berlin (GER)",14 JUN 2009,1205
19,13:02.40,,Mathew Kipkoech KISORIO,16 MAY 1989,KEN,7,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1201
20,13:03.06,,Bernard LAGAT,12 DEC 1974,USA,2,,"Icahn Stadium, New York, NY (USA)",30 MAY 2009,1198
21,13:03.13,,Dejen GEBREMESKEL,24 NOV 1989,ETH,3,,"Icahn Stadium, New York, NY (USA)",30 MAY 2009,1198
22,13:03.43,,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,6,,"Olympiastadion, Berlin (GER)",14 JUN 2009,1197
23,13:04.12,,Chesari Kirui JACOB,06 APR 1984,KEN,5,,"FBK Stadium, Hengelo (NED)",01 JUN 2009,1195
24,13:04.38,,Kaan Kigen ÖZBILEN,15 JAN 1986,KEN,9,,"Boudewijnstadion, Bruxelles (BEL)",04 SEP 2009,1194
25,13:05.02,,Mang'ata Kimai NDIWA,12 DEC 1987,KEN,6,,"FBK Stadium, Hengelo (NED)",01 JUN 2009,1191
26,13:05.46,,James Kwalia C'KURUI,12 JUN 1984,QAT,2,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1190
27,13:06.16,,Moses Ndiema MASAI,01 JUN 1986,KEN,7,,"Letzigrund, Zürich (SUI)",28 AUG 2009,1187
28,13:06.63,,Sileshi SIHINE,29 JAN 1983,ETH,4,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1185
