Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,12:55.23,,Muktar EDRIS,14 JAN 1994,ETH,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1227
2,12:55.58,,Selemon BAREGA,20 JAN 2000,ETH,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1226
3,12:59.83,,Joshua CHEPTEGEI,12 SEP 1996,UGA,3,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1210
4,13:00.70,,Mo FARAH,23 MAR 1983,GBR,1,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1207
5,13:01.21,,Yomif KEJELCHA,01 AUG 1997,ETH,2,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1205
6,13:01.35,,Geoffrey KAMWOROR,22 NOV 1992,KEN,3,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1205
7,13:03.44,,Cyrus RUTTO,21 APR 1992,KEN,2,,"Somerville, MA (USA)",02 JUN 2017,1197
8,13:04.60,,Mohammed AHMED,05 JAN 1991,CAN,1f1,,"Boston, MA (USA) (i)",26 FEB 2017,1245
9,13:04.82,,Albert ROP,17 JUL 1992,BRN,5,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1192
10,13:05.85,,Eric JENKINS,24 NOV 1991,USA,2f1,,"Boston, MA (USA) (i)",26 FEB 2017,1240
11,13:06.74,,Ben TRUE,29 DEC 1985,USA,3f1,,"Boston, MA (USA) (i)",26 FEB 2017,1237
12,13:06.81,,Yenew ALAMIREW,27 MAY 1990,ETH,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1185
13,13:07.61,,Ryan HILL,31 JAN 1990,USA,4f1,,"Boston, MA (USA) (i)",26 FEB 2017,1234
14,13:08.62,,Paul CHELIMO,27 OCT 1990,USA,1,,"Sacramento, CA (USA)",23 JUN 2017,1178
15,13:09.93,,Birhanu BALEW,27 FEB 1996,BRN,1f1,,Heusden-Zolder (BEL),22 JUL 2017,1173
16,13:10.13,,Dawit WOLDE,19 MAY 1991,ETH,2f1,,Heusden-Zolder (BEL),22 JUL 2017,1173
17,13:10.60,,Soufiane EL BAKKALI,07 JAN 1996,MAR,3,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1222
18,13:11.18,,Morhad AMDOUNI,21 JUN 1988,FRA,4,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1220
19,13:11.20,,Hassan MEAD,28 AUG 1989,USA,4f1,,Heusden-Zolder (BEL),22 JUL 2017,1169
20,13:11.45,,Andrew BUTCHART,14 OCT 1991,GBR,8,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1168
21,13:11.58,,Nicholas KIPKORIR,29 SEP 1998,KEN,2,,"Olympiastadion, Berlin (GER)",27 AUG 2017,1168
22,13:11.87,,Bashir ABDI,10 FEB 1989,BEL,5f1,,Heusden-Zolder (BEL),22 JUL 2017,1166
23,13:11.88,,James KIBET,10 NOV 1988,KEN,3,,"Olympiastadion, Berlin (GER)",27 AUG 2017,1166
24,13:12.22,,William KINCAID,21 SEP 1992,USA,5f1,,"Boston, MA (USA) (i)",26 FEB 2017,1216
25,13:12.27,,Lopez LOMONG,01 JAN 1985,USA,6f1,,"Boston, MA (USA) (i)",26 FEB 2017,1216
26,13:13.00,,Stephen KISSA,01 DEC 1988,UGA,1f1,,Oordegem (BEL),27 MAY 2017,1162
27,13:13.16,,Frederick Kipkosgei KIPTOO,13 NOV 1996,KEN,2f1,,Oordegem (BEL),27 MAY 2017,1162
28,13:13.23,,Betesfa GETAHUN,25 SEP 1998,ETH,6f1,,Heusden-Zolder (BEL),22 JUL 2017,1162
29,13:13.24,,Emanuel Giniki GISAMODA,18 MAY 1988,TAN,7f1,,Heusden-Zolder (BEL),22 JUL 2017,1162
30,13:13.31,,Aron KIFLE,20 FEB 1998,ERI,10,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1161
31,13:13.44,,Patrick TIERNAN,11 SEP 1994,AUS,11,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1161
32,13:13.45,,Djamal Abdi DIREH,01 JAN 1997,DJI,8f1,,Heusden-Zolder (BEL),22 JUL 2017,1161
33,13:13.46,,Richard RINGER,27 FEB 1989,GER,5,,"Olympiastadion, Berlin (GER)",27 AUG 2017,1161
34,13:13.64,,Jacob KIPLIMO,14 NOV 2000,UGA,12,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1160
35,13:14.06,,Soufiyan BOUQANTAR,30 AUG 1993,MAR,1,,Barcelona (ESP),29 JUN 2017,1159
36,13:14.09,,Paul Kipngetich TANUI,22 DEC 1990,KEN,13,,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1158
37,13:14.45,,Kemoy CAMPBELL,14 JAN 1991,JAM,7f1,,"Boston, MA (USA) (i)",26 FEB 2017,1208
38,13:14.52,,Amedework WALELEGN,11 MAR 1999,ETH,2,,Barcelona (ESP),29 JUN 2017,1157
39,13:14.56,,Japhet Kipyegon KORIR,30 JUN 1993,KEN,9f1,,Heusden-Zolder (BEL),22 JUL 2017,1157
40,13:15.20,,Dawit FIKADU,29 DEC 1995,BRN,4,,Barcelona (ESP),29 JUN 2017,1155
41,13:15.53,,Zouhaïr AWAD,07 APR 1989,BRN,2,,Montreuil-sous-Bois (FRA),01 JUN 2017,1153
42,13:15.57,,Moses KOECH,05 AUG 1997,KEN,5,,Barcelona (ESP),29 JUN 2017,1153
43,13:15.83,,Morgan MCDONALD,23 APR 1996,AUS,10f1,,Heusden-Zolder (BEL),22 JUL 2017,1152
44,13:16.09,,Awet HABTE,29 SEP 1997,ERI,3f1,,Carquefou (FRA),23 JUN 2017,1151
45,13:16.16,,Aweke AYALEW,23 FEB 1993,BRN,6,,Barcelona (ESP),29 JUN 2017,1151
46,13:16.22,,Jonathan Muia NDIKU,18 SEP 1991,KEN,11f1,,Heusden-Zolder (BEL),22 JUL 2017,1151
