Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,12:53.98,Yomif KEJELCHA,01 AUG 1997,ETH,1,,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,1232
2,12:54.70,Hagos GEBRHIWET,11 MAY 1994,ETH,2,,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,1229
3,12:58.39,Yomif KEJELCHA,01 AUG 1997,ETH,1,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1216
4,12:58.69,Paul Kipngetich TANUI,22 DEC 1990,KEN,2,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1214
4,12:58.69,Hagos GEBRHIWET,11 MAY 1994,ETH,3,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1214
6,12:59.04,Imane MERGA,15 OCT 1988,ETH,4,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1213
7,12:59.25,Abdelaati IGUIDER,25 MAR 1987,MAR,3,,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,1212
8,12:59.72,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,4,,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,1211
9,12:59.78,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,5,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1210
10,13:00.30,Muktar EDRIS,14 JAN 1994,ETH,6,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1208
11,13:00.31,Ali KAYA,20 APR 1994,TUR,7,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1208
12,13:00.49,Dejen GEBREMESKEL,24 NOV 1989,ETH,8,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1208
13,13:05.30,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,5,,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,1190
14,13:05.38,Dejen GEBREMESKEL,24 NOV 1989,ETH,1f1,,Heusden-Zolder (BEL),18 JUL 2015,1190
15,13:05.53,Yenew ALAMIREW,27 MAY 1990,ETH,6,,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,1189
16,13:05.54,Ben TRUE,29 DEC 1985,USA,7,,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,1189
17,13:05.61,Ilias FIFA,16 MAY 1989,MAR,9,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1189
18,13:05.69,Ryan HILL,31 JAN 1990,USA,8,,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,1189
19,13:06.10,Bashir ABDI,10 FEB 1989,BEL,2f1,,Heusden-Zolder (BEL),18 JUL 2015,1187
20,13:06.15,Ben TRUE,29 DEC 1985,USA,3f1,,Heusden-Zolder (BEL),18 JUL 2015,1187
21,13:06.74,Albert ROP,17 JUL 1992,BRN,4f1,,Heusden-Zolder (BEL),18 JUL 2015,1185
22,13:07.26,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,1,,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1183
23,13:07.33,Isiah Kiplangat KOECH,19 DEC 1993,KEN,10,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1183
23,13:07.33,Eric JENKINS,24 NOV 1991,USA,5f1,,Heusden-Zolder (BEL),18 JUL 2015,1183
25,13:07.74,Paul Kipsiele KOECH,10 NOV 1981,KEN,9,,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,1181
26,13:08.38,Galen RUPP,08 MAY 1986,USA,10,,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,1179
27,13:08.40,Suguru OSAKO,23 MAY 1991,JPN,6f1,,Heusden-Zolder (BEL),18 JUL 2015,1179
28,13:08.55,Emmanuel KIPSANG,13 JUN 1991,KEN,11,,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,1178
29,13:08.86,Paul Kipsiele KOECH,10 NOV 1981,KEN,1,,"Olympiastadion, Berlin (GER)",06 SEP 2015,1177
30,13:08.94,Isiah Kiplangat KOECH,19 DEC 1993,KEN,1,,Turku (FIN),25 JUN 2015,1177
31,13:09.24,Paul Kipngetich TANUI,22 DEC 1990,KEN,1,,Kitakyushu (JPN),03 NOV 2015,1176
32,13:10.00,Mohammed AHMED,05 JAN 1991,CAN,12,,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,1173
33,13:10.38,Hassan MEAD,28 AUG 1989,USA,2,,"Olympiastadion, Berlin (GER)",06 SEP 2015,1172
34,13:10.48,Thomas FARRELL,23 MAR 1991,GBR,7f1,,Heusden-Zolder (BEL),18 JUL 2015,1171
35,13:10.54,Yomif KEJELCHA,01 AUG 1997,ETH,1,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1171
36,13:10.67,Yasin HAJI,22 JAN 1996,ETH,13,,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,1171
37,13:10.69,Phillip KIPYEKO,10 JAN 1995,UGA,8f1,,Heusden-Zolder (BEL),18 JUL 2015,1171
38,13:10.83,Bernard KIMANI,30 SEP 1993,KEN,9f1,,Heusden-Zolder (BEL),18 JUL 2015,1170
39,13:10.94,Richard RINGER,27 FEB 1989,GER,10f1,,Heusden-Zolder (BEL),18 JUL 2015,1170
40,13:11.22,Isiah Kiplangat KOECH,19 DEC 1993,KEN,2,,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1169
41,13:11.44,Stephen MOKOKA,31 JAN 1985,RSA,1,,Stellenbosch (RSA),18 APR 2015,1168
42,13:11.77,Mo FARAH,23 MAR 1983,GBR,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",09 JUL 2015,1167
43,13:11.96,Sindre BURAAS,08 MAY 1989,NOR,11f1,,Heusden-Zolder (BEL),18 JUL 2015,1166
44,13:11.97,Edwin Cheruiyot SOI,03 MAR 1986,KEN,2,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1166
44,13:11.97,Paul Kipngetich TANUI,22 DEC 1990,KEN,1f2,,Imari (JPN),04 JUL 2015,1166
46,13:12.36,Galen RUPP,08 MAY 1986,USA,3,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1165
47,13:12.59,Yomif KEJELCHA,01 AUG 1997,ETH,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",09 JUL 2015,1164
48,13:12.63,Tetsuya YOROIZAKA,20 MAR 1990,JPN,12f1,,Heusden-Zolder (BEL),18 JUL 2015,1164
49,13:13.16,Jonathan Muia NDIKU,18 SEP 1991,KEN,1f21,,Tokyo (JPN),03 OCT 2015,1162
50,13:13.17,Abadi HADIS,06 NOV 1997,ETH,13f1,,Heusden-Zolder (BEL),18 JUL 2015,1162
51,13:13.28,Geoffrey KAMWOROR,22 NOV 1992,KEN,1h2,,Nairobi (KEN),09 JUL 2015,1161
52,13:13.66,Hiran NGATIA,1992,KEN,1f5,,Kumamoto (JPN),04 APR 2015,1160
53,13:14.00,Abrar OSMAN,01 JAN 1994,ERI,1,,Bottrop (GER),21 JUN 2015,1159
54,13:14.7h,Geoffrey KAMWOROR,22 NOV 1992,KEN,1,,Nairobi (KEN),11 JUL 2015,1156
55,13:14.85,Ilias FIFA,16 MAY 1989,MAR,1,,Huelva (ESP),10 JUN 2015,1156
56,13:14.97,Bernard LAGAT,12 DEC 1974,USA,4,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1155
57,13:15.07,Leul GEBRESILASE,20 SEP 1992,ETH,1,,Barcelona (ESP),08 JUL 2015,1155
58,13:15.56,Moses KOECH,05 AUG 1997,KEN,2,,Barcelona (ESP),08 JUL 2015,1153
59,13:15.66,Albert ROP,17 JUL 1992,BRN,5,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1153
60,13:15.71,Juan Luis BARRIOS,24 JUN 1983,MEX,1f1,,"Palo Alto, CA (USA)",02 MAY 2015,1153
61,13:15.92,Ryan HILL,31 JAN 1990,USA,6,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1152
62,13:16.11,Lawi LALANG,15 JUN 1991,KEN,7,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1151
63,13:16.14,Ronald KWEMOI,19 SEP 1995,KEN,1f3,,Nobeoka (JPN),09 MAY 2015,1151
64,13:16.25,Leonard BARSOTON,21 OCT 1994,KEN,1f1,,Hiroshima (JPN),18 APR 2015,1151
65,13:16.31,Garrett HEATH,03 NOV 1985,USA,2f1,,"Palo Alto, CA (USA)",02 MAY 2015,1151
66,13:16.98,Alemayehu BEZABEH,22 SEP 1986,ESP,14f1,,Heusden-Zolder (BEL),18 JUL 2015,1148
67,13:17.16,Hiran NGATIA,1992,KEN,2f1,,Hiroshima (JPN),18 APR 2015,1147
68,13:17.17,Edwin Cheruiyot SOI,03 MAR 1986,KEN,3,,"Stade Olympique de la Pontaise, Lausanne (SUI)",09 JUL 2015,1147
69,13:17.30,Diego ESTRADA,19 DEC 1989,USA,3f1,,"Palo Alto, CA (USA)",02 MAY 2015,1147
70,13:17.36,Paul Kipngetich TANUI,22 DEC 1990,KEN,1f5,,Fukuoka (JPN),19 DEC 2015,1147
71,13:17.49,Collis BIRMINGHAM,27 DEC 1984,AUS,8,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1146
72,13:17.58,Bernard LAGAT,12 DEC 1974,USA,3,,"Olympiastadion, Berlin (GER)",06 SEP 2015,1146
73,13:17.62,Aron KIFLE,20 FEB 1998,ERI,3,,Barcelona (ESP),08 JUL 2015,1146
74,13:17.85,Will GEOGHEGAN,15 JUL 1992,USA,15f1,,Heusden-Zolder (BEL),18 JUL 2015,1145
75,13:17.87,Thomas FARRELL,23 MAR 1991,GBR,4f1,,"Palo Alto, CA (USA)",02 MAY 2015,1145
76,13:17.97,Ayanleh SOULEIMAN,03 DEC 1992,DJI,1,,Manama (BRN),27 APR 2015,1145
76,13:17.97,Riley MASTERS,05 APR 1990,USA,5f1,,"Palo Alto, CA (USA)",02 MAY 2015,1145
78,13:18.00,Richard RINGER,27 FEB 1989,GER,4,,"Olympiastadion, Berlin (GER)",06 SEP 2015,1144
79,13:18.18,Yasin HAJI,22 JAN 1996,ETH,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",09 JUL 2015,1144
80,13:18.54,Paul Kipngetich TANUI,22 DEC 1990,KEN,3f1,,Hiroshima (JPN),18 APR 2015,1143
81,13:18.55,Albert ROP,17 JUL 1992,BRN,2,,Manama (BRN),27 APR 2015,1143
82,13:18.95,Younéss ESSALHI,20 FEB 1993,MAR,16f1,,Heusden-Zolder (BEL),18 JUL 2015,1141
83,13:19.14,Birhan NEBEBEW,14 AUG 1994,ETH,9,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1140
84,13:19.17,Muktar EDRIS,14 JAN 1994,ETH,5,,"Stade Olympique de la Pontaise, Lausanne (SUI)",09 JUL 2015,1140
85,13:19.33,Ronald KWEMOI,19 SEP 1995,KEN,1,,Kumagaya (JPN),17 MAY 2015,1140
86,13:19.38,Yomif KEJELCHA,01 AUG 1997,ETH,1h2,,"National Stadium, Beijing (CHN)",26 AUG 2015,1140
87,13:19.42,Emmanuel KIPSANG,13 JUN 1991,KEN,2h2,,Nairobi (KEN),09 JUL 2015,1139
88,13:19.44,Mo FARAH,23 MAR 1983,GBR,2h2,,"National Stadium, Beijing (CHN)",26 AUG 2015,1139
89,13:19.56,Matthew HUGHES,03 AUG 1989,CAN,6f1,,"Palo Alto, CA (USA)",02 MAY 2015,1139
89,13:19.56,Chris DERRICK,17 OCT 1990,USA,17f1,,Heusden-Zolder (BEL),18 JUL 2015,1139
91,13:19.58,Mohammed AHMED,05 JAN 1991,CAN,3h2,,"National Stadium, Beijing (CHN)",26 AUG 2015,1139
91,13:19.58,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,4h2,,"National Stadium, Beijing (CHN)",26 AUG 2015,1139
93,13:19.61,Albert ROP,17 JUL 1992,BRN,5h2,,"National Stadium, Beijing (CHN)",26 AUG 2015,1139
94,13:19.62,Paul Kipngetich TANUI,22 DEC 1990,KEN,2f5,,Kumamoto (JPN),04 APR 2015,1139
94,13:19.62,Kota MURAYAMA,23 FEB 1993,JPN,2f3,,Nobeoka (JPN),09 MAY 2015,1139
96,13:19.67,Ryan HILL,31 JAN 1990,USA,6h2,,"National Stadium, Beijing (CHN)",26 AUG 2015,1139
97,13:19.80,Aweke AYALEW,23 FEB 1993,BRN,11,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1138
98,13:19.84,Richard RINGER,27 FEB 1989,GER,7h2,,"National Stadium, Beijing (CHN)",26 AUG 2015,1138
99,13:20.16,Ali KAYA,20 APR 1994,TUR,1,,Tallinn (EST),11 JUL 2015,1137
100,13:20.21,Ibrahim JEILAN,12 JUN 1989,ETH,10,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1137
101,13:20.22,Stephen MOKOKA,31 JAN 1985,RSA,3,,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1137
102,13:20.34,Victor Kimutai CHUMO,19 MAR 1987,KEN,2,,Huelva (ESP),10 JUN 2015,1136
102,13:20.34,Andy VERNON,07 JAN 1986,GBR,1f1,,Ninove (BEL),01 AUG 2015,1136
104,13:20.39,Kemoy CAMPBELL,14 JAN 1991,JAM,7f1,,"Palo Alto, CA (USA)",02 MAY 2015,1136
105,13:20.67,Mohammed AHMED,05 JAN 1991,CAN,11,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1135
106,13:20.68,Cameron LEVINS,28 MAR 1989,CAN,1f1,,"Portland, OR (USA)",14 JUN 2015,1135
107,13:20.78,Galen RUPP,08 MAY 1986,USA,8h2,,"National Stadium, Beijing (CHN)",26 AUG 2015,1135
108,13:21.07,Edwin Cheruiyot SOI,03 MAR 1986,KEN,4,,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1134
109,13:21.16,Jeff SEE,06 JUN 1986,USA,8f1,,"Palo Alto, CA (USA)",02 MAY 2015,1133
110,13:21.23,Brett ROBINSON,08 MAY 1991,AUS,5,,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1133
111,13:21.26,Bedan KAROKI,21 AUG 1990,KEN,6,,"Stade Olympique de la Pontaise, Lausanne (SUI)",09 JUL 2015,1133
112,13:21.32,Lopez LOMONG,01 JAN 1985,USA,9f1,,"Palo Alto, CA (USA)",02 MAY 2015,1133
113,13:21.41,Moses KOECH,05 AUG 1997,KEN,1,,Boissano (ITA),01 JUL 2015,1132
114,13:21.46,Ali KAYA,20 APR 1994,TUR,9h2,,"National Stadium, Beijing (CHN)",26 AUG 2015,1132
115,13:21.52,Paul KAMAIS,24 OCT 1996,KEN,1f2,,Hiroshima (JPN),18 APR 2015,1132
116,13:21.72,Jonathan Muia NDIKU,18 SEP 1991,KEN,3f3,,Nobeoka (JPN),09 MAY 2015,1131
116,13:21.72,Aweke AYALEW,23 FEB 1993,BRN,7,,"Stade Olympique de la Pontaise, Lausanne (SUI)",09 JUL 2015,1131
118,13:21.88,Getaneh MOLLA,10 JAN 1994,ETH,1,,Brazzaville (CGO),17 SEP 2015,1131
119,13:22.01,Bernard KIMANI,30 SEP 1993,KEN,4f3,,Nobeoka (JPN),09 MAY 2015,1130
120,13:22.04,Alfred NGENO,02 MAY 1997,KEN,2,,Bottrop (GER),21 JUN 2015,1130
121,13:22.11,Nick WILLIS,25 APR 1983,NZL,1,,Auckland (NZL),26 FEB 2015,1130
121,13:22.11,Hayle IBRAHIMOV,18 JAN 1990,AZE,2f1,,Ninove (BEL),01 AUG 2015,1130
123,13:22.13,Leul GEBRESILASE,20 SEP 1992,ETH,2,,Brazzaville (CGO),17 SEP 2015,1130
124,13:22.33,Isiah Kiplangat KOECH,19 DEC 1993,KEN,14,,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,1129
125,13:22.36,William Malel SITONIK,01 MAR 1994,KEN,1f37,,Yokohama (JPN),14 NOV 2015,1129
126,13:22.42,Abiyote ABINET,10 MAY 1989,ETH,1f16,,Saitama (JPN),24 OCT 2015,1129
