Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,12:40.18,,Kenenisa BEKELE,13 JUN 1982,ETH,1,,"Stade de France, Paris-St-Denis (FRA)",01 JUL 2005,1283
2,12:50.22,,Eliud KIPCHOGE,05 NOV 1984,KEN,1,,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1246
3,12:50.25,,Abderrahim GOUMRI,21 MAY 1976,MAR,2,,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1246
4,12:52.29,,Isaac Kiprono SONGOK,25 APR 1984,KEN,1,,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1238
5,12:52.80,,Gebregziabher GEBREMARIAM,12 OCT 1984,ETH,3,,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1236
6,12:53.66,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,4,,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1233
7,12:55.26,,Benjamin LIMO,23 AUG 1974,KEN,3,,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1227
8,12:55.58,,Abebe DINKESA,06 MAR 1984,ETH,2,,"Stade de France, Paris-St-Denis (FRA)",01 JUL 2005,1226
9,12:55.85,,Boniface Kiprotich SONGOK,25 DEC 1980,KEN,4,,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1225
10,12:56.13,,Craig MOTTRAM,18 JUN 1980,AUS,2,,"Crystal Palace, London (GBR)",22 JUL 2005,1224
11,12:56.24,,Dejene BIRHANU,12 DEC 1980,ETH,5,,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1223
12,12:58.43,,Boniface KIPROP,12 OCT 1985,UGA,6,,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1215
13,12:58.58,,Moukhled AL OUTAIBI,20 JUN 1976,KSA,1,,Heusden-Zolder (BEL),23 JUL 2005,1215
14,12:59.03,,Tariku BEKELE,28 FEB 1987,ETH,4,,"Stade de France, Paris-St-Denis (FRA)",01 JUL 2005,1213
15,12:59.29,,Bernard LAGAT,12 DEC 1974,USA,1,,"Olympiastadion, Berlin (GER)",04 SEP 2005,1212
16,12:59.67,,Hicham BELLANI,15 SEP 1979,MAR,2,,Heusden-Zolder (BEL),23 JUL 2005,1211
17,12:59.79,,Mushir Salim JAWHER,13 JUN 1978,BRN,6,,"Stade de France, Paris-St-Denis (FRA)",01 JUL 2005,1210
18,13:00.25,,Markos GENETI,07 JUN 1984,ETH,7,,"Stade de France, Paris-St-Denis (FRA)",01 JUL 2005,1209
19,13:01.06,,Shadrack KOSGEI,24 NOV 1984,KEN,3,,Heusden-Zolder (BEL),23 JUL 2005,1206
20,13:01.55,,Sammy KIPKETER,29 SEP 1981,KEN,3,,"Olympiastadion, Berlin (GER)",04 SEP 2005,1204
